Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0006829,zinc ion transport,19_GO:0051179 localization,-2.4,6.1,4.2,30230,34,584,4,0.68,0.34,4504|10463|55676|64924,MT3|SLC30A9|SLC30A6|SLC30A5,-0.87,MyList
GO Biological Processes,19,GO:0034142,toll-like receptor 4 signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.4,6.1,4.2,30230,34,584,4,0.68,0.34,4615|4938|5581|25875,MYD88|OAS1|PRKCE|LETMD1,-0.87,MyList
Reactome Gene Sets,6,R-HSA-9634815,Transcriptional Regulation by NPAS4,,-2.4,6.1,4.2,30230,34,584,4,0.68,0.34,406|2353|9915|192670,BMAL1|FOS|ARNT2|AGO4,-0.87,MyList
Reactome Gene Sets,6,R-HSA-187687,Signalling to ERKs,,-2.4,6.1,4.2,30230,34,584,4,0.68,0.34,673|6016|6300|7867,BRAF|RIT1|MAPK12|MAPKAPK3,-0.87,MyList
GO Biological Processes,19,GO:0006906,vesicle fusion,19_GO:0051179 localization,-2.4,3.5,3.6,30230,104,584,7,1.2,0.45,6845|8677|10451|23400|27072|200576|203062,VAMP7|STX10|VAV3|ATP13A2|VPS41|PIKFYVE|TSNARE1,-0.87,MyList
GO Biological Processes,19,GO:0046578,regulation of Ras protein signal transduction,19_GO:0050896 response to stimulus,-2.4,4.7,3.9,30230,55,584,5,0.86,0.38,5922|9927|22821|79109|201163,RASA2|MFN2|RASA3|MAPKAP1|FLCN,-0.86,MyList
GO Cellular Components,20,GO:0005635,nuclear envelope,,-2.4,2,3.1,30230,463,584,18,3.1,0.72,1195|2733|10682|23001|23175|23399|23411|23511|29107|50626|54884|55706|55852|64222|64418|80013|80314|83862,CLK1|GLE1|EBP|WDFY3|LPIN1|CTDNEP1|SIRT1|NUP188|NXT1|ZFTRAF1|RETSAT|NDC1|TEX2|TOR3A|TMEM168|MINDY3|EPC1|TMEM120A,-0.85,MyList
GO Cellular Components,20,GO:0005819,spindle,,-2.4,2.1,3.1,30230,427,584,17,2.9,0.7,827|1540|2068|3833|3985|5311|8850|22920|23354|54617|57448|57520|57542|84861|84942|85378|201163,CAPN6|CYLD|ERCC2|KIFC1|LIMK2|PKD2|KAT2B|KIFAP3|HAUS5|INO80|BIRC6|HECW2|KLHL42|KLHL22|WDR73|TUBGCP6|FLCN,-0.85,MyList
GO Biological Processes,19,GO:0032374,regulation of cholesterol transport,19_GO:0051179 localization,-2.4,3.9,3.7,30230,79,584,6,1,0.42,20|21|706|6721|23411|23461,ABCA2|ABCA3|TSPO|SREBF2|SIRT1|ABCA5,-0.85,MyList
GO Biological Processes,19,GO:0045069,regulation of viral genome replication,19_GO:0016032 viral process,-2.4,3.9,3.7,30230,79,584,6,1,0.42,4938|6041|6590|9582|57169|200316,OAS1|RNASEL|SLPI|APOBEC3B|ZNFX1|APOBEC3F,-0.85,MyList
GO Biological Processes,19,GO:0032371,regulation of sterol transport,19_GO:0051179 localization,-2.4,3.9,3.7,30230,79,584,6,1,0.42,20|21|706|6721|23411|23461,ABCA2|ABCA3|TSPO|SREBF2|SIRT1|ABCA5,-0.85,MyList
GO Biological Processes,19,GO:0071347,cellular response to interleukin-1,19_GO:0050896 response to stimulus,-2.4,3.9,3.7,30230,79,584,6,1,0.42,1958|3551|4615|5609|6095|9252,EGR1|IKBKB|MYD88|MAP2K7|RORA|RPS6KA5,-0.85,MyList
GO Biological Processes,19,GO:2001252,positive regulation of chromosome organization,19_GO:0048518 positive regulation of biological process,-2.4,3.5,3.5,30230,105,584,7,1.2,0.45,3981|4931|5609|10592|54617|55135|93973,LIG4|NVL|MAP2K7|SMC2|INO80|WRAP53|ACTR8,-0.85,MyList
GO Biological Processes,19,GO:0021510,spinal cord development,19_GO:0032502 developmental process,-2.4,3.5,3.5,30230,105,584,7,1.2,0.45,1600|2068|5311|8882|26160|55764|57560,DAB1|ERCC2|PKD2|ZPR1|IFT172|IFT122|IFT80,-0.85,MyList
GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-2.4,2.9,3.4,30230,162,584,9,1.5,0.51,4615|5290|5580|5581|6845|7410|10451|25875|200576,MYD88|PIK3CA|PRKCD|PRKCE|VAMP7|VAV2|VAV3|LETMD1|PIKFYVE,-0.84,MyList
GO Biological Processes,19,GO:0010927,cellular component assembly involved in morphogenesis,19_GO:0032502 developmental process,-2.4,3.1,3.4,30230,133,584,8,1.4,0.48,20|2068|8443|8736|23405|80067|84131|127294,ABCA2|ERCC2|GNPAT|MYOM1|DICER1|DCAF17|CEP78|MYOM3,-0.84,MyList
GO Biological Processes,19,GO:0032989,cellular anatomical entity morphogenesis,19_GO:0009987 cellular process,-2.4,3.1,3.4,30230,133,584,8,1.4,0.48,20|2068|8443|8736|23405|80067|84131|127294,ABCA2|ERCC2|GNPAT|MYOM1|DICER1|DCAF17|CEP78|MYOM3,-0.84,MyList
GO Biological Processes,19,GO:0120039,plasma membrane bounded cell projection morphogenesis,19_GO:0032502 developmental process,-2.4,2,3.1,30230,501,584,19,3.3,0.73,1959|2562|5797|9252|9638|10079|10479|23032|23405|51324|51542|51761|56978|80128|84446|91137|123016|440275|729920,EGR2|GABRB3|PTPRM|RPS6KA5|FEZ1|ATP9A|SLC9A6|USP33|DICER1|SPG21|VPS54|ATP8A2|PRDM8|TRIM46|BRSK1|SLC25A46|TTC8|EIF2AK4|CRPPA,-0.84,MyList
GO Biological Processes,19,GO:0006302,double-strand break repair,19_GO:0050896 response to stimulus,-2.4,2.5,3.3,30230,224,584,11,1.9,0.56,3981|4292|11200|29086|54617|54799|80198|80314|84142|91419|93973,LIG4|MLH1|CHEK2|BABAM1|INO80|MBTD1|MUS81|EPC1|ABRAXAS1|ATP23|ACTR8,-0.84,MyList
Reactome Gene Sets,6,R-HSA-5357905,Regulation of TNFR1 signaling,,-2.3,5.9,4.1,30230,35,584,4,0.68,0.34,1540|3551|84888|142678,CYLD|IKBKB|SPPL2A|MIB2,-0.84,MyList
WikiPathways,27,WP4324,Mitochondrial complex I assembly model OXPHOS system,,-2.3,4.6,3.8,30230,56,584,5,0.86,0.38,4540|4541|4706|51300|54968,ND5|ND6|NDUFAB1|TIMMDC1|TMEM70,-0.84,MyList
Canonical Pathways,11,M99,PID TXA2PATHWAY,,-2.3,4.6,3.8,30230,56,584,5,0.86,0.38,5580|5581|5582|9138|9630,PRKCD|PRKCE|PRKCG|ARHGEF1|GNA14,-0.84,MyList
GO Biological Processes,19,GO:1903530,regulation of secretion by cell,19_GO:0051179 localization,-2.3,1.9,3,30230,577,584,21,3.6,0.77,406|673|706|1143|2182|5581|5582|5587|5873|6392|6845|9783|10079|23400|25837|56262|90550|93664|134957|143425|286097,BMAL1|BRAF|TSPO|CHRNB4|ACSL4|PRKCE|PRKCG|PRKD1|RAB27A|SDHD|VAMP7|RIMS3|ATP9A|ATP13A2|RAB26|LRRC8A|MCU|CADPS2|STXBP5|SYT9|MICU3,-0.83,MyList
GO Cellular Components,20,GO:0030136,clathrin-coated vesicle,,-2.3,2.5,3.2,30230,225,584,11,1.9,0.56,5286|5873|6845|9179|27072|51324|54497|55062|57030|92840|143425,PIK3C2A|RAB27A|VAMP7|AP4M1|VPS41|SPG21|HEATR5B|WIPI1|SLC17A7|REEP6|SYT9,-0.83,MyList
GO Biological Processes,19,GO:0002366,leukocyte activation involved in immune response,19_GO:0002376 immune system process,-2.3,2.5,3.2,30230,225,584,11,1.9,0.56,3981|4292|4615|5581|5873|6095|6778|6845|7374|54542|440275,LIG4|MLH1|MYD88|PRKCE|RAB27A|RORA|STAT6|VAMP7|UNG|RC3H2|EIF2AK4,-0.83,MyList
GO Biological Processes,19,GO:0006352,DNA-templated transcription initiation,19_GO:0009987 cellular process,-2.3,2.5,3.2,30230,225,584,11,1.9,0.56,1958|2068|2071|2968|6837|6908|8850|9439|51106|55703|200316,EGR1|ERCC2|ERCC3|GTF2H4|MED22|TBP|KAT2B|MED23|TFB1M|POLR3B|APOBEC3F,-0.83,MyList
GO Biological Processes,19,GO:0006986,response to unfolded protein,19_GO:0050896 response to stimulus,-2.3,3.1,3.4,30230,134,584,8,1.4,0.48,3310|9927|23411|23456|51360|79139|89890|339487,HSPA6|MFN2|SIRT1|ABCB10|MBTPS2|DERL1|KBTBD6|ZBTB8OS,-0.83,MyList
GO Cellular Components,20,GO:0030135,coated vesicle,,-2.3,2.2,3.1,30230,325,584,14,2.4,0.63,5286|5873|6721|6836|6845|9179|27072|51324|54497|55062|57030|64924|92840|143425,PIK3C2A|RAB27A|SREBF2|SURF4|VAMP7|AP4M1|VPS41|SPG21|HEATR5B|WIPI1|SLC17A7|SLC30A5|REEP6|SYT9,-0.83,MyList
Reactome Gene Sets,6,R-HSA-1660514,Synthesis of PIPs at the Golgi membrane,,-2.3,8.6,4.5,30230,18,584,3,0.51,0.3,5286|30849|200576,PIK3C2A|PIK3R4|PIKFYVE,-0.82,MyList
GO Biological Processes,19,GO:0032328,alanine transport,19_GO:0051179 localization,-2.3,8.6,4.5,30230,18,584,3,0.51,0.3,6533|23428|81539,SLC6A6|SLC7A8|SLC38A1,-0.82,MyList
GO Biological Processes,19,GO:0030575,nuclear body organization,19_GO:0009987 cellular process,-2.3,8.6,4.5,30230,18,584,3,0.51,0.3,8882|11189|55135,ZPR1|CELF3|WRAP53,-0.82,MyList
WikiPathways,27,WP5101,Congenital generalized lipodystrophy,,-2.3,8.6,4.5,30230,18,584,3,0.51,0.3,5290|23175|26580,PIK3CA|LPIN1|BSCL2,-0.82,MyList
WikiPathways,27,WP5193,Cholesterol synthesis disorders,,-2.3,8.6,4.5,30230,18,584,3,0.51,0.3,1718|6307|10682,DHCR24|MSMO1|EBP,-0.82,MyList
GO Biological Processes,19,GO:0030001,metal ion transport,19_GO:0051179 localization,-2.3,1.8,3,30230,655,584,23,3.9,0.8,22|3769|4504|5311|6533|9772|10463|10479|26249|26504|27091|55238|55676|57030|57380|63933|64924|81539|84061|90550|114789|221154|286097,ABCB7|KCNJ13|MT3|PKD2|SLC6A6|TMEM94|SLC30A9|SLC9A6|KLHL3|CNNM4|CACNG5|SLC38A7|SLC30A6|SLC17A7|MRS2|MCUR1|SLC30A5|SLC38A1|MAGT1|MCU|SLC25A25|MICU2|MICU3,-0.82,MyList
GO Biological Processes,19,GO:0022618,protein-RNA complex assembly,19_GO:0009987 cellular process,-2.3,2.4,3.2,30230,259,584,12,2.1,0.59,4706|4931|8225|11189|22868|23405|23658|26747|51106|64745|81554|192670,NDUFAB1|NVL|GTPBP6|CELF3|FASTKD2|DICER1|LSM5|NUFIP1|TFB1M|METTL17|RCC1L|AGO4,-0.81,MyList
GO Biological Processes,19,GO:0007224,smoothened signaling pathway,19_GO:0050896 response to stimulus,-2.3,3.8,3.6,30230,81,584,6,1,0.42,26160|57560|57728|79809|79867|90410,IFT172|IFT80|WDR19|TTC21B|TCTN2|IFT20,-0.81,MyList
GO Biological Processes,19,GO:0010874,regulation of cholesterol efflux,19_GO:0051179 localization,-2.3,4.5,3.8,30230,57,584,5,0.86,0.38,20|21|6721|23411|23461,ABCA2|ABCA3|SREBF2|SIRT1|ABCA5,-0.81,MyList
GO Biological Processes,19,GO:0005975,carbohydrate metabolic process,19_GO:0009987 cellular process,-2.3,2,3,30230,433,584,17,2.9,0.7,1468|2710|3988|4547|4938|5290|6515|8505|9821|10020|11253|23038|26100|51172|51422|55062|64847,SLC25A10|GK|LIPA|MTTP|OAS1|PIK3CA|SLC2A3|PARG|RB1CC1|GNE|MAN1B1|WDTC1|WIPI2|NAGPA|PRKAG2|WIPI1|SPATA20,-0.81,MyList
GO Cellular Components,20,GO:0008021,synaptic vesicle,,-2.3,2.4,3.2,30230,260,584,12,2.1,0.59,4504|6854|6856|8677|25837|26503|57030|80262|84446|134957|143425|203062,MT3|SYN2|SYPL1|STX10|RAB26|SLC17A5|SLC17A7|PHAF1|BRSK1|STXBP5|SYT9|TSNARE1,-0.81,MyList
GO Cellular Components,20,GO:0044297,cell body,,-2.3,1.9,3,30230,544,584,20,3.4,0.75,673|2899|4642|5137|5563|5959|6515|6533|8882|9481|9638|9897|23001|23032|23400|23585|23682|55238|81539|114134,BRAF|GRIK3|MYO1D|PDE1C|PRKAA2|RDH5|SLC2A3|SLC6A6|ZPR1|SLC25A27|FEZ1|WASHC5|WDFY3|USP33|ATP13A2|TMEM50A|RAB38|SLC38A7|SLC38A1|SLC2A13,-0.81,MyList
GO Biological Processes,19,GO:0038094,Fc-gamma receptor signaling pathway,19_GO:0002376 immune system process,-2.3,5.8,4,30230,36,584,4,0.68,0.34,5580|5581|7410|10451,PRKCD|PRKCE|VAV2|VAV3,-0.81,MyList
Canonical Pathways,11,M271,PID PI3K PLC TRK PATHWAY,,-2.3,5.8,4,30230,36,584,4,0.68,0.34,1958|5290|5580|116986,EGR1|PIK3CA|PRKCD|AGAP2,-0.81,MyList
WikiPathways,27,WP3529,Zinc homeostasis,,-2.3,5.8,4,30230,36,584,4,0.68,0.34,4504|10463|55676|64924,MT3|SLC30A9|SLC30A6|SLC30A5,-0.81,MyList
GO Biological Processes,19,GO:0007095,mitotic G2 DNA damage checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.3,5.8,4,30230,36,584,4,0.68,0.34,29086|51360|84142|84446,BABAM1|MBTPS2|ABRAXAS1|BRSK1,-0.81,MyList
WikiPathways,27,WP5333,Enterocyte cholesterol metabolism,,-2.3,5.8,4,30230,36,584,4,0.68,0.34,1718|4547|6307|10682,DHCR24|MTTP|MSMO1|EBP,-0.81,MyList
GO Cellular Components,20,GO:0098553,lumenal side of endoplasmic reticulum membrane,,-2.3,5.8,4,30230,36,584,4,0.68,0.34,5311|10195|29929|84888,PKD2|ALG3|ALG6|SPPL2A,-0.81,MyList
Reactome Gene Sets,6,R-HSA-168638,NOD1/2 Signaling Pathway,,-2.3,5.8,4,30230,36,584,4,0.68,0.34,1540|3551|6300|10454,CYLD|IKBKB|MAPK12|TAB1,-0.81,MyList
GO Biological Processes,19,GO:0045055,regulated exocytosis,19_GO:0051179 localization,-2.3,3,3.4,30230,136,584,8,1.4,0.48,5873|6845|6854|9783|23167|25837|93664|143425,RAB27A|VAMP7|SYN2|RIMS3|EFR3A|RAB26|CADPS2|SYT9,-0.8,MyList
Reactome Gene Sets,6,R-HSA-5358351,Signaling by Hedgehog,,-2.3,3,3.4,30230,136,584,8,1.4,0.48,8100|9742|26160|55764|57728|64750|79809|84447,IFT88|IFT140|IFT172|IFT122|WDR19|SMURF2|TTC21B|SYVN1,-0.8,MyList
KEGG Pathway,24,hsa05162,Measles,,-2.3,3,3.4,30230,136,584,8,1.4,0.48,2353|3310|3551|4615|4938|5290|5602|6773,FOS|HSPA6|IKBKB|MYD88|OAS1|PIK3CA|MAPK10|STAT2,-0.8,MyList
GO Biological Processes,19,GO:0007610,behavior,19_GO:0032501 multicellular organismal process,-2.3,1.8,2.9,30230,659,584,23,3.9,0.8,20|673|706|1143|1600|1958|1959|2353|2562|5581|5582|8850|51324|51542|51761|55362|55585|57030|84446|90410|91137|114781|440275,ABCA2|BRAF|TSPO|CHRNB4|DAB1|EGR1|EGR2|FOS|GABRB3|PRKCE|PRKCG|KAT2B|SPG21|VPS54|ATP8A2|TMEM63B|UBE2Q1|SLC17A7|BRSK1|IFT20|SLC25A46|BTBD9|EIF2AK4,-0.8,MyList
GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-2.3,1.9,3,30230,508,584,19,3.3,0.73,1959|2562|5797|9252|9638|10079|10479|23032|23405|51324|51542|51761|56978|80128|84446|91137|123016|440275|729920,EGR2|GABRB3|PTPRM|RPS6KA5|FEZ1|ATP9A|SLC9A6|USP33|DICER1|SPG21|VPS54|ATP8A2|PRDM8|TRIM46|BRSK1|SLC25A46|TTC8|EIF2AK4|CRPPA,-0.8,MyList
GO Cellular Components,20,GO:0030658,transport vesicle membrane,,-2.3,2.4,3.1,30230,261,584,12,2.1,0.59,6721|6845|6854|6856|8677|9179|25837|26503|57030|64924|80262|143425,SREBF2|VAMP7|SYN2|SYPL1|STX10|AP4M1|RAB26|SLC17A5|SLC17A7|SLC30A5|PHAF1|SYT9,-0.8,MyList
GO Cellular Components,20,GO:0072686,mitotic spindle,,-2.3,2.8,3.3,30230,166,584,9,1.5,0.51,3833|3985|5311|8850|23354|57448|57520|84861|201163,KIFC1|LIMK2|PKD2|KAT2B|HAUS5|BIRC6|HECW2|KLHL22|FLCN,-0.8,MyList
GO Biological Processes,19,GO:0032259,methylation,19_GO:0009987 cellular process,-2.3,2.5,3.2,30230,229,584,11,1.9,0.56,2145|10785|27292|29081|51106|51108|56978|57570|60487|84274|90826,EZH1|WDR4|DIMT1|METTL5|TFB1M|METTL9|PRDM8|TRMT5|TRMT11|COQ5|PRMT9,-0.79,MyList
GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-2.3,2.5,3.2,30230,229,584,11,1.9,0.56,3981|4292|4615|5581|5873|6095|6778|6845|7374|54542|440275,LIG4|MLH1|MYD88|PRKCE|RAB27A|RORA|STAT6|VAMP7|UNG|RC3H2|EIF2AK4,-0.79,MyList
GO Biological Processes,19,GO:0002221,pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.3,3,3.3,30230,137,584,8,1.4,0.48,1540|3551|4615|4938|5581|7867|25875|340061,CYLD|IKBKB|MYD88|OAS1|PRKCE|MAPKAPK3|LETMD1|STING1,-0.79,MyList
WikiPathways,27,WP2380,Brain derived neurotrophic factor BDNF signaling,,-2.3,3,3.3,30230,137,584,8,1.4,0.48,2562|3551|5563|5580|5602|7410|9252|10451,GABRB3|IKBKB|PRKAA2|PRKCD|MAPK10|VAV2|RPS6KA5|VAV3,-0.79,MyList
GO Biological Processes,19,GO:0090174,organelle membrane fusion,19_GO:0009987 cellular process,-2.3,3.3,3.4,30230,109,584,7,1.2,0.45,6845|8677|10451|23400|27072|200576|203062,VAMP7|STX10|VAV3|ATP13A2|VPS41|PIKFYVE|TSNARE1,-0.79,MyList
GO Biological Processes,19,GO:0045930,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-2.3,2.5,3.2,30230,230,584,11,1.9,0.56,90|5311|5934|11200|29086|51360|56984|80198|84142|84446|84861,ACVR1|PKD2|RBL2|CHEK2|BABAM1|MBTPS2|PSMG2|MUS81|ABRAXAS1|BRSK1|KLHL22,-0.78,MyList
GO Biological Processes,19,GO:0000280,nuclear division,19_GO:0009987 cellular process,-2.3,2.2,3.1,30230,331,584,14,2.4,0.63,3833|4292|9639|9897|10592|11200|54514|54617|55706|80198|84142|84861|192670|256126,KIFC1|MLH1|ARHGEF10|WASHC5|SMC2|CHEK2|DDX4|INO80|NDC1|MUS81|ABRAXAS1|KLHL22|AGO4|SYCE2,-0.78,MyList
Reactome Gene Sets,6,R-HSA-9958863,SLC-mediated transport of amino acids,,-2.3,5.6,3.9,30230,37,584,4,0.68,0.34,6533|23428|81539|123096,SLC6A6|SLC7A8|SLC38A1|SLC25A29,-0.78,MyList
Reactome Gene Sets,6,R-HSA-5689901,Metalloprotease DUBs,,-2.3,5.6,3.9,30230,37,584,4,0.68,0.34,8850|29086|57559|84142,KAT2B|BABAM1|STAMBPL1|ABRAXAS1,-0.78,MyList
GO Biological Processes,19,GO:0140895,cell surface toll-like receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.3,5.6,3.9,30230,37,584,4,0.68,0.34,4615|4938|5581|25875,MYD88|OAS1|PRKCE|LETMD1,-0.78,MyList
GO Biological Processes,19,GO:0007616,long-term memory,19_GO:0032501 multicellular organismal process,-2.3,5.6,3.9,30230,37,584,4,0.68,0.34,1958|57030|114781|440275,EGR1|SLC17A7|BTBD9|EIF2AK4,-0.78,MyList
GO Biological Processes,19,GO:0017156,calcium-ion regulated exocytosis,19_GO:0051179 localization,-2.3,5.6,3.9,30230,37,584,4,0.68,0.34,6845|6854|9783|93664,VAMP7|SYN2|RIMS3|CADPS2,-0.78,MyList
GO Biological Processes,19,GO:0006882,intracellular zinc ion homeostasis,19_GO:0042592 homeostatic process,-2.3,5.6,3.9,30230,37,584,4,0.68,0.34,4504|10463|23400|64924,MT3|SLC30A9|ATP13A2|SLC30A5,-0.78,MyList
Reactome Gene Sets,6,R-HSA-75105,Fatty acyl-CoA biosynthesis,,-2.3,5.6,3.9,30230,37,584,4,0.68,0.34,2182|9374|11001|197322,ACSL4|PPT2|SLC27A2|ACSF3,-0.78,MyList
GO Biological Processes,19,GO:1903232,melanosome assembly,19_GO:0043473 pigmentation,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,10239|23682|79803,AP3S2|RAB38|HPS6,-0.78,MyList
WikiPathways,27,WP4863,Host pathogen interaction of human coronaviruses autophagy,,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,9821|30849|55062,RB1CC1|PIK3R4|WIPI1,-0.78,MyList
GO Biological Processes,19,GO:0016082,synaptic vesicle priming,19_GO:0051179 localization,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,9783|23167|93664,RIMS3|EFR3A|CADPS2,-0.78,MyList
GO Cellular Components,20,GO:0005942,phosphatidylinositol 3-kinase complex,,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,5290|9821|30849,PIK3CA|RB1CC1|PIK3R4,-0.78,MyList
GO Biological Processes,19,GO:0043278,response to morphine,19_GO:0050896 response to stimulus,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,2562|5581|5582,GABRB3|PRKCE|PRKCG,-0.78,MyList
Canonical Pathways,11,M273,PID EPHA2 FWD PATHWAY,,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,5290|7410|10451,PIK3CA|VAV2|VAV3,-0.78,MyList
GO Biological Processes,19,GO:0014072,response to isoquinoline alkaloid,19_GO:0050896 response to stimulus,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,2562|5581|5582,GABRB3|PRKCE|PRKCG,-0.78,MyList
GO Biological Processes,19,GO:0033490,cholesterol biosynthetic process via lathosterol,19_GO:0009987 cellular process,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,1718|6307|10682,DHCR24|MSMO1|EBP,-0.78,MyList
GO Biological Processes,19,GO:0006817,phosphate ion transport,19_GO:0051179 localization,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,1468|9213|57030,SLC25A10|XPR1|SLC17A7,-0.78,MyList
GO Biological Processes,19,GO:0071071,regulation of phospholipid biosynthetic process,19_GO:0050789 regulation of biological process,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,20|23175|23682,ABCA2|LPIN1|RAB38,-0.78,MyList
WikiPathways,27,WP734,Serotonin receptor 4 6 7 and NR3C signaling,,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,673|1958|9252,BRAF|EGR1|RPS6KA5,-0.78,MyList
GO Biological Processes,19,GO:0033489,cholesterol biosynthetic process via desmosterol,19_GO:0009987 cellular process,-2.3,8.2,4.4,30230,19,584,3,0.51,0.3,1718|6307|10682,DHCR24|MSMO1|EBP,-0.78,MyList
KEGG Pathway,24,hsa05213,Endometrial cancer,,-2.3,4.4,3.7,30230,59,584,5,0.86,0.38,673|3611|4292|5290|6655,BRAF|ILK|MLH1|PIK3CA|SOS2,-0.77,MyList
Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-2.2,1.7,2.9,30230,783,584,26,4.5,0.85,1052|1958|2353|3551|3726|4615|4938|5290|5580|5602|5609|6041|6095|6655|6773|6778|6845|7867|9252|10454|23511|55128|55706|57161|79671|80128,CEBPD|EGR1|FOS|IKBKB|JUNB|MYD88|OAS1|PIK3CA|PRKCD|MAPK10|MAP2K7|RNASEL|RORA|SOS2|STAT2|STAT6|VAMP7|MAPKAPK3|RPS6KA5|TAB1|NUP188|TRIM68|NDC1|PELI2|NLRX1|TRIM46,-0.77,MyList
GO Biological Processes,19,GO:0045834,positive regulation of lipid metabolic process,19_GO:0048518 positive regulation of biological process,-2.2,3,3.3,30230,139,584,8,1.4,0.48,5580|5581|6721|8850|9926|23399|23682|51360,PRKCD|PRKCE|SREBF2|KAT2B|LPGAT1|CTDNEP1|RAB38|MBTPS2,-0.77,MyList
GO Biological Processes,19,GO:1905039,carboxylic acid transmembrane transport,19_GO:0051179 localization,-2.2,3,3.3,30230,139,584,8,1.4,0.48,1468|23428|26503|51660|56262|57030|81539|123096,SLC25A10|SLC7A8|SLC17A5|MPC1|LRRC8A|SLC17A7|SLC38A1|SLC25A29,-0.77,MyList
Reactome Gene Sets,6,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),,-2.2,3.7,3.5,30230,84,584,6,1,0.42,2068|2071|2968|9557|54617|93973,ERCC2|ERCC3|GTF2H4|CHD1L|INO80|ACTR8,-0.76,MyList
GO Biological Processes,19,GO:0021549,cerebellum development,19_GO:0032502 developmental process,-2.2,3.3,3.4,30230,111,584,7,1.2,0.45,1600|2562|6095|8443|8925|79809|91137,DAB1|GABRB3|RORA|GNPAT|HERC1|TTC21B|SLC25A46,-0.76,MyList
GO Biological Processes,19,GO:0032204,regulation of telomere maintenance,19_GO:0050789 regulation of biological process,-2.2,3.3,3.4,30230,111,584,7,1.2,0.45,4931|5609|23049|54617|55135|93973|167227,NVL|MAP2K7|SMG1|INO80|WRAP53|ACTR8|DCP2,-0.76,MyList
Reactome Gene Sets,6,R-HSA-73894,DNA Repair,,-2.2,2.2,3,30230,334,584,14,2.4,0.63,2068|2071|2968|3981|4292|7374|8505|9557|11200|29086|54617|80198|84142|93973,ERCC2|ERCC3|GTF2H4|LIG4|MLH1|UNG|PARG|CHD1L|CHEK2|BABAM1|INO80|MUS81|ABRAXAS1|ACTR8,-0.76,MyList
