_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.74518202553951,GO:0006605,M1,1,0,GO Biological Processes,19,protein targeting,19_GO:0051179 localization,-4.74518202553951,3.4799125129503854,5.390851721539248,30230,238,584,16,2.73972602739726,0.6754837232184769,706|1121|4285|5824|7485|9179|9927|11154|23041|23148|26521|27072|30849|51172|51542|200576,TSPO|CHM|MIPEP|PEX19|GET1|AP4M1|MFN2|AP4S1|MON2|NACAD|TIMM8B|VPS41|PIK3R4|NAGPA|VPS54|PIKFYVE,-2.5310144352649853,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-4.410883212491628,GO:0007034,M1,1,0,GO Biological Processes,19,vacuolar transport,19_GO:0051179 localization,-4.410883212491628,3.8453033268101757,5.298152949680172,30230,175,584,13,2.2260273972602738,0.6104786211136067,757|3988|6845|9179|10239|23041|23400|23484|23585|27072|30849|51172|51542,TMEM50B|LIPA|VAMP7|AP4M1|AP3S2|MON2|ATP13A2|LEPROTL1|TMEM50A|VPS41|PIK3R4|NAGPA|VPS54,-2.295419007967203,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-3.878440244785338,GO:0072665,M1,1,0,GO Biological Processes,19,protein localization to vacuole,19_GO:0051179 localization,-3.878440244785338,5.309097295398665,5.348238931071913,30230,78,584,8,1.36986301369863,0.48099101587450915,9179|23041|23400|27072|30849|51172|51542|64121,AP4M1|MON2|ATP13A2|VPS41|PIK3R4|NAGPA|VPS54|RRAGC,-1.9195451596141195,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-3.547805875227298,GO:0072594,M1,1,0,GO Biological Processes,19,establishment of protein localization to organelle,19_GO:0051179 localization,-3.547805875227298,2.5667949733952224,4.215071469896259,30230,363,584,18,3.0821917808219177,0.7151961986636398,706|4285|5192|5824|7485|9179|9927|23041|23511|25842|26521|27072|30849|51172|51542|55764|83882|131474,TSPO|MIPEP|PEX10|PEX19|GET1|AP4M1|MFN2|MON2|NUP188|ASF1A|TIMM8B|VPS41|PIK3R4|NAGPA|VPS54|IFT122|TSPAN10|CHCHD4,-1.67332954493555,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-3.4559669458631053,GO:0006623,M1,1,0,GO Biological Processes,19,protein targeting to vacuole,19_GO:0051179 localization,-3.4559669458631053,6.338412077159632,5.249024301287855,30230,49,584,6,1.0273972602739727,0.417272989913396,9179|23041|27072|30849|51172|51542,AP4M1|MON2|VPS41|PIK3R4|NAGPA|VPS54,-1.611910270395861,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-3.4559669458631053,GO:0061462,M1,1,0,GO Biological Processes,19,protein localization to lysosome,19_GO:0051179 localization,-3.4559669458631053,6.338412077159632,5.249024301287855,30230,49,584,6,1.0273972602739727,0.417272989913396,9179|23400|30849|51172|51542|64121,AP4M1|ATP13A2|PIK3R4|NAGPA|VPS54|RRAGC,-1.611910270395861,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-3.327503940595476,GO:0006886,M1,1,0,GO Biological Processes,19,intracellular protein transport,19_GO:0051179 localization,-3.327503940595476,2.176535774210513,3.897446531585684,30230,547,584,23,3.9383561643835616,0.8048706259955334,373|1121|1959|5192|5824|8677|9179|9874|10239|23041|23511|23682|25842|26225|27072|29107|30849|51172|51542|79139|84447|203062|339122,TRIM23|CHM|EGR2|PEX10|PEX19|STX10|AP4M1|TLK1|AP3S2|MON2|NUP188|RAB38|ASF1A|ARL5A|VPS41|NXT1|PIK3R4|NAGPA|VPS54|DERL1|SYVN1|TSNARE1|RAB43,-1.5189947142450368,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-2.941777166149466,GO:0072666,M1,1,0,GO Biological Processes,19,establishment of protein localization to vacuole,19_GO:0051179 localization,-2.941777166149466,5.0915113406692125,4.489556908968319,30230,61,584,6,1.0273972602739727,0.417272989913396,9179|23041|27072|30849|51172|51542,AP4M1|MON2|VPS41|PIK3R4|NAGPA|VPS54,-1.2590884929171964,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-2.4416222210814436,GO:0006622,M1,1,0,GO Biological Processes,19,protein targeting to lysosome,19_GO:0051179 localization,-2.4416222210814436,6.274387712743877,4.254831670035159,30230,33,584,4,0.684931506849315,0.341290910327769,9179|30849|51172|51542,AP4M1|PIK3R4|NAGPA|VPS54,-0.90430585047957,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-2.395461100670107,GO:0007041,M1,1,0,GO Biological Processes,19,lysosomal transport,19_GO:0051179 localization,-2.395461100670107,3.161141901077068,3.479190107060247,30230,131,584,8,1.36986301369863,0.48099101587450915,3988|6845|9179|23400|27072|30849|51172|51542,LIPA|VAMP7|AP4M1|ATP13A2|VPS41|PIK3R4|NAGPA|VPS54,-0.8720173089608324,0,37,0,0,-4.80939554595954,6.338412077159632,
1,-4.698092949036382,GO:0008202,M1,1,0,GO Biological Processes,19,steroid metabolic process,19_GO:0009987 cellular process,-4.698092949036382,3.295816017649171,5.28853431739644,30230,267,584,17,2.910958904109589,0.6956594987008953,706|1718|3988|4547|5563|5959|6307|6721|9885|10682|10948|11001|23461|51360|51422|59338|113612,TSPO|DHCR24|LIPA|MTTP|PRKAA2|RDH5|MSMO1|SREBF2|OSBPL2|EBP|STARD3|SLC27A2|ABCA5|MBTPS2|PRKAG2|PLEKHA1|CYP2U1,-2.503701614477207,0,38,1,1,-4.698092949036382,19.411386986301373,
1,-4.35244184087979,GO:0006066,M1,1,0,GO Biological Processes,19,alcohol metabolic process,19_GO:0009987 cellular process,-4.35244184087979,2.9768261193050023,4.934201493767562,30230,313,584,18,3.0821917808219177,0.7151961986636398,20|1718|2710|3988|4547|5563|5959|6307|6721|8824|9517|9677|10682|10948|23461|51360|54884|55825,ABCA2|DHCR24|GK|LIPA|MTTP|PRKAA2|RDH5|MSMO1|SREBF2|CES2|SPTLC2|PPIP5K1|EBP|STARD3|ABCA5|MBTPS2|RETSAT|PECR,-2.264707978300516,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.956410863581044,GO:0016125,M1,1,0,GO Biological Processes,19,sterol metabolic process,19_GO:0009987 cellular process,-3.956410863581044,3.981822971548999,5.016440825214323,30230,143,584,11,1.8835616438356164,0.5625412616790831,1718|3988|4547|5563|6307|6721|10682|10948|23461|51360|51422,DHCR24|LIPA|MTTP|PRKAA2|MSMO1|SREBF2|EBP|STARD3|ABCA5|MBTPS2|PRKAG2,-1.9737408929377698,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.8455651495992043,GO:0008203,M1,1,0,GO Biological Processes,19,cholesterol metabolic process,19_GO:0009987 cellular process,-3.8455651495992043,4.208430782937966,5.004339333938718,30230,123,584,10,1.7123287671232876,0.536829873604794,1718|3988|4547|5563|6307|6721|10682|10948|23461|51360,DHCR24|LIPA|MTTP|PRKAA2|MSMO1|SREBF2|EBP|STARD3|ABCA5|MBTPS2,-1.895975248834212,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.7740324015461284,GO:0016126,M1,1,0,GO Biological Processes,19,sterol biosynthetic process,19_GO:0009987 cellular process,-3.7740324015461284,7.222841669321441,5.7312356193944245,30230,43,584,6,1.0273972602739727,0.417272989913396,1718|3988|5563|6307|10682|51422,DHCR24|LIPA|PRKAA2|MSMO1|EBP|PRKAG2,-1.8455389922577987,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.5416560617048334,GO:1902652,M1,1,0,GO Biological Processes,19,secondary alcohol metabolic process,19_GO:0009987 cellular process,-3.5416560617048334,3.8629625843385806,4.66174962031078,30230,134,584,10,1.7123287671232876,0.536829873604794,1718|3988|4547|5563|6307|6721|10682|10948|23461|51360,DHCR24|LIPA|MTTP|PRKAA2|MSMO1|SREBF2|EBP|STARD3|ABCA5|MBTPS2,-1.6685475891797665,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.427550051721769,R-HSA-6807062,M1,1,0,Reactome Gene Sets,6,Zymostenol biosynthesis via lathosterol (Kandutsch-Russell pathway),,-3.427550051721769,19.411386986301373,7.309794386284797,30230,8,584,3,0.5136986301369864,0.2958212874838213,1718|6307|6721,DHCR24|MSMO1|SREBF2,-1.5960825035625454,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.3168991697185413,WP5304,M1,1,0,WikiPathways,27,Cholesterol metabolism,,-3.3168991697185413,5.032581811263317,4.808210011915662,30230,72,584,7,1.1986301369863013,0.45031628818687125,706|1718|3988|4547|6307|10682|10948,TSPO|DHCR24|LIPA|MTTP|MSMO1|EBP|STARD3,-1.511548566677581,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.2878145654734916,GO:0006694,M1,1,0,GO Biological Processes,19,steroid biosynthetic process,19_GO:0009987 cellular process,-3.2878145654734916,4.3590483056957465,4.602329578783928,30230,95,584,8,1.36986301369863,0.48099101587450915,706|1718|3988|5563|6307|10682|10948|51422,TSPO|DHCR24|LIPA|PRKAA2|MSMO1|EBP|STARD3|PRKAG2,-1.4898382793213907,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.2821750978622672,hsa00100,M1,1,0,KEGG Pathway,24,Steroid biosynthesis,,-3.2821750978622672,10.352739726027398,5.8723745199361,30230,20,584,4,0.684931506849315,0.341290910327769,1718|3988|6307|10682,DHCR24|LIPA|MSMO1|EBP,-1.4898382793213907,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.2272035595073443,GO:0046165,M1,1,0,GO Biological Processes,19,alcohol biosynthetic process,19_GO:0009987 cellular process,-3.2272035595073443,4.269171021042226,4.526240055009555,30230,97,584,8,1.36986301369863,0.48099101587450915,20|1718|3988|5563|6307|9517|9677|10682,ABCA2|DHCR24|LIPA|PRKAA2|MSMO1|SPTLC2|PPIP5K1|EBP,-1.452640862684593,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.1601209127472023,GO:0006695,M1,1,0,GO Biological Processes,19,cholesterol biosynthetic process,19_GO:0009987 cellular process,-3.1601209127472023,6.995094409477971,5.121285847626335,30230,37,584,5,0.8561643835616438,0.3812457520636574,1718|3988|5563|6307|10682,DHCR24|LIPA|PRKAA2|MSMO1|EBP,-1.4036786508644457,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.1601209127472023,GO:1902653,M1,1,0,GO Biological Processes,19,secondary alcohol biosynthetic process,19_GO:0009987 cellular process,-3.1601209127472023,6.995094409477971,5.121285847626335,30230,37,584,5,0.8561643835616438,0.3812457520636574,1718|3988|5563|6307|10682,DHCR24|LIPA|PRKAA2|MSMO1|EBP,-1.4036786508644457,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-3.109102659106116,R-HSA-6807047,M1,1,0,Reactome Gene Sets,6,Cholesterol biosynthesis via desmosterol (Bloch pathway),,-3.109102659106116,15.529109589041099,6.449514615422177,30230,10,584,3,0.5136986301369864,0.2958212874838213,1718|6307|10682,DHCR24|MSMO1|EBP,-1.3670355221762032,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-2.769642870412249,R-HSA-191273,M1,1,0,Reactome Gene Sets,6,Cholesterol biosynthesis,,-2.769642870412249,7.668696093353628,4.865562197675781,30230,27,584,4,0.684931506849315,0.341290910327769,1718|6307|6721|10682,DHCR24|MSMO1|SREBF2|EBP,-1.1360463556319487,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-2.6823917814034015,WP4718,M1,1,0,WikiPathways,27,Cholesterol metabolism with Bloch and Kandutsch Russell pathways,,-2.6823917814034015,5.506776450014573,4.339792901236362,30230,47,584,5,0.8561643835616438,0.3812457520636574,1718|2182|6307|6721|10682,DHCR24|ACSL4|MSMO1|SREBF2|EBP,-1.0784436697751574,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-2.5022538131606638,R-HSA-8957322,M1,1,0,Reactome Gene Sets,6,Metabolism of steroids,,-2.5022538131606638,3.025151218644369,3.5362506616243086,30230,154,584,9,1.5410958904109588,0.509724966965557,706|1718|6307|6721|9885|10682|10948|11001|51360,TSPO|DHCR24|MSMO1|SREBF2|OSBPL2|EBP|STARD3|SLC27A2|MBTPS2,-0.9455270234672974,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-2.3265293461569967,WP5193,M1,1,0,WikiPathways,27,Cholesterol synthesis disorders,,-2.3265293461569967,8.627283105022833,4.543093163657457,30230,18,584,3,0.5136986301369864,0.2958212874838213,1718|6307|10682,DHCR24|MSMO1|EBP,-0.8219825674080725,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-2.303162067975118,WP5333,M1,1,0,WikiPathways,27,Enterocyte cholesterol metabolism,,-2.303162067975118,5.751522070015221,4.003676118934216,30230,36,584,4,0.684931506849315,0.341290910327769,1718|4547|6307|10682,DHCR24|MTTP|MSMO1|EBP,-0.8067223549656912,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-2.2581094687161003,GO:0033489,M1,1,0,GO Biological Processes,19,cholesterol biosynthetic process via desmosterol,19_GO:0009987 cellular process,-2.2581094687161003,8.173215573179526,4.389786458079658,30230,19,584,3,0.5136986301369864,0.2958212874838213,1718|6307|10682,DHCR24|MSMO1|EBP,-0.7802009674970423,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-2.2581094687161003,GO:0033490,M1,1,0,GO Biological Processes,19,cholesterol biosynthetic process via lathosterol,19_GO:0009987 cellular process,-2.2581094687161003,8.173215573179526,4.389786458079658,30230,19,584,3,0.5136986301369864,0.2958212874838213,1718|6307|10682,DHCR24|MSMO1|EBP,-0.7802009674970423,0,38,0,0,-4.698092949036382,19.411386986301373,
1,-4.690397513211227,hsa04621,M1,1,0,KEGG Pathway,24,NOD-like receptor signaling pathway,,-4.690397513211227,3.8343480466768134,5.486080172125046,30230,189,584,14,2.3972602739726026,0.6329686127171638,3551|4615|4938|5580|5602|6041|6300|6773|9927|10454|55669|79671|90550|340061,IKBKB|MYD88|OAS1|PRKCD|MAPK10|RNASEL|MAPK12|STAT2|MFN2|TAB1|MFN1|NLRX1|MCU|STING1,-2.503701614477207,0,39,1,1,-4.690397513211227,7.394814090019571,
1,-3.7740324015461284,R-HSA-75893,M1,1,0,Reactome Gene Sets,6,TNF signaling,,-3.7740324015461284,7.222841669321441,5.7312356193944245,30230,43,584,6,1.0273972602739727,0.417272989913396,1540|3551|8439|10454|84888|142678,CYLD|IKBKB|NSMAF|TAB1|SPPL2A|MIB2,-1.8455389922577987,0,39,0,0,-4.690397513211227,7.394814090019571,
1,-3.3168991697185413,hsa04622,M1,1,0,KEGG Pathway,24,RIG-I-like receptor signaling pathway,,-3.3168991697185413,5.032581811263317,4.808210011915662,30230,72,584,7,1.1986301369863013,0.45031628818687125,1540|3551|5602|6300|57169|79671|340061,CYLD|IKBKB|MAPK10|MAPK12|ZNFX1|NLRX1|STING1,-1.511548566677581,0,39,0,0,-4.690397513211227,7.394814090019571,
1,-2.979703030249177,WP3865,M1,1,0,WikiPathways,27,Novel intracellular components of RIG I like receptor pathway,,-2.979703030249177,5.1763698630137,4.544877531725848,30230,60,584,6,1.0273972602739727,0.417272989913396,1540|3551|5602|6300|79671|340061,CYLD|IKBKB|MAPK10|MAPK12|NLRX1|STING1,-1.2823034864608833,0,39,0,0,-4.690397513211227,7.394814090019571,
1,-2.724386582292341,M128,M1,1,0,Canonical Pathways,11,PID TNF PATHWAY,,-2.724386582292341,5.626488981536628,4.407347698683296,30230,46,584,5,0.8561643835616438,0.3812457520636574,1540|3551|5609|8439|10454,CYLD|IKBKB|MAP2K7|NSMAF|TAB1,-1.104725845455333,0,39,0,0,-4.690397513211227,7.394814090019571,
1,-2.3477338052412797,R-HSA-5357905,M1,1,0,Reactome Gene Sets,6,Regulation of TNFR1 signaling,,-2.3477338052412797,5.915851272015655,4.08413888117048,30230,35,584,4,0.684931506849315,0.341290910327769,1540|3551|84888|142678,CYLD|IKBKB|SPPL2A|MIB2,-0.8366559260694505,0,39,0,0,-4.690397513211227,7.394814090019571,
1,-2.303162067975118,R-HSA-168638,M1,1,0,Reactome Gene Sets,6,NOD1/2 Signaling Pathway,,-2.303162067975118,5.751522070015221,4.003676118934216,30230,36,584,4,0.684931506849315,0.341290910327769,1540|3551|6300|10454,CYLD|IKBKB|MAPK12|TAB1,-0.8067223549656912,0,39,0,0,-4.690397513211227,7.394814090019571,
1,-2.1329900523897782,R-HSA-5357956,M1,1,0,Reactome Gene Sets,6,TNFR1-induced NF-kappa-B signaling pathway,,-2.1329900523897782,7.394814090019571,4.114382439239248,30230,21,584,3,0.5136986301369864,0.2958212874838213,1540|3551|10454,CYLD|IKBKB|TAB1,-0.6869163946108319,0,39,0,0,-4.690397513211227,7.394814090019571,
1,-2.1329900523897782,WP4961,M1,1,0,WikiPathways,27,STING pathway in Kawasaki like disease and COVID 19,,-2.1329900523897782,7.394814090019571,4.114382439239248,30230,21,584,3,0.5136986301369864,0.2958212874838213,3551|79671|340061,IKBKB|NLRX1|STING1,-0.6869163946108319,0,39,0,0,-4.690397513211227,7.394814090019571,
1,-4.609494202622633,GO:0035269,M1,1,0,GO Biological Processes,19,protein O-linked glycosylation via mannose,19_GO:0009987 cellular process,-4.609494202622633,13.622025955299206,7.724290180162932,30230,19,584,5,0.8561643835616438,0.3812457520636574,10585|29954|54916|55624|729920,POMT1|POMT2|TMEM260|POMGNT1|CRPPA,-2.429435345050383,0,40,1,1,-4.609494202622633,38.82277397260275,
1,-4.548513283486109,R-HSA-8932506,M1,1,0,Reactome Gene Sets,6,DAG1 core M1 glycosylations,,-4.548513283486109,38.82277397260275,10.617647325951832,30230,4,584,3,0.5136986301369864,0.2958212874838213,10585|29954|55624,POMT1|POMT2|POMGNT1,-2.3925143306400427,0,40,0,0,-4.609494202622633,38.82277397260275,
1,-4.156873567896749,R-HSA-8932504,M1,1,0,Reactome Gene Sets,6,DAG1 core M2 glycosylations,,-4.156873567896749,31.058219178082197,9.434097407181588,30230,5,584,3,0.5136986301369864,0.2958212874838213,10585|29954|55624,POMT1|POMT2|POMGNT1,-2.1315526318007625,0,40,0,0,-4.609494202622633,38.82277397260275,
1,-3.468435480863046,R-HSA-8931838,M1,1,0,Reactome Gene Sets,6,DAG1 glycosylations,,-3.468435480863046,11.503044140030442,6.256003267892596,30230,18,584,4,0.684931506849315,0.341290910327769,10585|29954|55624|729920,POMT1|POMT2|POMGNT1|CRPPA,-1.6127278821292654,0,40,0,0,-4.609494202622633,38.82277397260275,
1,-3.427550051721769,GO:0031501,M1,1,0,GO Cellular Components,20,mannosyltransferase complex,,-3.427550051721769,19.411386986301373,7.309794386284797,30230,8,584,3,0.5136986301369864,0.2958212874838213,10585|29954|93183,POMT1|POMT2|PIGM,-1.5960825035625454,0,40,0,0,-4.609494202622633,38.82277397260275,
1,-3.154216471369469,GO:0006493,M1,1,0,GO Biological Processes,19,protein O-linked glycosylation,19_GO:0009987 cellular process,-3.154216471369469,3.450913242009132,4.223474861391191,30230,150,584,10,1.7123287671232876,0.536829873604794,8693|10585|26035|29954|54916|55454|55624|114805|285203|729920,GALNT4|POMT1|GLCE|POMT2|TMEM260|CSGALNACT2|POMGNT1|GALNT13|EOGT|CRPPA,-1.3988169338337273,0,40,0,0,-4.609494202622633,38.82277397260275,
1,-3.0402149071374756,hsa00515,M1,1,0,KEGG Pathway,24,Mannose type O-glycan biosynthesis,,-3.0402149071374756,9.002382370458607,5.388460219017145,30230,23,584,4,0.684931506849315,0.341290910327769,10585|29954|55624|729920,POMT1|POMT2|POMGNT1|CRPPA,-1.3245955146978263,0,40,0,0,-4.609494202622633,38.82277397260275,
1,-2.9847667626048042,GO:0140534,M1,1,0,GO Cellular Components,20,endoplasmic reticulum protein-containing complex,,-2.9847667626048042,3.556284638711701,4.115324505717716,30230,131,584,9,1.5410958904109588,0.509724966965557,6721|7485|10585|29954|79139|84061|84447|93183|128869,SREBF2|GET1|POMT1|POMT2|DERL1|MAGT1|SYVN1|PIGM|PIGU,-1.2823034864608833,0,40,0,0,-4.609494202622633,38.82277397260275,
1,-2.6823917814034015,hsa00514,M1,1,0,KEGG Pathway,24,Other types of O-glycan biosynthesis,,-2.6823917814034015,5.506776450014573,4.339792901236362,30230,47,584,5,0.8561643835616438,0.3812457520636574,8693|10585|29954|114805|285203,GALNT4|POMT1|POMT2|GALNT13|EOGT,-1.0784436697751574,0,40,0,0,-4.609494202622633,38.82277397260275,
1,-4.606820130702859,WP2533,M1,1,0,WikiPathways,27,Glycerophospholipid biosynthetic pathway,,-4.606820130702859,10.018780380026515,7.0512747799619975,30230,31,584,6,1.0273972602739727,0.417272989913396,2710|5290|8443|9489|23175|114971,GK|PIK3CA|GNPAT|PGS1|LPIN1|PTPMT1,-2.429435345050383,0,41,1,1,-4.606820130702859,10.352739726027398,
1,-3.2821750978622672,WP5275,M1,1,0,WikiPathways,27,Ether lipid biosynthesis,,-3.2821750978622672,10.352739726027398,5.8723745199361,30230,20,584,4,0.684931506849315,0.341290910327769,5824|8443|23175|25979,PEX19|GNPAT|LPIN1|DHRS7B,-1.4898382793213907,0,41,0,0,-4.606820130702859,10.352739726027398,
1,-2.3265293461569967,WP5101,M1,1,0,WikiPathways,27,Congenital generalized lipodystrophy,,-2.3265293461569967,8.627283105022833,4.543093163657457,30230,18,584,3,0.5136986301369864,0.2958212874838213,5290|23175|26580,PIK3CA|LPIN1|BSCL2,-0.8219825674080725,0,41,0,0,-4.606820130702859,10.352739726027398,
1,-4.573194149837331,GO:0015918,M1,1,0,GO Biological Processes,19,sterol transport,19_GO:0051179 localization,-4.573194149837331,5.75152207001522,6.009994382902527,30230,81,584,9,1.5410958904109588,0.509724966965557,706|3988|4547|9885|10948|23461|51542|57655|84947,TSPO|LIPA|MTTP|OSBPL2|STARD3|ABCA5|VPS54|GRAMD1A|SERAC1,-2.4098461617317892,0,42,1,1,-4.573194149837331,7.39481409001957,
1,-3.3697053355333813,GO:0015850,M1,1,0,GO Biological Processes,19,organic hydroxy compound transport,19_GO:0051179 localization,-3.3697053355333813,3.409584939709622,4.382476328624007,30230,167,584,11,1.8835616438356164,0.5625412616790831,24|706|3988|4547|9885|10948|23461|51542|57655|84947|114134,ABCA4|TSPO|LIPA|MTTP|OSBPL2|STARD3|ABCA5|VPS54|GRAMD1A|SERAC1|SLC2A13,-1.5540763680599943,0,42,0,0,-4.573194149837331,7.39481409001957,
1,-2.8324629719806307,GO:0044232,M1,1,0,GO Cellular Components,20,organelle membrane contact site,,-2.8324629719806307,4.852846746575343,4.330600482269634,30230,64,584,6,1.0273972602739727,0.417272989913396,2182|10948|23682|30849|57655|84947,ACSL4|STARD3|RAB38|PIK3R4|GRAMD1A|SERAC1,-1.1869016651706867,0,42,0,0,-4.573194149837331,7.39481409001957,
1,-2.709313866176973,GO:0032366,M1,1,0,GO Biological Processes,19,intracellular sterol transport,19_GO:0051179 localization,-2.709313866176973,7.39481409001957,4.751430147960187,30230,28,584,4,0.684931506849315,0.341290910327769,9885|51542|57655|84947,OSBPL2|VPS54|GRAMD1A|SERAC1,-1.097206267230411,0,42,0,0,-4.573194149837331,7.39481409001957,
1,-2.663760536845118,GO:0030301,M1,1,0,GO Biological Processes,19,cholesterol transport,19_GO:0051179 localization,-2.663760536845118,4.501191185229304,4.08651187395071,30230,69,584,6,1.0273972602739727,0.417272989913396,3988|9885|10948|23461|51542|84947,LIPA|OSBPL2|STARD3|ABCA5|VPS54|SERAC1,-1.0628053686026995,0,42,0,0,-4.573194149837331,7.39481409001957,
1,-2.0637532363188136,GO:0032365,M1,1,0,GO Biological Processes,19,intracellular lipid transport,19_GO:0051179 localization,-2.0637532363188136,4.929876060013046,3.57702182614533,30230,42,584,4,0.684931506849315,0.341290910327769,9885|51542|57655|84947,OSBPL2|VPS54|GRAMD1A|SERAC1,-0.6385824981854372,0,42,0,0,-4.573194149837331,7.39481409001957,
1,-4.537729710355046,GO:0016310,M1,1,0,GO Biological Processes,19,phosphorylation,19_GO:0009987 cellular process,-4.537729710355046,2.8677949379577274,5.010807459649217,30230,361,584,20,3.4246575342465753,0.7525498597664905,673|3551|3985|5580|5587|5602|6041|8476|9252|9874|10020|11200|23049|30849|51776|56997|57448|84446|200576|440275,BRAF|IKBKB|LIMK2|PRKCD|PRKD1|MAPK10|RNASEL|CDC42BPA|RPS6KA5|TLK1|GNE|CHEK2|SMG1|PIK3R4|MAP3K20|COQ8A|BIRC6|BRSK1|PIKFYVE|EIF2AK4,-2.388368418106267,0,43,1,1,-4.537729710355046,6.63637161924833,
1,-4.263556245586597,GO:0006468,M1,1,0,GO Biological Processes,19,protein phosphorylation,19_GO:0009987 cellular process,-4.263556245586597,2.930020677177565,4.856104875468382,30230,318,584,18,3.0821917808219177,0.7151961986636398,673|3551|3985|5580|5587|5602|6041|8476|9252|9874|11200|23049|30849|51776|57448|84446|200576|440275,BRAF|IKBKB|LIMK2|PRKCD|PRKD1|MAPK10|RNASEL|CDC42BPA|RPS6KA5|TLK1|CHEK2|SMG1|PIK3R4|MAP3K20|BIRC6|BRSK1|PIKFYVE|EIF2AK4,-2.1890506487410786,0,43,0,0,-4.537729710355046,6.63637161924833,
1,-3.0530323402796857,GO:0018105,M1,1,0,GO Biological Processes,19,peptidyl-serine phosphorylation,19_GO:0009987 cellular process,-3.0530323402796857,6.63637161924833,4.943430532208886,30230,39,584,5,0.8561643835616438,0.3812457520636574,3551|5580|23049|84446|200576,IKBKB|PRKCD|SMG1|BRSK1|PIKFYVE,-1.33070926154553,0,43,0,0,-4.537729710355046,6.63637161924833,
1,-2.952312028668647,GO:0018209,M1,1,0,GO Biological Processes,19,peptidyl-serine modification,19_GO:0009987 cellular process,-2.952312028668647,6.312646174406948,4.777643265532393,30230,41,584,5,0.8561643835616438,0.3812457520636574,3551|5580|23049|84446|200576,IKBKB|PRKCD|SMG1|BRSK1|PIKFYVE,-1.266085295282768,0,43,0,0,-4.537729710355046,6.63637161924833,
1,-4.458903000252165,GO:0005777,M1,1,0,GO Cellular Components,20,peroxisome,,-4.458903000252165,4.16888848027949,5.442384446857385,30230,149,584,12,2.0547945205479454,0.5870422605221068,2182|5192|5824|8310|8443|10478|11001|25979|54996|55825|84129|340061,ACSL4|PEX10|PEX19|ACOX3|GNPAT|SLC25A17|SLC27A2|DHRS7B|MTARC2|PECR|ACAD11|STING1,-2.3288800755568153,0,44,1,1,-4.458903000252165,25.881849315068497,
1,-4.458903000252165,GO:0042579,M1,1,0,GO Cellular Components,20,microbody,,-4.458903000252165,4.16888848027949,5.442384446857385,30230,149,584,12,2.0547945205479454,0.5870422605221068,2182|5192|5824|8310|8443|10478|11001|25979|54996|55825|84129|340061,ACSL4|PEX10|PEX19|ACOX3|GNPAT|SLC25A17|SLC27A2|DHRS7B|MTARC2|PECR|ACAD11|STING1,-2.3288800755568153,0,44,0,0,-4.458903000252165,25.881849315068497,
1,-4.401474466566329,GO:0005778,M1,1,0,GO Cellular Components,20,peroxisomal membrane,,-4.401474466566329,6.274387712743877,6.020531242519025,30230,66,584,8,1.36986301369863,0.48099101587450915,2182|5192|5824|8443|10478|11001|25979|55825,ACSL4|PEX10|PEX19|GNPAT|SLC25A17|SLC27A2|DHRS7B|PECR,-2.290756697066366,0,44,0,0,-4.458903000252165,25.881849315068497,
