"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"FBXO46",1.31,0.342307925448855,1.3,0.34,"1.3","0.34","NS",NA
"FDX2",5.96,0.0211408179526881,6,0.02,"6.0","0.02","NS",NA
"FGFR3",0.867,0.525915306132689,0.9,0.53,"0.9","0.53","NS",NA
"FHL1",0.373,0.725414616256724,0.4,0.73,"0.4","0.73","NS",NA
"FIP1L1",0.377,0.299462874910305,0.4,0.3,"0.4","0.30","NS",NA
"FKBPL",-0.839,0.0405261618403555,-0.8,0.04,"-0.8","0.04","NS",NA
"FLT1",0.118,0.767836007778604,0.1,0.77,"0.1","0.77","NS",NA
"FN1",0.741,0.205426127450424,0.7,0.21,"0.7","0.21","NS",NA
"FOS",8.19,7.53904677115769e-05,8.2,0,"8.2","<0.01","Up",NA
"FOXD3",3.14,0.197659972023982,3.1,0.2,"3.1","0.20","NS",NA
"FPGS",-4.67,0.00199313020707795,-4.7,0,"-4.7","<0.01","Down",NA
"FRMD4A",5.61,0.0298436695375302,5.6,0.03,"5.6","0.03","NS",NA
"FTL",1.3,0.0470148284066637,1.3,0.05,"1.3","0.05","NS",NA
"FUNDC1",1.2,0.485666598883961,1.2,0.49,"1.2","0.49","NS",NA
"FURIN",0.428,0.675847388143081,0.4,0.68,"0.4","0.68","NS",NA
"FUT8",-0.365,0.661366089407838,-0.4,0.66,"-0.4","0.66","NS",NA
"FXN",0.906,0.0324548241954717,0.9,0.03,"0.9","0.03","NS",NA
"FZD7",0.963,0.375253369759426,1,0.38,"1.0","0.38","NS",NA
"FZD8",-0.68,0.865289431327226,-0.7,0.87,"-0.7","0.87","NS",NA
"GALNT10",0.461,0.775327043866197,0.5,0.78,"0.5","0.78","NS",NA
"GALNT13",0.418,0.888950890828827,0.4,0.89,"0.4","0.89","NS",NA
"GALNT4",1.55,0.561050872009046,1.6,0.56,"1.6","0.56","NS",NA
"GATA4",0.803,0.061241420885251,0.8,0.06,"0.8","0.06","NS",NA
"GCNT1",0.896,0.459594427903206,0.9,0.46,"0.9","0.46","NS",NA
"GHITM",0.307,0.462793478762454,0.3,0.46,"0.3","0.46","NS",NA
"GINM1",0.316,0.707605436051294,0.3,0.71,"0.3","0.71","NS",NA
"GJA1",0.303,0.315824758274564,0.3,0.32,"0.3","0.32","NS",NA
"GJC1",0.0599,0.945711509065046,0.1,0.95,"0.1","0.95","NS",NA
"GK",6.44,9.16468003748124e-08,6.4,0,"6.4","<0.01","Up","GK"
"GLRX",0.015,0.987012074417696,0,0.99,"0.0","0.99","NS",NA
"GLRX2",0.385,0.635334016612619,0.4,0.64,"0.4","0.64","NS",NA
"GLT8D1",-0.329,0.427415712251186,-0.3,0.43,"-0.3","0.43","NS",NA
"GNAZ",0.321,0.885064479882038,0.3,0.89,"0.3","0.89","NS",NA
"GNB2",-0.19,0.732991500874719,-0.2,0.73,"-0.2","0.73","NS",NA
"GNG5",0.413,0.518000283188084,0.4,0.52,"0.4","0.52","NS",NA
"GOLGA7",-0.0699,0.867915252522465,-0.1,0.87,"-0.1","0.87","NS",NA
"GOLM1",0.617,0.236704627919737,0.6,0.24,"0.6","0.24","NS",NA
"GON4L",0.169,0.64911889269598,0.2,0.65,"0.2","0.65","NS",NA
"GORASP1",-0.0515,0.949138010969487,-0.1,0.95,"-0.1","0.95","NS",NA
"GPBP1L1",-0.525,0.170222941520762,-0.5,0.17,"-0.5","0.17","NS",NA
"GPC3",0.117,0.774054098666168,0.1,0.77,"0.1","0.77","NS",NA
"GPC6",1.04,0.00102467235992317,1,0,"1.0","<0.01","Up",NA
"GPRC5C",0.0574,0.975507099212389,0.1,0.98,"0.1","0.98","NS",NA
"GPRIN3",-0.662,0.145275102744365,-0.7,0.15,"-0.7","0.15","NS",NA
"GRAMD4",3.19,0.192355231994953,3.2,0.19,"3.2","0.19","NS",NA
"GREB1L",0.807,0.589779037486577,0.8,0.59,"0.8","0.59","NS",NA
"GRIP1",1.82,NA,1.8,NA,"1.8",NA,"NS",NA
"GSTA4",-0.445,0.780382875025096,-0.4,0.78,"-0.4","0.78","NS",NA
"GTF3C1",0.69,0.0099491712901807,0.7,0.01,"0.7","<0.01","NS",NA
"GTF3C6",0.395,0.718281062241185,0.4,0.72,"0.4","0.72","NS",NA
"GUF1",0.891,0.00608958408922069,0.9,0.01,"0.9","<0.01","NS",NA
"GXYLT2",2.2,0.367906835729463,2.2,0.37,"2.2","0.37","NS",NA
"H1-6",5.72,0.00394060372213012,5.7,0,"5.7","<0.01","Up",NA
"HABP2",1.73,0.206437055005166,1.7,0.21,"1.7","0.21","NS",NA
"HAUS5",0.235,0.755052529961063,0.2,0.76,"0.2","0.76","NS",NA
"HDAC8",-0.242,0.863375492158367,-0.2,0.86,"-0.2","0.86","NS",NA
"HDHD5",-0.0124,0.983079743999132,0,0.98,"-0.0","0.98","NS",NA
"HERPUD1",1.73,0.364506051524018,1.7,0.36,"1.7","0.36","NS",NA
"HERPUD2",0.46,0.360490592663899,0.5,0.36,"0.5","0.36","NS",NA
"HGFAC",0.523,0.439578211221194,0.5,0.44,"0.5","0.44","NS",NA
"HIGD2A",0.445,0.645588722522124,0.4,0.65,"0.4","0.65","NS",NA
"HLA-A",0.307,0.251528639817539,0.3,0.25,"0.3","0.25","NS",NA
"HMGCS1",-0.326,0.159562107976387,-0.3,0.16,"-0.3","0.16","NS",NA
"HMGN3",4.93,0.0162941876580313,4.9,0.02,"4.9","0.02","NS",NA
"HMGN4",1.61,0.25343197033726,1.6,0.25,"1.6","0.25","NS",NA
"HMMR",-0.262,0.342705798742804,-0.3,0.34,"-0.3","0.34","NS",NA
"HMOX1",-0.865,0.00838169591864816,-0.9,0.01,"-0.9","<0.01","NS",NA
"HMX1",0.0751,0.956001262975214,0.1,0.96,"0.1","0.96","NS",NA
