"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"ARHGEF7",-0.781,0.389361447663938,-0.8,0.39,"-0.8","0.39","NS",NA
"ARID1A",0.0913,0.682934805417958,0.1,0.68,"0.1","0.68","NS",NA
"ARID1B",-0.108,0.652137885771,-0.1,0.65,"-0.1","0.65","NS",NA
"ARID2",0.184,0.302734790050149,0.2,0.3,"0.2","0.30","NS",NA
"ARID3A",-0.423,0.0197290940570729,-0.4,0.02,"-0.4","0.02","NS",NA
"ARID3B",-0.479,0.0233464829027794,-0.5,0.02,"-0.5","0.02","NS",NA
"ARID4A",-0.714,0.00537634204746416,-0.7,0.01,"-0.7","<0.01","NS",NA
"ARID4B",-0.764,0.00264051534146728,-0.8,0,"-0.8","<0.01","NS",NA
"ARID5B",-0.0144,0.961951243926925,0,0.96,"-0.0","0.96","NS",NA
"ARIH1",0.29,0.103306204751989,0.3,0.1,"0.3","0.10","NS",NA
"ARIH2",0.49,0.0247055039456744,0.5,0.02,"0.5","0.02","NS",NA
"ARK2N",-1.85,3.12019862592464e-05,-1.9,0,"-1.9","<0.01","Down",NA
"ARL1",-0.687,0.0128701772278482,-0.7,0.01,"-0.7","0.01","NS",NA
"ARL10",1.86,0.000125280209161444,1.9,0,"1.9","<0.01","Up",NA
"ARL13B",-0.557,0.00129174221899866,-0.6,0,"-0.6","<0.01","NS",NA
"ARL14EP",-1.4,0.0222093336303874,-1.4,0.02,"-1.4","0.02","NS",NA
"ARL15",-0.299,0.272225250951617,-0.3,0.27,"-0.3","0.27","NS",NA
"ARL2",-1.94,0.000278469375612687,-1.9,0,"-1.9","<0.01","Down",NA
"ARL2BP",-0.839,0.00072555811493113,-0.8,0,"-0.8","<0.01","NS",NA
"ARL3",-2.58,0.000199127682918261,-2.6,0,"-2.6","<0.01","Down",NA
"ARL5A",-1.4,0.00779201267099428,-1.4,0.01,"-1.4","<0.01","Down",NA
"ARL6",0.0911,0.698094932930795,0.1,0.7,"0.1","0.70","NS",NA
"ARL6IP4",-2.24,0.000727128175165754,-2.2,0,"-2.2","<0.01","Down",NA
"ARL6IP5",0.596,0.0787415231595088,0.6,0.08,"0.6","0.08","NS",NA
"ARL6IP6",4.25,6.8140549069632e-06,4.2,0,"4.2","<0.01","Up",NA
"ARL8A",-2.31,0.00129402062601934,-2.3,0,"-2.3","<0.01","Down",NA
"ARL8B",-2.37,0.00118007544863322,-2.4,0,"-2.4","<0.01","Down",NA
"ARMC1",-0.176,0.21365877209665,-0.2,0.21,"-0.2","0.21","NS",NA
"ARMC10",0.411,0.532848771245801,0.4,0.53,"0.4","0.53","NS",NA
"ARMC2",-1.08,0.334833797698373,-1.1,0.33,"-1.1","0.33","NS",NA
"ARMC5",0.202,0.726391501651063,0.2,0.73,"0.2","0.73","NS",NA
"ARMC6",0.497,0.162623320053012,0.5,0.16,"0.5","0.16","NS",NA
"ARMC8",0.657,0.0262987521789233,0.7,0.03,"0.7","0.03","NS",NA
"ARMC9",-0.26,0.25015511067965,-0.3,0.25,"-0.3","0.25","NS",NA
"ARMCX3",-0.253,0.234966328328327,-0.3,0.23,"-0.3","0.23","NS",NA
"ARMH3",-1.37,0.149817302076024,-1.4,0.15,"-1.4","0.15","NS",NA
"ARMT1",0.977,0.00164289238962789,1,0,"1.0","<0.01","NS",NA
"ARNT",-0.369,0.0475103600106783,-0.4,0.05,"-0.4","0.05","NS",NA
"ARPC1A",0.293,0.149929628989549,0.3,0.15,"0.3","0.15","NS",NA
"ARPC1B",0.366,0.0549412345740092,0.4,0.05,"0.4","0.05","NS",NA
"ARPC2",0.413,0.0390102579716316,0.4,0.04,"0.4","0.04","NS",NA
"ARPC3",-0.649,0.0173529029052085,-0.6,0.02,"-0.6","0.02","NS",NA
"ARPC4",0.225,0.296155479374746,0.2,0.3,"0.2","0.30","NS",NA
"ARPC5",-1.15,0.00257186492376035,-1.1,0,"-1.1","<0.01","Down",NA
"ARPC5L",-1.06,0.000643220808790457,-1.1,0,"-1.1","<0.01","Down",NA
"ARPIN",-0.483,0.0185850992242663,-0.5,0.02,"-0.5","0.02","NS",NA
"ARPP19",-2.35,0.000836214502943914,-2.4,0,"-2.4","<0.01","Down",NA
"ARRB1",-0.799,0.000932290936155236,-0.8,0,"-0.8","<0.01","NS",NA
"ARRB2",-0.445,0.0144098342480335,-0.4,0.01,"-0.4","0.01","NS",NA
"ARRDC1",-0.0167,0.958383676894845,0,0.96,"-0.0","0.96","NS",NA
"ARRDC3",5.6,0.000836214502943914,5.6,0,"5.6","<0.01","Up",NA
"ARSA",-2.53,0.00118215017206837,-2.5,0,"-2.5","<0.01","Down",NA
"ARSB",-2.46,0.00109216253296968,-2.5,0,"-2.5","<0.01","Down",NA
"ARSK",-1,0.0522476449241678,-1,0.05,"-1.0","0.05","NS",NA
"ARV1",0.781,0.433258062271061,0.8,0.43,"0.8","0.43","NS",NA
"ARVCF",2.64,8.6199158775328e-07,2.6,0,"2.6","<0.01","Up",NA
"AS3MT",-0.0872,0.861021155483077,-0.1,0.86,"-0.1","0.86","NS",NA
"ASAH1",-2.58,0.000909344570376535,-2.6,0,"-2.6","<0.01","Down",NA
"ASAP1",-0.209,0.493572608961024,-0.2,0.49,"-0.2","0.49","NS",NA
"ASB3",-2.86,NA,-2.9,NA,"-2.9",NA,"NS",NA
"ASB6",0.721,0.00969836212130482,0.7,0.01,"0.7","<0.01","NS",NA
"ASCC1",0.281,0.275115851396418,0.3,0.28,"0.3","0.28","NS",NA
"ASCC2",0.482,0.0169844431699772,0.5,0.02,"0.5","0.02","NS",NA
"ASCC3",1.17,0.00506663687122579,1.2,0.01,"1.2","<0.01","Up",NA
"ASDURF",-1.65,0.000703572040041547,-1.6,0,"-1.6","<0.01","Down",NA
"ASF1A",-1.46,0.000393148243795478,-1.5,0,"-1.5","<0.01","Down",NA
"ASF1B",-0.723,0.00380931619717398,-0.7,0,"-0.7","<0.01","NS",NA
"ASH1L",4.59,0.000208400645750871,4.6,0,"4.6","<0.01","Up",NA
"ASH2L",-1.04,0.00271327084668603,-1,0,"-1.0","<0.01","Down",NA
