"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"METTL16",-0.102,0.894022307519264,-0.1,0.89,"-0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"METTL21A",0.0902,0.983311771808479,0.1,0.98,"0.1","0.98","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"METTL2B",-0.25,0.703837680820966,-0.2,0.7,"-0.2","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"METTL3",0.0668,0.936649307453457,0.1,0.94,"0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"METTL5",0.0391,0.989016353817681,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"METTL9",-0.182,0.966354624563979,-0.2,0.97,"-0.2","0.97","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"MEX3A",0.0485,0.966365765931556,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MEX3B",-0.353,0.649152128984588,-0.4,0.65,"-0.4","0.65","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MEX3C",-0.339,0.866928110520786,-0.3,0.87,"-0.3","0.87","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"MFAP1",0.642,0.274340430110622,0.6,0.27,"0.6","0.27","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MFF",0.568,0.234752190410329,0.6,0.23,"0.6","0.23","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MFN1",-0.299,0.959890706063589,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MFN2",0.624,0.541874898832952,0.6,0.54,"0.6","0.54","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"MFSD1",0.0377,0.985226794258108,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MFSD10",0.201,0.881989682313593,0.2,0.88,"0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MGA",0.384,0.447981819811262,0.4,0.45,"0.4","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MGARP",0.41,0.47273327717648,0.4,0.47,"0.4","0.47","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"MGAT1",0.066,0.989016353817681,0.1,0.99,"0.1","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MGAT2",0.292,0.639801082902814,0.3,0.64,"0.3","0.64","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MGAT5",0.256,0.714704852581481,0.3,0.71,"0.3","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MGME1",-0.0122,0.99339993508904,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MGST1",0.753,NA,0.8,NA,"0.8",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"MGST2",0.148,0.894022307519264,0.1,0.89,"0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MGST3",0.214,0.816127676977899,0.2,0.82,"0.2","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIA2",0.396,0.607792218809641,0.4,0.61,"0.4","0.61","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIA3",0.497,0.657087264697413,0.5,0.66,"0.5","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIB1",-0.242,0.663727778546461,-0.2,0.66,"-0.2","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MICA",0.0616,0.984233098210436,0.1,0.98,"0.1","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MICAL1",0.244,0.842791147840218,0.2,0.84,"0.2","0.84","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"MICAL3",0.424,0.667866989198351,0.4,0.67,"0.4","0.67","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MICALL1",0.396,0.703922402383048,0.4,0.7,"0.4","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MICOS10",0.832,0.112656807373496,0.8,0.11,"0.8","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MICOS13",0.646,0.251665868827568,0.6,0.25,"0.6","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MICU1",0.557,0.238759435304597,0.6,0.24,"0.6","0.24","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MICU2",0.748,0.818185340931595,0.7,0.82,"0.7","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MID1",-0.126,0.891284263805775,-0.1,0.89,"-0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MID2",-1.45,0.639801082902814,-1.4,0.64,"-1.4","0.64","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"MIDEAS",0.311,0.714487240564173,0.3,0.71,"0.3","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIEF1",0.36,0.663727778546461,0.4,0.66,"0.4","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIER1",0.215,0.812446194526072,0.2,0.81,"0.2","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIER3",0.447,0.818193448081542,0.4,0.82,"0.4","0.82","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"MIF",0.593,0.655284313031166,0.6,0.66,"0.6","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIF4GD",0.337,0.758158596219288,0.3,0.76,"0.3","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIGA1",0.25,0.931512539486662,0.2,0.93,"0.2","0.93","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"MIIP",0.263,0.96904386013139,0.3,0.97,"0.3","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MINDY1",0.0694,0.971382947150539,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MINDY3",-0.163,0.838857347608182,-0.2,0.84,"-0.2","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MINK1",0.578,0.516043353149898,0.6,0.52,"0.6","0.52","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MINPP1",0.0207,0.989016353817681,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIOS",0.148,0.818193448081542,0.1,0.82,"0.1","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIPEP",0.334,0.861200655629234,0.3,0.86,"0.3","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIS12",0.203,0.880653135127989,0.2,0.88,"0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIS18BP1",0.438,0.424856818925783,0.4,0.42,"0.4","0.42","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MISP3",-2.61,0.546437026300036,-2.6,0.55,"-2.6","0.55","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"MITD1",0.654,0.251021752635779,0.7,0.25,"0.7","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MITF",0.216,0.894022307519264,0.2,0.89,"0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MIX23",0.577,0.739786008993033,0.6,0.74,"0.6","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MKI67",0.493,0.550045525869756,0.5,0.55,"0.5","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MKLN1",-0.124,0.90286082458165,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MKNK1",-0.363,0.574884293051876,-0.4,0.57,"-0.4","0.57","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MKRN1",-0.167,0.86189989708305,-0.2,0.86,"-0.2","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MKRN2",0.0552,0.954281203084282,0.1,0.95,"0.1","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLEC",0.506,0.655284313031166,0.5,0.66,"0.5","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLF1",0.293,0.654879421346727,0.3,0.65,"0.3","0.65","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLF2",0.712,0.354900245462449,0.7,0.35,"0.7","0.35","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLLT1",-0.0471,0.989016353817681,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLLT10",0.00355,0.999652789601022,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLLT3",0.071,0.964393914594709,0.1,0.96,"0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLST8",-0.0639,0.944855652900281,-0.1,0.94,"-0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLX",0.195,0.850620691448991,0.2,0.85,"0.2","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLXIP",0.347,0.535985917499958,0.3,0.54,"0.3","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MLYCD",0.0426,0.989927715621285,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MMAB",0.616,0.671222268589058,0.6,0.67,"0.6","0.67","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MMACHC",-0.131,0.902769562570622,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MMADHC",-0.993,0.0723025261186144,-1,0.07,"-1.0","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MMGT1",0.751,0.170010508079166,0.8,0.17,"0.8","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MMS19",-0.336,0.770521281061287,-0.3,0.77,"-0.3","0.77","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MMS22L",-0.183,0.944855652900281,-0.2,0.94,"-0.2","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MMTAG2",0.147,0.869945490529315,0.1,0.87,"0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MMUT",0.176,0.81512464866081,0.2,0.82,"0.2","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MNAT1",-0.0113,0.996816481237097,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MND1",0.0352,0.989016353817681,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MNT",0.538,0.602343709755034,0.5,0.6,"0.5","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MNX1",0.412,0.689911214614673,0.4,0.69,"0.4","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MOB3A",-0.212,0.935060994131155,-0.2,0.94,"-0.2","0.94","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"MOB4",-0.0808,0.911551506094781,-0.1,0.91,"-0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MOCOS",-0.0134,0.996618407489118,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MOCS1",0.917,0.485815145701952,0.9,0.49,"0.9","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MOCS2",0.278,0.803444575542487,0.3,0.8,"0.3","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MOGS",0.338,0.454808975512065,0.3,0.45,"0.3","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MON1A",-0.447,0.915242195813684,-0.4,0.92,"-0.4","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MON1B",-0.169,0.88339065182029,-0.2,0.88,"-0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MON2",-0.21,0.956102307451485,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MORC2",-0.00727,0.995774789034631,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MORC3",0.0855,0.932962415725513,0.1,0.93,"0.1","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MORC4",0.271,0.618616760990609,0.3,0.62,"0.3","0.62","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MORF4L1",0.396,0.602061140161755,0.4,0.6,"0.4","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MORF4L2",0.587,0.537932031273613,0.6,0.54,"0.6","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MOSPD1",-0.0504,0.985226794258108,-0.1,0.99,"-0.1","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MOSPD2",0.103,0.852928479950027,0.1,0.85,"0.1","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MOV10",-0.065,0.938931938937517,-0.1,0.94,"-0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MOXD1",0.466,0.528452748252537,0.5,0.53,"0.5","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPC2",0.27,0.783577319991431,0.3,0.78,"0.3","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPDU1",0.0507,0.982733483688068,0.1,0.98,"0.1","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPDZ",0.0832,0.962292967870537,0.1,0.96,"0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPG",0.382,0.431613501023453,0.4,0.43,"0.4","0.43","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPHOSPH10",-0.0422,0.985226794258108,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPHOSPH6",0.113,0.895619761785431,0.1,0.9,"0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPHOSPH8",0.278,0.823968535744348,0.3,0.82,"0.3","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPHOSPH9",0.261,0.944855652900281,0.3,0.94,"0.3","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPI",-0.122,0.900389559553191,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPP1",-0.0285,0.986076388731315,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPP2",0.148,0.900389559553191,0.1,0.9,"0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPP7",0.0432,0.963991056705363,0,0.96,"0.0","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPRIP",0.327,0.454808975512065,0.3,0.45,"0.3","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPST",-0.00448,0.99775587321843,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPV17",0.506,0.602343709755034,0.5,0.6,"0.5","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPV17L2",0.175,0.98106835535473,0.2,0.98,"0.2","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MPZL1",0.283,0.854570086335853,0.3,0.85,"0.3","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRAS",-0.321,0.847060931449324,-0.3,0.85,"-0.3","0.85","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"MRE11",0.085,0.936526434116965,0.1,0.94,"0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MREG",0.339,0.75406957760344,0.3,0.75,"0.3","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRFAP1L2",0.646,0.546437026300036,0.6,0.55,"0.6","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRGBP",0.461,0.533783335414363,0.5,0.53,"0.5","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRI1",-0.27,0.722135915526395,-0.3,0.72,"-0.3","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRM2",0.115,0.871130414186795,0.1,0.87,"0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRM3",0.527,0.194629897987455,0.5,0.19,"0.5","0.19","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRNIP",0.494,0.602343709755034,0.5,0.6,"0.5","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL1",0.516,0.355362331784938,0.5,0.36,"0.5","0.36","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL10",0.533,0.440472259399101,0.5,0.44,"0.5","0.44","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL11",0.367,0.807699618790924,0.4,0.81,"0.4","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL12",0.976,0.482505036321734,1,0.48,"1.0","0.48","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL13",0.635,0.635241988595191,0.6,0.64,"0.6","0.64","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL14",0.389,0.789312023565038,0.4,0.79,"0.4","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL15",0.062,0.985226794258108,0.1,0.99,"0.1","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL16",0.37,0.794250205954314,0.4,0.79,"0.4","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL17",0.561,0.67479573979804,0.6,0.67,"0.6","0.67","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL18",0.633,0.541874898832952,0.6,0.54,"0.6","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL19",0.338,0.780727330301483,0.3,0.78,"0.3","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL2",0.657,0.591816941887816,0.7,0.59,"0.7","0.59","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL20",-0.0257,0.99324187807267,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL21",0.603,0.660546741447963,0.6,0.66,"0.6","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL22",0.441,0.780458057573717,0.4,0.78,"0.4","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL23",0.463,0.60081370432186,0.5,0.6,"0.5","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL24",0.962,0.451310716290258,1,0.45,"1.0","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL27",0.501,0.793788868038447,0.5,0.79,"0.5","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL28",0.499,0.69662034677714,0.5,0.7,"0.5","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL3",0.612,0.670266247954273,0.6,0.67,"0.6","0.67","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL30",0.58,0.658683267515858,0.6,0.66,"0.6","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL32",0.643,0.648529911525872,0.6,0.65,"0.6","0.65","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL33",0.134,0.960155583407241,0.1,0.96,"0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL34",0.766,0.534964356045723,0.8,0.53,"0.8","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL35",0.11,0.972428007433357,0.1,0.97,"0.1","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"MRPL37",0.545,0.534249383682112,0.5,0.53,"0.5","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL38",0.381,0.712570227992858,0.4,0.71,"0.4","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL39",0.651,0.559799553937739,0.7,0.56,"0.7","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL4",0.553,0.658527127945513,0.6,0.66,"0.6","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL40",0.869,0.450482305411387,0.9,0.45,"0.9","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL41",1.12,0.23023275245043,1.1,0.23,"1.1","0.23","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL42",1.4,0.120627573515718,1.4,0.12,"1.4","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL43",0.672,0.50731864206342,0.7,0.51,"0.7","0.51","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL44",0.618,0.532456377967783,0.6,0.53,"0.6","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL45",0.529,0.618616760990609,0.5,0.62,"0.5","0.62","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL46",0.38,0.658683267515858,0.4,0.66,"0.4","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL47",0.408,0.691506149722586,0.4,0.69,"0.4","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL48",0.268,0.800257391614745,0.3,0.8,"0.3","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL49",0.882,0.308964025282104,0.9,0.31,"0.9","0.31","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL50",1.14,0.124069458032724,1.1,0.12,"1.1","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL51",0.0179,0.996131406718234,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL52",1.85,0.173042971351746,1.9,0.17,"1.9","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL53",0.293,0.781524599564257,0.3,0.78,"0.3","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL54",1.06,0.36712616884023,1.1,0.37,"1.1","0.37","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL55",0.762,0.361243198954611,0.8,0.36,"0.8","0.36","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL57",0.0547,0.989016353817681,0.1,0.99,"0.1","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL58",1.05,0.237548225767671,1,0.24,"1.0","0.24","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPL9",0.15,0.938182295370442,0.1,0.94,"0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS10",0.13,0.932962415725513,0.1,0.93,"0.1","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS11",0.16,0.958485383950083,0.2,0.96,"0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS12",0.0669,0.985171135118486,0.1,0.99,"0.1","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS14",-0.35,0.655520585283055,-0.3,0.66,"-0.3","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS15",-0.0403,0.99236772377424,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS16",0.393,0.602478625529037,0.4,0.6,"0.4","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS17",0.0301,0.994034246949263,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS18A",0.147,0.940814985291389,0.1,0.94,"0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS18B",0.375,0.758158596219288,0.4,0.76,"0.4","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS18C",1.09,0.288628200540716,1.1,0.29,"1.1","0.29","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS2",0.167,0.941104245322836,0.2,0.94,"0.2","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS21",0.597,0.703896976515609,0.6,0.7,"0.6","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS22",0.285,0.816127676977899,0.3,0.82,"0.3","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS23",0.563,0.562815588141308,0.6,0.56,"0.6","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS24",-0.148,0.894363093026942,-0.1,0.89,"-0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS25",0.465,0.591816941887816,0.5,0.59,"0.5","0.59","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS26",0.926,0.412956236483582,0.9,0.41,"0.9","0.41","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS27",0.198,0.703896976515609,0.2,0.7,"0.2","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS28",0.349,0.772265321032226,0.3,0.77,"0.3","0.77","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS30",0.451,0.745903495422957,0.5,0.75,"0.5","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS31",0.388,0.546437026300036,0.4,0.55,"0.4","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS33",0.021,0.994687716482279,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS34",0.209,0.861200655629234,0.2,0.86,"0.2","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS35",0.257,0.807699618790924,0.3,0.81,"0.3","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS5",0.149,0.953864329495956,0.1,0.95,"0.1","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS6",0.654,0.534964356045723,0.7,0.53,"0.7","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS7",0.0447,0.985171135118486,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRPS9",0.139,0.898891458766312,0.1,0.9,"0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRRF",0.77,0.366169618418547,0.8,0.37,"0.8","0.37","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRS2",-0.00665,0.997156348001717,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRTFB",-0.172,0.853246799741798,-0.2,0.85,"-0.2","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MRTO4",0.0941,0.937193971710409,0.1,0.94,"0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSANTD4",-0.457,0.62373322804902,-0.5,0.62,"-0.5","0.62","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"MSANTD7",0.269,0.669104481866116,0.3,0.67,"0.3","0.67","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSH2",-0.115,0.935060994131155,-0.1,0.94,"-0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSH3",-0.0419,0.981640283053893,0,0.98,"-0.0","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSH6",0.126,0.827616467610264,0.1,0.83,"0.1","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSI1",0.289,0.496884636911904,0.3,0.5,"0.3","0.50","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSI2",-0.0594,0.917360635837073,-0.1,0.92,"-0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSL2",0.224,0.829493571038186,0.2,0.83,"0.2","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSL3",0.234,0.791486081872275,0.2,0.79,"0.2","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSMO1",0.296,0.796050048910098,0.3,0.8,"0.3","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSN",0.279,0.820727809736017,0.3,0.82,"0.3","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"MSRA",0.147,0.962292967870537,0.1,0.96,"0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
