"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"EHMT1",1.01,0.548,1,0.55,"1.0","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EHMT2",0.0948,0.966,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EI24",-2.4,0.719,-2.4,0.72,"-2.4","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF1AD",-0.383,0.959,-0.4,0.96,"-0.4","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF1AX",-0.803,0.941,-0.8,0.94,"-0.8","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2A",-0.437,0.935,-0.4,0.94,"-0.4","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2AK2",0.431,0.926,0.4,0.93,"0.4","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2AK3",-1.23,0.882,-1.2,0.88,"-1.2","0.88","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"EIF2AK4",0.546,0.944,0.5,0.94,"0.5","0.94","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EIF2B1",0.0237,0.969,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2B2",-0.21,0.954,-0.2,0.95,"-0.2","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2B3",-0.152,0.959,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2B4",-0.503,0.95,-0.5,0.95,"-0.5","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2B5",0.519,0.911,0.5,0.91,"0.5","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2D",0.118,0.965,0.1,0.96,"0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2S1",-0.727,0.892,-0.7,0.89,"-0.7","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2S2",-0.916,0.872,-0.9,0.87,"-0.9","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF2S3",-0.644,0.908,-0.6,0.91,"-0.6","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3A",0.0886,0.966,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3B",0.0887,0.965,0.1,0.96,"0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3D",-0.486,0.932,-0.5,0.93,"-0.5","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3E",0.593,0.945,0.6,0.94,"0.6","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3F",0.262,0.953,0.3,0.95,"0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3G",-1.2,0.547,-1.2,0.55,"-1.2","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3H",0.0638,0.967,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3I",-0.966,0.686,-1,0.69,"-1.0","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3K",0.324,0.953,0.3,0.95,"0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3L",0.829,0.893,0.8,0.89,"0.8","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3M",0.00734,0.97,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4A1",0.625,0.949,0.6,0.95,"0.6","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4A2",0.428,0.958,0.4,0.96,"0.4","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4A3",-0.674,0.948,-0.7,0.95,"-0.7","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4E",-0.749,0.731,-0.7,0.73,"-0.7","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4E2",-0.19,0.961,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4E3",0.0585,0.968,0.1,0.97,"0.1","0.97","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"EIF4EBP1",-0.582,0.961,-0.6,0.96,"-0.6","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4EBP2",0.169,0.968,0.2,0.97,"0.2","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4G1",0.243,0.958,0.2,0.96,"0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4G2",0.339,0.951,0.3,0.95,"0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF4G3",1.15,0.547,1.1,0.55,"1.1","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF5A",-0.706,0.905,-0.7,0.9,"-0.7","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF5A2",-0.4,0.952,-0.4,0.95,"-0.4","0.95","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"EIF5B",-0.755,0.914,-0.8,0.91,"-0.8","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF6",-1.59,0.853,-1.6,0.85,"-1.6","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIPR1",-0.416,0.965,-0.4,0.96,"-0.4","0.96","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ELAC1",-2.63,0.819,-2.6,0.82,"-2.6","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELAC2",0.408,0.944,0.4,0.94,"0.4","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELAPOR2",-0.0349,0.969,0,0.97,"-0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELAVL1",0.748,0.829,0.7,0.83,"0.7","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELAVL2",-1.19,0.446,-1.2,0.45,"-1.2","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELF1",-0.197,0.959,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELF2",1.12,0.827,1.1,0.83,"1.1","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELK1",0.272,0.957,0.3,0.96,"0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELL",-0.282,0.958,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELL2",0.0947,0.968,0.1,0.97,"0.1","0.97","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ELMO2",-0.622,0.96,-0.6,0.96,"-0.6","0.96","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ELMOD2",0.0987,0.968,0.1,0.97,"0.1","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ELOA",-0.0504,0.969,-0.1,0.97,"-0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELOB",-0.881,0.699,-0.9,0.7,"-0.9","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELOC",0.154,0.964,0.2,0.96,"0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELOVL2",2.24,0.964,2.2,0.96,"2.2","0.96","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ELP1",0.0511,0.969,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELP2",0.582,0.941,0.6,0.94,"0.6","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELP3",1.14,0.918,1.1,0.92,"1.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELP4",0.00429,0.97,0,0.97,"0.0","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ELP5",-0.825,0.839,-0.8,0.84,"-0.8","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELP6",0.551,0.939,0.6,0.94,"0.6","0.94","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"EMB",-2.28,0.752,-2.3,0.75,"-2.3","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMC1",0.526,0.925,0.5,0.92,"0.5","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMC10",-1.6,0.872,-1.6,0.87,"-1.6","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMC2",-0.0154,0.969,0,0.97,"-0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMC3",0.361,0.943,0.4,0.94,"0.4","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMC4",-0.0193,0.969,0,0.97,"-0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMC6",-0.574,0.959,-0.6,0.96,"-0.6","0.96","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"EMC7",-0.863,0.828,-0.9,0.83,"-0.9","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMC8",0.458,0.924,0.5,0.92,"0.5","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMC9",-0.158,0.967,-0.2,0.97,"-0.2","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EMD",-0.962,0.72,-1,0.72,"-1.0","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EME1",-0.568,0.961,-0.6,0.96,"-0.6","0.96","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"EMG1",-2.02,0.898,-2,0.9,"-2.0","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMILIN2",-3.24,0.941,-3.2,0.94,"-3.2","0.94","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"EML1",0.888,0.912,0.9,0.91,"0.9","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EML2",-1.09,0.952,-1.1,0.95,"-1.1","0.95","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EML4",-0.16,0.96,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EMSY",0.603,0.933,0.6,0.93,"0.6","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EN2",-1.79,0.931,-1.8,0.93,"-1.8","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENGASE",-0.302,0.954,-0.3,0.95,"-0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENO1",-2.44,0.781,-2.4,0.78,"-2.4","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENO3",-2.85,0.72,-2.9,0.72,"-2.9","0.72","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"ENOPH1",0.00311,0.97,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENOX2",-1.39,0.961,-1.4,0.96,"-1.4","0.96","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ENPP1",0.0586,0.968,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENPP4",-2.47,0.756,-2.5,0.76,"-2.5","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENPP5",-1.88,0.896,-1.9,0.9,"-1.9","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EOGT",-1.28,0.874,-1.3,0.87,"-1.3","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EP300",-0.317,0.949,-0.3,0.95,"-0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EP400",1.19,0.46,1.2,0.46,"1.2","0.46","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPB41",-0.102,0.964,-0.1,0.96,"-0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPB41L1",0.087,0.968,0.1,0.97,"0.1","0.97","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"EPB41L2",-0.176,0.959,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPB41L3",-0.66,0.811,-0.7,0.81,"-0.7","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPB41L5",-0.0512,0.969,-0.1,0.97,"-0.1","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EPC1",-0.991,0.959,-1,0.96,"-1.0","0.96","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EPC2",1.26,0.713,1.3,0.71,"1.3","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPDR1",-1.9,0.933,-1.9,0.93,"-1.9","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPHA2",0.0252,0.969,0,0.97,"0.0","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EPHB2",0.183,0.963,0.2,0.96,"0.2","0.96","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"EPHB4",-0.23,0.959,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPHX2",0.732,0.876,0.7,0.88,"0.7","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPN2",-0.192,0.964,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPPK1",0.751,0.893,0.8,0.89,"0.8","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPRS1",-0.00456,0.97,0,0.97,"-0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPS15",0.182,0.965,0.2,0.96,"0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPS15L1",-0.157,0.965,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPS8",0.482,0.935,0.5,0.94,"0.5","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERAL1",0.00426,0.97,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERBIN",0.522,0.93,0.5,0.93,"0.5","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERC1",-0.156,0.966,-0.2,0.97,"-0.2","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERCC1",0.0181,0.969,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERCC2",0.268,0.965,0.3,0.96,"0.3","0.96","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ERCC3",-0.0471,0.969,0,0.97,"-0.0","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ERCC4",-0.0957,0.969,-0.1,0.97,"-0.1","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ERCC5",1.09,0.957,1.1,0.96,"1.1","0.96","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ERCC6",0.125,0.966,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERCC6L",0.533,0.942,0.5,0.94,"0.5","0.94","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ERF",0.0428,0.968,0,0.97,"0.0","0.97","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ERG28",-0.371,0.959,-0.4,0.96,"-0.4","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERGIC1",0.298,0.948,0.3,0.95,"0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERGIC2",-0.338,0.965,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ERGIC3",-0.338,0.944,-0.3,0.94,"-0.3","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERH",0.0794,0.969,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERI1",-0.0376,0.969,0,0.97,"-0.0","0.97","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ERICH1",-1.04,0.899,-1,0.9,"-1.0","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERLEC1",-0.199,0.96,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERLIN1",0.98,0.917,1,0.92,"1.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERLIN2",0.927,0.899,0.9,0.9,"0.9","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERMP1",1.03,0.836,1,0.84,"1.0","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERO1A",-0.329,0.947,-0.3,0.95,"-0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERO1B",-0.103,0.964,-0.1,0.96,"-0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERP29",-0.3,0.956,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERVK3-1",0.00528,0.97,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ESAM",-1.77,0.96,-1.8,0.96,"-1.8","0.96","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"ESCO1",0.421,0.956,0.4,0.96,"0.4","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ESCO2",0.764,0.941,0.8,0.94,"0.8","0.94","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ESD",-0.311,0.958,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ESF1",0.612,0.903,0.6,0.9,"0.6","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ESRRA",0.483,0.949,0.5,0.95,"0.5","0.95","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ESS2",-0.491,0.949,-0.5,0.95,"-0.5","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ESYT1",0.54,0.934,0.5,0.93,"0.5","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ESYT2",-0.803,0.934,-0.8,0.93,"-0.8","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ETF1",0.092,0.966,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ETFA",-0.105,0.964,-0.1,0.96,"-0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ETFB",-0.253,0.951,-0.3,0.95,"-0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ETFDH",-1.3,0.923,-1.3,0.92,"-1.3","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ETHE1",-1.9,0.884,-1.9,0.88,"-1.9","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ETNK1",-0.0568,0.97,-0.1,0.97,"-0.1","0.97","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ETV3",-0.155,0.965,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ETV6",2.26,0.836,2.3,0.84,"2.3","0.84","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"EURL",-0.468,0.961,-0.5,0.96,"-0.5","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EWSR1",-1.41,0.902,-1.4,0.9,"-1.4","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXD2",0.257,0.958,0.3,0.96,"0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXO1",1.2,0.818,1.2,0.82,"1.2","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOC1",-0.931,0.945,-0.9,0.94,"-0.9","0.94","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EXOC2",-0.548,0.958,-0.5,0.96,"-0.5","0.96","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EXOC3",0.502,0.926,0.5,0.93,"0.5","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOC4",0.804,0.914,0.8,0.91,"0.8","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOC5",-0.288,0.944,-0.3,0.94,"-0.3","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOC6",-0.914,0.95,-0.9,0.95,"-0.9","0.95","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EXOC6B",-0.277,0.953,-0.3,0.95,"-0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOC7",-0.0852,0.965,-0.1,0.96,"-0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOC8",-0.7,0.95,-0.7,0.95,"-0.7","0.95","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EXOG",-1.69,0.9,-1.7,0.9,"-1.7","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC1",-0.447,0.925,-0.4,0.92,"-0.4","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC10",0.867,0.743,0.9,0.74,"0.9","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC2",-0.435,0.945,-0.4,0.94,"-0.4","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC3",0.424,0.94,0.4,0.94,"0.4","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC4",0.448,0.943,0.4,0.94,"0.4","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC5",0.331,0.947,0.3,0.95,"0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC6",-0.148,0.963,-0.1,0.96,"-0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC7",-0.535,0.907,-0.5,0.91,"-0.5","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC8",-0.502,0.923,-0.5,0.92,"-0.5","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXOSC9",0.201,0.959,0.2,0.96,"0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXT1",-0.371,0.968,-0.4,0.97,"-0.4","0.97","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EXT2",0.306,0.957,0.3,0.96,"0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EYA3",0.474,0.955,0.5,0.96,"0.5","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EYA4",0.0936,0.968,0.1,0.97,"0.1","0.97","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"EZH1",-0.34,0.962,-0.3,0.96,"-0.3","0.96","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"EZH2",-0.288,0.961,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EZR",-0.798,0.929,-0.8,0.93,"-0.8","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"F10",0.224,0.967,0.2,0.97,"0.2","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"F11R",-2.47,0.764,-2.5,0.76,"-2.5","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"F13A1",0.0472,0.97,0,0.97,"0.0","0.97","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"FABP5",-1.94,0.79,-1.9,0.79,"-1.9","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FADS2",1.07,0.658,1.1,0.66,"1.1","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAF1",0.551,0.924,0.6,0.92,"0.6","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAF2",0.884,0.872,0.9,0.87,"0.9","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAH",0.0646,0.969,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAHD1",-1.86,0.895,-1.9,0.9,"-1.9","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAHD2A",-1.78,0.616,-1.8,0.62,"-1.8","0.62","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAHD2B",-0.289,0.961,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"FAIM",-0.734,0.902,-0.7,0.9,"-0.7","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM107B",-0.789,0.955,-0.8,0.96,"-0.8","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM110B",-0.781,0.961,-0.8,0.96,"-0.8","0.96","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"FAM114A2",-0.7,0.901,-0.7,0.9,"-0.7","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM117A",-0.0284,0.969,0,0.97,"-0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM118B",-0.365,0.95,-0.4,0.95,"-0.4","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM120A",1.07,0.792,1.1,0.79,"1.1","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM120C",0.0568,0.968,0.1,0.97,"0.1","0.97","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"FAM133B",-1.86,0.903,-1.9,0.9,"-1.9","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM136A",0.909,0.951,0.9,0.95,"0.9","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM13A",-0.192,0.965,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"FAM156B",-3.63,0.945,-3.6,0.94,"-3.6","0.94","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"FAM161A",0.39,0.961,0.4,0.96,"0.4","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM162A",-0.924,0.94,-0.9,0.94,"-0.9","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM169A",0.793,0.859,0.8,0.86,"0.8","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM171A1",-0.491,0.952,-0.5,0.95,"-0.5","0.95","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FAM171A2",0.555,0.93,0.6,0.93,"0.6","0.93","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"FAM177A1",0.0391,0.969,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM184A",2.55,0.94,2.5,0.94,"2.5","0.94","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FAM185A",-3.47,0.91,-3.5,0.91,"-3.5","0.91","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"FAM193A",0.354,0.954,0.4,0.95,"0.4","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM193B",0.15,0.966,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM204A",-0.0473,0.969,0,0.97,"-0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM20B",0.475,0.93,0.5,0.93,"0.5","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM210B",-0.864,0.962,-0.9,0.96,"-0.9","0.96","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"FAM219B",0.419,0.947,0.4,0.95,"0.4","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM221A",0.16,0.967,0.2,0.97,"0.2","0.97","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"FAM234A",0.407,0.956,0.4,0.96,"0.4","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
