"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"RHOT2",0.177,0.848,0.2,0.85,"0.2","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RHOU",-5.06,0.0248,-5.1,0.02,"-5.1","0.02","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"RIC8B",-0.264,0.856,-0.3,0.86,"-0.3","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RIF1",0.481,0.0282,0.5,0.03,"0.5","0.03","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RINT1",-0.0429,0.915,0,0.92,"-0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RIOK1",-0.348,0.75,-0.3,0.75,"-0.3","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RIOK2",-0.508,0.218,-0.5,0.22,"-0.5","0.22","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RIPK2",-2.96,0.305,-3,0.3,"-3.0","0.30","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"RIT1",-0.748,0.0696,-0.7,0.07,"-0.7","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RMND1",0.313,0.893,0.3,0.89,"0.3","0.89","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"RNASE4",2.53,0.155,2.5,0.16,"2.5","0.16","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"RNASEL",-0.303,0.733,-0.3,0.73,"-0.3","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RND3",-0.161,0.892,-0.2,0.89,"-0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF114",-0.122,0.897,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF121",0.155,0.911,0.2,0.91,"0.2","0.91","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"RNF138",0.467,0.456,0.5,0.46,"0.5","0.46","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF141",-0.174,0.908,-0.2,0.91,"-0.2","0.91","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"RNF149",-0.657,0.427,-0.7,0.43,"-0.7","0.43","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF166",-0.0943,0.908,-0.1,0.91,"-0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF169",0.83,0.139,0.8,0.14,"0.8","0.14","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF170",0.871,0.364,0.9,0.36,"0.9","0.36","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF181",1.43,0.676,1.4,0.68,"1.4","0.68","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"RNF187",-0.682,0.495,-0.7,0.5,"-0.7","0.50","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF19A",-5.59,0.0213,-5.6,0.02,"-5.6","0.02","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"RNF25",-0.371,0.45,-0.4,0.45,"-0.4","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF34",-0.496,0.384,-0.5,0.38,"-0.5","0.38","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF4",0.202,0.856,0.2,0.86,"0.2","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RNF7",0.385,0.836,0.4,0.84,"0.4","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ROBO2",1.42,0.854,1.4,0.85,"1.4","0.85","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"RPAIN",0.0115,0.916,0,0.92,"0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPAP2",-0.0922,0.872,-0.1,0.87,"-0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPAP3",-0.0364,0.905,0,0.9,"-0.0","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPE",0.222,0.855,0.2,0.86,"0.2","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPIA",0.168,0.894,0.2,0.89,"0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPL12",-0.356,0.806,-0.4,0.81,"-0.4","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPN1",0.538,0.336,0.5,0.34,"0.5","0.34","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPS20",0.036,0.912,0,0.91,"0.0","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPS6KA4",-0.0775,0.905,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"RPS6KA5",-0.401,0.798,-0.4,0.8,"-0.4","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPSA",-0.0927,0.903,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPUSD2",-0.237,0.875,-0.2,0.88,"-0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RPUSD4",0.685,0.525,0.7,0.52,"0.7","0.52","NS","Present_3of3","Present_3of3","Present vs Present",NA
"RSAD1",1.02,0.862,1,0.86,"1.0","0.86","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"RTKN",0.146,0.898,0.1,0.9,"0.1","0.90","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"RTN4IP1",-4.47,0.366,-4.5,0.37,"-4.5","0.37","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"RTN4RL2",-1.3,0.0171,-1.3,0.02,"-1.3","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"RWDD3",1.72,0.205,1.7,0.2,"1.7","0.20","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"SACM1L",0.525,0.377,0.5,0.38,"0.5","0.38","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SAP30BP",0.104,0.878,0.1,0.88,"0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SAPCD2",-0.059,0.904,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SARNP",0.449,0.755,0.4,0.76,"0.4","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SAYSD1",-0.184,0.873,-0.2,0.87,"-0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SBF1",0.0876,0.889,0.1,0.89,"0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SBSN",-4.72,0.0312,-4.7,0.03,"-4.7","0.03","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"SCAND1",-0.472,0.745,-0.5,0.74,"-0.5","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SCCPDH",0.442,0.187,0.4,0.19,"0.4","0.19","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SCD5",0.579,0.723,0.6,0.72,"0.6","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SCLT1",-0.276,0.692,-0.3,0.69,"-0.3","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SCMH1",0.468,0.519,0.5,0.52,"0.5","0.52","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SCML1",-1.08,0.0202,-1.1,0.02,"-1.1","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SCNM1",0.194,0.856,0.2,0.86,"0.2","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SCPEP1",0.81,0.00397,0.8,0,"0.8","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SCRN2",0.126,0.898,0.1,0.9,"0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SDC4",0.201,0.907,0.2,0.91,"0.2","0.91","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"SDCBP",-0.238,0.756,-0.2,0.76,"-0.2","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SDCCAG8",0.234,0.874,0.2,0.87,"0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SDE2",0.291,0.813,0.3,0.81,"0.3","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SDR39U1",0.35,0.705,0.3,0.7,"0.3","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SEC14L2",1.09,0.87,1.1,0.87,"1.1","0.87","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SEC22A",-0.239,0.874,-0.2,0.87,"-0.2","0.87","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"SEC24B",0.0128,0.913,0,0.91,"0.0","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SEC61A1",0.806,0.39,0.8,0.39,"0.8","0.39","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SEC61A2",-0.342,0.895,-0.3,0.9,"-0.3","0.90","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SEC63",1.04,0.0046,1,0,"1.0","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SELENOF",0.616,0.228,0.6,0.23,"0.6","0.23","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SELENOO",0.159,0.876,0.2,0.88,"0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SELENOP",-1.37,0.682,-1.4,0.68,"-1.4","0.68","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SELENOS",-1.05,0.103,-1,0.1,"-1.0","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SEMA3C",-1.02,0.0202,-1,0.02,"-1.0","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SENP3",0.558,0.283,0.6,0.28,"0.6","0.28","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SEPTIN11",-0.494,0.736,-0.5,0.74,"-0.5","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SEPTIN2",-0.253,0.86,-0.3,0.86,"-0.3","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SEPTIN9",0.126,0.839,0.1,0.84,"0.1","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SERBP1",-0.25,0.833,-0.2,0.83,"-0.2","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SERINC1",-0.834,0.125,-0.8,0.12,"-0.8","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SERINC3",0.0646,0.901,0.1,0.9,"0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SERPINB7",-0.254,0.859,-0.3,0.86,"-0.3","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SERPIND1",-0.0329,0.915,0,0.92,"-0.0","0.92","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SERPINF2",-2.46,0.0211,-2.5,0.02,"-2.5","0.02","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"SESTD1",-0.116,0.877,-0.1,0.88,"-0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SET",-0.334,0.811,-0.3,0.81,"-0.3","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SETD7",-0.0174,0.913,0,0.91,"-0.0","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SFMBT1",5.39,0.00031,5.4,0,"5.4","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SFN",6.03,0.000353,6,0,"6.0","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SFR1",-0.149,0.869,-0.1,0.87,"-0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SFT2D2",-0.288,0.875,-0.3,0.88,"-0.3","0.88","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SFXN4",0.387,0.894,0.4,0.89,"0.4","0.89","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"SGCE",0.737,0.866,0.7,0.87,"0.7","0.87","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SGPL1",0.401,0.74,0.4,0.74,"0.4","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SGTB",0.396,0.773,0.4,0.77,"0.4","0.77","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"SH2D4A",-1.35,0.824,-1.4,0.82,"-1.4","0.82","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SH3BGRL3",-0.164,0.839,-0.2,0.84,"-0.2","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SH3BP5L",0.00434,0.916,0,0.92,"0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SH3GL1",0.00492,0.916,0,0.92,"0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SH3GL2",-0.298,0.841,-0.3,0.84,"-0.3","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SH3RF1",0.00542,0.916,0,0.92,"0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SHCBP1",-0.159,0.904,-0.2,0.9,"-0.2","0.90","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"SHISA2",-0.361,0.763,-0.4,0.76,"-0.4","0.76","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"SHKBP1",0.308,0.83,0.3,0.83,"0.3","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SHMT1",-0.244,0.877,-0.2,0.88,"-0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SHROOM3",0.0712,0.908,0.1,0.91,"0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SHTN1",-0.727,0.509,-0.7,0.51,"-0.7","0.51","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SIGMAR1",0.587,0.058,0.6,0.06,"0.6","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SIRT3",1.22,7.68e-05,1.2,0,"1.2","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SIRT7",2.05,4.39e-10,2,0,"2.0","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"SIVA1",0.132,0.902,0.1,0.9,"0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SKP2",-0.207,0.893,-0.2,0.89,"-0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLBP",0.36,0.809,0.4,0.81,"0.4","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC11A2",0.495,0.742,0.5,0.74,"0.5","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC19A1",1.29,0.744,1.3,0.74,"1.3","0.74","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SLC23A2",-0.0365,0.911,0,0.91,"-0.0","0.91","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"SLC25A1",0.93,0.332,0.9,0.33,"0.9","0.33","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A10",0.346,0.564,0.3,0.56,"0.3","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A11",0.806,0.341,0.8,0.34,"0.8","0.34","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A14",-0.116,0.904,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A15",0.785,0.169,0.8,0.17,"0.8","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A17",0.865,0.0125,0.9,0.01,"0.9","0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A19",1.24,0.383,1.2,0.38,"1.2","0.38","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A21",0.337,0.816,0.3,0.82,"0.3","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A3",0.887,0.443,0.9,0.44,"0.9","0.44","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A32",0.582,0.726,0.6,0.73,"0.6","0.73","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"SLC25A4",0.778,0.344,0.8,0.34,"0.8","0.34","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A5",0.817,0.298,0.8,0.3,"0.8","0.30","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A6",0.905,0.246,0.9,0.25,"0.9","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC26A11",-0.472,0.888,-0.5,0.89,"-0.5","0.89","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SLC27A2",0.0572,0.912,0.1,0.91,"0.1","0.91","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"SLC27A3",0.444,0.788,0.4,0.79,"0.4","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC2A13",-0.0443,0.91,0,0.91,"-0.0","0.91","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"SLC30A7",0.364,0.852,0.4,0.85,"0.4","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC31A1",-1.18,0.693,-1.2,0.69,"-1.2","0.69","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SLC35E1",1.13,0.222,1.1,0.22,"1.1","0.22","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC37A3",0.617,0.618,0.6,0.62,"0.6","0.62","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC37A4",0.572,0.352,0.6,0.35,"0.6","0.35","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC38A3",6.29,0.0314,6.3,0.03,"6.3","0.03","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SLC38A9",0.27,0.85,0.3,0.85,"0.3","0.85","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"SLC39A10",0.201,0.875,0.2,0.88,"0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC39A14",0.0976,0.883,0.1,0.88,"0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC39A7",0.529,0.877,0.5,0.88,"0.5","0.88","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SLC46A1",-0.096,0.913,-0.1,0.91,"-0.1","0.91","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SLC46A3",-7.29,1.17e-13,-7.3,0,"-7.3","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"SLC4A7",0.712,0.194,0.7,0.19,"0.7","0.19","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC6A9",0.898,0.732,0.9,0.73,"0.9","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC7A6",0.544,0.842,0.5,0.84,"0.5","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC7A6OS",-0.0617,0.895,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC7A8",0.392,0.892,0.4,0.89,"0.4","0.89","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SLIT2",0.0753,0.899,0.1,0.9,"0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SMAD5",0.0175,0.914,0,0.91,"0.0","0.91","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"SMIM11",0.334,0.823,0.3,0.82,"0.3","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SMIM20",0.269,0.877,0.3,0.88,"0.3","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SMOC1",0.616,0.476,0.6,0.48,"0.6","0.48","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SMYD3",0.044,0.901,0,0.9,"0.0","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SNAP29",0.0394,0.908,0,0.91,"0.0","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SNAPIN",0.435,0.768,0.4,0.77,"0.4","0.77","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SNCA",-0.559,0.615,-0.6,0.62,"-0.6","0.62","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SNRK",-0.249,0.85,-0.2,0.85,"-0.2","0.85","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"SNRNP48",-0.0585,0.904,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SNRPC",0.853,0.564,0.9,0.56,"0.9","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SNX24",-0.709,0.0111,-0.7,0.01,"-0.7","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SORD",-0.00175,0.917,0,0.92,"-0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SORL1",5.29,0.0336,5.3,0.03,"5.3","0.03","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SOX4",0.385,0.818,0.4,0.82,"0.4","0.82","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"SOX5",-0.428,0.874,-0.4,0.87,"-0.4","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SP4",-0.685,0.829,-0.7,0.83,"-0.7","0.83","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"SPA17",-4.83,0.149,-4.8,0.15,"-4.8","0.15","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"SPAG1",-0.12,0.869,-0.1,0.87,"-0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPATA2",0.32,0.844,0.3,0.84,"0.3","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPC24",0.00388,0.916,0,0.92,"0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPCS3",0.487,0.46,0.5,0.46,"0.5","0.46","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPG7",5,0.0917,5,0.09,"5.0","0.09","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SPICE1",0.447,0.473,0.4,0.47,"0.4","0.47","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPINT2",0.31,0.764,0.3,0.76,"0.3","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPP2",-0.896,0.784,-0.9,0.78,"-0.9","0.78","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SPRING1",0.0623,0.914,0.1,0.91,"0.1","0.91","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"SPRY2",0.865,0.781,0.9,0.78,"0.9","0.78","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SPTBN1",0.0549,0.893,0.1,0.89,"0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPTLC2",0.262,0.785,0.3,0.78,"0.3","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SQOR",-2.33,0.223,-2.3,0.22,"-2.3","0.22","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SREBF2",0.0586,0.907,0.1,0.91,"0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SRGAP1",-0.0747,0.909,-0.1,0.91,"-0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SRSF11",0.269,0.804,0.3,0.8,"0.3","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SRSF9",1.08,0.00137,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SRXN1",-0.285,0.809,-0.3,0.81,"-0.3","0.81","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"SS18",-0.515,0.858,-0.5,0.86,"-0.5","0.86","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"SSH3",0.449,0.702,0.4,0.7,"0.4","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ST3GAL4",-0.155,0.913,-0.2,0.91,"-0.2","0.91","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"ST3GAL6",0.293,0.881,0.3,0.88,"0.3","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STAT6",-0.522,0.827,-0.5,0.83,"-0.5","0.83","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"STBD1",-0.175,0.855,-0.2,0.86,"-0.2","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STEEP1",0.372,0.784,0.4,0.78,"0.4","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STIL",-4.62,0.0837,-4.6,0.08,"-4.6","0.08","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"STK19",0.512,0.325,0.5,0.32,"0.5","0.32","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STK32C",-0.103,0.893,-0.1,0.89,"-0.1","0.89","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"STK35",-0.231,0.818,-0.2,0.82,"-0.2","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STMN3",0.329,0.81,0.3,0.81,"0.3","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STOM",-0.276,0.739,-0.3,0.74,"-0.3","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STOML1",0.182,0.911,0.2,0.91,"0.2","0.91","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"STOML2",0.428,0.511,0.4,0.51,"0.4","0.51","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STON2",-5.24,0.0328,-5.2,0.03,"-5.2","0.03","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"STRADA",0.438,0.885,0.4,0.88,"0.4","0.88","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"STT3A",0.637,0.177,0.6,0.18,"0.6","0.18","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SULT1A1",-0.00306,0.917,0,0.92,"-0.0","0.92","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"SUPV3L1",1.1,1.02e-06,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SUSD5",5.45,0.00656,5.4,0.01,"5.4","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SV2A",-3.97,0.0263,-4,0.03,"-4.0","0.03","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"SVBP",0.0957,0.904,0.1,0.9,"0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SWI5",-0.212,0.893,-0.2,0.89,"-0.2","0.89","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"SYDE1",0.272,0.792,0.3,0.79,"0.3","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SYK",0.541,0.712,0.5,0.71,"0.5","0.71","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"SYPL2",0.252,0.77,0.3,0.77,"0.3","0.77","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"TAF13",0.509,0.783,0.5,0.78,"0.5","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TAF1A",0.48,0.844,0.5,0.84,"0.5","0.84","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"TAF1B",0.574,0.822,0.6,0.82,"0.6","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TAF1C",-0.157,0.888,-0.2,0.89,"-0.2","0.89","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"TAF4B",0.102,0.909,0.1,0.91,"0.1","0.91","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"TAGLN",-0.104,0.911,-0.1,0.91,"-0.1","0.91","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
