"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"APMAP",0.503,0.0122989385586629,0.5,0.01,"0.5","0.01","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOBEC3B",-0.891,0.0445039775352124,-0.9,0.04,"-0.9","0.04","Down","Present_3of3","MAR_2of3","Present vs MAR",NA
"APOBEC3C",-0.121,0.675107391658331,-0.1,0.68,"-0.1","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOBEC3F",-0.492,0.0427772463558576,-0.5,0.04,"-0.5","0.04","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOL2",-0.122,0.52572154099428,-0.1,0.53,"-0.1","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOO",-0.0629,0.750641022708776,-0.1,0.75,"-0.1","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOOL",0.718,0.00745060508710063,0.7,0.01,"0.7","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"APPL1",0.664,0.0262207822622658,0.7,0.03,"0.7","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"APPL2",0.414,0.213545191707899,0.4,0.21,"0.4","0.21","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"APRT",-0.353,0.103231602305506,-0.4,0.1,"-0.4","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APTX",0.0529,0.813354519743504,0.1,0.81,"0.1","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AQR",0.539,0.123960729381477,0.5,0.12,"0.5","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARAF",0.259,0.278998821266703,0.3,0.28,"0.3","0.28","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARAP1",0.433,0.375797465338391,0.4,0.38,"0.4","0.38","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ARCN1",0.615,0.00320751634864281,0.6,0,"0.6","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ARF1",-2.6,0.000940031311660071,-2.6,0,"-2.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARF4",-1.53,0.00104912917255247,-1.5,0,"-1.5","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARF5",-1.83,0.000692786013953721,-1.8,0,"-1.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARF6",-1.94,0.000992255461897722,-1.9,0,"-1.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARFGAP1",0.188,0.306670891951163,0.2,0.31,"0.2","0.31","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARFGAP2",0.011,0.950872462388058,0,0.95,"0.0","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARFGAP3",0.344,0.0653022537851342,0.3,0.07,"0.3","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARFGEF1",-0.62,0.0546788363335713,-0.6,0.05,"-0.6","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARFGEF2",-0.667,0.00385899366785653,-0.7,0,"-0.7","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARFGEF3",-0.712,0.166134548917665,-0.7,0.17,"-0.7","0.17","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ARFIP1",-0.68,0.0101303538334583,-0.7,0.01,"-0.7","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARFIP2",-0.578,0.0414842544735923,-0.6,0.04,"-0.6","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARFRP1",-1.81,0.00344794056667726,-1.8,0,"-1.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARG2",-0.388,0.0787738462398463,-0.4,0.08,"-0.4","0.08","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARGLU1",-2.2,0.000727128175165754,-2.2,0,"-2.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGAP1",0.972,0.0461500955906807,1,0.05,"1.0","0.05","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGAP10",0.172,0.563913683453701,0.2,0.56,"0.2","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGAP11A",-1.5,NA,-1.5,NA,"-1.5",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ARHGAP12",-0.0792,0.92647448156803,-0.1,0.93,"-0.1","0.93","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"ARHGAP17",0.515,0.0456770381169293,0.5,0.05,"0.5","0.05","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGAP18",0.48,0.358113821136343,0.5,0.36,"0.5","0.36","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ARHGAP19",-0.921,0.00371012891496996,-0.9,0,"-0.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGAP21",0.0682,0.732277510596054,0.1,0.73,"0.1","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGAP29",-1.62,0.00208120635863746,-1.6,0,"-1.6","<0.01","Down","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ARHGAP32",-1.5,0.0234081105223224,-1.5,0.02,"-1.5","0.02","Down","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ARHGAP35",0.572,0.00408312498427245,0.6,0,"0.6","<0.01","Up","Present_3of3","MAR_1of3","Present vs MAR",NA
"ARHGAP5",-0.026,0.919447113773868,0,0.92,"-0.0","0.92","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ARHGDIA",-1.32,0.00102906582413752,-1.3,0,"-1.3","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGEF1",-0.391,0.0218415469663304,-0.4,0.02,"-0.4","0.02","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGEF10",-1.65,0.307739836927154,-1.6,0.31,"-1.6","0.31","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ARHGEF11",0.0227,0.928363562488021,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGEF12",0.0624,0.717384351150279,0.1,0.72,"0.1","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGEF16",-0.304,0.294391683961823,-0.3,0.29,"-0.3","0.29","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGEF18",-0.532,0.109629532287196,-0.5,0.11,"-0.5","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGEF2",-0.144,0.641566595193595,-0.1,0.64,"-0.1","0.64","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGEF26",2.63,4.9612393699624e-05,2.6,0,"2.6","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ARHGEF40",-0.486,0.221375992481028,-0.5,0.22,"-0.5","0.22","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ARHGEF6",-0.337,0.196456660229679,-0.3,0.2,"-0.3","0.20","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGEF7",-0.781,0.389361447663938,-0.8,0.39,"-0.8","0.39","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ARID1A",0.0913,0.682934805417958,0.1,0.68,"0.1","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARID1B",-0.108,0.652137885771,-0.1,0.65,"-0.1","0.65","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARID2",0.184,0.302734790050149,0.2,0.3,"0.2","0.30","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARID3A",-0.423,0.0197290940570729,-0.4,0.02,"-0.4","0.02","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARID3B",-0.479,0.0233464829027794,-0.5,0.02,"-0.5","0.02","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARID4A",-0.714,0.00537634204746416,-0.7,0.01,"-0.7","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARID4B",-0.764,0.00264051534146728,-0.8,0,"-0.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARID5B",-0.0144,0.961951243926925,0,0.96,"-0.0","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARIH1",0.29,0.103306204751989,0.3,0.1,"0.3","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARIH2",0.49,0.0247055039456744,0.5,0.02,"0.5","0.02","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARK2N",-1.85,3.12019862592464e-05,-1.9,0,"-1.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARL1",-0.687,0.0128701772278482,-0.7,0.01,"-0.7","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARL10",1.86,0.000125280209161444,1.9,0,"1.9","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"ARL13B",-0.557,0.00129174221899866,-0.6,0,"-0.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARL14EP",-1.4,0.0222093336303874,-1.4,0.02,"-1.4","0.02","Down","Present_3of3","MAR_2of3","Present vs MAR",NA
"ARL15",-0.299,0.272225250951617,-0.3,0.27,"-0.3","0.27","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARL2",-1.94,0.000278469375612687,-1.9,0,"-1.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARL2BP",-0.839,0.00072555811493113,-0.8,0,"-0.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARL3",-2.58,0.000199127682918261,-2.6,0,"-2.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARL5A",-1.4,0.00779201267099428,-1.4,0.01,"-1.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARL6",0.0911,0.698094932930795,0.1,0.7,"0.1","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARL6IP4",-2.24,0.000727128175165754,-2.2,0,"-2.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARL6IP5",0.596,0.0787415231595088,0.6,0.08,"0.6","0.08","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARL6IP6",4.25,6.8140549069632e-06,4.2,0,"4.2","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ARL8A",-2.31,0.00129402062601934,-2.3,0,"-2.3","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARL8B",-2.37,0.00118007544863322,-2.4,0,"-2.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARMC1",-0.176,0.21365877209665,-0.2,0.21,"-0.2","0.21","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARMC10",0.411,0.532848771245801,0.4,0.53,"0.4","0.53","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ARMC2",-1.08,0.334833797698373,-1.1,0.33,"-1.1","0.33","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ARMC5",0.202,0.726391501651063,0.2,0.73,"0.2","0.73","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ARMC6",0.497,0.162623320053012,0.5,0.16,"0.5","0.16","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARMC8",0.657,0.0262987521789233,0.7,0.03,"0.7","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ARMC9",-0.26,0.25015511067965,-0.3,0.25,"-0.3","0.25","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ARMCX3",-0.253,0.234966328328327,-0.3,0.23,"-0.3","0.23","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARMH3",-1.37,0.149817302076024,-1.4,0.15,"-1.4","0.15","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ARMT1",0.977,0.00164289238962789,1,0,"1.0","<0.01","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"ARNT",-0.369,0.0475103600106783,-0.4,0.05,"-0.4","0.05","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARPC1A",0.293,0.149929628989549,0.3,0.15,"0.3","0.15","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARPC1B",0.366,0.0549412345740092,0.4,0.05,"0.4","0.05","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARPC2",0.413,0.0390102579716316,0.4,0.04,"0.4","0.04","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARPC3",-0.649,0.0173529029052085,-0.6,0.02,"-0.6","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARPC4",0.225,0.296155479374746,0.2,0.3,"0.2","0.30","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARPC5",-1.15,0.00257186492376035,-1.1,0,"-1.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARPC5L",-1.06,0.000643220808790457,-1.1,0,"-1.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARPIN",-0.483,0.0185850992242663,-0.5,0.02,"-0.5","0.02","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARPP19",-2.35,0.000836214502943914,-2.4,0,"-2.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARRB1",-0.799,0.000932290936155236,-0.8,0,"-0.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARRB2",-0.445,0.0144098342480335,-0.4,0.01,"-0.4","0.01","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARRDC1",-0.0167,0.958383676894845,0,0.96,"-0.0","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARRDC3",5.6,0.000836214502943914,5.6,0,"5.6","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ARSA",-2.53,0.00118215017206837,-2.5,0,"-2.5","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARSB",-2.46,0.00109216253296968,-2.5,0,"-2.5","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARSK",-1,0.0522476449241678,-1,0.05,"-1.0","0.05","Down","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"ARV1",0.781,0.433258062271061,0.8,0.43,"0.8","0.43","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ARVCF",2.64,8.6199158775328e-07,2.6,0,"2.6","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"AS3MT",-0.0872,0.861021155483077,-0.1,0.86,"-0.1","0.86","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ASAH1",-2.58,0.000909344570376535,-2.6,0,"-2.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ASAP1",-0.209,0.493572608961024,-0.2,0.49,"-0.2","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASB3",-2.86,NA,-2.9,NA,"-2.9",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ASB6",0.721,0.00969836212130482,0.7,0.01,"0.7","<0.01","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"ASCC1",0.281,0.275115851396418,0.3,0.28,"0.3","0.28","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ASCC2",0.482,0.0169844431699772,0.5,0.02,"0.5","0.02","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASCC3",1.17,0.00506663687122579,1.2,0.01,"1.2","<0.01","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"ASDURF",-1.65,0.000703572040041547,-1.6,0,"-1.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ASF1A",-1.46,0.000393148243795478,-1.5,0,"-1.5","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ASF1B",-0.723,0.00380931619717398,-0.7,0,"-0.7","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ASH1L",4.59,0.000208400645750871,4.6,0,"4.6","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ASH2L",-1.04,0.00271327084668603,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ASMTL",-0.434,0.560713210410172,-0.4,0.56,"-0.4","0.56","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ASNS",0.703,0.0264413068984708,0.7,0.03,"0.7","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ASPH",-0.1,0.605430078573864,-0.1,0.61,"-0.1","0.61","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASPM",-0.292,0.32500543767084,-0.3,0.33,"-0.3","0.33","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ASPSCR1",-0.255,0.0815957291993269,-0.3,0.08,"-0.3","0.08","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASRGL1",-2.12,0.000541526757704121,-2.1,0,"-2.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ASS1",0.587,0.0397638401112045,0.6,0.04,"0.6","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ASXL1",-0.89,0.00858430713179698,-0.9,0.01,"-0.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ASXL2",-0.97,0.0083120314277567,-1,0.01,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD1",0.106,0.725627901884973,0.1,0.73,"0.1","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD2",-0.571,0.0518658227595163,-0.6,0.05,"-0.6","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD2B",-0.588,0.0793520998599678,-0.6,0.08,"-0.6","0.08","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD3A",0.886,0.0350464768105705,0.9,0.04,"0.9","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD3B",0.847,0.0357224127421936,0.8,0.04,"0.8","0.04","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATAT1",0.0473,0.866065275294259,0,0.87,"0.0","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATE1",-0.124,0.567926859600427,-0.1,0.57,"-0.1","0.57","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF1",-1.53,0.0094706976343257,-1.5,0.01,"-1.5","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATF2",-1.35,0.000680298487300577,-1.4,0,"-1.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATF6",-0.73,0.0152696846556979,-0.7,0.02,"-0.7","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATF6B",-0.035,0.898290662947169,0,0.9,"-0.0","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF7",-1.57,0.00194976590053328,-1.6,0,"-1.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATF7IP",-0.88,0.0138779745821145,-0.9,0.01,"-0.9","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATG101",-0.603,0.0889430426572829,-0.6,0.09,"-0.6","0.09","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATG13",0.227,0.49579178374888,0.2,0.5,"0.2","0.50","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG14",0.548,0.487373520854653,0.5,0.49,"0.5","0.49","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ATG16L1",-1.04,0.00303565632720091,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATG2A",0.765,0.00440531125333636,0.8,0,"0.8","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATG2B",0.489,0.168441792771972,0.5,0.17,"0.5","0.17","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATG3",-0.359,0.101043482643506,-0.4,0.1,"-0.4","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG4A",-1.36,0.0297203492496576,-1.4,0.03,"-1.4","0.03","Down","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATG4B",0.767,0.0235081691636423,0.8,0.02,"0.8","0.02","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATG4C",0.392,0.167274493000407,0.4,0.17,"0.4","0.17","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATG5",0.283,0.170436057897467,0.3,0.17,"0.3","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG7",0.57,0.00357457194456636,0.6,0,"0.6","<0.01","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATG9A",0.228,0.719454069783016,0.2,0.72,"0.2","0.72","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ATIC",-0.106,0.633168798521682,-0.1,0.63,"-0.1","0.63","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATL1",1.88,0.375799421353757,1.9,0.38,"1.9","0.38","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ATL2",0.982,0.00151407587158327,1,0,"1.0","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATL3",0.737,0.00413580461688754,0.7,0,"0.7","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATN1",-1.13,0.084866850317497,-1.1,0.08,"-1.1","0.08","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATOX1",-1.49,0.0220021341131555,-1.5,0.02,"-1.5","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP11C",5.07,2.32619948222859e-07,5.1,0,"5.1","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ATP13A1",3.47,0.00130843193571944,3.5,0,"3.5","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ATP1A1",1.15,0.0029521074872182,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP1A3",1.58,0.217519999814488,1.6,0.22,"1.6","0.22","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ATP1B1",-0.504,0.0386080784119092,-0.5,0.04,"-0.5","0.04","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP1B3",-0.571,0.0151195940581218,-0.6,0.02,"-0.6","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP23",-1.2,0.00878362461404413,-1.2,0.01,"-1.2","<0.01","Down","MAR_2of3","Present_3of3","MAR vs Present",NA
"ATP2A2",1.1,0.00216988042311114,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP2B1",0.875,0.00977365182055335,0.9,0.01,"0.9","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP2B4",-0.807,0.243007030002756,-0.8,0.24,"-0.8","0.24","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATP2C1",0.482,0.264447513230174,0.5,0.26,"0.5","0.26","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATP5F1A",1.09,0.00212037193095526,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5F1B",0.365,0.104496072363837,0.4,0.1,"0.4","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5F1C",1.13,0.00247022282294475,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5F1D",-0.236,0.478327038923983,-0.2,0.48,"-0.2","0.48","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5IF1",-2.18,0.00133863994177169,-2.2,0,"-2.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5ME",-0.904,0.00181953886458202,-0.9,0,"-0.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5MF",0.0771,0.803367258809066,0.1,0.8,"0.1","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5MG",0.346,0.167423635892531,0.3,0.17,"0.3","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5MJ",-0.904,0.00159175101829104,-0.9,0,"-0.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5PB",0.348,0.188192705683885,0.3,0.19,"0.3","0.19","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5PD",-0.726,0.0617899994722394,-0.7,0.06,"-0.7","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5PF",-1.57,0.0309374648584234,-1.6,0.03,"-1.6","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5PO",0.277,0.109161991517084,0.3,0.11,"0.3","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6AP1",-0.517,0.0419506782074448,-0.5,0.04,"-0.5","0.04","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6AP2",-0.0192,0.948509479786995,0,0.95,"-0.0","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V0A1",0.973,0.00514851185694116,1,0.01,"1.0","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V0A2",0.826,0.00462502519124859,0.8,0,"0.8","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V0C",-0.305,0.491874814211693,-0.3,0.49,"-0.3","0.49","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATP6V0D1",0.366,0.0449273807972045,0.4,0.04,"0.4","0.04","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V1A",0.45,0.05491788199366,0.4,0.05,"0.4","0.05","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V1B2",0.393,0.0325861691653772,0.4,0.03,"0.4","0.03","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V1C1",0.858,0.0221540881958713,0.9,0.02,"0.9","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V1E1",-1.12,0.000271784318957888,-1.1,0,"-1.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V1F",-1.33,0.000385246804163866,-1.3,0,"-1.3","<0.01","Down","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATP6V1G1",-2.08,0.000669912625079725,-2.1,0,"-2.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V1G2",-1.19,0.014114644951641,-1.2,0.01,"-1.2","0.01","Down","MAR_1of3","Present_3of3","MAR vs Present",NA
"ATP6V1H",0.81,0.0342517530692606,0.8,0.03,"0.8","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP7A",3.64,2.38121398904293e-06,3.6,0,"3.6","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ATP9A",2.39,0.00712449307355566,2.4,0.01,"2.4","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ATPAF1",0.192,0.605430078573864,0.2,0.61,"0.2","0.61","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATPAF2",-0.422,0.563886116331129,-0.4,0.56,"-0.4","0.56","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ATRAID",-0.446,0.0999795873706168,-0.4,0.1,"-0.4","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATRIP",-0.413,0.222989133437952,-0.4,0.22,"-0.4","0.22","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ATRN",-0.767,0.0397545648538341,-0.8,0.04,"-0.8","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATRX",-0.604,0.0218074558169206,-0.6,0.02,"-0.6","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATXN1",-1.15,0.0155594474668456,-1.1,0.02,"-1.1","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
