_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4.6,C0494475,M1,1,0,DisGeNET,35,Tonic - clonic seizures,,-4.6,3.1,5.1,30230,300,584,18,3.1,0.72,1143|1757|2182|2353|2562|4504|4508|4514|4540|4541|5428|5580|5602|6854|11043|57030|57531|93183,CHRNB4|SARDH|ACSL4|FOS|GABRB3|MT3|ATP6|COX3|ND5|ND6|POLG|PRKCD|MAPK10|SYN2|MID2|SLC17A7|HACE1|PIGM,-2.2,0
1,-4.6,C4551714,M1,1,0,DisGeNET,35,Rod-Cone Dystrophy,,-4.6,3.8,5.4,30230,193,584,14,2.4,0.63,24|4508|4540|4541|5145|5192|5824|7867|9742|26160|26504|57728|92840|123016,ABCA4|ATP6|ND5|ND6|PDE6A|PEX10|PEX19|MAPKAPK3|IFT140|IFT172|CNNM4|WDR19|REEP6|TTC8,-2.2,0
1,-4.6,C4015098,M1,1,0,DisGeNET,35,Hypoglycosylation of alpha-dystroglycan,,-4.6,21,8.7,30230,10,584,4,0.68,0.34,10585|29954|55624|729920,POMT1|POMT2|POMGNT1|CRPPA,-2.2,0
1,-4.6,C4022646,M1,1,0,DisGeNET,35,Reduced muscle fiber alpha dystroglycan,,-4.6,21,8.7,30230,10,584,4,0.68,0.34,10585|29954|55624|729920,POMT1|POMT2|POMGNT1|CRPPA,-2.2,0
1,-4.6,C1860493,M1,1,0,DisGeNET,35,Abnormality of the sternum,,-4.6,7.9,6.6,30230,46,584,7,1.2,0.45,5286|6016|9742|26160|57560|57728|79809,PIK3C2A|RIT1|IFT140|IFT172|IFT80|WDR19|TTC21B,-2.2,0
1,-4.6,C4022012,M1,1,0,DisGeNET,35,Death in early adulthood,,-4.6,7.9,6.6,30230,46,584,7,1.2,0.45,4292|4514|4540|4541|5290|5428|10479,MLH1|COX3|ND5|ND6|PIK3CA|POLG|SLC9A6,-2.2,0
1,-4.5,C0423110,M1,1,0,DisGeNET,35,Downward slant of palpebral fissure,,-4.5,2.8,5,30230,391,584,21,3.6,0.77,673|1718|2182|2733|5290|5922|6016|6655|7290|8925|9382|9897|10682|11043|11253|23522|26160|123016|197257|201163|388650,BRAF|DHCR24|ACSL4|GLE1|PIK3CA|RASA2|RIT1|SOS2|HIRA|HERC1|COG1|WASHC5|EBP|MID2|MAN1B1|KAT6B|IFT172|TTC8|LDHD|FLCN|DIPK1A,-2.2,0
1,-4.5,C4023909,M1,1,0,DisGeNET,35,Aplasia/Hypoplasia of the abdominal wall musculature,,-4.5,9.7,6.9,30230,32,584,6,1,0.42,673|5922|6016|6655|23522|124583,BRAF|RASA2|RIT1|SOS2|KAT6B|CANT1,-2.1,0
1,-4.5,C0456909,M1,1,0,DisGeNET,35,Blindness,,-4.5,2.8,4.9,30230,393,584,21,3.6,0.77,24|1121|1186|3769|4508|4541|5145|5428|6392|8100|9742|9915|10585|23405|26160|29954|51300|55624|84131|92840|123016,ABCA4|CHM|CLCN7|KCNJ13|ATP6|ND6|PDE6A|POLG|SDHD|IFT88|IFT140|ARNT2|POMT1|DICER1|IFT172|POMT2|TIMMDC1|POMGNT1|CEP78|REEP6|TTC8,-2.1,0
1,-4.5,C0032915,M1,1,0,DisGeNET,35,Preexcitation Syndrome,,-4.5,13,7.5,30230,20,584,5,0.86,0.38,4508|4514|4540|4541|51422,ATP6|COX3|ND5|ND6|PRKAG2,-2.1,0
1,-4.5,C0559106,M1,1,0,DisGeNET,35,Ventricular preexcitation,,-4.5,13,7.5,30230,20,584,5,0.86,0.38,4508|4514|4540|4541|51422,ATP6|COX3|ND5|ND6|PRKAG2,-2.1,0
1,-4.5,C0003886,M1,1,0,DisGeNET,35,Arthrogryposis,,-4.5,3.7,5.3,30230,197,584,14,2.4,0.63,1718|1798|2068|2733|4514|4540|4541|5304|10195|10479|23522|84340|84342|91869,DHCR24|DPAGT1|ERCC2|GLE1|COX3|ND5|ND6|PIP|ALG3|SLC9A6|KAT6B|GFM2|COG8|RFT1,-2.1,0
1,-4.5,C0751837,M1,1,0,DisGeNET,35,Gait Ataxia,,-4.5,3.9,5.4,30230,172,584,13,2.2,0.61,2068|2071|4285|4508|4540|4541|5428|5582|6908|8925|10479|26580|54704,ERCC2|ERCC3|MIPEP|ATP6|ND5|ND6|POLG|PRKCG|TBP|HERC1|SLC9A6|BSCL2|PDP1,-2.1,0
1,-4.5,C0541794,M1,1,0,DisGeNET,35,Skeletal muscle atrophy,,-4.5,3,5,30230,306,584,18,3.1,0.72,2733|4514|4540|4541|5428|7274|10479|10585|26160|29954|51761|51776|55624|84342|119559|123016|124997|729920,GLE1|COX3|ND5|ND6|POLG|TTPA|SLC9A6|POMT1|IFT172|POMT2|ATP8A2|MAP3K20|POMGNT1|COG8|SFXN4|TTC8|WDR81|CRPPA,-2.1,0
1,-4.5,C0085584,M1,1,0,DisGeNET,35,Encephalopathies,,-4.5,2.6,4.9,30230,457,584,23,3.9,0.8,673|1540|2562|4514|4540|4541|5428|5602|23143|26580|51300|51601|51761|54704|54802|54968|55005|55149|56997|57038|84342|84947|197322,BRAF|CYLD|GABRB3|COX3|ND5|ND6|POLG|MAPK10|LRCH1|BSCL2|TIMMDC1|LIPT1|ATP8A2|PDP1|TRIT1|TMEM70|RMND1|MTPAP|COQ8A|RARS2|COG8|SERAC1|ACSF3,-2.1,0
1,-4.5,C1836542,M1,1,0,DisGeNET,35,Depressed nasal bridge,,-4.5,2.7,4.9,30230,426,584,22,3.8,0.79,673|1718|2182|3981|5192|5290|5587|5824|8443|9772|9897|10195|10785|11043|11253|23405|23522|57520|57560|84342|89970|124583,BRAF|DHCR24|ACSL4|LIG4|PEX10|PIK3CA|PRKD1|PEX19|GNPAT|TMEM94|WASHC5|ALG3|WDR4|MID2|MAN1B1|DICER1|KAT6B|HECW2|IFT80|COG8|RSPRY1|CANT1,-2.1,0
1,-4.4,C0268630,M1,1,0,DisGeNET,35,Hyper-beta-alaninemia,,-4.4,9.4,6.8,30230,33,584,6,1,0.42,4285|4508|4540|4541|5428|54968,MIPEP|ATP6|ND5|ND6|POLG|TMEM70,-2.1,0
1,-4.4,C0343641,M1,1,0,DisGeNET,35,Human papilloma virus infection,,-4.4,2.7,4.9,30230,428,584,22,3.8,0.79,673|2353|3726|3981|4292|5290|6041|6490|6590|6655|6845|9582|9677|11200|23049|23175|23761|50807|51108|55149|81704|340061,BRAF|FOS|JUNB|LIG4|MLH1|PIK3CA|RNASEL|PMEL|SLPI|SOS2|VAMP7|APOBEC3B|PPIP5K1|CHEK2|SMG1|LPIN1|PISD|ASAP1|METTL9|MTPAP|DOCK8|STING1,-2.1,0
1,-4.4,C0266470,M1,1,0,DisGeNET,35,Cerebellar Hypoplasia,,-4.4,3.4,5.2,30230,226,584,15,2.6,0.65,10585|11253|29954|51360|55624|55638|55703|57038|57560|79867|84942|85378|124997|128869|729920,POMT1|MAN1B1|POMT2|MBTPS2|POMGNT1|SYBU|POLR3B|RARS2|IFT80|TCTN2|WDR73|TUBGCP6|WDR81|PIGU|CRPPA,-2.1,0
1,-4.4,C0036857,M1,1,0,DisGeNET,35,Severe intellectual disability,,-4.4,2.7,4.8,30230,429,584,22,3.8,0.79,1798|2182|4508|8925|9179|9439|10479|10585|11043|11154|11253|23229|23522|26100|29954|51360|51601|54968|55624|84942|91869|124997,DPAGT1|ACSL4|ATP6|HERC1|AP4M1|MED23|SLC9A6|POMT1|MID2|AP4S1|MAN1B1|ARHGEF9|KAT6B|WIPI2|POMT2|MBTPS2|LIPT1|TMEM70|POMGNT1|WDR73|RFT1|WDR81,-2.1,0
1,-4.4,C4021569,M1,1,0,DisGeNET,35,Central retinal vessel vascular tortuosity,,-4.4,19,8.3,30230,11,584,4,0.68,0.34,4508|4514|4540|4541,ATP6|COX3|ND5|ND6,-2.1,0
1,-4.4,C0234979,M1,1,0,DisGeNET,35,Dysdiadochokinesis,,-4.4,7.4,6.3,30230,49,584,7,1.2,0.45,22|673|1600|7274|55703|56997|124997,ABCB7|BRAF|DAB1|TTPA|POLR3B|COQ8A|WDR81,-2.1,0
1,-4.4,C1843885,M1,1,0,DisGeNET,35,Progressive gait ataxia,,-4.4,12,7.3,30230,21,584,5,0.86,0.38,4508|5192|5428|23400|55149,ATP6|PEX10|POLG|ATP13A2|MTPAP,-2.1,0
1,-4.4,C1843920,M1,1,0,DisGeNET,35,COENZYME Q10 DEFICIENCY,,-4.4,12,7.3,30230,21,584,5,0.86,0.38,4508|5286|5428|56997|58472,ATP6|PIK3C2A|POLG|COQ8A|SQOR,-2.1,0
1,-4.4,C4024809,M1,1,0,DisGeNET,35,Chorioretinal dysplasia,,-4.4,12,7.3,30230,21,584,5,0.86,0.38,10585|29954|55624|85378|729920,POMT1|POMT2|POMGNT1|TUBGCP6|CRPPA,-2.1,0
1,-4.4,C0040822,M1,1,0,DisGeNET,35,Tremor,,-4.4,2.5,4.7,30230,528,584,25,4.3,0.84,406|1186|1600|1959|4514|4540|4541|5428|5582|6095|6391|6392|6908|7274|23158|23400|26580|29107|54968|56997|79867|91137|119559|124997|197257,BMAL1|CLCN7|DAB1|EGR2|COX3|ND5|ND6|POLG|PRKCG|RORA|SDHC|SDHD|TBP|TTPA|TBC1D9|ATP13A2|BSCL2|NXT1|TMEM70|COQ8A|TCTN2|SLC25A46|SFXN4|WDR81|LDHD,-2,0
1,-4.3,C4024818,M1,1,0,DisGeNET,35,Progressive night blindness,,-4.3,5.4,5.7,30230,87,584,9,1.5,0.51,24|5145|5959|8100|9742|26160|55624|92840|123016,ABCA4|PDE6A|RDH5|IFT88|IFT140|IFT172|POMGNT1|REEP6|TTC8,-2,0
1,-4.3,C0005937,M1,1,0,DisGeNET,35,Bone Cysts,,-4.3,8.9,6.5,30230,35,584,6,1,0.42,2353|5290|5304|6391|6392|26580,FOS|PIK3CA|PIP|SDHC|SDHD|BSCL2,-2,0
1,-4.3,C0342776,M1,1,0,DisGeNET,35,Nicotinamide adenine dinucleotide coenzyme Q reductase deficiency,,-4.3,7.1,6.1,30230,51,584,7,1.2,0.45,1468|4540|4541|5428|9481|23411|57038,SLC25A10|ND5|ND6|POLG|SLC25A27|SIRT1|RARS2,-2,0
1,-4.3,C0427149,M1,1,0,DisGeNET,35,"Gait, Drop Foot",,-4.3,7.1,6.1,30230,51,584,7,1.2,0.45,1959|5375|5428|9927|10020|55958|91137,EGR2|PMP2|POLG|MFN2|GNE|KLHL9|SLC25A46,-2,0
1,-4.3,C0151786,M1,1,0,DisGeNET,35,Muscle Weakness,,-4.3,2.4,4.6,30230,536,584,25,4.3,0.84,673|4508|4514|4540|4541|5286|5428|5563|5922|6016|6392|6655|7274|9927|10020|10585|23113|23175|23400|23522|29954|55624|57570|91137|729920,BRAF|ATP6|COX3|ND5|ND6|PIK3C2A|POLG|PRKAA2|RASA2|RIT1|SDHD|SOS2|TTPA|MFN2|GNE|POMT1|CUL9|LPIN1|ATP13A2|KAT6B|POMT2|POMGNT1|TRMT5|SLC25A46|CRPPA,-2,0
1,-4.3,C3553764,M1,1,0,DisGeNET,35,Joint hyperflexibility,,-4.3,3.7,5.1,30230,181,584,13,2.2,0.61,673|3981|5290|5922|6016|6655|7290|7403|10479|23522|55764|57728|124583,BRAF|LIG4|PIK3CA|RASA2|RIT1|SOS2|HIRA|KDM6A|SLC9A6|KAT6B|IFT122|WDR19|CANT1,-2,0
1,-4.3,C0025362,M1,1,0,DisGeNET,35,Mental Retardation,,-4.3,2.5,4.7,30230,504,584,24,4.1,0.82,673|2068|2182|2710|5304|5934|6908|8476|9927|10479|10585|23092|23229|23405|23522|26580|29954|55624|64222|79874|80013|80067|81704|124997,BRAF|ERCC2|ACSL4|GK|PIP|RBL2|TBP|CDC42BPA|MFN2|SLC9A6|POMT1|ARHGAP26|ARHGEF9|DICER1|KAT6B|BSCL2|POMT2|POMGNT1|TOR3A|RABEP2|MINDY3|DCAF17|DOCK8|WDR81,-1.9,0
1,-4.2,C0022679,M1,1,0,DisGeNET,35,Cystic kidney,,-4.2,5.2,5.6,30230,89,584,9,1.5,0.51,3611|5311|5587|8100|9742|29954|55764|57560|79809,ILK|PKD2|PRKD1|IFT88|IFT140|POMT2|IFT122|IFT80|TTC21B,-1.9,0
1,-4.2,C0796074,M1,1,0,DisGeNET,35,MOHR-TRANEBJAERG SYNDROME,,-4.2,5.2,5.6,30230,89,584,9,1.5,0.51,673|4292|5290|6392|6908|11200|23158|26521|80067,BRAF|MLH1|PIK3CA|SDHD|TBP|CHEK2|TBC1D9|TIMM8B|DCAF17,-1.9,0
1,-4.2,C1848207,M1,1,0,DisGeNET,35,Poor speech,,-4.2,3.5,5,30230,208,584,14,2.4,0.63,1757|2182|9179|9439|10585|11043|11154|11253|23522|26100|29954|57570|84342|84942,SARDH|ACSL4|AP4M1|MED23|POMT1|MID2|AP4S1|MAN1B1|KAT6B|WIPI2|POMT2|TRMT5|COG8|WDR73,-1.9,0
1,-4.2,C0238397,M1,1,0,DisGeNET,35,Pulmonary artery stenosis,,-4.2,8.6,6.4,30230,36,584,6,1,0.42,673|1186|5922|6016|6655|23522,BRAF|CLCN7|RASA2|RIT1|SOS2|KAT6B,-1.9,0
1,-4.2,C0271196,M1,1,0,DisGeNET,35,"Scotoma, Centrocecal",,-4.2,17,7.9,30230,12,584,4,0.68,0.34,4508|4514|4540|4541,ATP6|COX3|ND5|ND6,-1.9,0
1,-4.2,C4025585,M1,1,0,DisGeNET,35,Lacticaciduria,,-4.2,17,7.9,30230,12,584,4,0.68,0.34,4508|4540|4541|197257,ATP6|ND5|ND6|LDHD,-1.9,0
1,-4.2,C2973725,M1,1,0,DisGeNET,35,Pulmonary arterial hypertension,,-4.2,2.6,4.7,30230,413,584,21,3.6,0.77,21|1186|1958|2353|3988|4514|4540|4541|5290|5563|6590|9382|9927|23411|26580|51601|54968|90550|285203|388650|440275,ABCA3|CLCN7|EGR1|FOS|LIPA|COX3|ND5|ND6|PIK3CA|PRKAA2|SLPI|COG1|MFN2|SIRT1|BSCL2|LIPT1|TMEM70|MCU|EOGT|DIPK1A|EIF2AK4,-1.9,0
1,-4.2,C0085605,M1,1,0,DisGeNET,35,Liver Failure,,-4.2,3,4.8,30230,293,584,17,2.9,0.7,2353|3988|4508|4540|4541|5192|5290|5428|5563|5824|6095|26160|26503|26580|29929|55135|55764,FOS|LIPA|ATP6|ND5|ND6|PEX10|PIK3CA|POLG|PRKAA2|PEX19|RORA|IFT172|SLC17A5|BSCL2|ALG6|WRAP53|IFT122,-1.9,0
1,-4.2,C0221629,M1,1,0,DisGeNET,35,Proximal muscle weakness,,-4.2,4.6,5.4,30230,112,584,10,1.7,0.54,1798|4508|5428|6392|9927|10585|29954|51776|55624|56997,DPAGT1|ATP6|POLG|SDHD|MFN2|POMT1|POMT2|MAP3K20|POMGNT1|COQ8A,-1.9,0
1,-4.2,C1849437,M1,1,0,DisGeNET,35,Mainzer-Saldino Disease,,-4.2,31,9.4,30230,5,584,3,0.51,0.3,9742|26160|57728,IFT140|IFT172|WDR19,-1.9,0
1,-4.2,C4025759,M1,1,0,DisGeNET,35,Abnormal mitral valve morphology,,-4.2,31,9.4,30230,5,584,3,0.51,0.3,673|6016|9897,BRAF|RIT1|WASHC5,-1.9,0
1,-4.2,C4073145,M1,1,0,DisGeNET,35,Hyperkeratosis pilaris,,-4.2,31,9.4,30230,5,584,3,0.51,0.3,673|6016|6655,BRAF|RIT1|SOS2,-1.9,0
1,-4.2,C1849097,M1,1,0,DisGeNET,35,Loss of ability to walk,,-4.2,8.4,6.3,30230,37,584,6,1,0.42,4508|6392|10585|11154|29954|55958,ATP6|SDHD|POMT1|AP4S1|POMT2|KLHL9,-1.9,0
1,-4.1,C0221357,M1,1,0,DisGeNET,35,Brachydactyly,,-4.1,2.9,4.7,30230,325,584,18,3.1,0.72,673|3981|5290|5922|6016|6391|6392|6655|9742|9897|23522|26160|55764|57560|57728|79809|124583|285203,BRAF|LIG4|PIK3CA|RASA2|RIT1|SDHC|SDHD|SOS2|IFT140|WASHC5|KAT6B|IFT172|IFT122|IFT80|WDR19|TTC21B|CANT1|EOGT,-1.9,0
1,-4.1,C0020676,M1,1,0,DisGeNET,35,Hypothyroidism,,-4.1,2.3,4.5,30230,613,584,27,4.6,0.87,406|673|1958|3981|4504|4514|4540|4541|4547|5286|5290|5428|5563|6095|6515|6721|7290|9817|10020|10154|10451|23411|23522|51300|56262|59338|80067,BMAL1|BRAF|EGR1|LIG4|MT3|COX3|ND5|ND6|MTTP|PIK3C2A|PIK3CA|POLG|PRKAA2|RORA|SLC2A3|SREBF2|HIRA|KEAP1|GNE|PLXNC1|VAV3|SIRT1|KAT6B|TIMMDC1|LRRC8A|PLEKHA1|DCAF17,-1.9,0
1,-4.1,C1565489,M1,1,0,DisGeNET,35,Renal Insufficiency,,-4.1,2.3,4.5,30230,615,584,27,4.6,0.87,673|2182|2353|4514|4540|4541|4615|5563|5580|9382|9742|9817|9874|10463|10682|23158|26160|26503|26580|54916|55005|57560|57728|79671|79809|81839|84942,BRAF|ACSL4|FOS|COX3|ND5|ND6|MYD88|PRKAA2|PRKCD|COG1|IFT140|KEAP1|TLK1|SLC30A9|EBP|TBC1D9|IFT172|SLC17A5|BSCL2|TMEM260|RMND1|IFT80|WDR19|NLRX1|TTC21B|VANGL1|WDR73,-1.8,0
1,-4.1,C0431368,M1,1,0,DisGeNET,35,Partial agenesis of corpus callosum,,-4.1,8.2,6.2,30230,38,584,6,1,0.42,1718|2068|2071|10785|54916|729920,DHCR24|ERCC2|ERCC3|WDR4|TMEM260|CRPPA,-1.8,0
1,-4.1,C0268136,M1,1,0,DisGeNET,35,"Xeroderma pigmentosum, group B",,-4.1,16,7.6,30230,13,584,4,0.68,0.34,2068|2071|2968|23158,ERCC2|ERCC3|GTF2H4|TBC1D9,-1.8,0
1,-4.1,C0085583,M1,1,0,DisGeNET,35,Choreoathetosis,,-4.1,5,5.4,30230,94,584,9,1.5,0.51,2068|4285|4508|5428|9213|10463|51761|60558|80067,ERCC2|MIPEP|ATP6|POLG|XPR1|SLC30A9|ATP8A2|GUF1|DCAF17,-1.8,0
1,-4.1,C1866129,M1,1,0,DisGeNET,35,Abnormality of the cerebellum,,-4.1,6.6,5.8,30230,55,584,7,1.2,0.45,4508|5290|5873|6391|6392|51324|84340,ATP6|PIK3CA|RAB27A|SDHC|SDHD|SPG21|GFM2,-1.8,0
1,-4,C1854494,M1,1,0,DisGeNET,35,Slow progression,,-4,3.8,5,30230,165,584,12,2.1,0.59,1600|1798|5192|5375|5582|9927|10585|26580|51324|51776|55149|729920,DAB1|DPAGT1|PEX10|PMP2|PRKCG|MFN2|POMT1|BSCL2|SPG21|MAP3K20|MTPAP|CRPPA,-1.8,0
1,-4,C0520947,M1,1,0,DisGeNET,35,Clumsiness - motor delay,,-4,2.6,4.6,30230,393,584,20,3.4,0.75,1757|1798|1959|2733|6095|6392|9439|10585|11253|22868|23522|29954|51776|55149|55624|84942|89970|113612|124583|729920,SARDH|DPAGT1|EGR2|GLE1|RORA|SDHD|MED23|POMT1|MAN1B1|FASTKD2|KAT6B|POMT2|MAP3K20|MTPAP|POMGNT1|WDR73|RSPRY1|CYP2U1|CANT1|CRPPA,-1.8,0
1,-4,C1288283,M1,1,0,DisGeNET,35,Atrophoderma maculatum,,-4,8,6.1,30230,39,584,6,1,0.42,24|5959|7867|9742|57728|124997,ABCA4|RDH5|MAPKAPK3|IFT140|WDR19|WDR81,-1.8,0
1,-4,C4021780,M1,1,0,DisGeNET,35,Abnormality of the liver,,-4,5.5,5.5,30230,75,584,8,1.4,0.48,5192|5824|6391|9742|26160|57560|57728|79809,PEX10|PEX19|SDHC|IFT140|IFT172|IFT80|WDR19|TTC21B,-1.8,0
1,-4,C0151526,M1,1,0,DisGeNET,35,Premature Birth,,-4,3.5,4.9,30230,192,584,13,2.2,0.61,673|1186|4285|4508|5192|5824|6016|9772|10785|26503|54968|84942|285203,BRAF|CLCN7|MIPEP|ATP6|PEX10|PEX19|RIT1|TMEM94|WDR4|SLC17A5|TMEM70|WDR73|EOGT,-1.8,0
1,-4,C1860834,M1,1,0,DisGeNET,35,Infantile muscular hypotonia,,-4,4.4,5.2,30230,118,584,10,1.7,0.54,1468|1757|4285|4508|4540|4541|10585|11253|29954|84342,SLC25A10|SARDH|MIPEP|ATP6|ND5|ND6|POMT1|MAN1B1|POMT2|COG8,-1.8,0
1,-4,C0854723,M1,1,0,DisGeNET,35,Retinal Dystrophies,,-4,3.3,4.8,30230,219,584,14,2.4,0.63,24|1121|3769|5192|9742|10585|29954|55624|55764|57531|57728|85378|92840|729920,ABCA4|CHM|KCNJ13|PEX10|IFT140|POMT1|POMT2|POMGNT1|IFT122|HACE1|WDR19|TUBGCP6|REEP6|CRPPA,-1.8,0
1,-4,C4020962,M1,1,0,DisGeNET,35,Enlarged thorax,,-4,10,6.6,30230,25,584,5,0.86,0.38,673|5922|6016|6655|23522,BRAF|RASA2|RIT1|SOS2|KAT6B,-1.8,0
1,-4,C4021797,M1,1,0,DisGeNET,35,Abnormality of the thorax,,-4,7.8,6,30230,40,584,6,1,0.42,2068|2733|6016|7290|10682|26503,ERCC2|GLE1|RIT1|HIRA|EBP|SLC17A5,-1.7,0
1,-3.9,C0037772,M1,1,0,DisGeNET,35,Spastic Paraplegia,,-3.9,4,5,30230,144,584,11,1.9,0.56,9179|9897|9927|11154|23400|26580|51324|55676|55764|57531|113612,AP4M1|WASHC5|MFN2|AP4S1|ATP13A2|BSCL2|SPG21|SLC30A6|IFT122|HACE1|CYP2U1,-1.7,0
1,-3.9,C1836373,M1,1,0,DisGeNET,35,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2K",,-3.9,15,7.2,30230,14,584,4,0.68,0.34,10585|29954|55624|729920,POMT1|POMT2|POMGNT1|CRPPA,-1.7,0
1,-3.9,C1847762,M1,1,0,DisGeNET,35,Cerebellar cyst,,-3.9,15,7.2,30230,14,584,4,0.68,0.34,10585|29954|55624|729920,POMT1|POMT2|POMGNT1|CRPPA,-1.7,0
1,-3.9,C4284790,M1,1,0,DisGeNET,35,"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1",,-3.9,15,7.2,30230,14,584,4,0.68,0.34,10585|29954|55624|729920,POMT1|POMT2|POMGNT1|CRPPA,-1.7,0
1,-3.9,C0026848,M1,1,0,DisGeNET,35,Myopathy,,-3.9,2.2,4.3,30230,633,584,27,4.6,0.87,1798|2353|2710|4508|4514|4540|4541|4615|5286|5428|5580|6392|9897|10020|10585|23175|26580|29954|30849|51422|54968|55005|55624|80324|84340|440275|729920,DPAGT1|FOS|GK|ATP6|COX3|ND5|ND6|MYD88|PIK3C2A|POLG|PRKCD|SDHD|WASHC5|GNE|POMT1|LPIN1|BSCL2|POMT2|PIK3R4|PRKAG2|TMEM70|RMND1|POMGNT1|PUS1|GFM2|EIF2AK4|CRPPA,-1.7,0
1,-3.9,C4025749,M1,1,0,DisGeNET,35,Abnormality of the spleen,,-3.9,10,6.4,30230,26,584,5,0.86,0.38,673|5922|6016|6655|23522,BRAF|RASA2|RIT1|SOS2|KAT6B,-1.7,0
1,-3.9,C3887499,M1,1,0,DisGeNET,35,Renal cyst,,-3.9,3.7,4.9,30230,170,584,12,2.1,0.59,5192|5290|5311|5587|8100|9742|9927|23405|55005|57560|79809|201163,PEX10|PIK3CA|PKD2|PRKD1|IFT88|IFT140|MFN2|DICER1|RMND1|IFT80|TTC21B|FLCN,-1.7,0
1,-3.9,C1858430,M1,1,0,DisGeNET,35,Death in infancy,,-3.9,3.9,4.9,30230,146,584,11,1.9,0.56,2068|3988|4292|5192|5290|5824|9897|51601|54916|54968|55005,ERCC2|LIPA|MLH1|PEX10|PIK3CA|PEX19|WASHC5|LIPT1|TMEM260|TMEM70|RMND1,-1.7,0
1,-3.9,C0428419,M1,1,0,DisGeNET,35,Triiodothyronine measurement,,-3.9,26,8.6,30230,6,584,3,0.51,0.3,5581|6300|23682,PRKCE|MAPK12|RAB38,-1.7,0
1,-3.9,C1842836,M1,1,0,DisGeNET,35,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii",,-3.9,26,8.6,30230,6,584,3,0.51,0.3,9382|11253|84342,COG1|MAN1B1|COG8,-1.7,0
1,-3.9,C1866131,M1,1,0,DisGeNET,35,Fusion of the cerebellar hemispheres,,-3.9,26,8.6,30230,6,584,3,0.51,0.3,10585|29954|55624,POMT1|POMT2|POMGNT1,-1.7,0
1,-3.9,C1855483,M1,1,0,DisGeNET,35,Progressive spastic paraplegia,,-3.9,6.1,5.5,30230,59,584,7,1.2,0.45,4508|9179|9897|11154|23400|51601|57531,ATP6|AP4M1|WASHC5|AP4S1|ATP13A2|LIPT1|HACE1,-1.7,0
1,-3.9,C3275417,M1,1,0,DisGeNET,35,Ragged-red muscle fibers,,-3.9,6.1,5.5,30230,59,584,7,1.2,0.45,1798|4508|4514|4540|4541|5428|6392,DPAGT1|ATP6|COX3|ND5|ND6|POLG|SDHD,-1.7,0
1,-3.8,C1836735,M1,1,0,DisGeNET,35,hypopigmented skin patch,,-3.8,4.2,5,30230,123,584,10,1.7,0.54,2068|2071|4514|4540|4541|5290|6391|6392|7290|55135,ERCC2|ERCC3|COX3|ND5|ND6|PIK3CA|SDHC|SDHD|HIRA|WRAP53,-1.7,0
1,-3.8,C1850049,M1,1,0,DisGeNET,35,Clinodactyly of the 5th finger,,-3.8,2.9,4.6,30230,284,584,16,2.7,0.68,90|673|1798|3981|5922|6016|6655|10479|10682|10785|11253|23522|26100|55764|57728|124583,ACVR1|BRAF|DPAGT1|LIG4|RASA2|RIT1|SOS2|SLC9A6|EBP|WDR4|MAN1B1|KAT6B|WIPI2|IFT122|WDR19|CANT1,-1.6,0
1,-3.8,C0024433,M1,1,0,DisGeNET,35,Macrostomia,,-3.8,3.8,4.9,30230,148,584,11,1.9,0.56,673|3981|5290|9179|9742|10785|11154|54968|57520|84942|201163,BRAF|LIG4|PIK3CA|AP4M1|IFT140|WDR4|AP4S1|TMEM70|HECW2|WDR73|FLCN,-1.6,0
1,-3.8,C0277959,M1,1,0,DisGeNET,35,Coarse hair,,-3.8,6,5.5,30230,60,584,7,1.2,0.45,673|2071|5922|6016|6655|9772|23522,BRAF|ERCC3|RASA2|RIT1|SOS2|TMEM94|KAT6B,-1.6,0
1,-3.8,C2936406,M1,1,0,DisGeNET,35,alpha-Dystroglycanopathies,,-3.8,14,7,30230,15,584,4,0.68,0.34,10585|29954|55624|729920,POMT1|POMT2|POMGNT1|CRPPA,-1.6,0
1,-3.8,C3278322,M1,1,0,DisGeNET,35,Cerebellar dysplasia,,-3.8,14,7,30230,15,584,4,0.68,0.34,9382|10585|29954|55624,COG1|POMT1|POMT2|POMGNT1,-1.6,0
1,-3.8,C0206620,M1,1,0,DisGeNET,35,"Lymphangioma, Cystic",,-3.8,7.2,5.7,30230,43,584,6,1,0.42,673|5290|5922|6016|6655|23522,BRAF|PIK3CA|RASA2|RIT1|SOS2|KAT6B,-1.6,0
1,-3.8,C0521525,M1,1,0,DisGeNET,35,Short neck,,-3.8,2.9,4.5,30230,288,584,16,2.7,0.68,673|2068|2733|6016|6655|7290|9382|9897|10682|11253|26160|79867|89970|91869|123016|124583,BRAF|ERCC2|GLE1|RIT1|SOS2|HIRA|COG1|WASHC5|EBP|MAN1B1|IFT172|TCTN2|RSPRY1|RFT1|TTC8|CANT1,-1.6,0
