"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"REACTOME pathway","R-HSA-382551","Transport of small molecules",242,22,4.198,1.3964,0.482,0.0692259684169895,1.1597309601008,1,0.146560649255641,1,"SLC31A1,TFRC,ATP6V0D2,APOA1,LDLR,NPC2,ATP1B1,SLC7A2,ATP6V0A2,STOM,VDAC2,APOC3,P4HB,SLC7A8,SCARB1,SLC20A1,LMF2,GNG5,ABCB6,ATP1A3,PSMA6,SLC44A1","11016,11763,18266,600,6547,14537,804,11060,18481,3383,12672,610,8548,11066,1664,10946,25096,4408,47,801,9535,18798","transport of small molecules","ABCB6;APOA1;APOC3;ATP1A3;ATP1B1;ATP6V0A2;ATP6V0D2;GNG5;LDLR;LMF2;NPC2;P4HB;PSMA6;SCARB1;SLC20A1;SLC31A1;SLC44A1;SLC7A2;SLC7A8;STOM;TFRC;VDAC2",22
NA,"KEGG Pathway H.sap","path:hsa04151","PI3K-Akt signaling pathway",155,21,4.008,2.0811,1.057,0.00104077557836349,2.98264290697915,1,0.00951855587309189,0.079969782249427,"COL1A1,ITGA1,ATF4,FGFR3,ITGAV,VEGFB,GNG5,LAMC1,EGFR,ITGA7,PGF,FLT1,ITGB1,VTN,IFNAR1,MET,ERBB2,ITGA8,THBS1,FN1,ITGB5","2197,6134,786,3690,6150,12681,4408,6492,3236,6143,8893,3763,6153,12724,5432,7029,3430,6144,11785,3778,6160","pi3k akt signaling pathway","ATF4;COL1A1;EGFR;ERBB2;FGFR3;FLT1;FN1;GNG5;IFNAR1;ITGA1;ITGA7;ITGA8;ITGAV;ITGB1;ITGB5;LAMC1;MET;PGF;THBS1;VEGFB;VTN",21
NA,"KEGG Pathway H.sap","path:hsa04142","Lysosome",96,20,3.817,3.2001,1.678,2.67084183616257e-06,5.57335182958089,0.00667710459040642,8.67156440312522e-05,0.000728538158861014,"LAMP3,GALNS,ATP6V0D2,LAMP2,SORT1,CTSV,NEU1,SCARB2,IGF2R,SLC11A2,ATP6V0A2,M6PR,NPC2,MFSD8,PSAP,NAGPA,LAMP1,SMPD1,CLTCL1,LAPTM4A","14582,4122,18266,6501,11186,2538,7758,1665,5467,10908,18481,6752,14537,28486,9498,17378,6499,11120,2093,6924","lysosome","ATP6V0A2;ATP6V0D2;CLTCL1;CTSV;GALNS;IGF2R;LAMP1;LAMP2;LAMP3;LAPTM4A;M6PR;MFSD8;NAGPA;NEU1;NPC2;PSAP;SCARB2;SLC11A2;SMPD1;SORT1",20
NA,"KEGG Pathway H.sap","path:hsa05165","Human papillomavirus infection",182,20,3.817,1.688,0.755,0.0145315892079087,1.83768688766454,1,0.052121912510433,0.437900249728647,"FN1,ITGB1,WNT5A,IFNAR1,NOTCH2,COL1A1,ITGA8,THBS1,FZD7,ITGB5,ATP6V0D2,ITGA1,PTGS2,EGFR,ITGAV,VTN,HLA-A,LAMC1,ATP6V0A2,ITGA7","3778,6153,12784,5432,7882,2197,6144,11785,4045,6160,18266,6134,9605,3236,6150,12724,4931,6492,18481,6143","human papillomavirus infection","ATP6V0A2;ATP6V0D2;COL1A1;EGFR;FN1;FZD7;HLA-A;IFNAR1;ITGA1;ITGA7;ITGA8;ITGAV;ITGB1;ITGB5;LAMC1;NOTCH2;PTGS2;THBS1;VTN;WNT5A",20
NA,"KEGG Pathway H.sap","path:hsa04510","Focal adhesion",114,19,3.626,2.5601,1.356,0.000125341040991766,3.90190670268613,0.313352602479414,0.00227067103245952,0.0190769556271865,"ITGB1,EGFR,FN1,MET,THBS1,ITGA8,CAV1,ITGB5,ERBB2,ITGA1,PGF,VEGFB,ITGAV,COL1A1,FLT1,LAMC1,ITGA7,PPP1CB,VTN","6153,3236,3778,7029,11785,6144,1527,6160,3430,6134,8893,12681,6150,2197,3763,6492,6143,9282,12724","focal adhesion","CAV1;COL1A1;EGFR;ERBB2;FLT1;FN1;ITGA1;ITGA7;ITGA8;ITGAV;ITGB1;ITGB5;LAMC1;MET;PGF;PPP1CB;THBS1;VEGFB;VTN",19
NA,"KEGG Pathway H.sap","path:hsa04514","Cell adhesion molecules",40,18,3.435,6.9123,2.789,9.80732530256116e-12,11.0084494191973,2.45183132564029e-08,1.16753872649538e-09,9.80903185004682e-09,"ESAM,CADM1,ITGB1,CD276,F11R,NECTIN2,GLG1,CDH2,ITGA8,NEO1,CNTN1,JAM3,HLA-A,ITGAV,CD99L2,SDC4,PTPRS,CXADR","17474,5951,6153,19137,14685,9707,4316,1759,6144,7754,2171,15532,4931,6150,18237,10661,9681,2559","cell adhesion molecules","CADM1;CD276;CD99L2;CDH2;CNTN1;CXADR;ESAM;F11R;GLG1;HLA-A;ITGA8;ITGAV;ITGB1;JAM3;NECTIN2;NEO1;PTPRS;SDC4",18
NA,"KEGG Pathway H.sap","path:hsa05205","Proteoglycans in cancer",116,18,3.435,2.3836,1.253,0.000466051113967928,3.33156644962573,1,0.00582630633090181,0.0489494892726127,"WNT5A,GPC3,ITGB5,EGFR,TIMP3,FZD7,CAV1,ITGAV,MET,SDC4,ERBB2,VTN,GPC1,COL1A1,ITGB1,PPP1CB,THBS1,FN1","12784,4451,6160,3236,11822,4045,1527,6150,7029,10661,3430,12724,4449,2197,6153,9282,11785,3778","proteoglycans in cancer","CAV1;COL1A1;EGFR;ERBB2;FN1;FZD7;GPC1;GPC3;ITGAV;ITGB1;ITGB5;MET;PPP1CB;SDC4;THBS1;TIMP3;VTN;WNT5A",18
NA,"REACTOME pathway","R-HSA-5668914","Diseases of metabolism",121,17,3.244,2.1581,1.11,0.00205205990909105,2.68780996431662,1,0.0164427877331014,0.138143450763035,"AUH,NOTCH2,LMBRD1,GALNS,ADAMTS1,IVD,C1GALT1C1,DLD,OGN,GPC3,B4GAT1,NEU1,CD320,EXT1,SDC4,GPC1,CHSY1","890,7882,23038,4122,217,6186,24338,2898,8126,4451,15685,7758,16692,3512,10661,4449,17198","diseases of metabolism","ADAMTS1;AUH;B4GAT1;C1GALT1C1;CD320;CHSY1;DLD;EXT1;GALNS;GPC1;GPC3;IVD;LMBRD1;NEU1;NOTCH2;OGN;SDC4",17
NA,"KEGG Pathway H.sap","path:hsa04820","Cytoskeleton in muscle cells",104,16,3.053,2.3632,1.241,0.00104329100181242,2.98159453830955,1,0.00951855587309189,0.079969782249427,"FBLN1,ITGB5,ITGA1,SDC4,COL1A1,ITGAV,FHL3,ATP1A3,SGCE,ITGA7,ENO3,ITGB1,FN1,ATP1B1,THBS1,ITGA8","3600,6160,6134,10661,2197,6150,3704,801,10808,6143,3354,6153,3778,804,11785,6144","cytoskeleton in muscle cells","ATP1A3;ATP1B1;COL1A1;ENO3;FBLN1;FHL3;FN1;ITGA1;ITGA7;ITGA8;ITGAV;ITGB1;ITGB5;SDC4;SGCE;THBS1",16
NA,"KEGG Pathway H.sap","path:hsa04512","ECM-receptor interaction",39,15,2.863,5.908,2.563,7.67198229989476e-09,8.11509240780127,1.91799557497369e-05,5.04735677624656e-07,4.24051744522139e-06,"VTN,ITGA8,SV2A,ITGB5,SDC4,ITGA1,CD47,ITGAV,COL1A1,LAMC1,THBS1,ITGA7,FRAS1,ITGB1,FN1","12724,6144,20566,6160,10661,6134,1682,6150,2197,6492,11785,6143,19185,6153,3778","ecm receptor interaction","CD47;COL1A1;FN1;FRAS1;ITGA1;ITGA7;ITGA8;ITGAV;ITGB1;ITGB5;LAMC1;SDC4;SV2A;THBS1;VTN",15
