"ProteinID","Gene","SampleName","PG.MaxLFQ","Condition","Replicate","Detected"
"Q86T82","USP37","GFP2",66676.609375,"GFP","2",TRUE
"Q86T82","USP37","GFP3",72818.90625,"GFP","3",TRUE
"Q86T82","USP37","RDH1",64429.39453125,"RDH","1",TRUE
"Q86T82","USP37","RDH2",64714.90625,"RDH","2",TRUE
"Q86T82","USP37","RDH3",74566.6640625,"RDH","3",TRUE
"Q86TB9","PATL1","GFP1",104689.4453125,"GFP","1",TRUE
"Q86TB9","PATL1","GFP2",114547.984375,"GFP","2",TRUE
"Q86TB9","PATL1","GFP3",105357.25,"GFP","3",TRUE
"Q86TB9","PATL1","RDH1",94326.21875,"RDH","1",TRUE
"Q86TB9","PATL1","RDH2",137798.515625,"RDH","2",TRUE
"Q86TB9","PATL1","RDH3",119643.1171875,"RDH","3",TRUE
"Q86TI0","TBC1D1","GFP1",11036.50390625,"GFP","1",TRUE
"Q86TI0","TBC1D1","GFP2",12028.3037109375,"GFP","2",TRUE
"Q86TI0","TBC1D1","GFP3",10790.5751953125,"GFP","3",TRUE
"Q86TI0","TBC1D1","RDH1",12105.921875,"RDH","1",TRUE
"Q86TI0","TBC1D1","RDH2",15868.0966796875,"RDH","2",TRUE
"Q86TI0","TBC1D1","RDH3",13111.10546875,"RDH","3",TRUE
"Q86TI2","DPP9","GFP1",100073.28125,"GFP","1",TRUE
"Q86TI2","DPP9","GFP2",96351.796875,"GFP","2",TRUE
"Q86TI2","DPP9","GFP3",105409.40625,"GFP","3",TRUE
"Q86TI2","DPP9","RDH1",95377.2109375,"RDH","1",TRUE
"Q86TI2","DPP9","RDH2",111337.140625,"RDH","2",TRUE
"Q86TI2","DPP9","RDH3",105835.34375,"RDH","3",TRUE
"Q86TJ2","TADA2B","GFP1",88239.984375,"GFP","1",TRUE
"Q86TJ2","TADA2B","GFP2",34216.328125,"GFP","2",TRUE
"Q86TJ2","TADA2B","GFP3",35168.140625,"GFP","3",TRUE
"Q86TJ2","TADA2B","RDH1",80145.265625,"RDH","1",TRUE
"Q86TJ2","TADA2B","RDH2",34635.58984375,"RDH","2",TRUE
"Q86TJ2","TADA2B","RDH3",33319.03515625,"RDH","3",TRUE
"Q86TL2","STIMATE","GFP1",33196.61328125,"GFP","1",TRUE
"Q86TL2","STIMATE","GFP2",12427.75,"GFP","2",TRUE
"Q86TL2","STIMATE","GFP3",13618.1484375,"GFP","3",TRUE
"Q86TL2","STIMATE","RDH1",29782.533203125,"RDH","1",TRUE
"Q86TL2","STIMATE","RDH2",15296.083984375,"RDH","2",TRUE
"Q86TL2","STIMATE","RDH3",11631.11328125,"RDH","3",TRUE
"Q86TM6","SYVN1","GFP1",188117.375,"GFP","1",TRUE
"Q86TM6","SYVN1","GFP2",66575.40625,"GFP","2",TRUE
"Q86TM6","SYVN1","GFP3",82736.828125,"GFP","3",TRUE
"Q86TM6","SYVN1","RDH1",256670.03125,"RDH","1",TRUE
"Q86TM6","SYVN1","RDH2",82790.9296875,"RDH","2",TRUE
"Q86TM6","SYVN1","RDH3",81215.25,"RDH","3",TRUE
"Q86TN4","TRPT1","GFP1",64331.046875,"GFP","1",TRUE
"Q86TN4","TRPT1","GFP2",38407.21484375,"GFP","2",TRUE
"Q86TN4","TRPT1","GFP3",42022.76171875,"GFP","3",TRUE
"Q86TN4","TRPT1","RDH1",41565.10546875,"RDH","1",TRUE
"Q86TN4","TRPT1","RDH2",62014.921875,"RDH","2",TRUE
"Q86TN4","TRPT1","RDH3",60738.5078125,"RDH","3",TRUE
"Q86TP1","PRUNE1","GFP1",140811.5625,"GFP","1",TRUE
"Q86TP1","PRUNE1","GFP2",138637.625,"GFP","2",TRUE
"Q86TP1","PRUNE1","GFP3",138926.328125,"GFP","3",TRUE
"Q86TP1","PRUNE1","RDH1",123548.5625,"RDH","1",TRUE
"Q86TP1","PRUNE1","RDH2",159894.40625,"RDH","2",TRUE
"Q86TP1","PRUNE1","RDH3",154035.21875,"RDH","3",TRUE
"Q86TS9","MRPL52","GFP1",212562.3125,"GFP","1",TRUE
"Q86TS9","MRPL52","GFP2",81976.8984375,"GFP","2",TRUE
"Q86TS9","MRPL52","GFP3",57743.47265625,"GFP","3",TRUE
"Q86TS9","MRPL52","RDH1",159546.609375,"RDH","1",TRUE
"Q86TS9","MRPL52","RDH2",65936.9453125,"RDH","2",TRUE
"Q86TS9","MRPL52","RDH3",60339.2265625,"RDH","3",TRUE
"Q86TU7","SETD3","GFP1",103401.7421875,"GFP","1",TRUE
"Q86TU7","SETD3","GFP2",113534.59375,"GFP","2",TRUE
"Q86TU7","SETD3","GFP3",116051.1953125,"GFP","3",TRUE
"Q86TU7","SETD3","RDH1",108343.7421875,"RDH","1",TRUE
"Q86TU7","SETD3","RDH2",130863.4296875,"RDH","2",TRUE
"Q86TU7","SETD3","RDH3",131354.140625,"RDH","3",TRUE
"Q86TV6","TTC7B","GFP1",93621.2421875,"GFP","1",TRUE
"Q86TV6","TTC7B","GFP2",42400.015625,"GFP","2",TRUE
"Q86TV6","TTC7B","GFP3",51338.1640625,"GFP","3",TRUE
"Q86TV6","TTC7B","RDH1",100068.265625,"RDH","1",TRUE
"Q86TV6","TTC7B","RDH2",45003.71484375,"RDH","2",TRUE
"Q86TV6","TTC7B","RDH3",45938.671875,"RDH","3",TRUE
"Q86TW2","ADCK1","GFP1",40892.87890625,"GFP","1",TRUE
"Q86TW2","ADCK1","GFP2",15740.263671875,"GFP","2",TRUE
"Q86TW2","ADCK1","GFP3",7829.72900390625,"GFP","3",TRUE
"Q86TW2","ADCK1","RDH1",31204.65234375,"RDH","1",TRUE
"Q86U06","RBM23","GFP1",113840.2578125,"GFP","1",TRUE
"Q86U06","RBM23","GFP2",64851.27734375,"GFP","2",TRUE
"Q86U06","RBM23","GFP3",65211.14453125,"GFP","3",TRUE
"Q86U06","RBM23","RDH1",60917.35546875,"RDH","1",TRUE
"Q86U06","RBM23","RDH2",93795.71875,"RDH","2",TRUE
"Q86U06","RBM23","RDH3",66696.9609375,"RDH","3",TRUE
"Q86U28","ISCA2","GFP1",302924.21875,"GFP","1",TRUE
"Q86U28","ISCA2","GFP2",109789.59375,"GFP","2",TRUE
"Q86U28","ISCA2","GFP3",129344.9765625,"GFP","3",TRUE
"Q86U28","ISCA2","RDH1",214612.953125,"RDH","1",TRUE
"Q86U28","ISCA2","RDH2",106593.515625,"RDH","2",TRUE
"Q86U28","ISCA2","RDH3",108769.46875,"RDH","3",TRUE
"Q86U38","NOP9","GFP1",196054.375,"GFP","1",TRUE
"Q86U38","NOP9","GFP2",70669.8671875,"GFP","2",TRUE
"Q86U38","NOP9","GFP3",73898.5,"GFP","3",TRUE
"Q86U38","NOP9","RDH1",193698.921875,"RDH","1",TRUE
"Q86U38","NOP9","RDH2",69112.4765625,"RDH","2",TRUE
"Q86U38","NOP9","RDH3",70670.640625,"RDH","3",TRUE
"Q86U42","PABPN1","GFP1",1920538,"GFP","1",TRUE
"Q86U42","PABPN1","GFP2",803285.625,"GFP","2",TRUE
"Q86U42","PABPN1","GFP3",852234.25,"GFP","3",TRUE
"Q86U42","PABPN1","RDH1",2073723.875,"RDH","1",TRUE
"Q86U42","PABPN1","RDH2",804739.375,"RDH","2",TRUE
"Q86U42","PABPN1","RDH3",778476.125,"RDH","3",TRUE
"Q86U44","METTL3","GFP1",159638.609375,"GFP","1",TRUE
"Q86U44","METTL3","GFP2",113932.09375,"GFP","2",TRUE
"Q86U44","METTL3","GFP3",125936.0859375,"GFP","3",TRUE
"Q86U44","METTL3","RDH1",152658.375,"RDH","1",TRUE
"Q86U44","METTL3","RDH2",128790.953125,"RDH","2",TRUE
"Q86U44","METTL3","RDH3",112973.34375,"RDH","3",TRUE
"Q86U70","LDB1","GFP1",108603.90625,"GFP","1",TRUE
"Q86U70","LDB1","GFP2",66302.5859375,"GFP","2",TRUE
"Q86U70","LDB1","GFP3",79788.0078125,"GFP","3",TRUE
"Q86U70","LDB1","RDH1",116428.6875,"RDH","1",TRUE
"Q86U70","LDB1","RDH2",67842.109375,"RDH","2",TRUE
"Q86U70","LDB1","RDH3",66827.7421875,"RDH","3",TRUE
"Q86U86","PBRM1","GFP1",259896.4375,"GFP","1",TRUE
"Q86U86","PBRM1","GFP2",87970.5859375,"GFP","2",TRUE
"Q86U86","PBRM1","GFP3",103123.1328125,"GFP","3",TRUE
"Q86U86","PBRM1","RDH1",279015.15625,"RDH","1",TRUE
"Q86U86","PBRM1","RDH2",97309.3359375,"RDH","2",TRUE
"Q86U86","PBRM1","RDH3",94798.046875,"RDH","3",TRUE
"Q86U90","YRDC","GFP1",99300.65625,"GFP","1",TRUE
"Q86U90","YRDC","GFP2",86226.46875,"GFP","2",TRUE
"Q86U90","YRDC","GFP3",88453.8515625,"GFP","3",TRUE
"Q86U90","YRDC","RDH1",82252.9296875,"RDH","1",TRUE
"Q86U90","YRDC","RDH2",89111.828125,"RDH","2",TRUE
"Q86U90","YRDC","RDH3",102490.9765625,"RDH","3",TRUE
"Q86UA1","PRPF39","GFP1",67486.015625,"GFP","1",TRUE
"Q86UA1","PRPF39","GFP2",68847.0390625,"GFP","2",TRUE
"Q86UA1","PRPF39","GFP3",80835.09375,"GFP","3",TRUE
"Q86UA1","PRPF39","RDH1",60599.37109375,"RDH","1",TRUE
"Q86UA1","PRPF39","RDH2",67575.6953125,"RDH","2",TRUE
"Q86UA1","PRPF39","RDH3",74858.75,"RDH","3",TRUE
"Q86UA6","RPAIN","GFP1",32341.982421875,"GFP","1",TRUE
"Q86UA6","RPAIN","GFP2",52048.734375,"GFP","2",TRUE
"Q86UA6","RPAIN","GFP3",63072.44921875,"GFP","3",TRUE
"Q86UA6","RPAIN","RDH1",38034.203125,"RDH","1",TRUE
"Q86UA6","RPAIN","RDH2",37906.28125,"RDH","2",TRUE
"Q86UA6","RPAIN","RDH3",37098.8671875,"RDH","3",TRUE
"Q86UB9","TMEM135","GFP1",20523.466796875,"GFP","1",TRUE
"Q86UB9","TMEM135","GFP2",9274.1640625,"GFP","2",TRUE
"Q86UB9","TMEM135","GFP3",6688.6240234375,"GFP","3",TRUE
"Q86UB9","TMEM135","RDH1",44049.7421875,"RDH","1",TRUE
"Q86UB9","TMEM135","RDH2",16576.943359375,"RDH","2",TRUE
"Q86UB9","TMEM135","RDH3",14694.595703125,"RDH","3",TRUE
"Q86UD0","SAPCD2","GFP2",13534.5859375,"GFP","2",TRUE
"Q86UD0","SAPCD2","GFP3",9267.5830078125,"GFP","3",TRUE
"Q86UD0","SAPCD2","RDH1",15367.8544921875,"RDH","1",TRUE
"Q86UD0","SAPCD2","RDH2",31642.052734375,"RDH","2",TRUE
"Q86UD0","SAPCD2","RDH3",30492.70703125,"RDH","3",TRUE
"Q86UE4","MTDH","GFP1",1118741.5,"GFP","1",TRUE
"Q86UE4","MTDH","GFP2",457931.65625,"GFP","2",TRUE
"Q86UE4","MTDH","GFP3",438244.59375,"GFP","3",TRUE
"Q86UE4","MTDH","RDH1",1107700.375,"RDH","1",TRUE
"Q86UE4","MTDH","RDH2",398180.34375,"RDH","2",TRUE
"Q86UE4","MTDH","RDH3",399038.5,"RDH","3",TRUE
"Q86UE8","TLK2","GFP1",284392.34375,"GFP","1",TRUE
"Q86UE8","TLK2","GFP2",261137.5,"GFP","2",TRUE
"Q86UE8","TLK2","GFP3",301458.0625,"GFP","3",TRUE
"Q86UE8","TLK2","RDH1",301213.5,"RDH","1",TRUE
"Q86UE8","TLK2","RDH2",246468.84375,"RDH","2",TRUE
"Q86UE8","TLK2","RDH3",234388.21875,"RDH","3",TRUE
"Q86UF1","TSPAN33","GFP1",34500.87890625,"GFP","1",TRUE
"Q86UF1","TSPAN33","GFP2",10366.7001953125,"GFP","2",TRUE
"Q86UF1","TSPAN33","GFP3",15799.1279296875,"GFP","3",TRUE
"Q86UF1","TSPAN33","RDH1",25581.4453125,"RDH","1",TRUE
"Q86UF1","TSPAN33","RDH2",11443.9375,"RDH","2",TRUE
"Q86UF1","TSPAN33","RDH3",10533.9658203125,"RDH","3",TRUE
"Q86UK7","ZNF598","GFP1",206226.34375,"GFP","1",TRUE
"Q86UK7","ZNF598","GFP2",238022.078125,"GFP","2",TRUE
"Q86UK7","ZNF598","GFP3",194986.984375,"GFP","3",TRUE
"Q86UK7","ZNF598","RDH1",255063.15625,"RDH","1",TRUE
"Q86UK7","ZNF598","RDH2",253082.53125,"RDH","2",TRUE
"Q86UK7","ZNF598","RDH3",262980.09375,"RDH","3",TRUE
"Q86UL3","GPAT4","GFP1",88835.8046875,"GFP","1",TRUE
"Q86UL3","GPAT4","GFP2",37498.55859375,"GFP","2",TRUE
"Q86UL3","GPAT4","GFP3",40869.04296875,"GFP","3",TRUE
"Q86UL3","GPAT4","RDH1",128569.578125,"RDH","1",TRUE
"Q86UL3","GPAT4","RDH2",48645.1328125,"RDH","2",TRUE
"Q86UL3","GPAT4","RDH3",45026.91796875,"RDH","3",TRUE
"Q86UN3","RTN4RL2","GFP1",17983.01171875,"GFP","1",TRUE
"Q86UN3","RTN4RL2","RDH1",66942.28125,"RDH","1",TRUE
"Q86UN3","RTN4RL2","RDH2",11637.666015625,"RDH","2",TRUE
"Q86UP2","KTN1","GFP1",897538.3125,"GFP","1",TRUE
"Q86UP2","KTN1","GFP2",345233.0625,"GFP","2",TRUE
"Q86UP2","KTN1","GFP3",339479.65625,"GFP","3",TRUE
"Q86UP2","KTN1","RDH1",648439.6875,"RDH","1",TRUE
"Q86UP2","KTN1","RDH2",330206.46875,"RDH","2",TRUE
"Q86UP2","KTN1","RDH3",382722.4375,"RDH","3",TRUE
"Q86UP3","ZFHX4","GFP1",192442.984375,"GFP","1",TRUE
"Q86UP3","ZFHX4","GFP2",92479.171875,"GFP","2",TRUE
"Q86UP3","ZFHX4","GFP3",101127.5,"GFP","3",TRUE
"Q86UP3","ZFHX4","RDH1",198375.03125,"RDH","1",TRUE
"Q86UP3","ZFHX4","RDH2",99540.9140625,"RDH","2",TRUE
"Q86UP3","ZFHX4","RDH3",102576.234375,"RDH","3",TRUE
"Q86UQ0","ZNF589","GFP1",14405.2724609375,"GFP","1",TRUE
"Q86UQ0","ZNF589","GFP2",11261.9736328125,"GFP","2",TRUE
"Q86UQ0","ZNF589","GFP3",10940.23828125,"GFP","3",TRUE
"Q86UQ0","ZNF589","RDH1",11748.67578125,"RDH","1",TRUE
"Q86UQ0","ZNF589","RDH2",13267.080078125,"RDH","2",TRUE
"Q86UQ0","ZNF589","RDH3",11838.822265625,"RDH","3",TRUE
"Q86US8","SMG6","GFP1",125232.25,"GFP","1",TRUE
"Q86US8","SMG6","GFP2",125009.46875,"GFP","2",TRUE
"Q86US8","SMG6","GFP3",113184.5859375,"GFP","3",TRUE
"Q86US8","SMG6","RDH1",119095.1953125,"RDH","1",TRUE
"Q86US8","SMG6","RDH2",101214.7421875,"RDH","2",TRUE
"Q86US8","SMG6","RDH3",102019.890625,"RDH","3",TRUE
"Q86UT6","NLRX1","GFP1",113682.015625,"GFP","1",TRUE
"Q86UT6","NLRX1","GFP2",39042.37890625,"GFP","2",TRUE
"Q86UT6","NLRX1","GFP3",45385.66796875,"GFP","3",TRUE
"Q86UT6","NLRX1","RDH1",119569.1171875,"RDH","1",TRUE
"Q86UT6","NLRX1","RDH2",37738.98046875,"RDH","2",TRUE
"Q86UT6","NLRX1","RDH3",38672.26953125,"RDH","3",TRUE
"Q86UU0","BCL9L","GFP2",0,"GFP","2",FALSE
"Q86UU0","BCL9L","GFP3",0,"GFP","3",FALSE
"Q86UU1","PHLDB1","GFP1",143560.734375,"GFP","1",TRUE
"Q86UU1","PHLDB1","GFP2",141987.34375,"GFP","2",TRUE
"Q86UU1","PHLDB1","GFP3",125930.140625,"GFP","3",TRUE
"Q86UU1","PHLDB1","RDH1",85370.8359375,"RDH","1",TRUE
"Q86UU1","PHLDB1","RDH2",168413.15625,"RDH","2",TRUE
"Q86UU1","PHLDB1","RDH3",148645.875,"RDH","3",TRUE
"Q86UV5","USP48","GFP1",196471.5625,"GFP","1",TRUE
"Q86UV5","USP48","GFP2",165104.09375,"GFP","2",TRUE
"Q86UV5","USP48","GFP3",175163.046875,"GFP","3",TRUE
"Q86UV5","USP48","RDH1",257061.546875,"RDH","1",TRUE
"Q86UV5","USP48","RDH2",151134.328125,"RDH","2",TRUE
"Q86UV5","USP48","RDH3",169291.78125,"RDH","3",TRUE
"Q86UW6","N4BP2","GFP1",21723.0703125,"GFP","1",TRUE
"Q86UW6","N4BP2","GFP2",16415.8984375,"GFP","2",TRUE
"Q86UW6","N4BP2","GFP3",19947.091796875,"GFP","3",TRUE
"Q86UW6","N4BP2","RDH1",18628.453125,"RDH","1",TRUE
"Q86UW6","N4BP2","RDH2",18646.12109375,"RDH","2",TRUE
"Q86UW6","N4BP2","RDH3",15289.2685546875,"RDH","3",TRUE
"Q86UW9","DTX2","GFP1",4247.6455078125,"GFP","1",TRUE
"Q86UW9","DTX2","GFP2",3370.90087890625,"GFP","2",TRUE
"Q86UW9","DTX2","GFP3",3111.77099609375,"GFP","3",TRUE
"Q86UW9","DTX2","RDH1",5113.12353515625,"RDH","1",TRUE
"Q86UW9","DTX2","RDH2",4118.07421875,"RDH","2",TRUE
"Q86UW9","DTX2","RDH3",3493.27783203125,"RDH","3",TRUE
"Q86UX6","STK32C","GFP1",74289.4296875,"GFP","1",TRUE
"Q86UX6","STK32C","GFP2",60443.3828125,"GFP","2",TRUE
"Q86UX6","STK32C","GFP3",69610.4765625,"GFP","3",TRUE
"Q86UX6","STK32C","RDH1",78557.671875,"RDH","1",TRUE
"Q86UX6","STK32C","RDH2",77845.375,"RDH","2",TRUE
"Q86UX6","STK32C","RDH3",84028.265625,"RDH","3",TRUE
"Q86UY6","NAA40","GFP1",120821.53125,"GFP","1",TRUE
"Q86UY6","NAA40","GFP2",104212.328125,"GFP","2",TRUE
"Q86UY6","NAA40","GFP3",87638.0078125,"GFP","3",TRUE
"Q86UY6","NAA40","RDH1",202855.890625,"RDH","1",TRUE
"Q86UY6","NAA40","RDH2",103411.765625,"RDH","2",TRUE
"Q86UY6","NAA40","RDH3",116239.0234375,"RDH","3",TRUE
"Q86UY8","NT5DC3","GFP1",210924.796875,"GFP","1",TRUE
"Q86UY8","NT5DC3","GFP2",72593.109375,"GFP","2",TRUE
"Q86UY8","NT5DC3","GFP3",88604.8984375,"GFP","3",TRUE
"Q86UY8","NT5DC3","RDH1",236629.53125,"RDH","1",TRUE
"Q86UY8","NT5DC3","RDH2",71414.4296875,"RDH","2",TRUE
"Q86UY8","NT5DC3","RDH3",76947.765625,"RDH","3",TRUE
"Q86V15","CASZ1","GFP1",102382.53125,"GFP","1",TRUE
"Q86V15","CASZ1","GFP2",34403.8828125,"GFP","2",TRUE
"Q86V15","CASZ1","GFP3",36791.6484375,"GFP","3",TRUE
"Q86V15","CASZ1","RDH1",85230.375,"RDH","1",TRUE
"Q86V15","CASZ1","RDH2",29332.935546875,"RDH","2",TRUE
"Q86V15","CASZ1","RDH3",33050.9453125,"RDH","3",TRUE
"Q86V21","AACS","GFP1",59789.890625,"GFP","1",TRUE
"Q86V21","AACS","GFP2",79247.28125,"GFP","2",TRUE
"Q86V21","AACS","GFP3",70399.9921875,"GFP","3",TRUE
"Q86V21","AACS","RDH1",55824.953125,"RDH","1",TRUE
"Q86V21","AACS","RDH2",64511.44140625,"RDH","2",TRUE
"Q86V21","AACS","RDH3",75371.625,"RDH","3",TRUE
"Q86V24","ADIPOR2","GFP1",31138.126953125,"GFP","1",TRUE
"Q86V24","ADIPOR2","GFP2",15256.8486328125,"GFP","2",TRUE
"Q86V24","ADIPOR2","GFP3",15345.291015625,"GFP","3",TRUE
"Q86V24","ADIPOR2","RDH1",25208.626953125,"RDH","1",TRUE
"Q86V24","ADIPOR2","RDH2",10941.7158203125,"RDH","2",TRUE
"Q86V24","ADIPOR2","RDH3",11769.603515625,"RDH","3",TRUE
"Q86V48","LUZP1","GFP1",57410.49609375,"GFP","1",TRUE
"Q86V48","LUZP1","GFP2",49696.890625,"GFP","2",TRUE
"Q86V48","LUZP1","GFP3",44143.2421875,"GFP","3",TRUE
"Q86V48","LUZP1","RDH1",40883.49609375,"RDH","1",TRUE
"Q86V48","LUZP1","RDH2",53914.84765625,"RDH","2",TRUE
"Q86V48","LUZP1","RDH3",42956.7578125,"RDH","3",TRUE
"Q86V59","PNMA8A","GFP1",42055.96484375,"GFP","1",TRUE
"Q86V59","PNMA8A","GFP2",30904.240234375,"GFP","2",TRUE
"Q86V59","PNMA8A","GFP3",31513.92578125,"GFP","3",TRUE
"Q86V59","PNMA8A","RDH1",59725.88671875,"RDH","1",TRUE
"Q86V59","PNMA8A","RDH2",41329.5703125,"RDH","2",TRUE
"Q86V59","PNMA8A","RDH3",34859.60546875,"RDH","3",TRUE
"Q86V81","ALYREF","GFP1",4978534,"GFP","1",TRUE
"Q86V81","ALYREF","GFP2",2425874.5,"GFP","2",TRUE
"Q86V81","ALYREF","GFP3",1939804.375,"GFP","3",TRUE
"Q86V81","ALYREF","RDH1",4850146.5,"RDH","1",TRUE
"Q86V81","ALYREF","RDH2",2191963,"RDH","2",TRUE
"Q86V81","ALYREF","RDH3",2033725.25,"RDH","3",TRUE
"Q86V85","GPR180","GFP1",134650.109375,"GFP","1",TRUE
"Q86V85","GPR180","GFP2",65142.36328125,"GFP","2",TRUE
"Q86V85","GPR180","GFP3",65000.52734375,"GFP","3",TRUE
"Q86V85","GPR180","RDH1",130581.390625,"RDH","1",TRUE
"Q86V85","GPR180","RDH2",52158.625,"RDH","2",TRUE
"Q86V85","GPR180","RDH3",49101.98828125,"RDH","3",TRUE
"Q86V87","FHIP2B","GFP1",16468.9765625,"GFP","1",TRUE
"Q86V87","FHIP2B","RDH1",24848.705078125,"RDH","1",TRUE
"Q86V87","FHIP2B","RDH2",26433.208984375,"RDH","2",TRUE
"Q86V88","MDP1","GFP1",55797.49609375,"GFP","1",TRUE
"Q86V88","MDP1","GFP2",54900.40625,"GFP","2",TRUE
"Q86V88","MDP1","GFP3",63221.01953125,"GFP","3",TRUE
"Q86V88","MDP1","RDH1",51078.40234375,"RDH","1",TRUE
"Q86V88","MDP1","RDH2",70915.15625,"RDH","2",TRUE
"Q86V88","MDP1","RDH3",83228.4296875,"RDH","3",TRUE
"Q86V97","KBTBD6","GFP1",113273.9296875,"GFP","1",TRUE
"Q86V97","KBTBD6","GFP2",125977.3046875,"GFP","2",TRUE
"Q86V97","KBTBD6","GFP3",118332.796875,"GFP","3",TRUE
"Q86V97","KBTBD6","RDH1",205519.09375,"RDH","1",TRUE
"Q86V97","KBTBD6","RDH2",187545.265625,"RDH","2",TRUE
"Q86V97","KBTBD6","RDH3",166544.140625,"RDH","3",TRUE
"Q86VD7","SLC25A42","GFP1",52276.9375,"GFP","1",TRUE
"Q86VD7","SLC25A42","GFP2",16296.33984375,"GFP","2",TRUE
"Q86VD7","SLC25A42","GFP3",28567.13671875,"GFP","3",TRUE
"Q86VD7","SLC25A42","RDH1",38659.1171875,"RDH","1",TRUE
"Q86VD7","SLC25A42","RDH2",20795.89453125,"RDH","2",TRUE
"Q86VD7","SLC25A42","RDH3",17562.02734375,"RDH","3",TRUE
"Q86VH4","LRRTM4","GFP1",13026.791015625,"GFP","1",TRUE
"Q86VH4","LRRTM4","GFP2",3060.44140625,"GFP","2",TRUE
"Q86VH4","LRRTM4","GFP3",1245.884765625,"GFP","3",TRUE
"Q86VH4","LRRTM4","RDH1",9475.4833984375,"RDH","1",TRUE
"Q86VI3","IQGAP3","GFP1",237862.515625,"GFP","1",TRUE
"Q86VI3","IQGAP3","GFP2",200052.734375,"GFP","2",TRUE
"Q86VI3","IQGAP3","GFP3",231297.125,"GFP","3",TRUE
"Q86VI3","IQGAP3","RDH1",240304.890625,"RDH","1",TRUE
"Q86VI3","IQGAP3","RDH2",205474.765625,"RDH","2",TRUE
"Q86VI3","IQGAP3","RDH3",222544.671875,"RDH","3",TRUE
"Q86VI4","LAPTM4B","GFP2",2942.52392578125,"GFP","2",TRUE
"Q86VI4","LAPTM4B","GFP3",3087.20458984375,"GFP","3",TRUE
"Q86VI4","LAPTM4B","RDH1",11450.513671875,"RDH","1",TRUE
"Q86VI4","LAPTM4B","RDH2",2571.0107421875,"RDH","2",TRUE
"Q86VI4","LAPTM4B","RDH3",4102.8076171875,"RDH","3",TRUE
"Q86VK4","ZNF410","GFP3",3819.04052734375,"GFP","3",TRUE
"Q86VK4","ZNF410","RDH2",1598.36682128906,"RDH","2",TRUE
"Q86VM9","ZC3H18","GFP1",336563.53125,"GFP","1",TRUE
"Q86VM9","ZC3H18","GFP2",160280.59375,"GFP","2",TRUE
"Q86VM9","ZC3H18","GFP3",143481.015625,"GFP","3",TRUE
"Q86VM9","ZC3H18","RDH1",385520.9375,"RDH","1",TRUE
"Q86VM9","ZC3H18","RDH2",120397.6796875,"RDH","2",TRUE
"Q86VM9","ZC3H18","RDH3",120862.921875,"RDH","3",TRUE
"Q86VN1","VPS36","GFP1",257402.578125,"GFP","1",TRUE
"Q86VN1","VPS36","GFP2",249842.09375,"GFP","2",TRUE
"Q86VN1","VPS36","GFP3",283528.96875,"GFP","3",TRUE
"Q86VN1","VPS36","RDH1",285046.25,"RDH","1",TRUE
"Q86VN1","VPS36","RDH2",290085.46875,"RDH","2",TRUE
"Q86VN1","VPS36","RDH3",273312.03125,"RDH","3",TRUE
"Q86VP1","TAX1BP1","GFP1",29121.533203125,"GFP","1",TRUE
"Q86VP1","TAX1BP1","GFP2",23705.00390625,"GFP","2",TRUE
"Q86VP1","TAX1BP1","GFP3",31243.1484375,"GFP","3",TRUE
"Q86VP1","TAX1BP1","RDH1",27379.109375,"RDH","1",TRUE
"Q86VP1","TAX1BP1","RDH2",20862.69140625,"RDH","2",TRUE
"Q86VP1","TAX1BP1","RDH3",22437.15234375,"RDH","3",TRUE
"Q86VP3","PACS2","GFP1",20316.53515625,"GFP","1",TRUE
"Q86VP3","PACS2","GFP2",14767.5595703125,"GFP","2",TRUE
"Q86VP3","PACS2","GFP3",19464.609375,"GFP","3",TRUE
"Q86VP3","PACS2","RDH1",14978.677734375,"RDH","1",TRUE
"Q86VP3","PACS2","RDH2",17116.876953125,"RDH","2",TRUE
"Q86VP3","PACS2","RDH3",17497.306640625,"RDH","3",TRUE
"Q86VP6","CAND1","GFP1",1731092.375,"GFP","1",TRUE
"Q86VP6","CAND1","GFP2",1620193.125,"GFP","2",TRUE
"Q86VP6","CAND1","GFP3",1790088.875,"GFP","3",TRUE
"Q86VP6","CAND1","RDH1",1472326.5,"RDH","1",TRUE
"Q86VP6","CAND1","RDH2",1751017.25,"RDH","2",TRUE
"Q86VP6","CAND1","RDH3",1688843.75,"RDH","3",TRUE
"Q86VQ1","GLCCI1","GFP1",275435.125,"GFP","1",TRUE
"Q86VQ1","GLCCI1","GFP2",301753.5625,"GFP","2",TRUE
"Q86VQ1","GLCCI1","GFP3",270580.65625,"GFP","3",TRUE
"Q86VQ1","GLCCI1","RDH1",193703,"RDH","1",TRUE
"Q86VQ1","GLCCI1","RDH2",307554.40625,"RDH","2",TRUE
"Q86VQ1","GLCCI1","RDH3",302174.46875,"RDH","3",TRUE
"Q86VQ6","TXNRD3","GFP1",29964.572265625,"GFP","1",TRUE
"Q86VQ6","TXNRD3","GFP2",17691.013671875,"GFP","2",TRUE
"Q86VQ6","TXNRD3","GFP3",17954.12109375,"GFP","3",TRUE
"Q86VQ6","TXNRD3","RDH1",27671.271484375,"RDH","1",TRUE
"Q86VQ6","TXNRD3","RDH2",16753.681640625,"RDH","2",TRUE
"Q86VQ6","TXNRD3","RDH3",13243.2490234375,"RDH","3",TRUE
