"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"REACTOME pathway","R-HSA-1852241","Organelle biogenesis and maintenance",177,17,3.178,1.445,0.531,0.0794533926402525,1.0998875537935,1,0.194443002103664,1,"TUBA4A,CEP78,ATP5F1C,CEP162,PRKAG1,B9D1,TMEM11,DYNC2I2,DYNC1H1,HAUS5,TCP1,IFT56,ATP5F1A,POLG2,TUBB,PRKACA,IFT172","12407,25740,833,21107,9385,24123,16823,28296,2961,29130,11655,21882,823,9180,20778,9380,30391","organelle biogenesis and maintenance","ATP5F1A;ATP5F1C;B9D1;CEP162;CEP78;DYNC1H1;DYNC2I2;HAUS5;IFT172;IFT56;POLG2;PRKACA;PRKAG1;TCP1;TMEM11;TUBA4A;TUBB",17
NA,"REACTOME pathway","R-HSA-372790","Signaling by GPCR",101,16,2.991,2.3833,1.253,0.00094188841645296,3.02600054411702,1,0.0258093486782857,0.216836253452763,"PRKACG,DAGLB,GNA11,WNT5A,PPP2R1B,NBEA,ABR,PRKCE,GNAI3,DGKE,PRKACA,GNB4,FGD1,TIAM1,GNB2,ARHGEF26","9382,28923,4379,12784,9303,7648,81,9401,4387,2852,9380,20731,3663,11805,4398,24490","signaling by gpcr","ABR;ARHGEF26;DAGLB;DGKE;FGD1;GNA11;GNAI3;GNB2;GNB4;NBEA;PPP2R1B;PRKACA;PRKACG;PRKCE;TIAM1;WNT5A",16
NA,"KEGG Pathway H.sap","path:hsa05166","Human T-cell leukemia virus 1 infection",125,16,2.991,1.9257,0.945,0.00840397147736747,2.07551543023597,1,0.071097514835766,0.597323045186345,"PRKACB,VAC14,SLC2A1,KAT5,ATR,CDC16,PRKACG,ANAPC16,TGFBR1,MAPK8,PRKACA,ANAPC4,PTEN,FDPS,XPO1,MAPK9","9381,25507,11005,5275,882,1720,9382,26976,11772,6881,9380,19990,9588,3631,12825,6886","human t cell leukemia virus 1 infection","ANAPC16;ANAPC4;ATR;CDC16;FDPS;KAT5;MAPK8;MAPK9;PRKACA;PRKACB;PRKACG;PTEN;SLC2A1;TGFBR1;VAC14;XPO1",16
NA,"KEGG Pathway H.sap","path:hsa04140","Autophagy - animal",126,15,2.804,1.7911,0.841,0.0195859945004303,1.70805437177587,1,0.0981262249520558,0.824403717013139,"AMBRA1,PTEN,MAPK8,TSC2,RRAGA,PRKACB,DAPK3,MAPK9,ULK1,VPS39,PRKACG,NBR1,BNIP3,PRKACA,VPS41","25990,9588,6881,12363,16963,9381,2676,6886,12558,20593,9382,6746,1084,9380,12713","autophagy animal","AMBRA1;BNIP3;DAPK3;MAPK8;MAPK9;NBR1;PRKACA;PRKACB;PRKACG;PTEN;RRAGA;TSC2;ULK1;VPS39;VPS41",15
NA,"REACTOME pathway","R-HSA-69275","G2/M Transition",133,15,2.804,1.6968,0.763,0.0302629079276282,1.51908934345607,1,0.121385565951909,1,"XPO1,PRKACA,HAUS5,TUBA4A,TUBGCP6,DYNC1H1,PSMD6,PSMD2,FBXL18,TUBB,WEE1,PPP2R1B,TUBGCP2,PSMD3,CEP78","12825,9380,29130,12407,18127,2961,9564,9559,21874,20778,12761,9303,18599,9560,25740","g2 m transition","CEP78;DYNC1H1;FBXL18;HAUS5;PPP2R1B;PRKACA;PSMD2;PSMD3;PSMD6;TUBA4A;TUBB;TUBGCP2;TUBGCP6;WEE1;XPO1",15
NA,"REACTOME pathway","R-HSA-9006925","Intracellular signaling by second messengers",139,15,2.804,1.6235,0.699,0.0423918803751777,1.37271731901914,1,0.140184789600455,1,"WWP2,PRKCE,TRIB3,ERBB2,PSMD6,PRKACA,SCMH1,PSMD2,SLC38A9,PPP2R1B,RRAGA,PRKACG,NBEA,PSMD3,PPP2R5B","16804,9401,16228,3430,9564,9380,19003,9559,26907,9303,16963,9382,7648,9560,9310","intracellular signaling by second messengers","ERBB2;NBEA;PPP2R1B;PPP2R5B;PRKACA;PRKACG;PRKCE;PSMD2;PSMD3;PSMD6;RRAGA;SCMH1;SLC38A9;TRIB3;WWP2",15
NA,"KEGG Pathway H.sap","path:hsa03013","Nucleocytoplasmic transport",92,14,2.617,2.2894,1.195,0.00283540253391483,2.5473852768599,1,0.0450224233036133,0.378254163334754,"CSE1L,XPOT,NUP93,XPO5,KPNA5,TMEM33,XPO7,NUP37,TNPO2,IPO7,XPO1,DDX19A,TNPO3,POM121C","2431,12826,28958,17675,6398,25541,14108,29929,19998,9852,12825,25628,17103,34005","nucleocytoplasmic transport","CSE1L;DDX19A;IPO7;KPNA5;NUP37;NUP93;POM121C;TMEM33;TNPO2;TNPO3;XPO1;XPO5;XPO7;XPOT",14
NA,"PANTHER Pathway H.sap","P00057","Wnt signaling pathway",110,14,2.617,1.9148,0.937,0.0138455612324912,1.85868943535113,1,0.0850464449170223,0.714514446495859,"GNB1,GNB4,PRKCE,DVL3,WNT5A,GNB2,NKD2,TBL1X,GNA11,CTNNAL1,PPP2R5B,FAT3,BMPR1A,TGFBR1","4396,20731,9401,3087,12784,4398,17046,11585,4379,2512,9310,23112,1076,11772","wnt signaling pathway","BMPR1A;CTNNAL1;DVL3;FAT3;GNA11;GNB1;GNB2;GNB4;NKD2;PPP2R5B;PRKCE;TBL1X;TGFBR1;WNT5A",14
NA,"REACTOME pathway","R-HSA-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic",146,14,2.617,1.4427,0.529,0.105391310304663,0.977195195976525,1,0.230716528687966,1,"COPA,COG2,GALNT1,AGPAT3,KDELR1,COPB1,COPG1,MAN1A1,RINT1,VPS45,DYNC1H1,RAB3GAP2,TUBA4A,COG3","2230,6546,4123,326,6304,2231,2236,6821,21876,14579,2961,17168,12407,18619","intra golgi and retrograde golgi to er traffic","AGPAT3;COG2;COG3;COPA;COPB1;COPG1;DYNC1H1;GALNT1;KDELR1;MAN1A1;RAB3GAP2;RINT1;TUBA4A;VPS45",14
NA,"KEGG Pathway H.sap","path:hsa04728","Dopaminergic synapse",61,13,2.43,3.2063,1.681,0.000145506489743862,3.83711763625131,0.363766224359656,0.00983151957728799,0.0825991348119609,"GNB1,PRKACB,MAPK9,CLOCK,PPP2R5B,GNB2,PRKACG,PPP2R1B,GNAI3,PRKACA,MAPK8,GNB4,PPP2R3A","4396,9381,6886,2082,9310,4398,9382,9303,4387,9380,6881,20731,9307","dopaminergic synapse","CLOCK;GNAI3;GNB1;GNB2;GNB4;MAPK8;MAPK9;PPP2R1B;PPP2R3A;PPP2R5B;PRKACA;PRKACB;PRKACG",13
