_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-5.4,M41708,M1,1,0,Cell Type Signatures,7,FAN OVARY CL6 PUTATIVE EARLY ATRETIC FOLLICLE THECAL CELL 2,,-5.4,2.8,5.5,30230,300,896,25,2.8,0.55,664|665|715|730|1634|2719|3479|3487|3622|4060|4969|6320|6387|7041|8425|8510|10150|10398|11117|29997|53826|56265|90843|140606|151887,BNIP3|BNIP3L|C1R|C7|DCN|GPC3|IGF1|IGFBP4|ING2|LUM|OGN|CLEC11A|CXCL12|TGFB1I1|LTBP4|MMP23B|MBNL2|MYL9|EMILIN1|NOP53|FXYD6|CPXM1|TCEAL8|SELENOM|CCDC80,-2.8,0
1,-5.4,M39233,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C14 DISTAL CONVOLUTED TUBULE,,-5.4,3.2,5.7,30230,208,896,20,2.2,0.49,868|1946|2104|2122|4286|4810|5218|6938|11278|23112|27324|54806|54901|55553|57619|57630|84441|140733|284058|401474,CBLB|EFNA5|ESRRG|MECOM|MITF|NHS|CDK14|TCF12|KLF12|TNRC6B|TOX3|AHI1|CDKAL1|SOX6|SHROOM3|SH3RF1|MAML2|MACROD2|KANSL1|SAMD12,-2.8,0
1,-5.3,M39060,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGFPL,,-5.3,2.7,5.4,30230,323,896,26,2.9,0.56,595|1163|1265|1824|1946|3014|4052|4288|4501|5806|5978|6383|6628|6938|9388|9620|10413|26586|27324|54908|55872|57619|83987|84722|90861|114908,CCND1|CKS1B|CNN2|DSC2|EFNA5|H2AX|LTBP1|MKI67|MT1X|PTX3|REST|SDC2|SNRPB|TCF12|LIPG|CELSR1|YAP1|CKAP2|TOX3|SPDL1|PBK|SHROOM3|CCDC8|PSRC1|JPT2|TMEM123,-2.7,0
1,-5.3,M39062,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HNPROG,,-5.3,3.1,5.6,30230,229,896,21,2.3,0.51,595|741|1028|1953|4288|4501|4661|4885|5126|5806|6938|9139|9705|55872|56776|57549|84530|84722|85463|221914|389125,CCND1|ZNHIT2|CDKN1C|MEGF6|MKI67|MT1X|MYT1|NPTX2|PCSK2|PTX3|TCF12|CBFA2T2|ST18|PBK|FMN2|IGSF9|SRRM4|PSRC1|ZC3H12C|GPC2|MUSTN1,-2.7,0
1,-5.2,M39072,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HSERT,,-5.2,2.4,5.2,30230,450,896,32,3.6,0.62,320|333|575|1113|2039|2719|2785|4062|5099|5101|5662|6092|6457|6529|7145|9498|10133|10653|22983|22986|30011|55859|57468|64388|65009|65055|79870|79948|84530|114800|201191|256714,APBA1|APLP1|ADGRB1|CHGA|DMTN|GPC3|GNG3|LY6H|PCDH7|PCDH9|PSD|ROBO2|SH3GL3|SLC6A1|TNS1|SLC4A8|OPTN|SPINT2|MAST1|SORCS3|SH3KBP1|BEX1|SLC12A5|GREM2|NDRG4|REEP1|BAALC|PLPPR3|SRRM4|CCDC85A|SAMD14|MAP7D2,-2.7,0
1,-5.1,M41676,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG ALVEOLAR FIBROBLAST CELL,,-5.1,3.5,5.6,30230,164,896,17,1.9,0.46,2662|2719|2824|3383|4060|4311|4685|6092|7424|8425|8660|10529|10653|54532|59269|255231|255743,GDF10|GPC3|GPM6B|ICAM1|LUM|MME|NCAM2|ROBO2|VEGFC|LTBP4|IRS2|NEBL|SPINT2|USP53|HIVEP3|MCOLN2|NPNT,-2.6,0
1,-4.9,M39055,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL2A,,-4.9,2.1,4.9,30230,600,896,38,4.2,0.67,361|460|1265|1501|2077|2824|3400|3955|4052|4291|4685|5099|5978|6764|6925|7802|8641|9289|9388|9620|9759|10252|22871|23239|23767|25876|30812|55553|57348|63827|79006|81628|84441|84631|119587|143282|145864|220296,AQP4|ASTN1|CNN2|CTNND2|ERF|GPM6B|ID4|LFNG|LTBP1|MLF1|NCAM2|PCDH7|REST|DENND2B|TCF4|DNALI1|PCDHGB4|ADGRG1|LIPG|CELSR1|HDAC4|SPRY1|NLGN1|PHLPP1|FLRT3|SPEF1|SOX8|SOX6|TTYH1|BCAN|METRN|TSC22D4|MAML2|SLITRK2|CPXM2|FGFBP3|HAPLN3|HEPACAM,-2.5,0
1,-4.9,M39230,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C11 THIN ASCENDING LIMB,,-4.9,3.4,5.5,30230,169,896,17,1.9,0.46,1946|1998|2122|4299|5101|6696|7227|10082|10413|23635|27086|54532|54806|57509|65983|375449|401474,EFNA5|ELF2|MECOM|AFF1|PCDH9|SPP1|TRPS1|GPC6|YAP1|SSBP2|FOXP1|USP53|AHI1|MTUS1|GRAMD2B|MAST4|SAMD12,-2.4,0
1,-4.8,M41667,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG CAPILLARY INTERMEDIATE 2 CELL,,-4.8,2.4,5,30230,408,896,29,3.2,0.59,166|595|664|1979|2869|4155|6281|10133|10318|10398|10749|11170|11346|26099|51335|51759|57608|58515|63877|79002|79870|81565|84248|91582|112942|152503|203069|359845|387680,TLE5|CCND1|BNIP3|EIF4EBP2|GRK5|MBP|S100A10|OPTN|TNIP1|MYL9|KIF1C|FAM107A|SYNPO|SZRD1|NGRN|C9orf78|JCAD|SELENOK|FAM204A|TRIR|BAALC|NDEL1|FYTTD1|RPS19BP1|CFAP36|SH3D19|R3HCC1|RFLNB|WASHC2A,-2.4,0
1,-4.8,M40158,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL CEREBELLUM VASCULAR ENDOTHELIAL CELLS,,-4.8,2.1,4.8,30230,632,896,39,4.4,0.68,858|1265|1636|2122|2687|2791|3487|4501|4854|5118|6281|6320|6464|6909|7041|8553|9411|10398|10723|11030|11135|23627|25937|25960|51129|51599|54510|57181|57608|64129|64856|80760|85456|90843|94031|112464|148170|359845|389125,CAV2|CNN2|ACE|MECOM|GGT5|GNG11|IGFBP4|MT1X|NOTCH3|PCOLCE|S100A10|CLEC11A|SHC1|TBX2|TGFB1I1|BHLHE40|ARHGAP29|MYL9|SLC12A7|RBPMS|CDC42EP1|PRND|WWTR1|ADGRA2|ANGPTL4|LSR|PCDH18|SLC39A10|JCAD|TINAGL1|VWA1|ITIH5|TNKS1BP1|TCEAL8|HTRA3|CAVIN3|CDC42EP5|RFLNB|MUSTN1,-2.3,0
1,-4.8,M39073,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HOMTN,,-4.8,2.4,5,30230,389,896,28,3.1,0.58,333|1113|2039|2104|2785|4661|5099|5101|6769|9498|9705|9723|10297|10653|22983|23138|51286|55859|64388|65055|79169|84530|89884|113146|114787|221914|256714|100131187,APLP1|CHGA|DMTN|ESRRG|GNG3|MYT1|PCDH7|PCDH9|STAC|SLC4A8|ST18|SEMA3E|APC2|SPINT2|MAST1|N4BP3|CEND1|BEX1|GREM2|REEP1|C1orf35|SRRM4|LHX4|AHNAK2|GPRIN1|GPC2|MAP7D2|TSTD1,-2.3,0
1,-4.7,M39017,M1,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BIG GROUPS CAJAL RETZIUS,,-4.7,2.2,4.8,30230,499,896,33,3.7,0.63,664|730|1026|2785|2861|4062|4324|4744|5218|7200|8165|10010|10653|22841|26471|51286|51308|57549|64084|64388|65009|66004|81849|83546|83648|114800|152206|158038|256714|375449|388722|654790|100131187,BNIP3|C7|CDKN1A|GNG3|GPR37|LY6H|MMP15|NEFH|CDK14|TRH|AKAP1|TANK|SPINT2|RAB11FIP2|NUPR1|CEND1|REEP2|IGSF9|CLSTN2|GREM2|NDRG4|LYNX1|ST6GALNAC5|RTBDN|FAM167A|CCDC85A|CCDC13|LINGO2|MAP7D2|MAST4|C1orf53|PCP4L1|TSTD1,-2.3,0
1,-4.7,M39321,M1,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART VASCULAR ENDOTHELIAL CELL,,-4.7,3.1,5.2,30230,193,896,18,2,0.47,715|1946|1953|2122|3383|8425|8553|10602|51599|54751|57509|57630|80310|85456|113146|119587|140606|145864,C1R|EFNA5|MEGF6|MECOM|ICAM1|LTBP4|BHLHE40|CDC42EP3|LSR|FBLIM1|MTUS1|SH3RF1|PDGFD|TNKS1BP1|AHNAK2|CPXM2|SELENOM|HAPLN3,-2.3,0
1,-4.6,M39224,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C5 PROXIMAL TUBULE EPITHELIAL CELLS STRESS INFLAM,,-4.6,2.3,4.8,30230,417,896,29,3.2,0.59,173|665|1039|4311|4324|4810|5076|5125|6092|7145|7456|9611|10133|23051|23112|29855|29911|55906|57670|57690|60676|65980|79058|79848|83636|85379|91050|140733|140890,AFM|BNIP3L|CDR2|MME|MMP15|NHS|PAX2|PCSK5|ROBO2|TNS1|WIPF1|NCOR1|OPTN|ZHX3|TNRC6B|UBN1|HOOK2|ZC4H2|KIAA1549|TNRC6C|PAPPA2|BRD9|ASPSCR1|CSPP1|C19orf12|KIAA1671|CCDC149|MACROD2|SREK1,-2.2,0
1,-4.6,M39061,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGFPM,,-4.6,2.5,4.9,30230,356,896,26,2.9,0.56,595|1163|1164|1265|1824|2077|3667|4052|4288|4300|4501|5806|5978|6383|6938|10150|10413|23138|26586|27324|27338|54908|55872|57619|83987|114908,CCND1|CKS1B|CKS2|CNN2|DSC2|ERF|IRS1|LTBP1|MKI67|MLLT3|MT1X|PTX3|REST|SDC2|TCF12|MBNL2|YAP1|N4BP3|CKAP2|TOX3|UBE2S|SPDL1|PBK|SHROOM3|CCDC8|TMEM123,-2.2,0
1,-4.4,M39232,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C13 THICK ASCENDING LIMB,,-4.4,3.6,5.2,30230,131,896,14,1.6,0.41,1946|2104|2122|4810|5101|11278|23051|23635|54532|55553|84441|140733|252983|284058,EFNA5|ESRRG|MECOM|NHS|PCDH9|KLF12|ZHX3|SSBP2|USP53|SOX6|MAML2|MACROD2|STXBP4|KANSL1,-2.1,0
1,-4.3,M40251,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL MUSCLE SCHWANN CELLS,,-4.3,3.7,5.2,30230,117,896,13,1.5,0.4,2044|5126|22997|23767|56776|57348|57664|63827|79006|84612|84631|119587|151242,EPHA5|PCSK2|IGSF9B|FLRT3|FMN2|TTYH1|PLEKHA4|BCAN|METRN|PARD6B|SLITRK2|CPXM2|PPP1R1C,-2,0
1,-4.3,M40199,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL HEART STROMAL CELLS,,-4.3,6.9,6.1,30230,34,896,7,0.78,0.29,1634|2719|4060|4885|5118|90187|94031,DCN|GPC3|LUM|NPTX2|PCOLCE|EMILIN3|HTRA3,-2,0
1,-4.2,M41710,M1,1,0,Cell Type Signatures,7,FAN OVARY CL8 MATURE CUMULUS GRANULOSA CELL 2,,-4.2,2,4.4,30230,646,896,38,4.2,0.67,166|1163|1164|2002|2067|4267|4501|4717|6281|8270|8553|9500|10413|10653|10848|26586|29108|51155|54539|55111|55859|58527|65124|79004|80097|84285|84298|90843|112574|114908|126299|140597|388588|400916|401466|644150|653784|100131187,TLE5|CKS1B|CKS2|ELK1|ERCC1|CD99|MT1X|NDUFC1|S100A10|LAGE3|BHLHE40|MAGED1|YAP1|SPINT2|PPP1R13L|CKAP2|PYCARD|JPT1|NDUFB11|PLEKHJ1|BEX1|ABRACL|SOWAHC|CUEDC2|MZT2B|EIF1AD|LLPH|TCEAL8|SNX18|TMEM123|ZNF428|TCEAL2|SMIM1|CHCHD10|RBIS|WIPF3|MZT2A|TSTD1,-2,0
1,-4.2,M39039,M1,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN ENDOTHELIAL 1,,-4.2,2.2,4.5,30230,440,896,29,3.2,0.59,858|1636|1953|2122|2687|2791|3487|4501|6281|6925|8496|8553|8694|8751|9411|11135|25937|51564|51599|57181|57608|64856|79778|85379|112464|145864|157695|253827|768211,CAV2|ACE|MEGF6|MECOM|GGT5|GNG11|IGFBP4|MT1X|S100A10|TCF4|PPFIBP1|BHLHE40|DGAT1|ADAM15|ARHGAP29|CDC42EP1|WWTR1|HDAC7|LSR|SLC39A10|JCAD|VWA1|MICALL2|KIAA1671|CAVIN3|HAPLN3|TDRP|MSRB3|RELL1,-1.9,0
1,-4.2,M41691,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG PLATELET MEGAKARYOCYTE CELL,,-4.2,2,4.4,30230,604,896,36,4,0.66,664|858|1026|2039|2162|2791|2869|3133|4052|4211|4900|5606|6001|7041|7145|7739|8766|10362|10398|10653|23420|23635|26469|51177|55122|56181|56890|57584|81628|84270|90355|124790|126006|157695|375757|100505573,BNIP3|CAV2|CDKN1A|DMTN|F13A1|GNG11|GRK5|HLA-E|LTBP1|MEIS1|NRGN|MAP2K3|RGS10|TGFB1I1|TNS1|ZNF185|RAB11A|HMG20B|MYL9|SPINT2|NOMO1|SSBP2|PTPN18|PLEKHO1|AKIRIN2|MTFR1L|SAXO6|ARHGAP21|TSC22D4|CARD19|MACIR|HEXIM2|PCP2|TDRP|SWI5|INAFM2,-1.9,0
1,-4.1,M39065,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRN,,-4.1,2.4,4.6,30230,335,896,24,2.7,0.54,333|862|1113|2104|2785|4661|5098|5101|5126|6092|10602|22986|23102|23506|59269|64388|79169|79870|84530|114787|150864|201191|221914|256714,APLP1|RUNX1T1|CHGA|ESRRG|GNG3|MYT1|PCDHGC3|PCDH9|PCSK2|ROBO2|CDC42EP3|SORCS3|TBC1D2B|BICRAL|HIVEP3|GREM2|C1orf35|BAALC|SRRM4|GPRIN1|FAM117B|SAMD14|GPC2|MAP7D2,-1.9,0
1,-4.1,M39063,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HNBM,,-4.1,2.5,4.6,30230,295,896,22,2.5,0.52,1953|2785|4661|5098|5126|6091|6660|9139|9289|9498|9705|10602|27324|51155|56776|64388|79169|84530|89796|126731|221914|266727,MEGF6|GNG3|MYT1|PCDHGC3|PCSK2|ROBO1|SOX5|CBFA2T2|ADGRG1|SLC4A8|ST18|CDC42EP3|TOX3|JPT1|FMN2|GREM2|C1orf35|SRRM4|NAV1|CCSAP|GPC2|MDGA1,-1.9,0
1,-4.1,M39235,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C16 COLLECTING SYSTEM PRINCIPAL CELLS CORTEX,,-4.1,3.3,4.9,30230,141,896,14,1.6,0.41,2122|4299|5980|7227|9760|11030|22871|25937|27324|54806|57630|64097|140733|401474,MECOM|AFF1|REV3L|TRPS1|TOX|RBPMS|NLGN1|WWTR1|TOX3|AHI1|SH3RF1|EPB41L4A|MACROD2|SAMD12,-1.8,0
1,-4.1,M40135,M1,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL IGFBP1 DKK1 POSITIVE CELLS,,-4.1,3,4.8,30230,178,896,16,1.8,0.44,1634|1636|2619|3487|3489|3621|4060|7044|8660|25987|56100|56265|56548|57804|114990|284297,DCN|ACE|GAS1|IGFBP4|IGFBP6|ING1|LUM|LEFTY2|IRS2|TSKU|PCDHGB6|CPXM1|CHST7|POLD4|VASN|SSC5D,-1.8,0
1,-4,M39111,M1,1,0,Cell Type Signatures,7,AIZARANI LIVER C7 EPCAM POS BILE DUCT CELLS 2,,-4,2.8,4.6,30230,219,896,18,2,0.47,71|595|858|1028|1501|6692|6696|10653|10723|11030|11135|25937|54102|57619|57648|64285|84612|85456,ACTG1|CCND1|CAV2|CDKN1C|CTNND2|SPINT1|SPP1|SPINT2|SLC12A7|RBPMS|CDC42EP1|WWTR1|CLIC6|SHROOM3|NHSL3|RHBDF1|PARD6B|TNKS1BP1,-1.8,0
1,-4,M39244,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C25 ENDOTHELIAL CELLS UNASSIGNED,,-4,6.2,5.6,30230,38,896,7,0.78,0.29,1946|6925|6938|8496|27086|56977|64097,EFNA5|TCF4|TCF12|PPFIBP1|FOXP1|STOX2|EPB41L4A,-1.7,0
1,-3.9,M41690,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASOPHIL MAST 2 CELL,,-3.9,2.1,4.3,30230,502,896,31,3.5,0.61,665|819|822|1026|1997|2077|3383|4286|4291|4739|4772|4793|8553|9411|10010|10602|10653|27086|30011|54532|55589|56181|58515|65056|81550|81565|90355|112942|118472|140606|375449,BNIP3L|CAMLG|CAPG|CDKN1A|ELF1|ERF|ICAM1|MITF|MLF1|NEDD9|NFATC1|NFKBIB|BHLHE40|ARHGAP29|TANK|CDC42EP3|SPINT2|FOXP1|SH3KBP1|USP53|BMP2K|MTFR1L|SELENOK|GPBP1|TDRD3|NDEL1|MACIR|CFAP36|ZNF511|SELENOM|MAST4,-1.7,0
1,-3.9,M40222,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL KIDNEY STROMAL CELLS,,-3.9,3.2,4.7,30230,146,896,14,1.6,0.41,715|1634|3479|3489|4060|4969|5806|10631|26471|54507|84631|94031|113146|127435,C1R|DCN|IGF1|IGFBP6|LUM|OGN|PTX3|POSTN|NUPR1|ADAMTSL4|SLITRK2|HTRA3|AHNAK2|PODN,-1.7,0
1,-3.9,M39113,M1,1,0,Cell Type Signatures,7,AIZARANI LIVER C9 LSECS 1,,-3.9,2.4,4.4,30230,304,896,22,2.5,0.52,665|1948|2791|3680|4299|6925|6934|7703|8496|8553|9411|10252|11170|25937|27125|51129|53826|58191|64129|83786|84969|140890,BNIP3L|EFNB2|GNG11|ITGA9|AFF1|TCF4|TCF7L2|PCGF2|PPFIBP1|BHLHE40|ARHGAP29|SPRY1|FAM107A|WWTR1|AFF4|ANGPTL4|FXYD6|CXCL16|TINAGL1|FRMD8|TOX2|SREK1,-1.7,0
1,-3.8,M39219,M1,1,0,Cell Type Signatures,7,ZHENG CORD BLOOD C10 MULTILYMPHOID PROGENITOR,,-3.8,3.8,4.9,30230,97,896,11,1.2,0.37,71|972|4267|4299|4311|51199|51759|57035|57602|79870|84270,ACTG1|CD74|CD99|AFF1|MME|NIN|C9orf78|RSRP1|USP36|BAALC|CARD19,-1.7,0
1,-3.8,M41662,M1,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG ARTERY CELL,,-3.8,3.3,4.7,30230,131,896,13,1.5,0.4,862|1948|2122|4052|5125|6387|8425|8751|10602|11170|54751|84969|112942,RUNX1T1|EFNB2|MECOM|LTBP1|PCSK5|CXCL12|LTBP4|ADAM15|CDC42EP3|FAM107A|FBLIM1|TOX2|CFAP36,-1.7,0
1,-3.8,M39254,M1,1,0,Cell Type Signatures,7,MENON FETAL KIDNEY 4 PODOCYTES,,-3.8,2.8,4.5,30230,206,896,17,1.9,0.46,665|1028|1824|1948|4311|6092|6383|6387|9411|10398|10529|10653|11346|56265|56987|80760|255743,BNIP3L|CDKN1C|DSC2|EFNB2|MME|ROBO2|SDC2|CXCL12|ARHGAP29|MYL9|NEBL|SPINT2|SYNPO|CPXM1|BBX|ITIH5|NPNT,-1.7,0
1,-3.8,M39274,M1,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM FIBROBLASTS STROMAL CELLS,,-3.8,4.1,4.9,30230,82,896,10,1.1,0.35,715|1634|3082|3487|3489|4060|5118|6320|10631|140606,C1R|DCN|HGF|IGFBP4|IGFBP6|LUM|PCOLCE|CLEC11A|POSTN|SELENOM,-1.7,0
1,-3.8,M39139,M1,1,0,Cell Type Signatures,7,GAO ESOPHAGUS 25W C4 FGFR1HIGH EPITHELIAL CELLS,,-3.8,2.8,4.4,30230,208,896,17,1.9,0.46,1307|2619|2861|2869|4060|5101|5118|6777|8532|10631|23420|26272|54510|55872|64434|79047|91461,COL16A1|GAS1|GPR37|GRK5|LUM|PCDH9|PCOLCE|STAT5B|CPZ|POSTN|NOMO1|FBXO4|PCDH18|PBK|NOM1|KCTD15|PKDCC,-1.6,0
1,-3.8,M39174,M1,1,0,Cell Type Signatures,7,MURARO PANCREAS ACINAR CELL,,-3.8,1.8,4,30230,731,896,40,4.5,0.69,71|629|715|858|972|1265|1979|2122|5978|6387|6747|8553|10150|10413|10723|10749|11030|11135|26471|29997|30850|51129|51132|51155|51274|51303|51599|54102|54532|57509|57619|57648|57804|58191|58527|83451|83786|84140|84612|114908,ACTG1|CFB|C1R|CAV2|CD74|CNN2|EIF4EBP2|MECOM|REST|CXCL12|SSR3|BHLHE40|MBNL2|YAP1|SLC12A7|KIF1C|RBPMS|CDC42EP1|NUPR1|NOP53|CDR2L|ANGPTL4|RLIM|JPT1|KLF3|FKBP11|LSR|CLIC6|USP53|MTUS1|SHROOM3|NHSL3|POLD4|CXCL16|ABRACL|ABHD11|FRMD8|FAM161A|PARD6B|TMEM123,-1.6,0
1,-3.8,M40281,M1,1,0,Cell Type Signatures,7,DESCARTES FETAL PLACENTA IGFBP1 DKK1 POSITIVE CELLS,,-3.8,3.5,4.7,30230,116,896,12,1.3,0.38,715|2619|2687|3487|3489|3621|4060|6096|7044|9843|56265|284297,C1R|GAS1|GGT5|IGFBP4|IGFBP6|ING1|LUM|RORB|LEFTY2|HEPH|CPXM1|SSC5D,-1.6,0
1,-3.7,M39170,M1,1,0,Cell Type Signatures,7,MURARO PANCREAS DELTA CELL,,-3.7,2.6,4.3,30230,250,896,19,2.1,0.48,862|5218|6482|7903|8660|9498|10150|53826|54806|55228|55859|65009|79365|79870|79884|83648|91461|140597|158931,RUNX1T1|CDK14|ST3GAL1|ST8SIA4|IRS2|SLC4A8|MBNL2|FXYD6|AHI1|PNMA8A|BEX1|NDRG4|BHLHE41|BAALC|MAP9|FAM167A|PKDCC|TCEAL2|TCEAL6,-1.6,0
1,-3.7,M41703,M1,1,0,Cell Type Signatures,7,FAN OVARY CL1 GPRC5A TNFRS12A HIGH SELECTABLE FOLLICLE STROMAL CELL,,-3.7,2.2,4.2,30230,380,896,25,2.8,0.55,71|715|730|819|858|1634|2719|3014|4060|4291|4969|5606|6383|6628|7319|8425|10179|25978|29997|51271|79002|140606|151887|151987|284996,ACTG1|C1R|C7|CAMLG|CAV2|DCN|GPC3|H2AX|LUM|MLF1|OGN|MAP2K3|SDC2|SNRPB|UBE2A|LTBP4|RBM7|CHMP2B|NOP53|UBAP1|TRIR|SELENOM|CCDC80|PPP4R2|RNF149,-1.6,0
1,-3.6,M41717,M1,1,0,Cell Type Signatures,7,FAN OVARY CL15 SMALL ANTRAL FOLLICLE GRANULOSA CELL,,-3.6,1.9,4,30230,645,896,36,4,0.66,71|1164|1948|3014|3400|3621|3667|5980|6281|6628|7286|7319|9500|10001|10138|10179|10413|10653|10848|11056|26586|27125|51155|51322|51562|51599|55122|55859|57701|65124|79848|81572|84285|126299|140597|644150,ACTG1|CKS2|EFNB2|H2AX|ID4|ING1|IRS1|REV3L|S100A10|SNRPB|TUFT1|UBE2A|MAGED1|MED6|YAF2|RBM7|YAP1|SPINT2|PPP1R13L|DDX52|CKAP2|AFF4|JPT1|WAC|MBIP|LSR|AKIRIN2|BEX1|NCKAP5L|SOWAHC|CSPP1|PDRG1|EIF1AD|ZNF428|TCEAL2|WIPF3,-1.5,0
1,-3.6,M41711,M1,1,0,Cell Type Signatures,7,FAN OVARY CL9 PUTATIVE APOPTOTIC ENDOTHELIAL CELL,,-3.6,2.2,4.1,30230,365,896,24,2.7,0.54,858|972|1026|1997|2791|3133|3383|5606|6628|6925|8496|8766|9411|9686|10602|25937|26471|27086|51177|57035|57509|79002|153222|375449,CAV2|CD74|CDKN1A|ELF1|GNG11|HLA-E|ICAM1|MAP2K3|SNRPB|TCF4|PPFIBP1|RAB11A|ARHGAP29|VGLL4|CDC42EP3|WWTR1|NUPR1|FOXP1|PLEKHO1|RSRP1|MTUS1|TRIR|CREBRF|MAST4,-1.5,0
1,-3.6,M39245,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C26 MESANGIAL CELLS,,-3.6,2.9,4.3,30230,177,896,15,1.7,0.43,730|868|3133|4211|5101|6091|6925|7145|10631|23331|23635|54532|84441|152503|401474,C7|CBLB|HLA-E|MEIS1|PCDH9|ROBO1|TCF4|TNS1|POSTN|TTC28|SSBP2|USP53|MAML2|SH3D19|SAMD12,-1.5,0
1,-3.5,M39236,M1,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C17 COLLECTING SYSTEM PCS STRESSED DISSOC SUBSET,,-3.5,2.5,4.2,30230,240,896,18,2,0.47,71|2122|3133|4291|4299|4750|5101|7227|9760|11030|25937|27125|54806|57509|57619|57630|140733|401474,ACTG1|MECOM|HLA-E|MLF1|AFF1|NEK1|PCDH9|TRPS1|TOX|RBPMS|WWTR1|AFF4|AHI1|MTUS1|SHROOM3|SH3RF1|MACROD2|SAMD12,-1.4,0
1,-3.5,M39037,M1,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX OLIG,,-3.5,1.8,3.8,30230,754,896,40,4.5,0.69,333|1028|1307|2861|3707|4155|4286|4756|6457|6522|6881|7799|7942|9705|9745|9825|9846|10150|11155|23208|23247|30011|30812|30850|56987|57509|57636|64856|81628|84909|90861|93643|114908|116224|122060|220965|286262|340277|345757|401474,APLP1|CDKN1C|COL16A1|GPR37|ITPKB|MBP|MITF|NEO1|SH3GL3|SLC4A2|TAF10|PRDM2|TFEB|ST18|ZNF536|SPATA2|GAB2|MBNL2|LDB3|SYT11|KATNIP|SH3KBP1|SOX8|CDR2L|BBX|MTUS1|ARHGAP23|VWA1|TSC22D4|AOPEP|JPT2|TJAP1|TMEM123|PABIR1|SLAIN1|FAM13C|TPRN|FAM221A|FAM174A|SAMD12,-1.4,0
1,-3.4,M39058,M1,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGM,,-3.4,2.3,4,30230,307,896,21,2.3,0.51,361|595|1163|1824|1946|2077|3667|4291|5806|6383|9388|9620|9760|10413|27324|55872|57619|57630|83987|84441|400793,AQP4|CCND1|CKS1B|DSC2|EFNA5|ERF|IRS1|MLF1|PTX3|SDC2|LIPG|CELSR1|TOX|YAP1|TOX3|PBK|SHROOM3|SH3RF1|CCDC8|MAML2|C1orf226,-1.4,0
1,-3.4,M39162,M1,1,0,Cell Type Signatures,7,GAO LARGE INTESTINE ADULT CE OLFM4HIGH STEM CELL,,-3.4,2.2,4,30230,374,896,24,2.7,0.54,730|4661|4772|4900|6909|9811|10082|11030|11346|23627|51199|57479|57683|57724|64375|84969|85453|114990|151887|340719|400566|400793|644150|728276,C7|MYT1|NFATC1|NRGN|TBX2|CTIF|GPC6|RBPMS|SYNPO|PRND|NIN|PRR12|ZDBF2|EPG5|IKZF4|TOX2|TSPYL5|VASN|CCDC80|NANOS1|LIAT1|C1orf226|WIPF3|CLEC19A,-1.4,0
