_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3.5,C0424605,M1,1,0,DisGeNET,35,Developmental delay (disorder),,-3.5,1.9,3.9,30230,584,896,33,3.7,0.63,1947|2104|2737|3479|4155|4300|4810|4848|5076|6660|6666|6792|6925|6938|6942|7227|7319|9139|9500|9611|9734|9759|23368|27086|27245|50485|51286|54806|55906|56006|57468|84327|84337,EFNB1|ESRRG|GLI3|IGF1|MBP|MLLT3|NHS|CNOT2|PAX2|SOX5|SOX12|CDKL5|TCF4|TCF12|TCF20|TRPS1|UBE2A|CBFA2T2|MAGED1|NCOR1|HDAC9|HDAC4|PPP1R13B|FOXP1|AHDC1|SMARCAL1|CEND1|AHI1|ZC4H2|SMG9|SLC12A5|ZBED3|ELOF1,-1.4,0
1,-3.4,C0345967,M1,1,0,DisGeNET,35,Malignant mesothelioma,,-3.4,2.1,3.9,30230,420,896,26,2.9,0.56,595|735|1026|2067|2158|2719|2861|3082|3383|3479|4052|6320|6387|6628|6696|7270|7424|9113|9759|9843|10413|29108|79006|317781|340719|400566,CCND1|C9|CDKN1A|ERCC1|F9|GPC3|GPR37|HGF|ICAM1|IGF1|LTBP1|CLEC11A|CXCL12|SNRPB|SPP1|TTF1|VEGFC|LATS1|HDAC4|HEPH|YAP1|PYCARD|METRN|DDX51|NANOS1|LIAT1,-1.4,0
1,-3.4,C0015302,M1,1,0,DisGeNET,35,External exotoses,,-3.4,3.4,4.4,30230,109,896,11,1.2,0.37,822|1634|3479|6239|6696|6934|7227|7286|8751|9759|84444,CAPG|DCN|IGF1|RREB1|SPP1|TCF7L2|TRPS1|TUFT1|ADAM15|HDAC4|DOT1L,-1.4,0
1,-3.4,C0035309,M1,1,0,DisGeNET,35,Retinal Diseases,,-3.4,1.8,3.8,30230,713,896,38,4.2,0.67,361|595|629|972|1634|1636|1948|2073|2158|3082|3383|3479|3489|3621|4155|4286|4854|4885|5606|5806|6387|6934|7424|9734|10018|25978|29108|51129|53342|54107|54714|54806|55975|57010|57804|84140|84335|94137,AQP4|CCND1|CFB|CD74|DCN|ACE|EFNB2|ERCC5|F9|HGF|ICAM1|IGF1|IGFBP6|ING1|MBP|MITF|NOTCH3|NPTX2|MAP2K3|PTX3|CXCL12|TCF7L2|VEGFC|HDAC9|BCL2L11|CHMP2B|PYCARD|ANGPTL4|IL17D|POLE3|CNGB3|AHI1|KLHL7|CABP4|POLD4|FAM161A|AKT1S1|RP1L1,-1.4,0
1,-3.4,C0004936,M1,1,0,DisGeNET,35,Mental disorders,,-3.4,1.8,3.7,30230,789,896,41,4.6,0.7,71|361|607|1453|1454|1501|1636|3270|3383|3479|4155|4661|4900|5116|5662|5978|6281|6383|6387|6618|6792|6925|7200|8926|9607|9734|9759|22986|23054|27086|29108|51070|54487|54806|54820|57468|57555|79778|81565|140733|147339,ACTG1|AQP4|BCL9|CSNK1D|CSNK1E|CTNND2|ACE|HRC|ICAM1|IGF1|MBP|MYT1|NRGN|PCNT|PSD|REST|S100A10|SDC2|CXCL12|SNAPC2|CDKL5|TCF4|TRH|SNURF|CARTPT|HDAC9|HDAC4|SORCS3|NCOA6|FOXP1|PYCARD|NOSIP|DGCR8|AHI1|NDE1|SLC12A5|NLGN2|MICALL2|NDEL1|MACROD2|ARK2N,-1.4,0
1,-3.4,C0740457,M1,1,0,DisGeNET,35,Malignant neoplasm of kidney,,-3.4,1.8,3.8,30230,664,896,36,4,0.66,350|595|858|972|1026|1039|1636|3082|3270|3297|3383|4286|4311|5076|6091|6387|6696|6777|6925|7030|7942|9113|9139|9825|10631|23368|23373|25978|29108|51129|54984|58191|80274|84260|84335|252983,APOH|CCND1|CAV2|CD74|CDKN1A|CDR2|ACE|HGF|HRC|HSF1|ICAM1|MITF|MME|PAX2|ROBO1|CXCL12|SPP1|STAT5B|TCF4|TFE3|TFEB|LATS1|CBFA2T2|SPATA2|POSTN|PPP1R13B|CRTC1|CHMP2B|PYCARD|ANGPTL4|PINX1|CXCL16|SCUBE1|TCHP|AKT1S1|STXBP4,-1.4,0
1,-3.4,C1842937,M1,1,0,DisGeNET,35,"AURAL ATRESIA, CONGENITAL",,-3.4,3.4,4.4,30230,110,896,11,1.2,0.37,1636|2147|2162|3133|4155|4311|4854|6696|8553|9734|10529,ACE|F2|F13A1|HLA-E|MBP|MME|NOTCH3|SPP1|BHLHE40|HDAC9|NEBL,-1.3,0
1,-3.4,C0041341,M1,1,0,DisGeNET,35,Tuberous Sclerosis,,-3.4,2.3,4,30230,289,896,20,2.2,0.49,361|595|3082|3383|3479|3622|3667|4311|5564|6383|6692|6696|6925|7424|8660|10018|23239|23373|57468|83987,AQP4|CCND1|HGF|ICAM1|IGF1|ING2|IRS1|MME|PRKAB1|SDC2|SPINT1|SPP1|TCF4|VEGFC|IRS2|BCL2L11|PHLPP1|CRTC1|SLC12A5|CCDC8,-1.3,0
1,-3.4,C1378703,M1,1,0,DisGeNET,35,Renal carcinoma,,-3.4,1.8,3.8,30230,665,896,36,4,0.66,350|595|858|972|1026|1039|1636|2719|3082|3270|3297|3383|3479|4286|4311|5076|5546|6387|6696|6777|6925|7030|7942|9113|9139|10631|23368|23373|25978|29108|54984|58191|84260|84335|220296|252983,APOH|CCND1|CAV2|CD74|CDKN1A|CDR2|ACE|GPC3|HGF|HRC|HSF1|ICAM1|IGF1|MITF|MME|PAX2|PRCC|CXCL12|SPP1|STAT5B|TCF4|TFE3|TFEB|LATS1|CBFA2T2|POSTN|PPP1R13B|CRTC1|CHMP2B|PYCARD|PINX1|CXCL16|TCHP|AKT1S1|HEPACAM|STXBP4,-1.3,0
1,-3.4,C0271527,M1,1,0,DisGeNET,35,Cryptogenic sexual precocity,,-3.4,10,5.9,30230,13,896,4,0.45,0.22,2104|3479|60676|153222,ESRRG|IGF1|PAPPA2|CREBRF,-1.3,0
1,-3.4,C0038379,M1,1,0,DisGeNET,35,Strabismus,,-3.4,1.8,3.7,30230,716,896,38,4.2,0.67,2073|2077|2619|4286|4703|4810|5076|5148|5980|6239|6660|6792|6925|6938|6942|7319|9289|9723|10297|10413|10848|22983|23247|26146|27086|29911|51244|51322|54539|54806|55906|55975|57010|65062|79140|79848|284058|646960,ERCC5|ERF|GAS1|MITF|NEB|NHS|PAX2|PDE6G|REV3L|RREB1|SOX5|CDKL5|TCF4|TCF12|TCF20|UBE2A|ADGRG1|SEMA3E|APC2|YAP1|PPP1R13L|MAST1|KATNIP|TRAF3IP1|FOXP1|HOOK2|CCDC174|WAC|NDUFB11|AHI1|ZC4H2|KLHL7|CABP4|TMEM237|CCDC28B|CSPP1|KANSL1|PRSS56,-1.3,0
1,-3.3,C0010308,M1,1,0,DisGeNET,35,Congenital Hypothyroidism,,-3.3,3.6,4.4,30230,94,896,10,1.1,0.35,1946|2044|3479|4744|4900|5076|6906|7200|7270|9611,EFNA5|EPHA5|IGF1|NEFH|NRGN|PAX2|SERPINA7|TRH|TTF1|NCOR1,-1.3,0
1,-3.3,C0206622,M1,1,0,DisGeNET,35,Adenomyoma,,-3.3,17,6.8,30230,6,896,3,0.33,0.19,595|1026|4311,CCND1|CDKN1A|MME,-1.3,0
1,-3.3,C0334331,M1,1,0,DisGeNET,35,Juxtaglomerular tumor,,-3.3,17,6.8,30230,6,896,3,0.33,0.19,595|1636|7030,CCND1|ACE|TFE3,-1.3,0
1,-3.3,C1337036,M1,1,0,DisGeNET,35,Renal Cell Carcinoma Associated with Xp11.2 Translocations/TFE3 Gene Fusions,,-3.3,17,6.8,30230,6,896,3,0.33,0.19,4286|7030|7942,MITF|TFE3|TFEB,-1.3,0
1,-3.3,C1511306,M1,1,0,DisGeNET,35,Breast Diffuse Large B-Cell Lymphoma,,-3.3,17,6.8,30230,6,896,3,0.33,0.19,4288|4311|84939,MKI67|MME|PWWP3A,-1.3,0
1,-3.3,C3553517,M1,1,0,DisGeNET,35,CORNELIA DE LANGE SYNDROME 4,,-3.3,17,6.8,30230,6,896,3,0.33,0.19,607|7227|84294,BCL9|TRPS1|UTP23,-1.3,0
1,-3.3,C4022736,M1,1,0,DisGeNET,35,Impaired social reciprocity,,-3.3,17,6.8,30230,6,896,3,0.33,0.19,2961|7737|136647,GTF2E2|RNF113A|MPLKIP,-1.3,0
1,-3.3,C4023792,M1,1,0,DisGeNET,35,Paraplegia/paraparesis,,-3.3,17,6.8,30230,6,896,3,0.33,0.19,2961|7737|136647,GTF2E2|RNF113A|MPLKIP,-1.3,0
1,-3.3,C4024892,M1,1,0,DisGeNET,35,Congenital exfoliative erythroderma,,-3.3,17,6.8,30230,6,896,3,0.33,0.19,2961|7737|136647,GTF2E2|RNF113A|MPLKIP,-1.3,0
1,-3.3,C4732857,M1,1,0,DisGeNET,35,Hypoplasia of mandible relative to maxilla,,-3.3,17,6.8,30230,6,896,3,0.33,0.19,2961|7737|136647,GTF2E2|RNF113A|MPLKIP,-1.3,0
1,-3.3,C0008074,M1,1,0,DisGeNET,35,"Child Development Disorders, Pervasive",,-3.3,2.8,4.1,30230,168,896,14,1.6,0.41,2147|4900|5101|6925|6942|22986|23368|27086|57496|57591|79004|140733|284058|348980,F2|NRGN|PCDH9|TCF4|TCF20|SORCS3|PPP1R13B|FOXP1|MRTFB|MRTFA|CUEDC2|MACROD2|KANSL1|HCN1,-1.3,0
1,-3.3,C0271801,M1,1,0,DisGeNET,35,Central hypothyroidism,,-3.3,5.8,4.9,30230,35,896,6,0.67,0.27,1028|1636|7200|23247|51199|89884,CDKN1C|ACE|TRH|KATNIP|NIN|LHX4,-1.3,0
1,-3.3,C0153690,M1,1,0,DisGeNET,35,Secondary malignant neoplasm of bone,,-3.3,1.8,3.7,30230,647,896,35,3.9,0.65,607|1028|1475|1634|2162|3082|3383|3479|4267|4854|5099|5806|5978|6387|6660|6696|6909|8805|9547|10318|10413|10631|10653|10848|25937|26103|27324|29997|58191|80310|112464|138428|219541|255743|400566,BCL9|CDKN1C|CSTA|DCN|F13A1|HGF|ICAM1|IGF1|CD99|NOTCH3|PCDH7|PTX3|REST|CXCL12|SOX5|SPP1|TBX2|TRIM24|CXCL14|TNIP1|YAP1|POSTN|SPINT2|PPP1R13L|WWTR1|LRIT1|TOX3|NOP53|CXCL16|PDGFD|CAVIN3|PTRH1|MED19|NPNT|LIAT1,-1.3,0
1,-3.3,C0518015,M1,1,0,DisGeNET,35,Hemoglobin measurement,,-3.3,3.1,4.2,30230,131,896,12,1.3,0.38,2122|3046|4286|4299|6764|7059|7227|8766|57619|83986|84444|124045,MECOM|HBE1|MITF|AFF1|DENND2B|THBS3|TRPS1|RAB11A|SHROOM3|FAM234A|DOT1L|SPATA33,-1.3,0
1,-3.3,C1840077,M1,1,0,DisGeNET,35,Anteverted nostril,,-3.3,2.1,3.8,30230,407,896,25,2.8,0.55,2077|2619|2719|2737|3955|4286|5148|6792|6925|9326|9759|10082|10297|23247|54806|55906|55975|56006|57670|65062|79848|83987|84140|112752|768206,ERF|GAS1|GPC3|GLI3|LFNG|MITF|PDE6G|CDKL5|TCF4|ZNHIT3|HDAC4|GPC6|APC2|KATNIP|AHI1|ZC4H2|KLHL7|SMG9|KIAA1549|TMEM237|CSPP1|CCDC8|FAM161A|IFT43|PRCD,-1.3,0
1,-3.3,C0027726,M1,1,0,DisGeNET,35,Nephrotic Syndrome,,-3.3,2.1,3.8,30230,384,896,24,2.7,0.54,361|595|715|1636|2147|2158|3263|4653|5076|6696|7030|8270|8694|8766|9640|11346|25959|50485|51129|54806|55243|92482|113263|255743,AQP4|CCND1|C1R|ACE|F2|F9|HPX|MYOC|PAX2|SPP1|TFE3|LAGE3|DGAT1|RAB11A|ZNF592|SYNPO|KANK2|SMARCAL1|ANGPTL4|AHI1|KIRREL1|BBIP1|GLCCI1|NPNT,-1.3,0
1,-3.2,C0687120,M1,1,0,DisGeNET,35,Nephronophthisis,,-3.2,3.5,4.3,30230,96,896,10,1.1,0.35,1611|1636|5076|25937|26146|54806|79848|84070|112752|192668,DAP|ACE|PAX2|WWTR1|TRAF3IP1|AHI1|CSPP1|FAM186B|IFT43|CYS1,-1.3,0
1,-3.2,C0949541,M1,1,0,DisGeNET,35,Hurthle Cell Tumor,,-3.2,2.8,4.1,30230,170,896,14,1.6,0.41,595|664|1039|2158|3479|3487|4286|4311|5076|7030|7942|51129|84335|400566,CCND1|BNIP3|CDR2|F9|IGF1|IGFBP4|MITF|MME|PAX2|TFE3|TFEB|ANGPTL4|AKT1S1|LIAT1,-1.3,0
1,-3.2,C1858085,M1,1,0,DisGeNET,35,Malar flattening,,-3.2,2.7,4,30230,190,896,15,1.7,0.43,2077|4854|6239|6628|7227|7319|7703|8425|9326|9723|10082|51132|54507|65062|83987,ERF|NOTCH3|RREB1|SNRPB|TRPS1|UBE2A|PCGF2|LTBP4|ZNHIT3|SEMA3E|GPC6|RLIM|ADAMTSL4|TMEM237|CCDC8,-1.3,0
1,-3.2,C0221261,M1,1,0,DisGeNET,35,Koilonychia,,-3.2,9.6,5.7,30230,14,896,4,0.45,0.22,2961|7227|7737|136647,GTF2E2|TRPS1|RNF113A|MPLKIP,-1.3,0
1,-3.2,C0796085,M1,1,0,DisGeNET,35,Nance-Horan syndrome,,-3.2,9.6,5.7,30230,14,896,4,0.45,0.22,3297|4810|6792|57224,HSF1|NHS|CDKL5|NHSL1,-1.3,0
1,-3.2,C1859077,M1,1,0,DisGeNET,35,Aplasia/Hypoplasia of the nails,,-3.2,9.6,5.7,30230,14,896,4,0.45,0.22,2961|6660|7737|136647,GTF2E2|SOX5|RNF113A|MPLKIP,-1.3,0
1,-3.2,C0085220,M1,1,0,DisGeNET,35,Cerebral Amyloid Angiopathy,,-3.2,4.2,4.4,30230,65,896,8,0.89,0.31,361|1636|2147|4155|4311|4854|9734|51129,AQP4|ACE|F2|MBP|MME|NOTCH3|HDAC9|ANGPTL4,-1.3,0
1,-3.2,C0240063,M1,1,0,DisGeNET,35,Coloboma of iris,,-3.2,2.9,4,30230,153,896,13,1.5,0.4,71|2077|2619|4653|4854|9723|10413|23247|54539|54806|57479|65062|79848,ACTG1|ERF|GAS1|MYOC|NOTCH3|SEMA3E|YAP1|KATNIP|NDUFB11|AHI1|PRR12|TMEM237|CSPP1,-1.3,0
1,-3.2,C0206161,M1,1,0,DisGeNET,35,Reticulocyte count (procedure),,-3.2,2.5,3.9,30230,234,896,17,1.9,0.46,665|4795|6239|6764|6787|7145|7227|8660|10018|22983|25959|29911|55553|57664|147339|284058|388588,BNIP3L|NFKBIL1|RREB1|DENND2B|NEK4|TNS1|TRPS1|IRS2|BCL2L11|MAST1|KANK2|HOOK2|SOX6|PLEKHA4|ARK2N|KANSL1|SMIM1,-1.3,0
1,-3.2,C0007787,M1,1,0,DisGeNET,35,Transient Ischemic Attack,,-3.2,2.2,3.8,30230,344,896,22,2.5,0.52,71|361|664|972|1636|2002|2147|3014|3297|3383|3479|4052|4155|4744|4854|6387|6529|6696|6934|10133|50485|55872,ACTG1|AQP4|BNIP3|CD74|ACE|ELK1|F2|H2AX|HSF1|ICAM1|IGF1|LTBP1|MBP|NEFH|NOTCH3|CXCL12|SLC6A1|SPP1|TCF7L2|OPTN|SMARCAL1|PBK,-1.2,0
1,-3.1,C0023465,M1,1,0,DisGeNET,35,Acute monocytic leukemia,,-3.1,1.8,3.6,30230,633,896,34,3.8,0.64,166|862|972|1026|1028|1611|1636|2122|2147|2737|3014|4211|4286|4300|4772|5564|6092|6239|6696|6777|7030|7424|9289|9607|9611|9734|9759|10010|10018|11143|55553|55872|79870|84441,TLE5|RUNX1T1|CD74|CDKN1A|CDKN1C|DAP|ACE|MECOM|F2|GLI3|H2AX|MEIS1|MITF|MLLT3|NFATC1|PRKAB1|ROBO2|RREB1|SPP1|STAT5B|TFE3|VEGFC|ADGRG1|CARTPT|NCOR1|HDAC9|HDAC4|TANK|BCL2L11|KAT7|SOX6|PBK|BAALC|MAML2,-1.2,0
1,-3.1,C1445957,M1,1,0,DisGeNET,35,Serum total cholesterol measurement,,-3.1,1.9,3.7,30230,486,896,28,3.1,0.58,350|1026|1997|2039|2122|3383|3667|5125|6002|6934|6938|7200|7227|9388|9530|9846|23051|23301|25959|54815|54901|55596|57523|64897|85463|112752|144108|150864,APOH|CDKN1A|ELF1|DMTN|MECOM|ICAM1|IRS1|PCSK5|RGS12|TCF7L2|TCF12|TRH|TRPS1|LIPG|BAG4|GAB2|ZHX3|EHBP1|KANK2|GATAD2A|CDKAL1|ZCCHC8|NYNRIN|C12orf43|ZC3H12C|IFT43|SPTY2D1|FAM117B,-1.2,0
1,-3.1,C0008925,M1,1,0,DisGeNET,35,Cleft Palate,,-3.1,1.8,3.6,30230,611,896,33,3.7,0.63,1028|1947|2049|2162|2619|2719|2737|3955|4335|4703|4750|5980|6239|6628|6696|6792|6909|6934|7145|8897|9411|9611|9723|9759|10413|23767|27086|54806|55975|57619|57724|65062|79848,CDKN1C|EFNB1|EPHB3|F13A1|GAS1|GPC3|GLI3|LFNG|MNT|NEB|NEK1|REV3L|RREB1|SNRPB|SPP1|CDKL5|TBX2|TCF7L2|TNS1|MTMR3|ARHGAP29|NCOR1|SEMA3E|HDAC4|YAP1|FLRT3|FOXP1|AHI1|KLHL7|SHROOM3|EPG5|TMEM237|CSPP1,-1.2,0
1,-3.1,C1387005,M1,1,0,DisGeNET,35,Penis agenesis,,-3.1,2.5,3.8,30230,217,896,16,1.8,0.44,1028|2737|3479|4703|6792|6925|7319|7737|9723|23247|23767|51132|54539|60676|79140|131377,CDKN1C|GLI3|IGF1|NEB|CDKL5|TCF4|UBE2A|RNF113A|SEMA3E|KATNIP|FLRT3|RLIM|NDUFB11|PAPPA2|CCDC28B|KLHL40,-1.2,0
1,-3.1,C0027092,M1,1,0,DisGeNET,35,Myopia,,-3.1,1.9,3.6,30230,490,896,28,3.1,0.58,1501|1634|2961|3082|3479|4060|4653|5076|6660|6925|6934|6942|7737|7802|10133|50485|51322|54539|54820|55033|55589|55975|57010|79140|79848|112752|136647|646960,CTNND2|DCN|GTF2E2|HGF|IGF1|LUM|MYOC|PAX2|SOX5|TCF4|TCF7L2|TCF20|RNF113A|DNALI1|OPTN|SMARCAL1|WAC|NDUFB11|NDE1|FKBP14|BMP2K|KLHL7|CABP4|CCDC28B|CSPP1|IFT43|MPLKIP|PRSS56,-1.2,0
1,-3.1,C0206717,M1,1,0,DisGeNET,35,Olfactory Neuroblastoma,,-3.1,5.3,4.7,30230,38,896,6,0.67,0.27,595|1026|3479|4267|6777|7270,CCND1|CDKN1A|IGF1|CD99|STAT5B|TTF1,-1.2,0
1,-3.1,C0265535,M1,1,0,DisGeNET,35,Trigonocephaly,,-3.1,4.5,4.5,30230,52,896,7,0.78,0.29,71|1947|2077|2737|6938|27086|55975,ACTG1|EFNB1|ERF|GLI3|TCF12|FOXP1|KLHL7,-1.2,0
1,-3.1,C1970269,M1,1,0,DisGeNET,35,"Choreoathetosis, Hypothyroidism, And Neonatal Respiratory Distress",,-3.1,14,6.2,30230,7,896,3,0.33,0.19,7270|25937|51562,TTF1|WWTR1|MBIP,-1.2,0
1,-3.1,C4073178,M1,1,0,DisGeNET,35,Tiger tail banding,,-3.1,14,6.2,30230,7,896,3,0.33,0.19,2961|7737|136647,GTF2E2|RNF113A|MPLKIP,-1.2,0
1,-3.1,C4086152,M1,1,0,DisGeNET,35,Childhood Astrocytoma,,-3.1,1.8,3.5,30230,615,896,33,3.7,0.63,361|595|904|1026|2002|3014|3082|3383|3400|3479|3487|3621|4155|4267|4288|6387|6696|6777|6909|6925|6934|7200|8658|9113|9289|10133|10413|10848|23054|23239|23627|29108|65078,AQP4|CCND1|CCNT1|CDKN1A|ELK1|H2AX|HGF|ICAM1|ID4|IGF1|IGFBP4|ING1|MBP|CD99|MKI67|CXCL12|SPP1|STAT5B|TBX2|TCF4|TCF7L2|TRH|TNKS|LATS1|ADGRG1|OPTN|YAP1|PPP1R13L|NCOA6|PHLPP1|PRND|PYCARD|RTN4R,-1.2,0
1,-3.1,C0220611,M1,1,0,DisGeNET,35,Childhood Rhabdomyosarcoma,,-3.1,1.9,3.6,30230,517,896,29,3.2,0.59,595|858|1026|1028|2737|3014|3082|3383|3479|3489|3667|4267|4288|4810|4854|6387|6696|6909|7030|7138|7903|8772|9734|9759|10252|10413|23528|58191|340719,CCND1|CAV2|CDKN1A|CDKN1C|GLI3|H2AX|HGF|ICAM1|IGF1|IGFBP6|IRS1|CD99|MKI67|NHS|NOTCH3|CXCL12|SPP1|TBX2|TFE3|TNNT1|ST8SIA4|FADD|HDAC9|HDAC4|SPRY1|YAP1|ZNF281|CXCL16|NANOS1,-1.2,0
1,-3.1,C3898147,M1,1,0,DisGeNET,35,Neonatal Hypoxic Ischemic Encephalopathy,,-3.1,6.5,4.9,30230,26,896,5,0.56,0.25,2147|2662|5564|6091|29108,F2|GDF10|PRKAB1|ROBO1|PYCARD,-1.2,0
1,-3.1,C4551568,M1,1,0,DisGeNET,35,Joubert syndrome 1,,-3.1,6.5,4.9,30230,26,896,5,0.56,0.25,23247|54806|65062|79778|79848,KATNIP|AHI1|TMEM237|MICALL2|CSPP1,-1.2,0
1,-3,C1853737,M1,1,0,DisGeNET,35,Prominent occiput,,-3,4.5,4.4,30230,53,896,7,0.78,0.29,1028|2077|2737|3955|56006|112752|147965,CDKN1C|ERF|GLI3|LFNG|SMG9|IFT43|FAM98C,-1.2,0
1,-3,C0151908,M1,1,0,DisGeNET,35,Dry skin,,-3,2.8,3.9,30230,159,896,13,1.5,0.4,2073|2737|2961|4286|5116|7200|7319|7737|9325|10848|112752|136647|284058,ERCC5|GLI3|GTF2E2|MITF|PCNT|TRH|UBE2A|RNF113A|TRIP4|PPP1R13L|IFT43|MPLKIP|KANSL1,-1.1,0
1,-3,C4704874,M1,1,0,DisGeNET,35,"Mammary Carcinoma, Human",,-3,1.9,3.5,30230,545,896,30,3.3,0.6,595|972|2122|2662|3014|3479|4211|4288|4311|4854|6387|6696|7087|7424|8425|8751|9611|10010|10297|10318|10413|27324|51129|56100|63943|80774|90355|151647|252983|284615,CCND1|CD74|MECOM|GDF10|H2AX|IGF1|MEIS1|MKI67|MME|NOTCH3|CXCL12|SPP1|ICAM5|VEGFC|LTBP4|ADAM15|NCOR1|TANK|APC2|TNIP1|YAP1|TOX3|ANGPTL4|PCDHGB6|FKBPL|LIMD2|MACIR|TAFA4|STXBP4|ANKRD34A,-1.1,0
1,-3,C1854113,M1,1,0,DisGeNET,35,Prominent nasal bridge,,-3,2.6,3.8,30230,180,896,14,1.6,0.41,2067|4286|4810|5116|6239|6925|23247|51132|54806|54820|65062|79848|92482|284058,ERCC1|MITF|NHS|PCNT|RREB1|TCF4|KATNIP|RLIM|AHI1|NDE1|TMEM237|CSPP1|BBIP1|KANSL1,-1.1,0
1,-3,C4025763,M1,1,0,DisGeNET,35,Abnormality of the rib cage,,-3,8.4,5.2,30230,16,896,4,0.45,0.22,1947|4703|4854|7138,EFNB1|NEB|NOTCH3|TNNT1,-1.1,0
1,-3,C0042454,M1,1,0,DisGeNET,35,Velopharyngeal Insufficiency,,-3,6.2,4.8,30230,27,896,5,0.56,0.25,4750|8220|9411|51132|54487,NEK1|ESS2|ARHGAP29|RLIM|DGCR8,-1.1,0
1,-3,C0346053,M1,1,0,DisGeNET,35,Atypical fibroxanthoma of skin,,-3,6.2,4.8,30230,27,896,5,0.56,0.25,595|972|4286|4288|4311,CCND1|CD74|MITF|MKI67|MME,-1.1,0
1,-3,C1856963,M1,1,0,DisGeNET,35,Fragile nails,,-3,6.2,4.8,30230,27,896,5,0.56,0.25,1947|2961|7227|7737|136647,EFNB1|GTF2E2|TRPS1|RNF113A|MPLKIP,-1.1,0
1,-3,C0021841,M1,1,0,DisGeNET,35,Intestinal Neoplasms,,-3,2.6,3.8,30230,182,896,14,1.6,0.41,595|607|1026|1634|6091|6387|6692|6696|6925|6934|9607|9846|79884|283149,CCND1|BCL9|CDKN1A|DCN|ROBO1|CXCL12|SPINT1|SPP1|TCF4|TCF7L2|CARTPT|GAB2|MAP9|BCL9L,-1.1,0
1,-2.9,C0201976,M1,1,0,DisGeNET,35,"Creatinine measurement, serum (procedure)",,-2.9,3,3.9,30230,124,896,11,1.2,0.37,735|4772|6002|6660|6909|7942|9846|22864|23054|57591|57619,C9|NFATC1|RGS12|SOX5|TBX2|TFEB|GAB2|R3HDM2|NCOA6|MRTFA|SHROOM3,-1.1,0
1,-2.9,C0362046,M1,1,0,DisGeNET,35,Prediabetes syndrome,,-2.9,2.5,3.7,30230,205,896,15,1.7,0.43,173|2662|3082|3479|4810|6387|6522|6696|6934|7060|9498|54901|65078|138428|148113,AFM|GDF10|HGF|IGF1|NHS|CXCL12|SLC4A2|SPP1|TCF7L2|THBS4|SLC4A8|CDKAL1|RTN4R|PTRH1|CILP2,-1,0
1,-2.9,C1862939,M1,1,0,DisGeNET,35,AMYOTROPHIC LATERAL SCLEROSIS 1,,-2.9,2.7,3.8,30230,164,896,13,1.5,0.4,1501|3082|3297|3680|4501|4744|6464|10133|25978|26039|51303|55033|400916,CTNND2|HGF|HSF1|ITGA9|MT1X|NEFH|SHC1|OPTN|CHMP2B|SS18L1|FKBP11|FKBP14|CHCHD10,-1,0
1,-2.9,C0023508,M1,1,0,DisGeNET,35,White Blood Cell Count procedure,,-2.9,1.7,3.4,30230,681,896,35,3.9,0.65,350|607|1026|2687|3487|4286|6239|6387|6464|6764|7903|7942|9734|9811|10413|10723|11030|22807|22871|23331|51274|51564|54806|54901|55243|55553|56890|56987|57636|83986|84969|113263|129685|147339|284058,APOH|BCL9|CDKN1A|GGT5|IGFBP4|MITF|RREB1|CXCL12|SHC1|DENND2B|ST8SIA4|TFEB|HDAC9|CTIF|YAP1|SLC12A7|RBPMS|IKZF2|NLGN1|TTC28|KLF3|HDAC7|AHI1|CDKAL1|KIRREL1|SOX6|SAXO6|BBX|ARHGAP23|FAM234A|TOX2|GLCCI1|TAF8|ARK2N|KANSL1,-1,0
1,-2.9,C0022679,M1,1,0,DisGeNET,35,Cystic kidney,,-2.9,3.4,4,30230,89,896,9,1,0.33,629|5076|6091|6092|7145|10413|24147|54806|192668,CFB|PAX2|ROBO1|ROBO2|TNS1|YAP1|FJX1|AHI1|CYS1,-1,0
1,-2.9,C1300347,M1,1,0,DisGeNET,35,Atypical polypoid adenomyoma,,-2.9,13,5.8,30230,8,896,3,0.33,0.19,595|1026|4311,CCND1|CDKN1A|MME,-1,0
1,-2.9,C0022548,M1,1,0,DisGeNET,35,Keloid,,-2.9,2.7,3.7,30230,165,896,13,1.5,0.4,595|822|1311|1634|1636|3082|4734|6281|6387|6696|10413|10631|64129,CCND1|CAPG|COMP|DCN|ACE|HGF|NEDD4|S100A10|CXCL12|SPP1|YAP1|POSTN|TINAGL1,-1,0
1,-2.9,C1854885,M1,1,0,DisGeNET,35,Cerebral dysmyelination,,-2.9,7.9,5,30230,17,896,4,0.45,0.22,2961|7737|9289|136647,GTF2E2|RNF113A|ADGRG1|MPLKIP,-1,0
