Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9711097,Cellular response to starvation,,-7.1,15,10,30230,157,106,8,7.5,2.6,9681|10325|27244|64121|79726|84219|90423|729438,DEPDC5|RRAGB|SESN1|RRAGC|WDR59|WDR24|ATP6V1E2|CASTOR2,-5.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2871796,FCERI mediated MAPK activation,,-7,45,15,30230,32,106,5,4.7,2.1,2353|5602|5609|7410|10451,FOS|MAPK10|MAP2K7|VAV2|VAV3,-5.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032446,protein modification by small protein conjugation,19_GO:0009987 cellular process,-7,6,7.7,30230,671,106,14,13,3.3,5192|7126|9817|26249|29882|55958|57448|57542|57560|64682|84078|84219|84861|89890,PEX10|TNFAIP1|KEAP1|KLHL3|ANAPC2|KLHL9|BIRC6|KLHL42|IFT80|ANAPC1|KBTBD7|WDR24|KLHL22|KBTBD6,-5.1
MyList_MCODE_ALL,GO Cellular Components,20,GO:0036064,ciliary basal body,,-7,11,9.3,30230,226,106,9,8.5,2.7,2733|5563|8100|9742|26160|55764|57560|90410|123016,GLE1|PRKAA2|IFT88|IFT140|IFT172|IFT122|IFT80|IFT20|TTC8,-5.1
MyList_MCODE_ALL,KEGG Pathway,24,hsa05161,Hepatitis B,,-6.9,14,9.9,30230,163,106,8,7.5,2.6,673|2353|3551|5582|5602|5609|6778|10454,BRAF|FOS|IKBKB|PRKCG|MAPK10|MAP2K7|STAT6|TAB1,-5.1
MyList_MCODE_ALL,KEGG Pathway,24,hsa05022,Pathways of neurodegeneration - multiple diseases,,-6.9,7.1,8,30230,483,106,12,11,3.1,673|4508|4514|4541|4706|5582|5602|5609|9821|10975|60673|90550,BRAF|ATP6|COX3|ND6|NDUFAB1|PRKCG|MAPK10|MAP2K7|RB1CC1|UQCR11|ATG101|MCU,-5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,,-6.8,18,11,30230,113,106,7,6.6,2.4,2353|3551|5602|5609|7410|10451|10454,FOS|IKBKB|MAPK10|MAP2K7|VAV2|VAV3|TAB1,-5
MyList_MCODE_ALL,KEGG Pathway,24,hsa04140,Autophagy - animal,,-6.8,14,9.7,30230,169,106,8,7.5,2.6,5563|5580|5602|9821|10325|57448|60673|64121,PRKAA2|PRKCD|MAPK10|RB1CC1|RRAGB|BIRC6|ATG101|RRAGC,-5
MyList_MCODE_ALL,KEGG Pathway,24,hsa05016,Huntington disease,,-6.8,9.2,8.6,30230,311,106,10,9.4,2.8,4508|4514|4541|4706|5602|5609|6908|9821|10975|60673,ATP6|COX3|ND6|NDUFAB1|MAPK10|MAP2K7|TBP|RB1CC1|UQCR11|ATG101,-5
MyList_MCODE_ALL,CORUM,33,CORUM:6172,Intraflagellar transport complex B,,-6.7,76,17,30230,15,106,4,3.8,1.9,8100|26160|57560|90410,IFT88|IFT172|IFT80|IFT20,-4.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010498,proteasomal protein catabolic process,19_GO:0009987 cellular process,-6.6,6.6,7.7,30230,516,106,12,11,3.1,5192|7126|9817|26249|29882|55958|57542|57560|64682|84078|84861|89890,PEX10|TNFAIP1|KEAP1|KLHL3|ANAPC2|KLHL9|KLHL42|IFT80|ANAPC1|KBTBD7|KLHL22|KBTBD6,-4.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032007,negative regulation of TOR signaling,19_GO:0048519 negative regulation of biological process,-6.5,22,11,30230,77,106,6,5.7,2.2,5563|9681|27244|79726|84219|729438,PRKAA2|DEPDC5|SESN1|WDR59|WDR24|CASTOR2,-4.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,19_GO:0009987 cellular process,-6.4,7.3,7.8,30230,431,106,11,10,3,5192|7126|9817|26249|29882|55958|57542|64682|84078|84861|89890,PEX10|TNFAIP1|KEAP1|KLHL3|ANAPC2|KLHL9|KLHL42|ANAPC1|KBTBD7|KLHL22|KBTBD6,-4.7
MyList_MCODE_ALL,WikiPathways,27,WP405,Eukaryotic transcription initiation,,-6.4,34,13,30230,42,106,5,4.7,2.1,2068|2071|2968|6908|55703,ERCC2|ERCC3|GTF2H4|TBP|POLR3B,-4.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010970,transport along microtubule,19_GO:0051179 localization,-6.4,12,9,30230,190,106,8,7.5,2.6,8100|9742|26160|55764|57560|57728|79809|90410,IFT88|IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20,-4.7
MyList_MCODE_ALL,Canonical Pathways,11,M186,PID PDGFRB PATHWAY,,-6.4,15,9.8,30230,129,106,7,6.6,2.4,673|2353|5580|5581|5602|5609|7410,BRAF|FOS|PRKCD|PRKCE|MAPK10|MAP2K7|VAV2,-4.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0071277,cellular response to calcium ion,19_GO:0050896 response to stimulus,-6.4,21,11,30230,80,106,6,5.7,2.2,673|2353|3726|5563|221154|286097,BRAF|FOS|JUNB|PRKAA2|MICU2|MICU3,-4.6
MyList_MCODE_ALL,CORUM,33,CORUM:6174,Intraflagellar transport complex B peripheral subcomplex,,-6.4,1.7e+02,23,30230,5,106,3,2.8,1.6,26160|57560|90410,IFT172|IFT80|IFT20,-4.6
MyList_MCODE_ALL,GO Cellular Components,20,GO:0030992,intraciliary transport particle B,,-6.4,63,16,30230,18,106,4,3.8,1.9,8100|26160|57560|90410,IFT88|IFT172|IFT80|IFT20,-4.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061512,protein localization to cilium,19_GO:0051179 localization,-6.3,21,11,30230,82,106,6,5.7,2.2,9742|55764|57560|57728|79809|90410,IFT140|IFT122|IFT80|WDR19|TTC21B|IFT20,-4.6
MyList_MCODE_ALL,GO Cellular Components,20,GO:0032391,photoreceptor connecting cilium,,-6.3,32,12,30230,44,106,5,4.7,2.1,9742|55764|57728|90410|123016,IFT140|IFT122|WDR19|IFT20|TTC8,-4.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0035721,intraciliary retrograde transport,19_GO:0051179 localization,-6.3,60,15,30230,19,106,4,3.8,1.9,9742|55764|57728|79809,IFT140|IFT122|WDR19|TTC21B,-4.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0120031,plasma membrane bounded cell projection assembly,19_GO:0009987 cellular process,-6.2,6.9,7.5,30230,456,106,11,10,3,7410|8100|9742|10451|26160|55764|57560|57728|79809|90410|123016,VAV2|IFT88|IFT140|VAV3|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20|TTC8,-4.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0070647,protein modification by small protein conjugation or removal,19_GO:0009987 cellular process,-6.2,5.1,6.9,30230,782,106,14,13,3.3,5192|7126|9817|26249|29882|55958|57448|57542|57560|64682|84078|84219|84861|89890,PEX10|TNFAIP1|KEAP1|KLHL3|ANAPC2|KLHL9|BIRC6|KLHL42|IFT80|ANAPC1|KBTBD7|WDR24|KLHL22|KBTBD6,-4.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-6.2,5.1,6.9,30230,783,106,14,13,3.3,1052|2353|3551|3726|5580|5602|5609|6041|6095|6778|6845|10454|23511|55706,CEBPD|FOS|IKBKB|JUNB|PRKCD|MAPK10|MAP2K7|RNASEL|RORA|STAT6|VAMP7|TAB1|NUP188|NDC1,-4.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051592,response to calcium ion,19_GO:0050896 response to stimulus,-6.2,14,9.3,30230,140,106,7,6.6,2.4,673|2353|3726|5563|51542|221154|286097,BRAF|FOS|JUNB|PRKAA2|VPS54|MICU2|MICU3,-4.5
MyList_MCODE_ALL,GO Cellular Components,20,GO:0005802,trans-Golgi network,,-6.2,9.2,8.1,30230,280,106,9,8.5,2.7,5587|6845|8677|9382|10079|51542|57448|84342|339122,PRKD1|VAMP7|STX10|COG1|ATP9A|VPS54|BIRC6|COG8|RAB43,-4.5
MyList_MCODE_ALL,KEGG Pathway,24,hsa05415,Diabetic cardiomyopathy,,-6.2,11,8.6,30230,205,106,8,7.5,2.6,4508|4514|4541|4706|5580|5582|5602|10975,ATP6|COX3|ND6|NDUFAB1|PRKCD|PRKCG|MAPK10|UQCR11,-4.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0009987 cellular process,-6.2,7.8,7.7,30230,367,106,10,9.4,2.8,3988|4508|4514|4541|4706|9821|10975|51422|51542|90550,LIPA|ATP6|COX3|ND6|NDUFAB1|RB1CC1|UQCR11|PRKAG2|VPS54|MCU,-4.5
MyList_MCODE_ALL,KEGG Pathway,24,hsa05017,Spinocerebellar ataxia,,-6.1,14,9.2,30230,144,106,7,6.6,2.4,5582|5602|6095|6908|9821|60673|90550,PRKCG|MAPK10|RORA|TBP|RB1CC1|ATG101|MCU,-4.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-983169,Class I MHC mediated antigen processing & presentation,,-6.1,7.6,7.7,30230,373,106,10,9.4,2.8,3551|9817|26249|29882|55958|57542|64682|84078|84861|89890,IKBKB|KEAP1|KLHL3|ANAPC2|KLHL9|KLHL42|ANAPC1|KBTBD7|KLHL22|KBTBD6,-4.4
MyList_MCODE_ALL,WikiPathways,27,WP2637,Interleukin 1 IL 1 structural pathway,,-6.1,29,12,30230,49,106,5,4.7,2.1,2353|3551|5602|5609|10454,FOS|IKBKB|MAPK10|MAP2K7|TAB1,-4.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,,-6.1,29,12,30230,49,106,5,4.7,2.1,8677|9382|51542|84342|339122,STX10|COG1|VPS54|COG8|RAB43,-4.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030031,cell projection assembly,19_GO:0009987 cellular process,-6.1,6.7,7.4,30230,469,106,11,10,3,7410|8100|9742|10451|26160|55764|57560|57728|79809|90410|123016,VAV2|IFT88|IFT140|VAV3|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20|TTC8,-4.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1632852,Macroautophagy,,-6.1,14,9.1,30230,145,106,7,6.6,2.4,5563|8100|9821|10325|51422|60673|64121,PRKAA2|IFT88|RB1CC1|RRAGB|PRKAG2|ATG101|RRAGC,-4.4
MyList_MCODE_ALL,GO Cellular Components,20,GO:1990246,uniplex complex,,-6.1,1.4e+02,21,30230,6,106,3,2.8,1.6,90550|221154|286097,MCU|MICU2|MICU3,-4.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030705,cytoskeleton-dependent intracellular transport,19_GO:0051179 localization,-6,11,8.4,30230,214,106,8,7.5,2.6,8100|9742|26160|55764|57560|57728|79809|90410,IFT88|IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20,-4.4
MyList_MCODE_ALL,KEGG Pathway,24,hsa05170,Human immunodeficiency virus 1 infection,,-6,11,8.4,30230,214,106,8,7.5,2.6,2353|3551|5582|5602|5609|9582|10454|200316,FOS|IKBKB|PRKCG|MAPK10|MAP2K7|APOBEC3B|TAB1|APOBEC3F,-4.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-162587,HIV Life Cycle,,-6,13,9,30230,148,106,7,6.6,2.4,2068|2071|2968|3981|6908|23511|55706,ERCC2|ERCC3|GTF2H4|LIG4|TBP|NUP188|NDC1,-4.3
MyList_MCODE_ALL,KEGG Pathway,24,hsa05417,Lipid and atherosclerosis,,-6,11,8.4,30230,216,106,8,7.5,2.6,2353|3551|5602|5609|7410|9138|10451|10454,FOS|IKBKB|MAPK10|MAP2K7|VAV2|ARHGEF1|VAV3|TAB1,-4.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,,-6,8.7,7.9,30230,296,106,9,8.5,2.7,9817|26249|29882|55958|57542|64682|84078|84861|89890,KEAP1|KLHL3|ANAPC2|KLHL9|KLHL42|ANAPC1|KBTBD7|KLHL22|KBTBD6,-4.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-6,5.3,6.8,30230,700,106,13,12,3.2,673|3551|3988|4292|5580|5581|5587|6778|7410|10451|10454|55703|84861,BRAF|IKBKB|LIPA|MLH1|PRKCD|PRKCE|PRKD1|STAT6|VAV2|VAV3|TAB1|POLR3B|KLHL22,-4.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002433,immune response-regulating cell surface receptor signaling pathway involved in phagocytosis,19_GO:0002376 immune system process,-5.9,50,14,30230,23,106,4,3.8,1.9,5580|5581|7410|10451,PRKCD|PRKCE|VAV2|VAV3,-4.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,19_GO:0002376 immune system process,-5.9,50,14,30230,23,106,4,3.8,1.9,5580|5581|7410|10451,PRKCD|PRKCE|VAV2|VAV3,-4.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048193,Golgi vesicle transport,19_GO:0051179 localization,-5.9,8.5,7.8,30230,303,106,9,8.5,2.7,5587|6845|8677|9382|10079|51542|84342|134957|339122,PRKD1|VAMP7|STX10|COG1|ATP9A|VPS54|COG8|STXBP5|RAB43,-4.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006352,DNA-templated transcription initiation,19_GO:0009987 cellular process,-5.9,10,8.2,30230,225,106,8,7.5,2.6,2068|2071|2968|6837|6908|9439|55703|200316,ERCC2|ERCC3|GTF2H4|MED22|TBP|MED23|POLR3B|APOBEC3F,-4.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,19_GO:0009987 cellular process,-5.9,8.4,7.7,30230,305,106,9,8.5,2.7,3988|4508|4514|4541|4706|9821|10975|51422|51542,LIPA|ATP6|COX3|ND6|NDUFAB1|RB1CC1|UQCR11|PRKAG2|VPS54,-4.2
MyList_MCODE_ALL,CORUM,33,CORUM:103,RNA polymerase II holoenzyme complex,,-5.8,48,14,30230,24,106,4,3.8,1.9,2068|2071|2968|6908,ERCC2|ERCC3|GTF2H4|TBP,-4.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5610787,Hedgehog 'off' state,,-5.8,17,9.6,30230,100,106,6,5.7,2.2,8100|9742|26160|55764|57728|79809,IFT88|IFT140|IFT172|IFT122|WDR19|TTC21B,-4.2
MyList_MCODE_ALL,GO Cellular Components,20,GO:1902554,serine/threonine protein kinase complex,,-5.8,13,8.7,30230,158,106,7,6.6,2.4,2068|2071|2968|3551|9821|10454|60673,ERCC2|ERCC3|GTF2H4|IKBKB|RB1CC1|TAB1|ATG101,-4.2
MyList_MCODE_ALL,WikiPathways,27,WP5381,Smith Magenis and Potocki Lupski syndrome copy number variation,,-5.8,13,8.7,30230,159,106,7,6.6,2.4,8100|9821|26160|51422|57560|60673|90410,IFT88|RB1CC1|IFT172|PRKAG2|IFT80|ATG101|IFT20,-4.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:1904263,positive regulation of TORC1 signaling,19_GO:0048518 positive regulation of biological process,-5.8,25,11,30230,56,106,5,4.7,2.1,10325|64121|79726|84219|84861,RRAGB|RRAGC|WDR59|WDR24|KLHL22,-4.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9612973,Autophagy,,-5.8,12,8.6,30230,160,106,7,6.6,2.4,5563|8100|9821|10325|51422|60673|64121,PRKAA2|IFT88|RB1CC1|RRAGB|PRKAG2|ATG101|RRAGC,-4.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006351,DNA-templated transcription,19_GO:0009987 cellular process,-5.8,6.2,7,30230,503,106,11,10,3,1052|2068|2071|2353|2968|6837|6908|9439|55703|64121|200316,CEBPD|ERCC2|ERCC3|FOS|GTF2H4|MED22|TBP|MED23|POLR3B|RRAGC|APOBEC3F,-4.1
MyList_MCODE_ALL,WikiPathways,27,WP5523,HINT1 pathway,,-5.8,46,13,30230,25,106,4,3.8,1.9,2068|2071|2353|2968,ERCC2|ERCC3|FOS|GTF2H4,-4.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002431,Fc receptor mediated stimulatory signaling pathway,19_GO:0002376 immune system process,-5.8,46,13,30230,25,106,4,3.8,1.9,5580|5581|7410|10451,PRKCD|PRKCE|VAV2|VAV3,-4.1
MyList_MCODE_ALL,WikiPathways,27,WP5501,GNAQ p R183Q drives capillary malformation,,-5.8,46,13,30230,25,106,4,3.8,1.9,5580|5581|5582|5587,PRKCD|PRKCE|PRKCG|PRKD1,-4.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010508,positive regulation of autophagy,19_GO:0048518 positive regulation of biological process,-5.7,12,8.5,30230,163,106,7,6.6,2.4,5563|5587|9681|9821|27244|60673|84219,PRKAA2|PRKD1|DEPDC5|RB1CC1|SESN1|ATG101|WDR24,-4.1
MyList_MCODE_ALL,KEGG Pathway,24,hsa04714,Thermogenesis,,-5.7,9.7,7.9,30230,235,106,8,7.5,2.6,2182|4508|4514|4541|4706|5563|10975|51422,ACSL4|ATP6|COX3|ND6|NDUFAB1|PRKAA2|UQCR11|PRKAG2,-4.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0099111,microtubule-based transport,19_GO:0051179 localization,-5.7,9.6,7.9,30230,237,106,8,7.5,2.6,8100|9742|26160|55764|57560|57728|79809|90410,IFT88|IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20,-4.1
MyList_MCODE_ALL,CORUM,33,CORUM:2825,BRCA1-RNA polymerase II complex,,-5.7,44,13,30230,26,106,4,3.8,1.9,2068|2071|2968|6908,ERCC2|ERCC3|GTF2H4|TBP,-4.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-5.7,5,6.5,30230,742,106,13,12,3.2,2068|2071|2733|2968|5580|9582|23511|23658|27257|29107|55706|80324|167227,ERCC2|ERCC3|GLE1|GTF2H4|PRKCD|APOBEC3B|NUP188|LSM5|LSM1|NXT1|NDC1|PUS1|DCP2,-4.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0072522,purine-containing compound biosynthetic process,19_GO:0009987 cellular process,-5.7,9.5,7.9,30230,239,106,8,7.5,2.6,2182|3988|4508|4541|4706|26289|51422|197322,ACSL4|LIPA|ATP6|ND6|NDUFAB1|AK5|PRKAG2|ACSF3,-4.1
MyList_MCODE_ALL,CORUM,33,CORUM:6217,GATOR complex,,-5.6,1.1e+02,18,30230,8,106,3,2.8,1.6,9681|79726|84219,DEPDC5|WDR59|WDR24,-4
MyList_MCODE_ALL,WikiPathways,27,WP4532,Intraflagellar transport proteins binding to dynein,,-5.6,42,13,30230,27,106,4,3.8,1.9,9742|55764|57560|57728,IFT140|IFT122|IFT80|WDR19,-4
MyList_MCODE_ALL,KEGG Pathway,24,hsa04931,Insulin resistance,,-5.6,16,9.1,30230,109,106,6,5.7,2.2,3551|5563|5580|5581|5602|51422,IKBKB|PRKAA2|PRKCD|PRKCE|MAPK10|PRKAG2,-4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,,-5.6,23,10,30230,62,106,5,4.7,2.1,2068|2071|2353|2968|4292,ERCC2|ERCC3|FOS|GTF2H4|MLH1,-4
MyList_MCODE_ALL,WikiPathways,27,WP382,MAPK signaling,,-5.6,9.2,7.7,30230,247,106,8,7.5,2.6,673|2353|3551|5580|5582|5602|5609|10454,BRAF|FOS|IKBKB|PRKCD|PRKCG|MAPK10|MAP2K7|TAB1,-4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006367,transcription initiation at RNA polymerase II promoter,19_GO:0009987 cellular process,-5.6,12,8.2,30230,173,106,7,6.6,2.4,2068|2071|2968|6837|6908|9439|200316,ERCC2|ERCC3|GTF2H4|MED22|TBP|MED23|APOBEC3F,-4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-450294,MAP kinase activation,,-5.5,23,10,30230,63,106,5,4.7,2.1,2353|3551|5602|5609|10454,FOS|IKBKB|MAPK10|MAP2K7|TAB1,-3.9
MyList_MCODE_ALL,GO Cellular Components,20,GO:0097730,non-motile cilium,,-5.5,11,8.1,30230,177,106,7,6.6,2.4,8100|9742|55764|57560|57728|90410|123016,IFT88|IFT140|IFT122|IFT80|WDR19|IFT20|TTC8,-3.9
MyList_MCODE_ALL,GO Cellular Components,20,GO:0032588,trans-Golgi network membrane,,-5.5,15,8.9,30230,114,106,6,5.7,2.2,8677|9382|10079|51542|84342|339122,STX10|COG1|ATP9A|VPS54|COG8|RAB43,-3.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-380972,Energy dependent regulation of mTOR by LKB1-AMPK,,-5.5,39,12,30230,29,106,4,3.8,1.9,5563|10325|51422|64121,PRKAA2|RRAGB|PRKAG2|RRAGC,-3.9
MyList_MCODE_ALL,Canonical Pathways,11,M15,PID LYSOPHOSPHOLIPID PATHWAY,,-5.5,22,10,30230,65,106,5,4.7,2.1,2353|5580|5581|5587|9138,FOS|PRKCD|PRKCE|PRKD1|ARHGEF1,-3.9
MyList_MCODE_ALL,CORUM,33,CORUM:107,TFIIH transcription factor complex,,-5.5,95,17,30230,9,106,3,2.8,1.6,2068|2071|2968,ERCC2|ERCC3|GTF2H4,-3.9
MyList_MCODE_ALL,CORUM,33,CORUM:1036,TFIIH transcription factor complex,,-5.5,95,17,30230,9,106,3,2.8,1.6,2068|2071|2968,ERCC2|ERCC3|GTF2H4,-3.9
MyList_MCODE_ALL,GO Cellular Components,20,GO:0005667,transcription regulator complex,,-5.5,5.8,6.6,30230,545,106,11,10,3,1052|2068|2071|2353|2968|3726|6778|6837|6908|9439|80324,CEBPD|ERCC2|ERCC3|FOS|GTF2H4|JUNB|STAT6|MED22|TBP|MED23|PUS1,-3.9
MyList_MCODE_ALL,WikiPathways,27,WP4923,Autophagy,,-5.4,38,12,30230,30,106,4,3.8,1.9,5563|9821|51422|60673,PRKAA2|RB1CC1|PRKAG2|ATG101,-3.9
MyList_MCODE_ALL,WikiPathways,27,WP4803,Ciliopathies,,-5.4,11,7.9,30230,184,106,7,6.6,2.4,9742|26160|55764|57560|57728|79809|123016,IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|TTC8,-3.8
MyList_MCODE_ALL,KEGG Pathway,24,hsa04668,TNF signaling pathway,,-5.4,14,8.7,30230,119,106,6,5.7,2.2,2353|3551|3726|5602|5609|10454,FOS|IKBKB|JUNB|MAPK10|MAP2K7|TAB1,-3.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000209,protein polyubiquitination,19_GO:0009987 cellular process,-5.4,8.7,7.4,30230,262,106,8,7.5,2.6,5192|26249|29882|57542|64682|84078|84219|89890,PEX10|KLHL3|ANAPC2|KLHL42|ANAPC1|KBTBD7|WDR24|KBTBD6,-3.8
MyList_MCODE_ALL,Canonical Pathways,11,M121,PID MTOR 4PATHWAY,,-5.3,21,9.7,30230,69,106,5,4.7,2.1,673|3551|9821|10325|64121,BRAF|IKBKB|RB1CC1|RRAGB|RRAGC,-3.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0008283,cell population proliferation,19_GO:0009987 cellular process,-5.3,5.6,6.5,30230,561,106,11,10,3,2068|2353|3726|3981|3988|5580|6095|6778|57560|90410|90550,ERCC2|FOS|JUNB|LIG4|LIPA|PRKCD|RORA|STAT6|IFT80|IFT20|MCU,-3.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-449147,Signaling by Interleukins,,-5.3,6.3,6.7,30230,454,106,10,9.4,2.8,1052|2353|3551|3726|5602|5609|6095|6778|6845|10454,CEBPD|FOS|IKBKB|JUNB|MAPK10|MAP2K7|RORA|STAT6|VAMP7|TAB1,-3.8
MyList_MCODE_ALL,KEGG Pathway,24,hsa04660,T cell receptor signaling pathway,,-5.3,14,8.6,30230,122,106,6,5.7,2.2,2353|3551|5602|5609|7410|10451,FOS|IKBKB|MAPK10|MAP2K7|VAV2|VAV3,-3.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-73863,RNA Polymerase I Transcription Termination,,-5.3,36,12,30230,32,106,4,3.8,1.9,2068|2071|2968|6908,ERCC2|ERCC3|GTF2H4|TBP,-3.8
MyList_MCODE_ALL,KEGG Pathway,24,hsa04920,Adipocytokine signaling pathway,,-5.3,20,9.6,30230,70,106,5,4.7,2.1,2182|3551|5563|5602|51422,ACSL4|IKBKB|PRKAA2|MAPK10|PRKAG2,-3.8
MyList_MCODE_ALL,CORUM,33,CORUM:1009,TFIIH transcription factor complex,,-5.3,86,16,30230,10,106,3,2.8,1.6,2068|2071|2968,ERCC2|ERCC3|GTF2H4,-3.8
MyList_MCODE_ALL,CORUM,33,CORUM:1029,TFIIH transcription factor complex,,-5.3,86,16,30230,10,106,3,2.8,1.6,2068|2071|2968,ERCC2|ERCC3|GTF2H4,-3.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-448424,Interleukin-17 signaling,,-5.3,20,9.5,30230,71,106,5,4.7,2.1,2353|3551|5602|5609|10454,FOS|IKBKB|MAPK10|MAP2K7|TAB1,-3.7
MyList_MCODE_ALL,KEGG Pathway,24,hsa05012,Parkinson disease,,-5.3,8.4,7.3,30230,271,106,8,7.5,2.6,4508|4514|4541|4706|5602|9817|10975|90550,ATP6|COX3|ND6|NDUFAB1|MAPK10|KEAP1|UQCR11|MCU,-3.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0060271,cilium assembly,19_GO:0009987 cellular process,-5.3,7.1,6.9,30230,362,106,9,8.5,2.7,8100|9742|26160|55764|57560|57728|79809|90410|123016,IFT88|IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|IFT20|TTC8,-3.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006366,transcription by RNA polymerase II,19_GO:0009987 cellular process,-5.3,7.1,6.9,30230,362,106,9,8.5,2.7,1052|2068|2071|2353|2968|6837|6908|9439|200316,CEBPD|ERCC2|ERCC3|FOS|GTF2H4|MED22|TBP|MED23|APOBEC3F,-3.7
MyList_MCODE_ALL,KEGG Pathway,24,hsa05020,Prion disease,,-5.2,8.2,7.2,30230,278,106,8,7.5,2.6,4508|4514|4541|4706|5580|5602|10975|90550,ATP6|COX3|ND6|NDUFAB1|PRKCD|MAPK10|UQCR11|MCU,-3.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006633,fatty acid biosynthetic process,19_GO:0009987 cellular process,-5.2,13,8.2,30230,130,106,6,5.7,2.2,2182|4706|5563|51422|55825|197322,ACSL4|NDUFAB1|PRKAA2|PRKAG2|PECR|ACSF3,-3.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009792,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-5.2,4.9,6.1,30230,704,106,12,11,3.1,2068|2182|3726|3981|9742|9817|10454|26160|51542|55764|57448|57728,ERCC2|ACSL4|JUNB|LIG4|IFT140|KEAP1|TAB1|IFT172|VPS54|IFT122|BIRC6|WDR19,-3.6
