"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Biological Processes","GO:0045445","myoblast differentiation",11,3,0.536,3.92,1.971,0.0362942575846728,1.44016208285836,1,0.186698855888235,1,"BCL9L,BCL9,MAML1","23688,1008,13632"
NA,"Direct GO Biological Processes","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint",11,3,0.536,3.92,1.971,0.0362942575846728,1.44016208285836,1,0.186698855888235,1,"DYNC1LI1,GEN1,NDC80","18745,26881,16909"
NA,"Direct GO Biological Processes","GO:0140467","integrated stress response signaling",11,3,0.536,3.92,1.971,0.0362942575846728,1.44016208285836,1,0.186698855888235,1,"MAF,BATF3,CEBPB","6776,28915,1834"
NA,"Direct GO Biological Processes","GO:0003383","apical constriction",5,2,0.357,5.7493,2.523,0.0419644051509145,1.37711892866922,1,0.195729501636728,1,"CCDC88C,LUZP1","19967,14985"
NA,"Direct GO Biological Processes","GO:0010837","regulation of keratinocyte proliferation",5,2,0.357,5.7493,2.523,0.0419644051509145,1.37711892866922,1,0.195729501636728,1,"BCL11B,YAP1","13222,16262"
NA,"Direct GO Biological Processes","GO:0030835","negative regulation of actin filament depolymerization",5,2,0.357,5.7493,2.523,0.0419644051509145,1.37711892866922,1,0.195729501636728,1,"SPECC1L,LIMA1","29022,24636"
NA,"Direct GO Biological Processes","GO:0032793","positive regulation of CREB transcription factor activity",5,2,0.357,5.7493,2.523,0.0419644051509145,1.37711892866922,1,0.195729501636728,1,"CRTC1,CRTC2","16062,27301"
NA,"Direct GO Biological Processes","GO:0042554","superoxide anion generation",5,2,0.357,5.7493,2.523,0.0419644051509145,1.37711892866922,1,0.195729501636728,1,"CYBA,SH3PXD2A","2577,23664"
NA,"Direct GO Biological Processes","GO:0048790","maintenance of presynaptic active zone structure",5,2,0.357,5.7493,2.523,0.0419644051509145,1.37711892866922,1,0.195729501636728,1,"ERC2,ERC1","31922,17072"
NA,"Direct GO Biological Processes","GO:0097706","vascular endothelial cell response to oscillatory fluid shear stress",5,2,0.357,5.7493,2.523,0.0419644051509145,1.37711892866922,1,0.195729501636728,1,"ABL1,PTK2","76,9611"
NA,"Direct GO Biological Processes","GO:1904781","positive regulation of protein localization to centrosome",5,2,0.357,5.7493,2.523,0.0419644051509145,1.37711892866922,1,0.195729501636728,1,"APC,CEP250","583,1859"
NA,"Direct GO Biological Processes","GO:0007098","centrosome cycle",38,6,1.071,2.2695,1.182,0.0454577691323405,1.34239188135384,1,0.204786145505433,1,"CROCC,PPP1R12A,PCLAF,BRCA1,PDE4DIP,GOLGA2","21299,7618,28961,1100,15580,4425"
NA,"Direct GO Biological Processes","GO:0022008","neurogenesis",38,6,1.071,2.2695,1.182,0.0454577691323405,1.34239188135384,1,0.204786145505433,1,"NKX6-1,RITA1,RARB,NAV1,FOXG1,TBX2","7839,25925,9865,15989,3811,11597"
NA,"Direct GO Biological Processes","GO:0001829","trophectodermal cell differentiation",12,3,0.536,3.5933,1.845,0.045954375308318,1.33767313320499,1,0.204786145505433,1,"CNOT3,YAP1,CNOT2","7879,16262,7878"
NA,"Direct GO Biological Processes","GO:0010458","exit from mitosis",12,3,0.536,3.5933,1.845,0.045954375308318,1.33767313320499,1,0.204786145505433,1,"SPAST,UBE2S,EPS8","11233,17895,3420"
NA,"Direct GO Biological Processes","GO:0010763","positive regulation of fibroblast migration",12,3,0.536,3.5933,1.845,0.045954375308318,1.33767313320499,1,0.204786145505433,1,"PTK2,DMTN,PAK1","9611,3382,8590"
NA,"Direct GO Biological Processes","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",12,3,0.536,3.5933,1.845,0.045954375308318,1.33767313320499,1,0.204786145505433,1,"ABL1,PAK1,PTK2","76,8590,9611"
NA,"Direct GO Biological Processes","GO:0043616","keratinocyte proliferation",12,3,0.536,3.5933,1.845,0.045954375308318,1.33767313320499,1,0.204786145505433,1,"IFT74,CDKN1A,SFN","21424,1784,10773"
NA,"Direct GO Biological Processes","GO:0046628","positive regulation of insulin receptor signaling pathway",12,3,0.536,3.5933,1.845,0.045954375308318,1.33767313320499,1,0.204786145505433,1,"NUCKS1,PAK1,SORBS1","29923,8590,14565"
NA,"Direct GO Biological Processes","GO:0047496","vesicle transport along microtubule",12,3,0.536,3.5933,1.845,0.045954375308318,1.33767313320499,1,0.204786145505433,1,"NDE1,NDEL1,DYNC1I1","17619,17620,2963"
