"Experiment","Genotype","Treatment","Condition","Lipid","LipidClass","n_total","n_detected","mean_intensity","sd_intensity","CV_percent","mean_log2Intensity","CV_percent_capped"
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 34:2_PC O-35:2","PC",3,3,196591.0977,68073.9777729786,34.6271924667007,17.51547966119,34.6271924667007
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 34:3_PC O-35:3","PC",3,3,15275.10773,3909.04051090048,25.5909194226055,13.8666685843696,25.5909194226055
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 34:5","PC",3,3,8038.37391166667,1347.28497237248,16.7606656169237,12.9581233905137,16.7606656169237
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 34:6","PC",3,3,12717.1542026667,3930.41496756802,30.9064033110792,13.5862841907982,30.9064033110792
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 35:3_PC O-36:3","PC",3,3,30849.9288733333,9315.25582392159,30.1953883335326,14.8619519163058,30.1953883335326
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 35:4_PC O-36:4_PC dO-37:4","PC",3,3,26004.1486766667,9424.60392899704,36.2426936031698,14.5997717316485,36.2426936031698
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 35:5_PC O-36:5","PC",3,3,9951.42065866667,3039.11478342231,30.5395067464619,13.2308242806767,30.5395067464619
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 35:6_PC O-36:6","PC",3,3,11579.8874763333,3724.77013384834,32.1658577551891,13.4461674142803,32.1658577551891
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 36:1_PC O-37:1","PC",3,3,212336.782533333,79041.8831670282,37.2247719985208,17.6322221283925,37.2247719985208
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 36:2_PC O-37:2","PC",3,3,311719.954033333,109073.426738176,34.9908388368723,18.1931875640009,34.9908388368723
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 36:3_PC O-37:3","PC",3,3,39717.5430266667,15606.9741240144,39.2949133674653,15.2022241680724,39.2949133674653
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 36:4_PC O-37:4","PC",3,3,19255.62832,6250.84293316145,32.4624199703157,14.1807978375088,32.4624199703157
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 36:5","PC",3,3,7119.05382633333,2012.40770038104,28.2679096053067,12.7587071163606,28.2679096053067
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 36:6","PC",3,3,7477.700485,2340.00988152623,31.2931747697064,12.8184694349483,31.2931747697064
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 36:7_PC 35:0_PC O-36:0","PC",3,3,27213.5754866667,10475.0809166961,38.4921155319277,14.6460757080222,38.4921155319277
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 36:8_PC dO-38:8_PC 35:1_PC O-36:1","PC",3,3,152312.3587,65008.2671872304,42.6808879739516,17.1171463252385,42.6808879739516
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 37:3_PC O-38:3","PC",3,3,9226.82050866667,4146.65383865544,44.9413081652615,13.0685855092728,44.9413081652615
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 37:4_PC O-38:4","PC",3,3,13853.1075766667,5694.62419167477,41.1071967799229,13.6838623288085,41.1071967799229
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 37:5_PC O-38:5","PC",3,3,21284.3281333333,5382.30324638745,25.2876351683295,14.3456716792954,25.2876351683295
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 37:6_PC O-38:6","PC",3,3,19068.2410666667,8984.16075184322,47.1158337071189,14.1148627898812,47.1158337071189
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 37:7_PC O-38:7_PC 36:0_PC O-37:0","PC",3,3,28997.4689966667,10700.6695901909,36.9020813210319,14.75671282976,36.9020813210319
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 38:2_PC O-39:2_PC dO-40:2","PC",3,3,34577.9960633333,14890.4052527305,43.0632394817128,14.9912976380384,43.0632394817128
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 38:3","PC",3,3,13227.8342753333,5808.3687966159,43.9102023484455,13.6057198064455,43.9102023484455
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 38:4_PC dO-40:4","PC",3,3,13193.3275256667,6063.05585100761,45.9554713487736,13.5861286860219,45.9554713487736
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 38:5","PC",3,3,13541.5075823333,5181.70589487952,38.2653546023172,13.6540142459657,38.2653546023172
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 38:6_PC dO-40:6","PC",3,3,12830.360875,4679.15663632056,36.4694078514807,13.5858458777672,36.4694078514807
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 38:7_PC 37:0_PC O-38:0","PC",3,3,9622.614046,2868.36885734399,29.808624180831,13.1862468661188,29.808624180831
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 38:8_PC dO-40:8_PC 37:1_PC O-38:1","PC",3,3,14461.7342033333,5499.56915854613,38.0284209433092,13.7559400706986,38.0284209433092
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 38:9_PC dO-40:9_PC 37:2_PC O-38:2","PC",3,3,15453.5411233333,5431.77451785843,35.1490604936948,13.8570864927487,35.1490604936948
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 39:4_PC O-40:4","PC",3,3,3743.82027966667,794.177807696112,21.2130323672167,11.8482566957645,21.2130323672167
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 39:5_PC O-40:5","PC",3,3,7268.06717566667,2929.85145429721,40.3112874920348,12.755606461016,40.3112874920348
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 39:6_PC O-40:6","PC",3,3,10079.1739426667,3821.70762869255,37.9168734504589,13.2351408773766,37.9168734504589
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 39:7_PC O-40:7_PC 38:0_PC O-39:0_PC dO-40:0","PC",3,3,15724.0213166667,6107.56988512265,38.8422895271004,13.8675668363544,38.8422895271004
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 39:8_PC 38:1_PC O-39:1","PC",3,3,17245.4280833333,8172.42943393855,47.3889624220851,13.9700397411257,47.3889624220851
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 40:10_PC 39:3_PC O-40:3","PC",3,3,3324.98692433333,1039.03971027891,31.2494374842462,11.654366760932,31.2494374842462
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 40:1_PC O-41:1","PC",3,3,5520.37368166667,1463.54099441205,26.5116290817868,12.3922708682898,26.5116290817868
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 40:2","PC",3,3,3891.58025,1491.9244416925,38.3372395235201,11.8531798087469,38.3372395235201
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 40:3","PC",3,3,2736.44686533333,517.833452716413,18.9235705350827,11.400329435623,18.9235705350827
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 40:4","PC",3,3,3480.613561,762.406994766921,21.904385000094,11.7435102179258,21.904385000094
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 40:5","PC",3,3,5264.040352,1056.92846904192,20.0782744501637,12.3407182528604,20.0782744501637
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 40:6","PC",3,3,7066.02715566667,2211.18618023759,31.29320241098,12.7403300043119,31.29320241098
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 40:7_PC 39:0_PC O-40:0","PC",3,3,7328.567161,2591.37384696869,35.3598976449183,12.779620814088,35.3598976449183
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 40:9_PC 39:2_PC O-40:2","PC",3,3,4056.77359766667,767.399378983727,18.9164951040184,11.9690148487869,18.9164951040184
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 41:5_PC O-42:5","PC",3,3,2460.90683733333,387.77539429812,15.757418704981,11.2526075799237,15.757418704981
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 41:6_PC O-42:6","PC",3,3,3172.62020133333,347.271441925018,10.9458876224476,11.6256329493972,10.9458876224476
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 41:7_PC O-42:7_PC 40:0_PC O-41:0","PC",3,3,4887.70702633333,1432.54122012389,29.3090648110829,12.2154714268145,29.3090648110829
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:0","PC",3,3,2230.04681133333,442.427801378553,19.8393952597806,11.1043825106586,19.8393952597806
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:1","PC",3,3,3642.88022233333,623.225885680081,17.1080531788908,11.8157852967579,17.1080531788908
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:10_PC 41:3_PC O-42:3","PC",3,3,2193.02682633333,147.49426014012,6.72560218457177,11.0965661827679,6.72560218457177
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:11_PC 41:4_PC O-42:4","PC",3,3,2120.126812,352.442106708275,16.6236332993592,11.0357639496839,16.6236332993592
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:2","PC",3,3,2373.26015366667,213.503698810209,8.99621975620107,11.2088752044053,8.99621975620107
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:3","PC",3,3,2274.340154,161.812607871699,7.11470566911947,11.1487259901075,7.11470566911947
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:4","PC",3,3,2040.300144,46.0951656914272,2.25923454580843,10.9943197146042,2.25923454580843
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:5","PC",3,3,2178.76682033333,381.232560473683,17.4976301693156,11.0752197544807,17.4976301693156
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:6","PC",3,3,2167.75348266667,226.702334510832,10.4579388903555,11.0769022648054,10.4579388903555
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:7_PC 41:0_PC O-42:0","PC",3,3,2298.233485,151.210267122664,6.57941275808465,11.1642338254078,6.57941275808465
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:8_PC 41:1_PC O-42:1","PC",3,3,2285.980161,258.849838174182,11.3233632815496,11.152368631883,11.3233632815496
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 42:9_PC 41:2_PC O-42:2","PC",3,3,2466.846831,373.110611901654,15.1250011639517,11.2575106554676,15.1250011639517
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 44:0","PC",3,3,1909.08680233333,96.6074225173203,5.06039968424926,10.8974572528023,5.06039968424926
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 44:1","PC",3,3,2330.766828,373.762387837924,16.0360265706478,11.1748351755944,16.0360265706478
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 44:2","PC",3,3,2033.75348133333,57.064910699425,2.80589123623838,10.9895499762496,2.80589123623838
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 44:5","PC",3,3,1901.72013333333,155.22467478465,8.1623300959943,10.8899752123978,8.1623300959943
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 44:8_PC 43:1","PC",3,3,1889.29346066667,105.853952745658,5.6028327493552,10.8821238223764,5.6028327493552
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 46:1","PC",3,3,2043.36012866667,255.300858483908,12.4941685463197,10.9888179228151,12.4941685463197
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 46:2","PC",3,3,1840.28011966667,184.683482210619,10.0356179603826,10.8408762019472,10.0356179603826
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC 48:2","PC",3,3,1983.87346766667,215.752478971621,10.8753145040736,10.9485919845804,10.8753145040736
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC O-24:6_PC(22:0/8:0(COOH))","PC",3,3,11294.2473926667,8610.53999103512,76.238280353465,13.0960825638768,76.238280353465
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC O-30:6_PC36:2OEP","PC",3,3,2330.70015566667,596.071875407423,25.5747987984719,11.1565388537546,25.5747987984719
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC O-32:6_PC 38:2OEP","PC",3,3,7394.32708066667,5403.04296356714,73.0701104322803,12.5482039212234,73.0701104322803
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC O-34:5","PC",3,3,42645.009475,37408.6557258224,87.7210632295736,14.7245927432146,87.7210632295736
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC O-44:2","PC",3,3,1822.22012466667,114.541271193227,6.28580870350005,10.8295904608217,6.28580870350005
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC O-44:6","PC",3,3,1839.493464,59.1828680486744,3.21734592739354,10.8445963015125,3.21734592739354
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC dO-38:9_PC 35:2_PC O-36:2","PC",3,3,102888.24167,36349.7681712173,35.3293705687033,16.5812187113066,35.3293705687033
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC(16:0)_PC(O-17:0)_LPC(O-18:0)","PC",3,3,2246.640142,209.596564356004,9.32933407703723,11.1293048632633,9.32933407703723
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC(16:0/8:0(COOH))","PC",3,3,2169.29348,274.969145420549,12.6755161510258,11.0748455817519,12.6755161510258
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC(19:1)_LPC(20:1)_PC(O-20:1)_PC(P-20:0)","PC",3,3,2095.85348133333,108.285169179598,5.16663832391135,11.032024846479,5.16663832391135
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC(20:0/8:0(COOH))_PC(18:0/Aze)","PC",3,3,4534.79369066667,1100.15634261826,24.2603394479127,12.1186368636114,24.2603394479127
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC(29:2)_PC(P-30:1)","PC",3,3,1916.3868,273.812124450995,14.2879362585359,10.8947994034644,14.2879362585359
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC(34:4)_PC(O-35:4)","PC",3,3,18161.074628,16825.749697395,92.6473242472874,13.7145442311326,92.6473242472874
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PC(40:8)_PC(39:1)_PC(O-40:1)_PC(P-40:0)","PC",3,3,3241.97353633333,2415.21269262256,74.4982235528722,11.4201311586965,74.4982235528722
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 32:0_PE O-33:0","PE",3,3,2599.88018033333,241.965070720714,9.30677777195454,11.33999941575,9.30677777195454
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 32:1_PE O-33:1_PE O-33:1","PE",3,3,4876.80029833333,1060.57266069445,21.7473055244215,12.2293347269044,21.7473055244215
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 32:2_PE O-33:2_PE O-33:2","PE",3,3,2187.95348766667,37.4171655682265,1.7101444696674,11.0952249747668,1.7101444696674
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 33:0_PE O-34:0","PE",3,3,2434.44683966667,146.32328142826,6.01053508518161,11.2475995522801,6.01053508518161
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 33:1_PE O-34:1_PE O-34:1","PE",3,3,3886.22025033333,120.740489349269,3.1068874528898,11.9236844357238,3.1068874528898
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 33:2_PE O-34:2_PE O-34:2","PE",3,3,3346.36690266667,303.112113605929,9.05794619724406,11.7042923328028,9.05794619724406
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 34:0_PE O-35:0","PE",3,3,3680.993572,983.826968051085,26.7272123356776,11.8103495667218,26.7272123356776
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 34:1_PE O-35:1_PE O-35:1","PE",3,3,17625.2412866667,5396.89074259785,30.6202375038153,14.0558427552294,30.6202375038153
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 34:2_PE O-35:2_PE O-35:2","PE",3,3,6254.28041166667,2004.23458944322,32.0458063521512,12.5626001100572,32.0458063521512
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 34:3_PE O-35:3","PE",3,3,2265.12015266667,189.805937292911,8.37950856909101,11.1419131726774,8.37950856909101
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 34:4","PE",3,3,9474.153981,2051.49171537746,21.6535610408237,13.1877322722869,21.6535610408237
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 35:2_PE O-36:2_PE O-36:2","PE",3,3,4278.473624,800.917892279184,18.719710875076,12.0460990328051,18.719710875076
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 35:3_PE O-36:3_PE O-36:3","PE",3,3,2468.353508,225.810104013011,9.14820763238145,11.2653217288035,9.14820763238145
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 35:4_PE O-36:4_PE O-36:4","PE",3,3,2643.473508,48.6889349793846,1.84185447034125,11.3680549382758,1.84185447034125
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 35:5_PE O-36:5_PE O-36:5","PE",3,3,2962.32688633333,270.307337172266,9.12483151063868,11.5283716783391,9.12483151063868
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 36:1_PE O-37:1_PE O-37:1","PE",3,3,23500.2151366667,9543.07871464717,40.6084738337454,14.4338321176782,40.6084738337454
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 36:2_PE O-37:2_PE O-37:2","PE",3,3,22738.5483333333,6754.51653485897,29.7051352436481,14.427677391431,29.7051352436481
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 36:3_PE O-37:3","PE",3,3,3853.67363366667,862.908926905596,22.3918527860534,11.8852862983579,22.3918527860534
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 36:4","PE",3,3,4194.95365133333,1017.96432822454,24.266402273622,12.0027410944784,24.266402273622
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 36:5","PE",3,3,2323.26683533333,279.340388166266,12.0236033122811,11.1752484289516,12.0236033122811
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 36:7_PE 35:0_PE O-36:0","PE",3,3,2353.45349266667,226.645061798752,9.63031827503605,11.1959171513708,9.63031827503605
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 36:8_PE 35:1_PE O-36:1_PE O-36:1","PE",3,3,6023.13378133333,1169.03217663064,19.4090355464734,12.5365057486778,19.4090355464734
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 37:3_PE O-38:3_PE O-38:3","PE",3,3,2635.773538,428.206782908572,16.2459625887849,11.350371420959,16.2459625887849
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 37:4_PE O-38:4_PE O-38:4","PE",3,3,2979.36688,405.630420829563,13.6146516077793,11.5320710704908,13.6146516077793
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 37:5_PE O-38:5_PE O-38:5","PE",3,3,3343.853578,645.297129769418,19.298007963476,11.6881006529637,19.298007963476
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 37:6_PE O-38:6_PE O-38:6","PE",3,3,3483.566902,529.291254166824,15.1939454317052,11.7556788136994,15.1939454317052
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 37:7_PE 36:0_PE O-38:7_PE O-37:0","PE",3,3,4100.21367033333,856.648885953713,20.8927864455432,11.9788853709487,20.8927864455432
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 38:2_PE O-39:2","PE",3,3,3332.26024766667,1085.45725230713,32.5742040426524,11.646507605167,32.5742040426524
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 38:3","PE",3,3,4753.660338,658.564485598977,13.8538397523802,12.2053788869947,13.8538397523802
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 38:4","PE",3,3,11062.6073966667,3441.19556757528,31.1065506004685,13.3833843712411,31.1065506004685
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 38:5","PE",3,3,6800.240495,2123.8193221067,31.2315325269493,12.677923070156,31.2315325269493
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 38:6","PE",3,3,3475.606908,703.933865205283,20.2535523676454,11.7437714928246,20.2535523676454
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 38:8_PE 37:1_PE O-38:1_PE O-38:1","PE",3,3,2655.38685466667,226.30401437525,8.52244990132176,11.3710989935408,8.52244990132176
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 39:4_PE O-40:4_PE O-40:4","PE",3,3,2463.20017333333,233.170486892317,9.46616070494906,11.2618328468076,9.46616070494906
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 39:5_PE O-40:5_PE O-40:5","PE",3,3,2598.74685666667,310.372932472815,11.943176830656,11.336371826051,11.943176830656
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 39:6_PE O-40:6_PE O-40:6","PE",3,3,3009.73355366667,437.476037651619,14.5353743064284,11.5451256483208,14.5353743064284
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 39:7_PE 38:0_PE O-40:7_PE O-39:0","PE",3,3,2068.933477,86.1345644794627,4.16323508885166,11.0138498500784,4.16323508885166
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 39:8_PE 38:1_PE O-40:8_PE O-39:1_PE O-39:1","PE",3,3,3153.646886,318.448277942191,10.0977785228866,11.6177272818752,10.0977785228866
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 40:1_PE O-41:1","PE",3,3,2390.18683733333,428.816912210889,17.9407277085212,11.2081476826753,17.9407277085212
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 40:2","PE",3,3,2249.146829,364.205365053959,16.1930453075796,11.1216717428557,16.1930453075796
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 40:3","PE",3,3,2076.80680833333,329.772307438392,15.8788148283777,11.0085359573273,15.8788148283777
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 40:4","PE",3,3,3203.826869,643.270745812794,20.0781993570575,11.6273108066749,20.0781993570575
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 40:5","PE",3,3,4816.407009,1263.27965229663,26.2286731568999,12.2027506484349,26.2286731568999
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 40:6_PE dO-40:0","PE",3,3,4814.10032666667,1654.49793825687,34.3677494441097,12.1798622239637,34.3677494441097
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 40:7_PE 39:0_PE O-40:0","PE",3,3,3220.98689133333,330.073198333339,10.2475796850171,11.6482583334134,10.2475796850171
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE 42:1","PE",3,3,2328.22684733333,103.962214653787,4.46529575813722,11.1840713764496,4.46529575813722
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE(38:9)_PE(dO-40:9)_PE(37:2)_PE(O-38:2)_PE(P-38:1)","PE",3,3,2753.16684833333,479.268710081808,17.407906475844,11.4122472052756,17.407906475844
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PE(40:9)_PE(39:2)_PE(O-40:2)_PE(P-40:1)","PE",3,3,2195.15349333333,396.974886297302,18.0841516323534,11.0852464325878,18.0841516323534
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PG 20:0_LPG 21:0","PG",3,3,2835.493528,364.865868620548,12.8678081969704,11.4617394019902,12.8678081969704
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PG 34:1_PG O-35:1_PG O-35:1","PG",3,3,4227.17363733333,1166.39575189283,27.5928043643988,12.0101665906135,27.5928043643988
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PG 34:4","PG",3,3,8947.44056033333,1973.44748945292,22.0559999940296,13.1053057766708,22.0559999940296
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PG 36:1","PG",3,3,3033.68020733333,309.181402755472,10.1916280433279,11.5618224052474,10.1916280433279
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 32:1_PI O-33:1_PI O-33:1","PI",3,3,2924.81353533333,288.537243641257,9.8651500396716,11.5092821094808,9.8651500396716
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 33:1_PI O-34:1_PI O-34:1","PI",3,3,2316.52016333333,112.256115322863,4.84589416054698,11.1766061366928,4.84589416054698
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 34:0_PI O-35:0","PI",3,3,3022.79355633333,227.836234644873,7.53727406119126,11.5589957596497,7.53727406119126
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 34:1_PI O-35:1_PI O-35:1","PI",3,3,8801.28067633333,2173.70359395058,24.697582930126,13.0710242196991,24.697582930126
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 34:2_PI O-35:2_PI O-35:2","PI",3,3,2853.14019633333,447.322389814329,15.6782477913002,11.46670825866,15.6782477913002
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 36:1_PI O-37:1_PI O-37:1","PI",3,3,12563.58754,1819.56540822888,14.4828489667919,13.6064185211797,14.4828489667919
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 36:2_PI O-37:2_PI O-37:2","PI",3,3,9429.54068433333,1865.32099099673,19.781673927086,13.1824463432486,19.781673927086
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 36:3_PI O-37:3","PI",3,3,3548.46024066667,382.090740003052,10.7677898042692,11.7875227877402,10.7677898042692
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 36:4","PI",3,3,3716.62692233333,236.181716105545,6.35473296193173,11.8578117494907,6.35473296193173
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 36:8_PI 35:1_PI O-36:1_PI O-36:1","PI",3,3,3132.75354266667,428.8834715597,13.6903036168822,11.6045183434562,13.6903036168822
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 37:3_PI O-38:3_PI O-38:3","PI",3,3,2895.74020766667,363.776280515871,12.562462597741,11.4916969178892,12.562462597741
"Recovery","RDH12","100 µM","Recovery | RDH12 | 100 µM","PI 37:4_PI O-38:4_PI O-38:4","PI",3,3,2514.446842,144.860722233486,5.76113679612584,11.2943969663664,5.76113679612584
