"","X","Gene","contrast","p.val","p.adj","ratio"
"47882",48047,"DSN1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.473101225157595,0.912,0.105
"47883",48048,"DSN1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.297273751439723,0.874,0.153
"47884",48049,"DSN1","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.788906729522253,0.889,-0.0388
"47885",48050,"DSN1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.00519742710389727,0.548,0.448
"47886",48051,"DSN1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.652699279970731,0.81,-0.0653
"47887",48052,"DSN1","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00719904371357788,1,-0.427
"47888",48053,"DSN1","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.868724959003186,0.942,-0.0239
"47889",48054,"DSN1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.413460549503292,0.809,0.119
"47890",48055,"DSN1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.00285376095586162,0.691,0.485
"47891",48056,"DSN1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.709196984713157,0.911,0.0541
"47892",48057,"DSN1","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.572030855689357,0.758,0.0821
"47893",48058,"DSN1","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.0253733453575002,0.207,-0.345
"47894",48059,"DSN1","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.605813822132865,0.877,0.0749
"47895",48060,"DSN1","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.55499946841024,0.965,0.0858
"47896",48061,"DSP","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.292277166210192,0.879,-0.256
"47897",48062,"DSP","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.22053927960893,0.879,-0.3
"47898",48063,"DSP","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.0292890769741606,0.749,-0.556
"47899",48064,"DSP","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.505597418166093,0.84,0.161
"47900",48065,"DSP","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.46569786412003,0.878,0.176
"47901",48066,"DSP","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.806136831517304,0.869,-0.0589
"47902",48067,"DSP","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.0895558894176969,1,0.423
"47903",48068,"DSP","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.000977254008327029,0.635,0.913
"47904",48069,"DSP","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.0705122253551862,0.32,0.453
"47905",48070,"DSP","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.000419294575121189,0.523,0.998
"47906",48071,"DSP","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.112219191002276,0.524,0.394
"47907",48072,"DSP","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.134681060785649,0.596,-0.369
"47908",48073,"DSP","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.824258858747856,0.516,0.0533
"47909",48074,"DSP","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.878451221690146,0.908,-0.0367
"47910",48075,"DSP","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.0115844334334465,0.928,0.658
"47911",48076,"DST","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.720456754047855,0.96,0.109
"47912",48077,"DST","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.236817428022063,0.883,-0.365
"47913",48078,"DST","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.401899266162397,0.886,-0.257
"47914",48079,"DST","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.864553465092331,0.897,0.0518
"47915",48080,"DST","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.145389581097935,0.821,0.454
"47916",48081,"DST","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.674873388584339,0.821,-0.128
"47917",48082,"DST","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.772702015792399,1,-0.0877
"47918",48083,"DST","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.00976298614698245,0.795,0.855
"47919",48084,"DST","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.159510315252465,0.547,0.438
"47920",48085,"DST","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.040610332261496,0.842,0.655
"47921",48086,"DST","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.312960365014791,0.799,0.31
"47922",48087,"DST","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.440120638740654,0.728,0.236
"47923",48088,"DST","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.626107659838451,0.479,0.148
"47924",48089,"DST","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.347756258423374,0.815,0.288
"47925",48090,"DST","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.1149385522745,0.952,0.494
"47926",48091,"DSTN","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.422848885774525,0.923,-0.14
"47927",48092,"DSTN","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.0157344024385712,0.687,-0.45
"47928",48093,"DSTN","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.00247176380343703,0.532,-0.589
"47929",48094,"DSTN","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.0790459231619472,0.527,-0.316
"47930",48095,"DSTN","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.000966111815522948,0.392,-0.658
"47931",48096,"DSTN","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.765851524935927,0.856,0.0515
"47932",48097,"DSTN","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.0388336258666695,1,-0.377
"47933",48098,"DSTN","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.0286708413316905,0.845,0.402
"47934",48099,"DSTN","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.132133761819598,0.482,0.268
"47935",48100,"DSTN","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.576975687181167,0.925,-0.0968
"47936",48101,"DSTN","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.075880812970806,0.396,0.319
"47937",48102,"DSTN","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.100688271783449,0.562,-0.294
"47938",48103,"DSTN","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000813442189042428,0.0653,-0.671
"47939",48104,"DSTN","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.00750923352952871,0.171,-0.507
"47940",48105,"DSTN","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",3.06885019898061e-06,0.636,-1.09
"47941",48106,"DSTYK","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.827244899016297,0.966,0.295
"47942",48107,"DSTYK","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.039321338401588,0.771,2.94
"47943",48108,"DSTYK","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.0248121703296612,0.738,3.23
"47944",48109,"DSTYK","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.742921467290389,0.883,-0.443
"47945",48110,"DSTYK","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.00308735208059894,0.491,-4.48
"47946",48111,"DSTYK","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.874841795607319,0.886,0.213
"47947",48112,"DSTYK","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00111522056693059,1,5.06
"47948",48113,"DSTYK","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.0267764984422434,0.842,-3.18
"47949",48114,"DSTYK","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.884210771613361,0.915,0.197
"47950",48115,"DSTYK","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.00322121340629843,0.7,-4.45
"47951",48116,"DSTYK","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.761979175437947,0.917,0.409
"47952",48117,"DSTYK","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.898536376852075,0.806,0.172
"47953",48118,"DSTYK","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000823509293208665,0.0656,5.23
"47954",48119,"DSTYK","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.789173370940575,0.9,-0.361
"47955",48120,"DSTYK","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.784480880231773,0.968,0.369
"47956",48121,"DTD2","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.542557527891511,0.943,-0.291
"47957",48122,"DTD2","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.85511778073263,0.932,0.0868
"47958",48123,"DTD2","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.668545536903256,0.905,-0.204
"47959",48124,"DTD2","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.703170754730377,0.878,0.181
"47960",48125,"DTD2","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.528410431829308,0.884,0.301
"47961",48126,"DTD2","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.415930354168995,0.603,-0.39
"47962",48127,"DTD2","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00140955637753326,1,-1.73
"47963",48128,"DTD2","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.53509880056163,0.931,0.296
"47964",48129,"DTD2","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.672128003031131,0.886,0.202
"47965",48130,"DTD2","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.619989734440594,0.926,0.236
"47966",48131,"DTD2","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.692575470579209,0.909,-0.188
"47967",48132,"DTD2","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.576716694938311,0.759,0.266
"47968",48133,"DTD2","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00524513759748658,0.127,-1.47
"47969",48134,"DTD2","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.55673399053112,0.869,0.281
"47970",48135,"DTD2","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.0377637269820318,0.942,-1.04
"47971",48136,"DTL","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.122720429952035,0.675,-0.471
"47972",48137,"DTL","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.318618289842709,0.896,0.299
"47973",48138,"DTL","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.562891215910545,0.899,-0.172
"47974",48139,"DTL","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.013926782918815,0.21,0.788
"47975",48140,"DTL","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.0420162428214837,0.74,0.635
"47976",48141,"DTL","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.412115866038348,0.598,-0.245
"47977",48142,"DTL","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.897576696008011,1,0.0382
"47978",48143,"DTL","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.00279463514198171,0.718,0.995
"47979",48144,"DTL","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.0985087177084233,0.404,0.507
"47980",48145,"DTL","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.00143019206688955,0.636,1.08
"47981",48146,"DTL","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.381637547296933,0.834,0.262
"47982",48147,"DTL","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.832873036157673,0.798,0.0626
"47983",48148,"DTL","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.734313070396684,0.5,0.101
"47984",48149,"DTL","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.0692444598252361,0.508,0.562
"47985",48150,"DTL","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.0051163666118119,0.917,0.919
"47986",48151,"DTNA","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.997596224194566,0.972,-0.00109
"47987",48152,"DTNA","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.774344050381337,0.929,-0.104
"47988",48153,"DTNA","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.772045276801776,0.91,-0.105
"47989",48154,"DTNA","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.20918670347291,0.693,0.464
"47990",48155,"DTNA","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.0196116725270785,0.678,0.906
"47991",48156,"DTNA","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.328106408093368,0.457,-0.358
"47992",48157,"DTNA","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.32360436820589,1,-0.362
"47993",48158,"DTNA","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.0624407847820798,0.873,0.705
"47994",48159,"DTNA","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.704855566976866,0.891,0.137
"47995",48160,"DTNA","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.00446989309986501,0.723,1.14
"47996",48161,"DTNA","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.543495753429162,0.883,-0.221
"47997",48162,"DTNA","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.783125194412031,0.791,-0.0998
"47998",48163,"DTNA","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.211359542842253,0.362,-0.462
"47999",48164,"DTNA","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.0324582261294866,0.363,0.821
"48000",48165,"DTNA","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.020020776786647,0.935,0.903
"48001",48166,"DTNBP1","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.165963236866732,0.765,-0.285
"48002",48167,"DTNBP1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.00585277554287654,0.573,-0.61
"48003",48168,"DTNBP1","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.000204514639081957,0.359,-0.895
"48004",48169,"DTNBP1","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.305338617864579,0.765,0.208
"48005",48170,"DTNBP1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.373402673789868,0.869,0.18
"48006",48171,"DTNBP1","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.777365459309533,0.86,0.0568
"48007",48172,"DTNBP1","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000262039846517839,1,-0.874
"48008",48173,"DTNBP1","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.000335651870385698,0.535,0.853
"48009",48174,"DTNBP1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.863267699066429,0.912,0.0346
"48010",48175,"DTNBP1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.444022357972569,0.918,0.155
"48011",48176,"DTNBP1","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.649729966639719,0.903,0.0914
"48012",48177,"DTNBP1","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.764244108955349,0.789,0.0603
"48013",48178,"DTNBP1","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000535548201855681,0.0552,-0.814
"48014",48179,"DTNBP1","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.509201816748105,0.86,-0.133
"48015",48180,"DTNBP1","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.00113538272581303,0.891,-0.751
"48016",48181,"DTWD2","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.814240457563332,0.965,-0.182
"48017",48182,"DTWD2","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.788079382149264,0.93,-0.208
"48018",48183,"DTWD2","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.615266425319649,0.902,-0.389
"48019",48184,"DTWD2","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.885892186414277,0.899,0.111
"48020",48185,"DTWD2","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.39823338686587,0.871,-0.658
"48021",48186,"DTWD2","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.774791792633534,0.859,-0.221
"48022",48187,"DTWD2","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.108881472223743,1,1.28
"48023",48188,"DTWD2","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.592262881462507,0.934,0.415
"48024",48189,"DTWD2","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.900615636754852,0.916,0.0965
"48025",48190,"DTWD2","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.0190018174006382,0.808,-1.94
"48026",48191,"DTWD2","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.871741624718586,0.928,-0.125
"48027",48192,"DTWD2","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.0847743124600021,0.546,1.38
"48028",48193,"DTWD2","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00227606260780277,0.0952,2.66
"48029",48194,"DTWD2","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.845601597587611,0.905,0.15
"48030",48195,"DTWD2","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.282506754746695,0.96,0.842
"48031",48196,"DTX3L","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.562853693510903,0.945,-0.485
"48032",48197,"DTX3L","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.633514614597833,0.922,0.399
"48033",48198,"DTX3L","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.918051825709957,0.916,-0.0859
"48034",48199,"DTX3L","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.525249834158307,0.845,0.533
"48035",48200,"DTX3L","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.247655794264423,0.849,0.981
"48036",48201,"DTX3L","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.666206377471086,0.817,-0.361
"48037",48202,"DTX3L","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000320909353269086,1,-3.56
"48038",48203,"DTX3L","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.756240984881969,0.939,-0.259
"48039",48204,"DTX3L","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.638461809815611,0.879,-0.393
"48040",48205,"DTX3L","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.185711113143174,0.895,-1.13
"48041",48206,"DTX3L","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.371082771026633,0.829,-0.754
"48042",48207,"DTX3L","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.0500955677020541,0.501,1.72
"48043",48208,"DTX3L","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.036360145900434,0.229,-1.85
"48044",48209,"DTX3L","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.625292954551691,0.88,0.409
"48045",48210,"DTX3L","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.0137862510231253,0.931,-2.22
"48046",48211,"DTYMK","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.883235280383107,0.968,-0.0298
"48047",48212,"DTYMK","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.575742089449654,0.919,-0.114
"48048",48213,"DTYMK","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.481235995817394,0.893,-0.144
"48049",48214,"DTYMK","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.201997404339463,0.686,-0.264
"48050",48215,"DTYMK","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.00164118641239002,0.437,-0.728
"48051",48216,"DTYMK","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.509118945560916,0.711,-0.135
"48052",48217,"DTYMK","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.189538551558696,1,0.272
"48053",48218,"DTYMK","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.991605673867119,0.945,-0.00214
"48054",48219,"DTYMK","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.468267323529823,0.832,0.148
"48055",48220,"DTYMK","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.571854523876754,0.924,-0.115
"48056",48221,"DTYMK","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.94715652655253,0.934,0.0135
"48057",48222,"DTYMK","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.031151307231726,0.462,-0.464
"48058",48223,"DTYMK","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.349189029062282,0.41,-0.192
"48059",48224,"DTYMK","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.435662799652724,0.843,-0.159
"48060",48225,"DTYMK","RDH12_control_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr",0.125054166888915,0.953,-0.321
"48061",48226,"DUS1L","GFP_100_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.126112553518373,0.684,-0.56
"48062",48227,"DUS1L","GFP_200_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.211581970839758,0.877,0.453
"48063",48228,"DUS1L","GFP_200_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.763208430519184,0.91,-0.107
"48064",48229,"DUS1L","RDH12_100_atRAL5hr.24h_recvr_vs_GFP_100_atRAL5hr.24h_recvr",0.0626773980531228,0.484,0.691
"48065",48230,"DUS1L","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr",0.996004846263865,0.91,-0.00178
"48066",48231,"DUS1L","RDH12_100_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.451239066670335,0.649,-0.27
"48067",48232,"DUS1L","RDH12_100_atRAL5hr_vs_RDH12_control_atRAL5hr",0.000145486159375534,1,-1.64
"48068",48233,"DUS1L","RDH12_200_atRAL5hr.24h_recvr_vs_GFP_200_atRAL5hr.24h_recvr",0.479301127263465,0.929,0.253
"48069",48234,"DUS1L","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_100_atRAL5hr.24h_recvr",0.967783383460666,0.923,0.0143
"48070",48235,"DUS1L","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_200_atRAL5hr",0.41752723628066,0.917,-0.29
"48071",48236,"DUS1L","RDH12_200_atRAL5hr.24h_recvr_vs_RDH12_control_atRAL5hr.24h_recvr",0.475367076913708,0.867,-0.255
"48072",48237,"DUS1L","RDH12_200_atRAL5hr_vs_RDH12_100_atRAL5hr",0.398000733133325,0.717,0.303
"48073",48238,"DUS1L","RDH12_200_atRAL5hr_vs_RDH12_control_atRAL5hr",0.00110563516471039,0.0733,-1.33
"48074",48239,"DUS1L","RDH12_control_atRAL5hr.24h_recvr_vs_GFP_control_atRAL5hr.24h_recvr",0.266494558057373,0.778,0.401
