_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.479668948053523,GO:0030833,M1,1,0,GO Biological Processes,19,regulation of actin filament polymerization,19_GO:0050789 regulation of biological process,-4.479668948053523,3.6334134615384617,5.25881303726228,30230,130,896,14,1.5625,0.41432037960149265,822|2039|9113|9530|10602|11135|25959|29108|54434|55243|64857|146206|148170|253725,CAPG|DMTN|LATS1|BAG4|CDC42EP3|CDC42EP1|KANK2|PYCARD|SSH1|KIRREL1|PLEKHG2|CARMIL2|CDC42EP5|WASHC2C,-2.0693135646190526,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-4.375395688229152,GO:0008064,M1,1,0,GO Biological Processes,19,regulation of actin polymerization or depolymerization,19_GO:0050789 regulation of biological process,-4.375395688229152,3.3738839285714284,5.093853437644932,30230,150,896,15,1.6741071428571428,0.4286191485560015,822|2039|6387|9113|9530|10602|11135|25959|29108|54434|55243|64857|146206|148170|253725,CAPG|DMTN|CXCL12|LATS1|BAG4|CDC42EP3|CDC42EP1|KANK2|PYCARD|SSH1|KIRREL1|PLEKHG2|CARMIL2|CDC42EP5|WASHC2C,-1.9950035281721248,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-4.151323464865546,GO:0032535,M1,1,0,GO Biological Processes,19,regulation of cellular component size,19_GO:0065007 biological regulation,-4.151323464865546,2.369300511637239,4.54210670259179,30230,356,896,25,2.7901785714285716,0.5501955422303749,361|822|1946|2039|4703|6387|6696|6792|9113|9530|10602|10723|11135|25959|29108|54434|54785|55243|57468|64857|65078|84335|146206|148170|253725,AQP4|CAPG|EFNA5|DMTN|NEB|CXCL12|SPP1|CDKL5|LATS1|BAG4|CDC42EP3|SLC12A7|CDC42EP1|KANK2|PYCARD|SSH1|BORCS6|KIRREL1|SLC12A5|PLEKHG2|RTN4R|AKT1S1|CARMIL2|CDC42EP5|WASHC2C,-1.8289838401866765,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-3.902617722829593,GO:0043254,M1,1,0,GO Biological Processes,19,regulation of protein-containing complex assembly,19_GO:0050789 regulation of biological process,-3.902617722829593,2.1667144495412844,4.288680229418482,30230,436,896,28,3.125,0.5812686008928476,822|2039|3297|6047|9113|9530|10018|10602|11135|25921|25959|26146|29108|29997|54434|54552|54751|55243|56998|57506|64857|84079|84722|122060|146206|148170|152485|253725,CAPG|DMTN|HSF1|RNF4|LATS1|BAG4|BCL2L11|CDC42EP3|CDC42EP1|ZDHHC5|KANK2|TRAF3IP1|PYCARD|NOP53|SSH1|GNL3L|FBLIM1|KIRREL1|CTNNBIP1|MAVS|PLEKHG2|ANKRD27|PSRC1|SLAIN1|CARMIL2|CDC42EP5|ZNF827|WASHC2C,-1.6683535984508036,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-3.8638321843961028,GO:0030838,M1,1,0,GO Biological Processes,19,positive regulation of actin filament polymerization,19_GO:0048518 positive regulation of biological process,-3.8638321843961028,5.1905906593406606,5.285814727484359,30230,52,896,8,0.8928571428571429,0.31426025740476765,9530|10602|11135|29108|55243|146206|148170|253725,BAG4|CDC42EP3|CDC42EP1|PYCARD|KIRREL1|CARMIL2|CDC42EP5|WASHC2C,-1.6397872251989996,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-3.703738886036659,GO:0110053,M1,1,0,GO Biological Processes,19,regulation of actin filament organization,19_GO:0050789 regulation of biological process,-3.703738886036659,2.480797006302521,4.287496937556355,30230,272,896,20,2.232142857142857,0.49352031726024365,71|822|2039|4653|6281|6387|9113|9530|10602|11135|11346|25959|29108|54434|55243|64857|146206|148170|253725|387680,ACTG1|CAPG|DMTN|MYOC|S100A10|CXCL12|LATS1|BAG4|CDC42EP3|CDC42EP1|SYNPO|KANK2|PYCARD|SSH1|KIRREL1|PLEKHG2|CARMIL2|CDC42EP5|WASHC2C|WASHC2A,-1.5451954755959882,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-3.488287709187362,GO:1902903,M1,1,0,GO Biological Processes,19,regulation of supramolecular fiber organization,19_GO:0050789 regulation of biological process,-3.488287709187362,2.1462365957833516,3.9973596044957964,30230,393,896,25,2.7901785714285716,0.5501955422303749,71|822|2039|4653|6281|6387|9113|9530|10297|10602|11135|11346|25876|25959|26586|29108|54434|55243|64857|84722|122060|146206|148170|253725|387680,ACTG1|CAPG|DMTN|MYOC|S100A10|CXCL12|LATS1|BAG4|APC2|CDC42EP3|CDC42EP1|SYNPO|SPEF1|KANK2|CKAP2|PYCARD|SSH1|KIRREL1|PLEKHG2|PSRC1|SLAIN1|CARMIL2|CDC42EP5|WASHC2C|WASHC2A,-1.3979301604928525,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-3.4752843690142896,GO:0032273,M1,1,0,GO Biological Processes,19,positive regulation of protein polymerization,19_GO:0048518 positive regulation of biological process,-3.4752843690142896,3.748759920634921,4.56422128376496,30230,90,896,10,1.1160714285714286,0.3509577575304988,9530|10602|11135|29108|55243|84722|122060|146206|148170|253725,BAG4|CDC42EP3|CDC42EP1|PYCARD|KIRREL1|PSRC1|SLAIN1|CARMIL2|CDC42EP5|WASHC2C,-1.388622965879744,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-3.4574584632275966,GO:0032271,M1,1,0,GO Biological Processes,19,regulation of protein polymerization,19_GO:0050789 regulation of biological process,-3.4574584632275966,2.6856787491115854,4.190662220632952,30230,201,896,16,1.7857142857142858,0.4424246468594263,822|2039|9113|9530|10602|11135|25959|29108|54434|55243|64857|84722|122060|146206|148170|253725,CAPG|DMTN|LATS1|BAG4|CDC42EP3|CDC42EP1|KANK2|PYCARD|SSH1|KIRREL1|PLEKHG2|PSRC1|SLAIN1|CARMIL2|CDC42EP5|WASHC2C,-1.3762829580710823,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-3.1483083142911914,GO:0090066,M1,1,0,GO Biological Processes,19,regulation of anatomical structure size,19_GO:0065007 biological regulation,-3.1483083142911914,1.9184830182072827,3.656049506505255,30230,510,896,29,3.236607142857143,0.5912164824467026,361|822|1311|1636|1946|2039|3680|4703|5076|6387|6696|6792|9113|9530|10602|10723|11135|25959|29108|54434|54785|55243|57468|64857|65078|84335|146206|148170|253725,AQP4|CAPG|COMP|ACE|EFNA5|DMTN|ITGA9|NEB|PAX2|CXCL12|SPP1|CDKL5|LATS1|BAG4|CDC42EP3|SLC12A7|CDC42EP1|KANK2|PYCARD|SSH1|BORCS6|KIRREL1|SLC12A5|PLEKHG2|RTN4R|AKT1S1|CARMIL2|CDC42EP5|WASHC2C,-1.1772856246869834,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-2.903703060977102,GO:0031334,M1,1,0,GO Biological Processes,19,positive regulation of protein-containing complex assembly,19_GO:0048518 positive regulation of biological process,-2.903703060977102,2.468695557491289,3.6876309813997294,30230,205,896,15,1.6741071428571428,0.4286191485560015,9113|9530|10018|10602|11135|25921|29108|54552|55243|57506|84722|122060|146206|148170|253725,LATS1|BAG4|BCL2L11|CDC42EP3|CDC42EP1|ZDHHC5|PYCARD|GNL3L|KIRREL1|MAVS|PSRC1|SLAIN1|CARMIL2|CDC42EP5|WASHC2C,-1.0184228095314807,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-2.8964712923715843,GO:0010638,M1,1,0,GO Biological Processes,19,positive regulation of organelle organization,19_GO:0048518 positive regulation of biological process,-2.8964712923715843,1.870668316831683,3.4484008995984765,30230,505,896,28,3.125,0.5812686008928476,664|1634|2067|3479|4216|4653|4848|6281|8658|9530|10018|10524|10602|11135|11346|23208|26272|29108|55243|79035|83444|84722|112574|122060|146206|148170|253725|283899,BNIP3|DCN|ERCC1|IGF1|MAP3K4|MYOC|CNOT2|S100A10|TNKS|BAG4|BCL2L11|KAT5|CDC42EP3|CDC42EP1|SYNPO|SYT11|FBXO4|PYCARD|KIRREL1|NABP2|INO80B|PSRC1|SNX18|SLAIN1|CARMIL2|CDC42EP5|WASHC2C|INO80E,-1.0166814828837423,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-2.6485791370687397,GO:1902905,M1,1,0,GO Biological Processes,19,positive regulation of supramolecular fiber organization,19_GO:0048518 positive regulation of biological process,-2.6485791370687397,2.506313775510204,3.492660377048908,30230,175,896,13,1.4508928571428572,0.39947537531298244,4653|6281|9530|10602|11135|11346|29108|55243|84722|122060|146206|148170|253725,MYOC|S100A10|BAG4|CDC42EP3|CDC42EP1|SYNPO|PYCARD|KIRREL1|PSRC1|SLAIN1|CARMIL2|CDC42EP5|WASHC2C,-0.8453697044587233,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-2.342424547123967,GO:0051495,M1,1,0,GO Biological Processes,19,positive regulation of cytoskeleton organization,19_GO:0048518 positive regulation of biological process,-2.342424547123967,2.3084468984962405,3.1620096405979043,30230,190,896,13,1.4508928571428572,0.39947537531298244,4653|6281|9530|10602|11135|11346|29108|55243|84722|122060|146206|148170|253725,MYOC|S100A10|BAG4|CDC42EP3|CDC42EP1|SYNPO|PYCARD|KIRREL1|PSRC1|SLAIN1|CARMIL2|CDC42EP5|WASHC2C,-0.6500070071014952,0,9,0,0,-6.717408091898949,5.1905906593406606,
1,-6.233581667262114,GO:0051960,M1,1,0,GO Biological Processes,19,regulation of nervous system development,19_GO:0032502 developmental process,-6.233581667262114,2.5777989566613164,5.8602091894193835,30230,445,896,34,3.794642857142857,0.6383091602361017,575|1946|1949|2049|2147|2737|3400|3479|4311|5978|6091|6092|6281|6387|6692|6696|6792|7424|8553|10413|22871|23767|26039|30812|51132|51199|57555|64084|65078|79006|79365|84079|84631|158038,ADGRB1|EFNA5|EFNB3|EPHB3|F2|GLI3|ID4|IGF1|MME|REST|ROBO1|ROBO2|S100A10|CXCL12|SPINT1|SPP1|CDKL5|VEGFC|BHLHE40|YAP1|NLGN1|FLRT3|SS18L1|SOX8|RLIM|NIN|NLGN2|CLSTN2|RTN4R|METRN|BHLHE41|ANKRD27|SLITRK2|LINGO2,-3.2364062590564178,0,10,1,1,-6.233581667262114,3.067167207792208,
1,-5.237788640837631,GO:0120035,M1,1,0,GO Biological Processes,19,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-5.237788640837631,2.12814217032967,5.081614064252794,30230,650,896,41,4.575892857142857,0.6980924985034431,1946|1948|1949|2039|2049|3383|4734|4739|4756|6091|6092|6239|6383|6387|6696|6792|8766|9139|9760|10413|10602|11135|22871|23247|23251|25987|26037|26039|50487|51199|65009|65078|79006|81565|84079|84260|116840|146206|148170|162427|221914,EFNA5|EFNB2|EFNB3|DMTN|EPHB3|ICAM1|NEDD4|NEDD9|NEO1|ROBO1|ROBO2|RREB1|SDC2|CXCL12|SPP1|CDKL5|RAB11A|CBFA2T2|TOX|YAP1|CDC42EP3|CDC42EP1|NLGN1|KATNIP|MINAR1|TSKU|SIPA1L1|SS18L1|PLA2G3|NIN|NDRG4|RTN4R|METRN|NDEL1|ANKRD27|TCHP|CNTROB|CARMIL2|CDC42EP5|RETREG3|GPC2,-2.6233132747472356,0,10,0,0,-6.233581667262114,3.067167207792208,
1,-4.940637920365827,GO:0031344,M1,1,0,GO Biological Processes,19,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-4.940637920365827,2.0677016602605165,4.880717460215041,30230,669,896,41,4.575892857142857,0.6980924985034431,1946|1948|1949|2039|2049|3383|4734|4739|4756|6091|6092|6239|6383|6387|6696|6792|8766|9139|9760|10413|10602|11135|22871|23247|23251|25987|26037|26039|50487|51199|65009|65078|79006|81565|84079|84260|116840|146206|148170|162427|221914,EFNA5|EFNB2|EFNB3|DMTN|EPHB3|ICAM1|NEDD4|NEDD9|NEO1|ROBO1|ROBO2|RREB1|SDC2|CXCL12|SPP1|CDKL5|RAB11A|CBFA2T2|TOX|YAP1|CDC42EP3|CDC42EP1|NLGN1|KATNIP|MINAR1|TSKU|SIPA1L1|SS18L1|PLA2G3|NIN|NDRG4|RTN4R|METRN|NDEL1|ANKRD27|TCHP|CNTROB|CARMIL2|CDC42EP5|RETREG3|GPC2,-2.373159116951655,0,10,0,0,-6.233581667262114,3.067167207792208,
1,-4.48672705864189,GO:0051962,M1,1,0,GO Biological Processes,19,positive regulation of nervous system development,19_GO:0032502 developmental process,-4.48672705864189,2.669980087358684,4.888786015923318,30230,278,896,22,2.455357142857143,0.5170172605948975,575|1946|2049|2737|4311|6091|6092|6387|6692|6792|7424|22871|23767|26039|30812|51199|57555|64084|79006|84079|84631|158038,ADGRB1|EFNA5|EPHB3|GLI3|MME|ROBO1|ROBO2|CXCL12|SPINT1|CDKL5|VEGFC|NLGN1|FLRT3|SS18L1|SOX8|NIN|NLGN2|CLSTN2|METRN|ANKRD27|SLITRK2|LINGO2,-2.072476631323895,0,10,0,0,-6.233581667262114,3.067167207792208,
1,-4.0740789467890375,GO:0050767,M1,1,0,GO Biological Processes,19,regulation of neurogenesis,19_GO:0032502 developmental process,-4.0740789467890375,2.3429749503968256,4.480039081096214,30230,360,896,25,2.7901785714285716,0.5501955422303749,1946|1949|2147|2737|3400|4311|5978|6091|6092|6281|6387|6692|6696|6792|7424|8553|10413|26039|30812|51132|51199|65078|79006|79365|84079,EFNA5|EFNB3|F2|GLI3|ID4|MME|REST|ROBO1|ROBO2|S100A10|CXCL12|SPINT1|SPP1|CDKL5|VEGFC|BHLHE40|YAP1|SS18L1|SOX8|RLIM|NIN|RTN4R|METRN|BHLHE41|ANKRD27,-1.796349128629158,0,10,0,0,-6.233581667262114,3.067167207792208,
1,-3.7874827471298933,GO:0010975,M1,1,0,GO Biological Processes,19,regulation of neuron projection development,19_GO:0032502 developmental process,-3.7874827471298933,2.132477426636569,4.196606856058783,30230,443,896,28,3.125,0.5812686008928476,1946|1948|1949|2049|4734|4756|6091|6092|6383|6387|6696|6792|9139|9760|22871|23251|25987|26037|26039|50487|51199|65009|65078|79006|81565|84079|162427|221914,EFNA5|EFNB2|EFNB3|EPHB3|NEDD4|NEO1|ROBO1|ROBO2|SDC2|CXCL12|SPP1|CDKL5|CBFA2T2|TOX|NLGN1|MINAR1|TSKU|SIPA1L1|SS18L1|PLA2G3|NIN|NDRG4|RTN4R|METRN|NDEL1|ANKRD27|RETREG3|GPC2,-1.5996459145950597,0,10,0,0,-6.233581667262114,3.067167207792208,
1,-3.333333593668802,GO:0031346,M1,1,0,GO Biological Processes,19,positive regulation of cell projection organization,19_GO:0048518 positive regulation of biological process,-3.333333593668802,2.1736507102841136,3.898646028266428,30230,357,896,23,2.5669642857142856,0.5283345663321273,1946|4739|6091|6092|6239|6387|6792|9139|9760|10602|11135|22871|26039|50487|51199|65009|79006|81565|84079|146206|148170|162427|221914,EFNA5|NEDD9|ROBO1|ROBO2|RREB1|CXCL12|CDKL5|CBFA2T2|TOX|CDC42EP3|CDC42EP1|NLGN1|SS18L1|PLA2G3|NIN|NDRG4|METRN|NDEL1|ANKRD27|CARMIL2|CDC42EP5|RETREG3|GPC2,-1.2904006949024311,0,10,0,0,-6.233581667262114,3.067167207792208,
1,-2.9581914443973125,GO:0050770,M1,1,0,GO Biological Processes,19,regulation of axonogenesis,19_GO:0032502 developmental process,-2.9581914443973125,2.8511695171026155,3.8643277486125003,30230,142,896,12,1.3392857142857142,0.3840207938300231,1946|1949|2049|6091|6092|6387|6696|6792|26037|51199|65078|79006,EFNA5|EFNB3|EPHB3|ROBO1|ROBO2|CXCL12|SPP1|CDKL5|SIPA1L1|NIN|RTN4R|METRN,-1.0539373125665794,0,10,0,0,-6.233581667262114,3.067167207792208,
1,-2.1715617862108987,GO:0050769,M1,1,0,GO Biological Processes,19,positive regulation of neurogenesis,19_GO:0032502 developmental process,-2.1715617862108987,2.1276745495495497,2.9472840372338234,30230,222,896,14,1.5625,0.41432037960149265,1946|2737|4311|6091|6092|6387|6692|6792|7424|26039|30812|51199|79006|84079,EFNA5|GLI3|MME|ROBO1|ROBO2|CXCL12|SPINT1|CDKL5|VEGFC|SS18L1|SOX8|NIN|METRN|ANKRD27,-0.5315323156481152,0,10,0,0,-6.233581667262114,3.067167207792208,
1,-2.106288609345321,GO:0050772,M1,1,0,GO Biological Processes,19,positive regulation of axonogenesis,19_GO:0032502 developmental process,-2.106288609345321,3.067167207792208,3.1742122038766607,30230,77,896,7,0.78125,0.2941290268179132,1946|6091|6092|6387|6792|51199|79006,EFNA5|ROBO1|ROBO2|CXCL12|CDKL5|NIN|METRN,-0.4979735519597442,0,10,0,0,-6.233581667262114,3.067167207792208,
1,-6.199015791264228,GO:0097435,M1,1,0,GO Biological Processes,19,supramolecular fiber organization,19_GO:0009987 cellular process,-6.199015791264228,2.355241834953877,5.724146669426176,30230,573,896,40,4.464285714285714,0.6899297360784058,71|822|1265|1453|2039|4703|4739|4744|5116|7138|7456|8425|8496|8766|9972|10398|10529|11117|11155|11170|29911|30011|51199|54820|56776|57619|57701|79778|80097|80774|81565|84327|122060|126731|146206|152206|201191|359845|644150|653784,ACTG1|CAPG|CNN2|CSNK1D|DMTN|NEB|NEDD9|NEFH|PCNT|TNNT1|WIPF1|LTBP4|PPFIBP1|RAB11A|NUP153|MYL9|NEBL|EMILIN1|LDB3|FAM107A|HOOK2|SH3KBP1|NIN|NDE1|FMN2|SHROOM3|NCKAP5L|MICALL2|MZT2B|LIMD2|NDEL1|ZBED3|SLAIN1|CCSAP|CARMIL2|CCDC13|SAMD14|RFLNB|WIPF3|MZT2A,-3.2177335915363243,0,11,1,1,-6.199015791264228,3.3738839285714284,
1,-4.294020160822365,GO:0015629,M1,1,0,GO Cellular Components,20,actin cytoskeleton,,-4.294020160822365,2.146407270661744,4.531350268979867,30230,503,896,32,3.5714285714285716,0.6199688168119765,71|822|1265|2039|4634|4703|5782|7136|7138|7456|7739|10297|10398|10529|10602|11135|11155|11170|11346|25876|26037|27147|54751|56776|57584|57619|79778|79834|80774|146206|201191|359845,ACTG1|CAPG|CNN2|DMTN|MYL3|NEB|PTPN12|TNNI2|TNNT1|WIPF1|ZNF185|APC2|MYL9|NEBL|CDC42EP3|CDC42EP1|LDB3|FAM107A|SYNPO|SPEF1|SIPA1L1|DENND2A|FBLIM1|FMN2|ARHGAP21|SHROOM3|MICALL2|PEAK1|LIMD2|CARMIL2|SAMD14|RFLNB,-1.9348172998352757,0,11,0,0,-6.199015791264228,3.3738839285714284,
1,-3.1704766393814396,GO:0030036,M1,1,0,GO Biological Processes,19,actin cytoskeleton organization,19_GO:0009987 cellular process,-3.1704766393814396,1.877745094896127,3.6542270809431363,30230,557,896,31,3.4598214285714284,0.6105579438794559,71|822|1265|2039|4703|4739|6464|7138|7456|10398|10529|11155|11170|11215|23301|26037|30011|54434|56776|57591|57619|64097|79778|80774|84327|112464|146206|201191|254102|359845|644150,ACTG1|CAPG|CNN2|DMTN|NEB|NEDD9|SHC1|TNNT1|WIPF1|MYL9|NEBL|LDB3|FAM107A|AKAP11|EHBP1|SIPA1L1|SH3KBP1|SSH1|FMN2|MRTFA|SHROOM3|EPB41L4A|MICALL2|LIMD2|ZBED3|CAVIN3|CARMIL2|SAMD14|EHBP1L1|RFLNB|WIPF3,-1.190910176233938,0,11,0,0,-6.199015791264228,3.3738839285714284,
1,-3.0514448154350173,GO:0003779,M1,1,0,GO Molecular Functions,21,actin binding,,-3.0514448154350173,1.971258025682183,3.6074147364402327,30230,445,896,26,2.9017857142857144,0.5607693725326754,822|1265|1636|2039|4634|4703|7136|7145|7456|10529|11155|11170|11346|23301|25876|54434|56776|57591|57619|79778|80774|170954|201191|254102|286262|644150,CAPG|CNN2|ACE|DMTN|MYL3|NEB|TNNI2|TNS1|WIPF1|NEBL|LDB3|FAM107A|SYNPO|EHBP1|SPEF1|SSH1|FMN2|MRTFA|SHROOM3|MICALL2|LIMD2|PPP1R18|SAMD14|EHBP1L1|TPRN|WIPF3,-1.1064191619906512,0,11,0,0,-6.199015791264228,3.3738839285714284,
1,-2.9581325635893365,GO:0007015,M1,1,0,GO Biological Processes,19,actin filament organization,19_GO:0009987 cellular process,-2.9581325635893365,2.2181243821057834,3.636534048834604,30230,289,896,19,2.1205357142857144,0.48129858255822455,822|1265|2039|4703|4739|7456|10398|10529|11170|30011|56776|57619|79778|80774|84327|146206|201191|359845|644150,CAPG|CNN2|DMTN|NEB|NEDD9|WIPF1|MYL9|NEBL|FAM107A|SH3KBP1|FMN2|SHROOM3|MICALL2|LIMD2|ZBED3|CARMIL2|SAMD14|RFLNB|WIPF3,-1.0539373125665794,0,11,0,0,-6.199015791264228,3.3738839285714284,
1,-2.350926472763117,GO:0030029,M1,1,0,GO Biological Processes,19,actin filament-based process,19_GO:0009987 cellular process,-2.350926472763117,1.6601651077097503,2.9265586829803834,30230,630,896,31,3.4598214285714284,0.6105579438794559,71|822|1265|2039|4703|4739|6464|7138|7456|10398|10529|11155|11170|11215|23301|26037|30011|54434|56776|57591|57619|64097|79778|80774|84327|112464|146206|201191|254102|359845|644150,ACTG1|CAPG|CNN2|DMTN|NEB|NEDD9|SHC1|TNNT1|WIPF1|MYL9|NEBL|LDB3|FAM107A|AKAP11|EHBP1|SIPA1L1|SH3KBP1|SSH1|FMN2|MRTFA|SHROOM3|EPB41L4A|MICALL2|LIMD2|ZBED3|CAVIN3|CARMIL2|SAMD14|EHBP1L1|RFLNB|WIPF3,-0.6555291990487956,0,11,0,0,-6.199015791264228,3.3738839285714284,
1,-2.3318024955788115,GO:0061572,M1,1,0,GO Biological Processes,19,actin filament bundle organization,19_GO:0009987 cellular process,-2.3318024955788115,3.3738839285714284,3.475146222418399,30230,70,896,7,0.78125,0.2941290268179132,2039|4739|10398|11170|56776|80774|359845,DMTN|NEDD9|MYL9|FAM107A|FMN2|LIMD2|RFLNB,-0.6424411748152132,0,11,0,0,-6.199015791264228,3.3738839285714284,
1,-6.185945303806704,hsa05202,M1,1,0,KEGG Pathway,24,Transcriptional misregulation in cancer,,-6.185945303806704,3.5249533582089554,6.277131186878441,30230,201,896,21,2.34375,0.5054191108464509,862|904|1026|3479|4211|4286|4291|4299|4300|5218|5546|6692|7030|8861|9611|26039|26471|51274|55589|79058|84444,RUNX1T1|CCNT1|CDKN1A|IGF1|MEIS1|MITF|MLF1|AFF1|MLLT3|CDK14|PRCC|SPINT1|TFE3|LDB1|NCOR1|SS18L1|NUPR1|KLF3|BMP2K|ASPSCR1|DOT1L,-3.2177335915363243,0,12,1,1,-6.185945303806704,3.5249533582089554,
1,-6.111188085247686,GO:0098609,M1,1,0,GO Biological Processes,19,cell-cell adhesion,19_GO:0009987 cellular process,-6.111188085247686,2.366573259249743,5.684110593454688,30230,556,896,39,4.352678571428571,0.6816488399958789,71|460|1311|1475|1501|1824|1946|3383|3680|4267|4685|4756|5098|5099|5101|6091|6092|6464|7060|7087|8641|9620|10318|10398|11135|22871|23767|54510|54751|55243|56100|57348|57549|57555|57575|64084|84631|255743|392617,ACTG1|ASTN1|COMP|CSTA|CTNND2|DSC2|EFNA5|ICAM1|ITGA9|CD99|NCAM2|NEO1|PCDHGC3|PCDH7|PCDH9|ROBO1|ROBO2|SHC1|THBS4|ICAM5|PCDHGB4|CELSR1|TNIP1|MYL9|CDC42EP1|NLGN1|FLRT3|PCDH18|FBLIM1|KIRREL1|PCDHGB6|TTYH1|IGSF9|NLGN2|PCDH10|CLSTN2|SLITRK2|NPNT|ELFN1,-3.1828665815937214,0,13,1,1,-6.111188085247686,2.6991071428571427,
1,-5.729124154909447,GO:0050839,M1,1,0,GO Molecular Functions,21,cell adhesion molecule binding,,-5.729124154909447,2.203781104199067,5.39240861441317,30230,643,896,42,4.6875,0.7061412240426207,822|1265|1307|1311|1453|1501|1824|3383|3479|3680|4756|4854|5098|5099|5101|6387|6696|7060|7087|8425|8496|8641|8751|10631|10848|11117|11135|22871|25978|27237|54510|55243|55833|56100|57496|57549|57555|57575|64084|85456|114990|255743,CAPG|CNN2|COL16A1|COMP|CSNK1D|CTNND2|DSC2|ICAM1|IGF1|ITGA9|NEO1|NOTCH3|PCDHGC3|PCDH7|PCDH9|CXCL12|SPP1|THBS4|ICAM5|LTBP4|PPFIBP1|PCDHGB4|ADAM15|POSTN|PPP1R13L|EMILIN1|CDC42EP1|NLGN1|CHMP2B|ARHGEF16|PCDH18|KIRREL1|UBAP2|PCDHGB6|MRTFB|IGSF9|NLGN2|PCDH10|CLSTN2|TNKS1BP1|VASN|NPNT,-2.959746828833308,0,13,0,0,-6.111188085247686,2.6991071428571427,
1,-4.028742257036446,GO:0005509,M1,1,0,GO Molecular Functions,21,calcium ion binding,,-4.028742257036446,1.9007796780684107,4.244923117427274,30230,710,896,40,4.464285714285714,0.6899297360784058,715|868|1311|1824|1953|2147|2158|3270|3697|4052|4634|4854|5098|5099|5101|6281|6696|7059|7060|7092|8425|8641|9478|9620|9813|10398|51199|54510|55033|56100|57010|57333|57348|57575|57620|64084|80274|80303|129804|255743,C1R|CBLB|COMP|DSC2|MEGF6|F2|F9|HRC|ITIH1|LTBP1|MYL3|NOTCH3|PCDHGC3|PCDH7|PCDH9|S100A10|SPP1|THBS3|THBS4|TLL1|LTBP4|PCDHGB4|CABP1|CELSR1|EFCAB14|MYL9|NIN|PCDH18|FKBP14|PCDHGB6|CABP4|RCN3|TTYH1|PCDH10|STIM2|CLSTN2|SCUBE1|EFHD1|FBLN7|NPNT,-1.7650685033410274,0,13,0,0,-6.111188085247686,2.6991071428571427,
1,-3.1192650128589645,GO:0007156,M1,1,0,GO Biological Processes,19,homophilic cell-cell adhesion,19_GO:0009987 cellular process,-3.1192650128589645,2.6991071428571427,3.9396865983037808,30230,175,896,14,1.5625,0.41432037960149265,1824|5098|5099|5101|6091|6092|7087|8641|9620|54510|56100|57549|57575|64084,DSC2|PCDHGC3|PCDH7|PCDH9|ROBO1|ROBO2|ICAM5|PCDHGB4|CELSR1|PCDH18|PCDHGB6|IGSF9|PCDH10|CLSTN2,-1.1621187267387452,0,13,0,0,-6.111188085247686,2.6991071428571427,
1,-6.103986739565895,GO:0061695,M1,1,0,GO Cellular Components,20,"transferase complex, transferring phosphorus-containing groups",,-6.103986739565895,2.8540407854984893,5.927686136013555,30230,331,896,28,3.125,0.5812686008928476,595|904|1026|1163|1164|2961|3667|5218|5564|5980|6874|6880|6881|6882|7286|10010|10849|27297|29108|51616|51728|54107|56006|57804|83860|84612|129685|257397,CCND1|CCNT1|CDKN1A|CKS1B|CKS2|GTF2E2|IRS1|CDK14|PRKAB1|REV3L|TAF4|TAF9|TAF10|TAF11|TUFT1|TANK|POLR1G|CRCP|PYCARD|TAF9B|POLR3K|POLE3|SMG9|POLD4|TAF3|PARD6B|TAF8|TAB3,-3.1828665815937214,0,14,1,1,-6.103986739565895,7.9385504201680686,
1,-3.0348109588958483,GO:0016538,M1,1,0,GO Molecular Functions,21,cyclin-dependent protein serine/threonine kinase regulator activity,,-3.0348109588958483,4.456073113207547,4.401118641742121,30230,53,896,7,0.78125,0.2941290268179132,595|904|1026|1028|1163|1164|124790,CCND1|CCNT1|CDKN1A|CDKN1C|CKS1B|CKS2|HEXIM2,-1.0965466973169207,0,14,0,0,-6.103986739565895,7.9385504201680686,
