Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0033365,protein localization to organelle,19_GO:0051179 localization,-3,1.7,3.4,30230,725,896,37,4.1,0.66,550|819|868|1026|1113|1453|3014|3621|4734|8658|8766|9804|9857|9972|10133|11215|23420|25792|29997|51149|51271|54806|54908|54984|55122|56478|57506|65062|83860|84629|91272|92482|93380|129401|129685|253725|387680,AUP1|CAMLG|CBLB|CDKN1A|CHGA|CSNK1D|H2AX|ING1|NEDD4|TNKS|RAB11A|TOMM20|CEP350|NUP153|OPTN|AKAP11|NOMO1|CIZ1|NOP53|MRNIP|UBAP1|AHI1|SPDL1|PINX1|AKIRIN2|EIF4ENIF1|MAVS|TMEM237|TAF3|TNRC18|BOD1|BBIP1|MMGT1|NUP35|TAF8|WASHC2C|WASHC2A,-1.1,MyList
GO Biological Processes,19,GO:0045665,negative regulation of neuron differentiation,19_GO:0032502 developmental process,-3,3.9,4.2,30230,70,896,8,0.89,0.31,2737|3400|4211|4854|5978|10220|30812|56478,GLI3|ID4|MEIS1|NOTCH3|REST|GDF11|SOX8|EIF4ENIF1,-1.1,MyList
GO Biological Processes,19,GO:0040001,establishment of mitotic spindle localization,19_GO:0051179 localization,-3,5.1,4.5,30230,40,896,6,0.67,0.27,10252|10524|54820|54908|81565|84080,SPRY1|KAT5|NDE1|SPDL1|NDEL1|ENKD1,-1.1,MyList
GO Biological Processes,19,GO:0002691,regulation of cellular extravasation,19_GO:0040011 locomotion,-3,5.1,4.5,30230,40,896,6,0.67,0.27,3383|4267|6387|8772|80310|83692,ICAM1|CD99|CXCL12|FADD|PDGFD|CD99L2,-1.1,MyList
Canonical Pathways,11,M62,PID EPHB FWD PATHWAY,,-3,5.1,4.5,30230,40,896,6,0.67,0.27,1946|1947|1948|1949|2049|6464,EFNA5|EFNB1|EFNB2|EFNB3|EPHB3|SHC1,-1.1,MyList
GO Biological Processes,19,GO:0007346,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3,1.8,3.5,30230,549,896,30,3.3,0.6,595|605|858|1026|1028|1163|1164|2619|3297|3479|4288|6461|6777|8766|11170|23331|25959|29997|51149|51322|51720|54908|54984|57099|58493|60672|79035|83987|116224|124790,CCND1|BCL7A|CAV2|CDKN1A|CDKN1C|CKS1B|CKS2|GAS1|HSF1|IGF1|MKI67|SHB|STAT5B|RAB11A|FAM107A|TTC28|KANK2|NOP53|MRNIP|WAC|UIMC1|SPDL1|PINX1|AVEN|INIP|MIIP|NABP2|CCDC8|PABIR1|HEXIM2,-1.1,MyList
GO Biological Processes,19,GO:0050770,regulation of axonogenesis,19_GO:0032502 developmental process,-3,2.9,3.9,30230,142,896,12,1.3,0.38,1946|1949|2049|6091|6092|6387|6696|6792|26037|51199|65078|79006,EFNA5|EFNB3|EPHB3|ROBO1|ROBO2|CXCL12|SPP1|CDKL5|SIPA1L1|NIN|RTN4R|METRN,-1.1,MyList
GO Biological Processes,19,GO:0007015,actin filament organization,19_GO:0009987 cellular process,-3,2.2,3.6,30230,289,896,19,2.1,0.48,822|1265|2039|4703|4739|7456|10398|10529|11170|30011|56776|57619|79778|80774|84327|146206|201191|359845|644150,CAPG|CNN2|DMTN|NEB|NEDD9|WIPF1|MYL9|NEBL|FAM107A|SH3KBP1|FMN2|SHROOM3|MICALL2|LIMD2|ZBED3|CARMIL2|SAMD14|RFLNB|WIPF3,-1.1,MyList
GO Cellular Components,20,GO:0016591,"RNA polymerase II, holoenzyme",,-3,3.5,4.1,30230,87,896,9,1,0.33,2961|6874|6880|6881|6882|7286|51616|83860|129685,GTF2E2|TAF4|TAF9|TAF10|TAF11|TUFT1|TAF9B|TAF3|TAF8,-1.1,MyList
GO Molecular Functions,21,GO:0030545,signaling receptor regulator activity,,-3,1.8,3.4,30230,650,896,34,3.8,0.64,1489|1946|1948|2147|2662|3082|3133|3383|3479|4062|4969|6320|6387|6696|7044|7060|7087|7200|7424|9547|9607|9723|10220|10501|23767|53342|57715|58191|64111|64388|66004|79006|80310|151647,CTF1|EFNA5|EFNB2|F2|GDF10|HGF|HLA-E|ICAM1|IGF1|LY6H|OGN|CLEC11A|CXCL12|SPP1|LEFTY2|THBS4|ICAM5|TRH|VEGFC|CXCL14|CARTPT|SEMA3E|GDF11|SEMA6B|FLRT3|IL17D|SEMA4G|CXCL16|NPVF|GREM2|LYNX1|METRN|PDGFD|TAFA4,-1.1,MyList
KEGG Pathway,24,hsa04510,Focal adhesion,,-2.9,2.5,3.7,30230,203,896,15,1.7,0.43,71|595|858|1311|2002|3082|3479|3680|6464|6696|7059|7060|7424|10398|80310,ACTG1|CCND1|CAV2|COMP|ELK1|HGF|IGF1|ITGA9|SHC1|SPP1|THBS3|THBS4|VEGFC|MYL9|PDGFD,-1,MyList
WikiPathways,27,WP5346,8p23 1 copy number variation syndrome,,-2.9,4.3,4.3,30230,55,896,7,0.78,0.29,1475|6281|8658|9107|54984|83648|94137,CSTA|S100A10|TNKS|MTMR6|PINX1|FAM167A|RP1L1,-1,MyList
GO Biological Processes,19,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,19_GO:0048518 positive regulation of biological process,-2.9,4.3,4.3,30230,55,896,7,0.78,0.29,904|8861|9878|10001|29079|112950|219541,CCNT1|LDB1|TOX4|MED6|MED4|MED8|MED19,-1,MyList
GO Biological Processes,19,GO:0072001,renal system development,19_GO:0032502 developmental process,-2.9,2.2,3.6,30230,313,896,20,2.2,0.49,1028|1636|1948|2719|2737|4311|4854|5076|5125|6092|8772|10018|10220|10252|25937|25959|26146|30812|56998|255743,CDKN1C|ACE|EFNB2|GPC3|GLI3|MME|NOTCH3|PAX2|PCSK5|ROBO2|FADD|BCL2L11|GDF11|SPRY1|WWTR1|KANK2|TRAF3IP1|SOX8|CTNNBIP1|NPNT,-1,MyList
GO Biological Processes,19,GO:0031647,regulation of protein stability,19_GO:0065007 biological regulation,-2.9,2,3.5,30230,406,896,24,2.7,0.54,173|819|868|972|1389|3479|6880|8805|9530|11170|26272|29108|29997|51616|54552|54984|57602|79155|80254|81572|84132|84327|252983|284996,AFM|CAMLG|CBLB|CD74|CREBL2|IGF1|TAF9|TRIM24|BAG4|FAM107A|FBXO4|PYCARD|NOP53|TAF9B|GNL3L|PINX1|USP36|TNIP2|CEP63|PDRG1|USP42|ZBED3|STXBP4|RNF149,-1,MyList
GO Molecular Functions,21,GO:0019208,phosphatase regulator activity,,-2.9,3,3.9,30230,124,896,11,1.2,0.37,9989|55589|57181|81706|84988|91272|116224|151242|151987|286262|392617,PPP4R1|BMP2K|SLC39A10|PPP1R14C|PPP1R16A|BOD1|PABIR1|PPP1R1C|PPP4R2|TPRN|ELFN1,-1,MyList
GO Molecular Functions,21,GO:0008235,metalloexopeptidase activity,,-2.9,3.8,4.1,30230,71,896,8,0.89,0.31,1636|4311|4324|8532|56265|57094|84909|119587,ACE|MME|MMP15|CPZ|CPXM1|CPA6|AOPEP|CPXM2,-1,MyList
GO Biological Processes,19,GO:2000106,regulation of leukocyte apoptotic process,19_GO:0050789 regulation of biological process,-2.9,3.5,4,30230,88,896,9,1,0.33,972|3707|6387|6482|8660|8772|27086|57181|84524,CD74|ITPKB|CXCL12|ST3GAL1|IRS2|FADD|FOXP1|SLC39A10|ZC3H8,-1,MyList
GO Biological Processes,19,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,19_GO:0048519 negative regulation of biological process,-2.9,3.5,4,30230,88,896,9,1,0.33,575|819|10362|23251|54552|54984|55859|80254|131377,ADGRB1|CAMLG|HMG20B|MINAR1|GNL3L|PINX1|BEX1|CEP63|KLHL40,-1,MyList
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-2.9,1.9,3.5,30230,455,896,26,2.9,0.56,972|2737|3297|3597|3707|4211|4286|4739|6461|6522|6666|6777|7030|8772|8861|9607|9760|10524|11143|27086|50487|53342|56998|57630|84524|129138,CD74|GLI3|HSF1|IL13RA1|ITPKB|MEIS1|MITF|NEDD9|SHB|SLC4A2|SOX12|STAT5B|TFE3|FADD|LDB1|CARTPT|TOX|KAT5|KAT7|FOXP1|PLA2G3|IL17D|CTNNBIP1|SH3RF1|ZC3H8|ANKRD54,-1,MyList
GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.9,2.4,3.7,30230,226,896,16,1.8,0.44,972|3297|3707|4211|4286|4739|6777|7030|8772|8861|9607|11143|27086|50487|56998|129138,CD74|HSF1|ITPKB|MEIS1|MITF|NEDD9|STAT5B|TFE3|FADD|LDB1|CARTPT|KAT7|FOXP1|PLA2G3|CTNNBIP1|ANKRD54,-1,MyList
Reactome Gene Sets,6,R-HSA-3928662,EPHB-mediated forward signaling,,-2.9,4.9,4.4,30230,41,896,6,0.67,0.27,71|1947|1948|1949|2049|6383,ACTG1|EFNB1|EFNB2|EFNB3|EPHB3|SDC2,-1,MyList
GO Biological Processes,19,GO:0031334,positive regulation of protein-containing complex assembly,19_GO:0048518 positive regulation of biological process,-2.9,2.5,3.7,30230,205,896,15,1.7,0.43,9113|9530|10018|10602|11135|25921|29108|54552|55243|57506|84722|122060|146206|148170|253725,LATS1|BAG4|BCL2L11|CDC42EP3|CDC42EP1|ZDHHC5|PYCARD|GNL3L|KIRREL1|MAVS|PSRC1|SLAIN1|CARMIL2|CDC42EP5|WASHC2C,-1,MyList
GO Biological Processes,19,GO:0060341,regulation of cellular localization,19_GO:0051179 localization,-2.9,1.8,3.4,30230,554,896,30,3.3,0.6,1946|2039|2044|2619|2719|2737|4734|4744|5116|6769|8766|9478|9607|9854|9972|10082|25921|27237|50487|54434|55850|57506|57555|65009|81555|81565|84612|91461|221914|252983,EFNA5|DMTN|EPHA5|GAS1|GPC3|GLI3|NEDD4|NEFH|PCNT|STAC|RAB11A|CABP1|CARTPT|C2CD2L|NUP153|GPC6|ZDHHC5|ARHGEF16|PLA2G3|SSH1|USE1|MAVS|NLGN2|NDRG4|YIPF5|NDEL1|PARD6B|PKDCC|GPC2|STXBP4,-1,MyList
Reactome Gene Sets,6,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),,-2.9,3,3.9,30230,125,896,11,1.2,0.37,2147|2719|3270|3479|3487|3489|4052|6383|6696|60676|64856,F2|GPC3|HRC|IGF1|IGFBP4|IGFBP6|LTBP1|SDC2|SPP1|PAPPA2|VWA1,-1,MyList
GO Biological Processes,19,GO:0071480,cellular response to gamma radiation,19_GO:0050896 response to stimulus,-2.9,6,4.6,30230,28,896,5,0.56,0.25,1026|2002|3297|10413|85453,CDKN1A|ELK1|HSF1|YAP1|TSPYL5,-1,MyList
GO Molecular Functions,21,GO:0045499,chemorepellent activity,,-2.9,6,4.6,30230,28,896,5,0.56,0.25,1946|9723|10501|23767|57715,EFNA5|SEMA3E|SEMA6B|FLRT3|SEMA4G,-1,MyList
GO Molecular Functions,21,GO:0046966,nuclear thyroid hormone receptor binding,,-2.9,6,4.6,30230,28,896,5,0.56,0.25,6882|9326|9611|23054|29079,TAF11|ZNHIT3|NCOR1|NCOA6|MED4,-1,MyList
GO Biological Processes,19,GO:0010638,positive regulation of organelle organization,19_GO:0048518 positive regulation of biological process,-2.9,1.9,3.4,30230,505,896,28,3.1,0.58,664|1634|2067|3479|4216|4653|4848|6281|8658|9530|10018|10524|10602|11135|11346|23208|26272|29108|55243|79035|83444|84722|112574|122060|146206|148170|253725|283899,BNIP3|DCN|ERCC1|IGF1|MAP3K4|MYOC|CNOT2|S100A10|TNKS|BAG4|BCL2L11|KAT5|CDC42EP3|CDC42EP1|SYNPO|SYT11|FBXO4|PYCARD|KIRREL1|NABP2|INO80B|PSRC1|SNX18|SLAIN1|CARMIL2|CDC42EP5|WASHC2C|INO80E,-1,MyList
GO Biological Processes,19,GO:0044818,mitotic G2/M transition checkpoint,19_GO:0048519 negative regulation of biological process,-2.9,4.2,4.2,30230,56,896,7,0.78,0.29,1026|29997|51149|51720|58493|79035|116224,CDKN1A|NOP53|MRNIP|UIMC1|INIP|NABP2|PABIR1,-1,MyList
GO Biological Processes,19,GO:0008286,insulin receptor signaling pathway,19_GO:0050896 response to stimulus,-2.9,3.7,4.1,30230,72,896,8,0.89,0.31,858|1979|3479|3667|6464|8660|81565|252983,CAV2|EIF4EBP2|IGF1|IRS1|SHC1|IRS2|NDEL1|STXBP4,-1,MyList
GO Biological Processes,19,GO:2000564,"regulation of CD8-positive, alpha-beta T cell proliferation",19_GO:0002376 immune system process,-2.9,13,5.8,30230,8,896,3,0.33,0.19,3133|6522|57630,HLA-E|SLC4A2|SH3RF1,-1,MyList
GO Biological Processes,19,GO:0042060,wound healing,19_GO:0050896 response to stimulus,-2.9,2.1,3.5,30230,339,896,21,2.3,0.51,71|350|1026|1265|1311|2147|2158|2162|3083|3479|10398|10413|23208|25978|25987|51129|57591|80274|146206|221477|646960,ACTG1|APOH|CDKN1A|CNN2|COMP|F2|F9|F13A1|HGFAC|IGF1|MYL9|YAP1|SYT11|CHMP2B|TSKU|ANGPTL4|MRTFA|SCUBE1|CARMIL2|C6orf89|PRSS56,-1,MyList
GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,19_GO:0048518 positive regulation of biological process,-2.9,1.9,3.4,30230,482,896,27,3,0.57,858|972|1824|2861|3082|3383|3479|3487|3489|4216|4653|5148|5149|5606|6091|6464|6764|9607|29108|51562|57608|57630|65009|80310|112464|255743|768211,CAV2|CD74|DSC2|GPR37|HGF|ICAM1|IGF1|IGFBP4|IGFBP6|MAP3K4|MYOC|PDE6G|PDE6H|MAP2K3|ROBO1|SHC1|DENND2B|CARTPT|PYCARD|MBIP|JCAD|SH3RF1|NDRG4|PDGFD|CAVIN3|NPNT|RELL1,-1,MyList
CORUM,33,CORUM:513,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-2.9,7.9,5,30230,17,896,4,0.45,0.22,6874|6880|6881|51616,TAF4|TAF9|TAF10|TAF9B,-1,MyList
GO Biological Processes,19,GO:0060766,negative regulation of androgen receptor signaling pathway,19_GO:0048519 negative regulation of biological process,-2.9,7.9,5,30230,17,896,4,0.45,0.22,3479|6934|9611|27086,IGF1|TCF7L2|NCOR1|FOXP1,-1,MyList
GO Molecular Functions,21,GO:0005068,transmembrane receptor protein tyrosine kinase adaptor activity,,-2.9,7.9,5,30230,17,896,4,0.45,0.22,3667|6464|8660|9846,IRS1|SHC1|IRS2|GAB2,-1,MyList
GO Molecular Functions,21,GO:0061575,cyclin-dependent protein serine/threonine kinase activator activity,,-2.9,7.9,5,30230,17,896,4,0.45,0.22,595|904|1163|1164,CCND1|CCNT1|CKS1B|CKS2,-1,MyList
GO Biological Processes,19,GO:0006281,DNA repair,19_GO:0050896 response to stimulus,-2.9,1.8,3.4,30230,532,896,29,3.2,0.59,1454|2067|2073|3014|3297|5980|7319|7737|10524|11143|11201|29997|50485|51149|51720|57109|57804|58493|65980|79035|83444|84337|84444|84939|85456|119392|254225|283899|375757,CSNK1E|ERCC1|ERCC5|H2AX|HSF1|REV3L|UBE2A|RNF113A|KAT5|KAT7|POLI|NOP53|SMARCAL1|MRNIP|UIMC1|REXO4|POLD4|INIP|BRD9|NABP2|INO80B|ELOF1|DOT1L|PWWP3A|TNKS1BP1|SFR1|RNF169|INO80E|SWI5,-1,MyList
GO Biological Processes,19,GO:0001764,neuron migration,19_GO:0032502 developmental process,-2.9,2.8,3.8,30230,146,896,12,1.3,0.38,460|4756|5361|6387|6792|9620|9723|54820|57630|81565|89796|266727,ASTN1|NEO1|PLXNA1|CXCL12|CDKL5|CELSR1|SEMA3E|NDE1|SH3RF1|NDEL1|NAV1|MDGA1,-0.99,MyList
Reactome Gene Sets,6,R-HSA-2682334,EPH-Ephrin signaling,,-2.9,3.4,3.9,30230,90,896,9,1,0.33,71|1946|1947|1948|1949|2044|2049|6383|10398,ACTG1|EFNA5|EFNB1|EFNB2|EFNB3|EPHA5|EPHB3|SDC2|MYL9,-0.99,MyList
GO Biological Processes,19,GO:0070228,regulation of lymphocyte apoptotic process,19_GO:0050789 regulation of biological process,-2.8,4.1,4.2,30230,57,896,7,0.78,0.29,972|6482|8660|8772|27086|57181|84524,CD74|ST3GAL1|IRS2|FADD|FOXP1|SLC39A10|ZC3H8,-0.98,MyList
KEGG Pathway,24,hsa04392,Hippo signaling pathway - multiple species,,-2.8,5.8,4.5,30230,29,896,5,0.56,0.25,1454|9113|10413|25937|126374,CSNK1E|LATS1|YAP1|WWTR1|WTIP,-0.96,MyList
KEGG Pathway,24,hsa04144,Endocytosis,,-2.8,2.3,3.6,30230,252,896,17,1.9,0.46,858|868|2869|3133|4734|5662|6457|7456|8766|22841|25978|30011|84612|253725|387680|440073|644150,CAV2|CBLB|GRK5|HLA-E|NEDD4|PSD|SH3GL3|WIPF1|RAB11A|RAB11FIP2|CHMP2B|SH3KBP1|PARD6B|WASHC2C|WASHC2A|IQSEC3|WIPF3,-0.96,MyList
Reactome Gene Sets,6,R-HSA-1852241,Organelle biogenesis and maintenance,,-2.8,2.2,3.5,30230,297,896,19,2.1,0.48,1453|1454|5116|5564|8766|9611|23054|23373|26146|54806|54820|64784|64792|80254|85302|92482|112752|192668|200186,CSNK1D|CSNK1E|PCNT|PRKAB1|RAB11A|NCOR1|NCOA6|CRTC1|TRAF3IP1|AHI1|NDE1|CRTC3|IFT22|CEP63|FBF1|BBIP1|IFT43|CYS1|CRTC2,-0.96,MyList
GO Biological Processes,19,GO:0008283,cell population proliferation,19_GO:0009987 cellular process,-2.8,1.8,3.4,30230,561,896,30,3.3,0.6,595|705|1026|1164|1311|1636|2067|2122|2719|2737|3082|3400|3479|3487|3660|3707|4288|6461|6660|6909|10413|26272|54820|57348|64285|65009|81565|129685|221477|389125,CCND1|BYSL|CDKN1A|CKS2|COMP|ACE|ERCC1|MECOM|GPC3|GLI3|HGF|ID4|IGF1|IGFBP4|IRF2|ITPKB|MKI67|SHB|SOX5|TBX2|YAP1|FBXO4|NDE1|TTYH1|RHBDF1|NDRG4|NDEL1|TAF8|C6orf89|MUSTN1,-0.96,MyList
GO Cellular Components,20,GO:0098552,side of membrane,,-2.8,1.7,3.3,30230,741,896,37,4.1,0.66,361|460|629|972|1636|1946|2044|2147|2619|2719|2785|2791|3133|3383|3597|4062|6387|6769|8601|8772|9854|10082|23627|54785|57664|63827|65078|66004|79058|80274|83546|112574|114908|146206|221914|266727|401474,AQP4|ASTN1|CFB|CD74|ACE|EFNA5|EPHA5|F2|GAS1|GPC3|GNG3|GNG11|HLA-E|ICAM1|IL13RA1|LY6H|CXCL12|STAC|RGS20|FADD|C2CD2L|GPC6|PRND|BORCS6|PLEKHA4|BCAN|RTN4R|LYNX1|ASPSCR1|SCUBE1|RTBDN|SNX18|TMEM123|CARMIL2|GPC2|MDGA1|SAMD12,-0.95,MyList
GO Biological Processes,19,GO:0043085,positive regulation of catalytic activity,19_GO:0065007 biological regulation,-2.8,2.2,3.5,30230,298,896,19,2.1,0.48,1026|3479|4216|4739|5606|6001|6281|9712|10010|10297|22841|26037|27237|27338|51149|57333|65078|81565|112574,CDKN1A|IGF1|MAP3K4|NEDD9|MAP2K3|RGS10|S100A10|USP6NL|TANK|APC2|RAB11FIP2|SIPA1L1|ARHGEF16|UBE2S|MRNIP|RCN3|RTN4R|NDEL1|SNX18,-0.95,MyList
GO Biological Processes,19,GO:2000403,positive regulation of lymphocyte migration,19_GO:0040011 locomotion,-2.8,4.7,4.3,30230,43,896,6,0.67,0.27,4739|6387|8772|29108|58515|83692,NEDD9|CXCL12|FADD|PYCARD|SELENOK|CD99L2,-0.94,MyList
GO Biological Processes,19,GO:1901797,negative regulation of signal transduction by p53 class mediator,19_GO:0048519 negative regulation of biological process,-2.8,4.7,4.3,30230,43,896,6,0.67,0.27,972|3622|6880|29997|51616|83860,CD74|ING2|TAF9|NOP53|TAF9B|TAF3,-0.94,MyList
GO Cellular Components,20,GO:0042641,actomyosin,,-2.8,3.3,3.9,30230,92,896,9,1,0.33,1265|10398|10529|11155|11170|11346|25876|54751|79778,CNN2|MYL9|NEBL|LDB3|FAM107A|SYNPO|SPEF1|FBLIM1|MICALL2,-0.93,MyList
GO Cellular Components,20,GO:0034451,centriolar satellite,,-2.8,3.3,3.9,30230,92,896,9,1,0.33,4750|5076|5116|8766|56890|79848|80254|123811|152206,NEK1|PAX2|PCNT|RAB11A|SAXO6|CSPP1|CEP63|CEP20|CCDC13,-0.93,MyList
GO Biological Processes,19,GO:1901874,negative regulation of post-translational protein modification,19_GO:0048519 negative regulation of biological process,-2.8,3.3,3.9,30230,92,896,9,1,0.33,575|819|10362|23251|54552|54984|55859|80254|131377,ADGRB1|CAMLG|HMG20B|MINAR1|GNL3L|PINX1|BEX1|CEP63|KLHL40,-0.93,MyList
GO Cellular Components,20,GO:0055029,nuclear DNA-directed RNA polymerase complex,,-2.8,3.3,3.9,30230,92,896,9,1,0.33,2961|6874|6880|6881|6882|7286|51616|83860|129685,GTF2E2|TAF4|TAF9|TAF10|TAF11|TUFT1|TAF9B|TAF3|TAF8,-0.93,MyList
GO Cellular Components,20,GO:0033276,transcription factor TFTC complex,,-2.8,7.5,4.8,30230,18,896,4,0.45,0.22,6874|6880|6881|51616,TAF4|TAF9|TAF10|TAF9B,-0.93,MyList
Reactome Gene Sets,6,R-HSA-9830364,Formation of the nephric duct,,-2.8,7.5,4.8,30230,18,896,4,0.45,0.22,2122|3400|5076|255743,MECOM|ID4|PAX2|NPNT,-0.93,MyList
GO Biological Processes,19,GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,19_GO:0050896 response to stimulus,-2.8,7.5,4.8,30230,18,896,4,0.45,0.22,972|3622|6880|51616,CD74|ING2|TAF9|TAF9B,-0.93,MyList
Reactome Gene Sets,6,R-HSA-3928664,Ephrin signaling,,-2.8,7.5,4.8,30230,18,896,4,0.45,0.22,1947|1948|1949|2049,EFNB1|EFNB2|EFNB3|EPHB3,-0.93,MyList
GO Molecular Functions,21,GO:0070064,proline-rich region binding,,-2.8,7.5,4.8,30230,18,896,4,0.45,0.22,595|4734|10413|152503,CCND1|NEDD4|YAP1|SH3D19,-0.93,MyList
GO Biological Processes,19,GO:0031397,negative regulation of protein ubiquitination,19_GO:0048519 negative regulation of biological process,-2.8,3.6,3.9,30230,75,896,8,0.89,0.31,575|819|23251|54552|54984|55859|80254|131377,ADGRB1|CAMLG|MINAR1|GNL3L|PINX1|BEX1|CEP63|KLHL40,-0.93,MyList
KEGG Pathway,24,hsa04820,Cytoskeleton in muscle cells,,-2.8,2.3,3.5,30230,233,896,16,1.8,0.44,71|1311|1634|1824|3680|4634|4703|6383|7059|7060|7136|7138|10398|10529|11155|56776,ACTG1|COMP|DCN|DSC2|ITGA9|MYL3|NEB|SDC2|THBS3|THBS4|TNNI2|TNNT1|MYL9|NEBL|LDB3|FMN2,-0.93,MyList
GO Molecular Functions,21,GO:0019888,protein phosphatase regulator activity,,-2.8,3,3.8,30230,111,896,10,1.1,0.35,9989|57181|81706|84988|91272|116224|151242|151987|286262|392617,PPP4R1|SLC39A10|PPP1R14C|PPP1R16A|BOD1|PABIR1|PPP1R1C|PPP4R2|TPRN|ELFN1,-0.92,MyList
GO Biological Processes,19,GO:0001654,eye development,19_GO:0032502 developmental process,-2.8,1.9,3.4,30230,418,896,24,2.7,0.54,1028|1946|2737|4211|4286|4810|5076|6096|6666|6909|10220|10848|24147|25987|26146|30812|56006|56890|57010|94137|148398|344658|348980|646960,CDKN1C|EFNA5|GLI3|MEIS1|MITF|NHS|PAX2|RORB|SOX12|TBX2|GDF11|PPP1R13L|FJX1|TSKU|TRAF3IP1|SOX8|SMG9|SAXO6|CABP4|RP1L1|SAMD11|SAMD7|HCN1|PRSS56,-0.92,MyList
GO Biological Processes,19,GO:0035914,skeletal muscle cell differentiation,19_GO:0032502 developmental process,-2.8,4,4,30230,59,896,7,0.78,0.29,607|10362|26471|30812|59269|131377|283149,BCL9|HMG20B|NUPR1|SOX8|HIVEP3|KLHL40|BCL9L,-0.92,MyList
GO Biological Processes,19,GO:0016073,snRNA metabolic process,19_GO:0009987 cellular process,-2.8,4,4,30230,59,896,7,0.78,0.29,6618|10179|55596|57117|80789|84524|92105,SNAPC2|RBM7|ZCCHC8|INTS12|INTS5|ZC3H8|INTS4,-0.92,MyList
GO Biological Processes,19,GO:0002687,positive regulation of leukocyte migration,19_GO:0040011 locomotion,-2.8,2.7,3.6,30230,150,896,12,1.3,0.38,972|3383|4267|4739|6387|7060|7424|8772|29108|58515|80310|83692,CD74|ICAM1|CD99|NEDD9|CXCL12|THBS4|VEGFC|FADD|PYCARD|SELENOK|PDGFD|CD99L2,-0.91,MyList
Reactome Gene Sets,6,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,,-2.8,3.3,3.8,30230,93,896,9,1,0.33,5564|6874|6880|6881|6882|10524|51616|83860|129685,PRKAB1|TAF4|TAF9|TAF10|TAF11|KAT5|TAF9B|TAF3|TAF8,-0.91,MyList
GO Biological Processes,19,GO:0050919,negative chemotaxis,19_GO:0040011 locomotion,-2.7,4.6,4.2,30230,44,896,6,0.67,0.27,1946|6091|9723|10501|23767|57715,EFNA5|ROBO1|SEMA3E|SEMA6B|FLRT3|SEMA4G,-0.91,MyList
GO Biological Processes,19,GO:0090090,negative regulation of canonical Wnt signaling pathway,19_GO:0048519 negative regulation of biological process,-2.7,2.7,3.6,30230,151,896,12,1.3,0.38,166|2719|2737|3487|3489|4300|6934|9113|10297|25937|56998|83786,TLE5|GPC3|GLI3|IGFBP4|IGFBP6|MLLT3|TCF7L2|LATS1|APC2|WWTR1|CTNNBIP1|FRMD8,-0.89,MyList
GO Biological Processes,19,GO:0031401,positive regulation of protein modification process,19_GO:0048518 positive regulation of biological process,-2.7,2,3.4,30230,373,896,22,2.5,0.52,868|1026|1389|1489|3479|3597|4216|4739|5606|7060|9759|10010|10318|10524|11170|26272|27338|29997|51149|79058|85453|131377,CBLB|CDKN1A|CREBL2|CTF1|IGF1|IL13RA1|MAP3K4|NEDD9|MAP2K3|THBS4|HDAC4|TANK|TNIP1|KAT5|FAM107A|FBXO4|UBE2S|NOP53|MRNIP|ASPSCR1|TSPYL5|KLHL40,-0.89,MyList
GO Biological Processes,19,GO:0150063,visual system development,19_GO:0032502 developmental process,-2.7,1.9,3.3,30230,421,896,24,2.7,0.54,1028|1946|2737|4211|4286|4810|5076|6096|6666|6909|10220|10848|24147|25987|26146|30812|56006|56890|57010|94137|148398|344658|348980|646960,CDKN1C|EFNA5|GLI3|MEIS1|MITF|NHS|PAX2|RORB|SOX12|TBX2|GDF11|PPP1R13L|FJX1|TSKU|TRAF3IP1|SOX8|SMG9|SAXO6|CABP4|RP1L1|SAMD11|SAMD7|HCN1|PRSS56,-0.89,MyList
GO Biological Processes,19,GO:0051299,centrosome separation,19_GO:0009987 cellular process,-2.7,11,5.4,30230,9,896,3,0.33,0.19,54820|81565|116840,NDE1|NDEL1|CNTROB,-0.89,MyList
CORUM,33,CORUM:3009,TFIID complex,,-2.7,11,5.4,30230,9,896,3,0.33,0.19,6874|6880|6882,TAF4|TAF9|TAF11,-0.89,MyList
GO Biological Processes,19,GO:2000096,"positive regulation of Wnt signaling pathway, planar cell polarity pathway",19_GO:0048518 positive regulation of biological process,-2.7,11,5.4,30230,9,896,3,0.33,0.19,2719|4300|57664,GPC3|MLLT3|PLEKHA4,-0.89,MyList
