"name","Gene","ID","p.val","p.adj","ratio"
"MRPL51","MRPL51","Q4U2R6",0.569933674144296,0.737760717785049,-0.292
"MRPL52","MRPL52","Q86TS9",0.00560158032907805,0.026401894325348,1.88
"MRPL53","MRPL53","Q96EL3",0.652334073014671,0.796921725230281,0.134
"MRPL54","MRPL54","Q6P161",0.30494539179503,0.489432793331644,0.48
"MRPL55","MRPL55","Q7Z7F7",0.145761843442567,0.289614385838627,0.494
"MRPL57","MRPL57","Q9BQC6",0.322576317860769,0.507799918141766,0.461
"MRPL58","MRPL58","Q14197",0.0600553789845699,0.151769464818463,0.754
"MRPL9","MRPL9","Q9BYD2",0.700877668839418,0.828980837149742,-0.144
"MRPS10","MRPS10","P82664",0.983298364732313,0.991480218712853,-0.00632
"MRPS11","MRPS11","P82912",0.552118996837779,0.726270243545652,0.311
"MRPS12","MRPS12","O15235",0.450777740322283,0.638083554000418,0.323
"MRPS14","MRPS14","O60783",0.547220842061396,0.722447896895033,-0.153
"MRPS15","MRPS15","P82914",0.907917787156198,0.9571486927073,0.0613
"MRPS16","MRPS16","Q9Y3D3",0.00099376849376104,0.00765439483854795,0.964
"MRPS17","MRPS17","Q9Y2R5",0.645223110618264,0.792925792479841,0.201
"MRPS18A","MRPS18A","Q9NVS2",0.670274799928893,0.809421564693878,0.16
"MRPS18B","MRPS18B","Q9Y676",0.129415945620737,0.26620724413527,0.556
"MRPS18C","MRPS18C","Q9Y3D5",0.00283818849414914,0.0160594245479539,1.44
"MRPS2","MRPS2","Q9Y399",0.646290659624609,0.793228654973845,0.198
"MRPS21","MRPS21","P82921",0.985131886147677,0.992530548454456,-0.00912
"MRPS22","MRPS22","P82650",0.364471245361547,0.554351673075414,0.303
"MRPS23","MRPS23","Q9Y3D9",0.0923975267695923,0.20837985233075,0.588
"MRPS24","MRPS24","Q96EL2",0.730036574954684,0.847794602771642,-0.0926
"MRPS25","MRPS25","P82663",0.0625906428851132,0.155924507763007,0.573
"MRPS26","MRPS26","Q9BYN8",0.140142995979943,0.282355688270979,0.65
"MRPS27","MRPS27","Q92552",0.201818089896378,0.367020742335278,0.212
"MRPS28","MRPS28","Q9Y2Q9",0.262976272326775,0.441806724265959,0.391
"MRPS30","MRPS30","Q9NP92",0.789719194661527,0.885635141368251,0.112
"MRPS31","MRPS31","Q92665",0.792504614510941,0.886819361734666,0.0595
"MRPS33","MRPS33","Q9Y291",0.858530159716946,0.930221723180528,0.0576
"MRPS34","MRPS34","P82930",0.430998733120928,0.619373112460337,0.24
"MRPS35","MRPS35","P82673",0.892415493884364,0.949293553836056,0.0388
"MRPS5","MRPS5","P82675",0.183916081171053,0.34287211508787,0.622
"MRPS6","MRPS6","P82932",0.0507307484660857,0.134011091041524,0.76
"MRPS7","MRPS7","Q9Y2R9",0.852118038586745,0.926851093592528,-0.0531
"MRPS9","MRPS9","P82933",0.560788122052285,0.731592476705272,-0.153
"MRRF","MRRF","Q96E11",0.0147195363052024,0.0543945090556209,0.886
"MRS2","MRS2","Q9HD23",0.00116201604408894,0.00854161382545375,0.87
"MRTFB","MRTFB","Q9ULH7",0.0101403461701015,0.0411182097345828,0.67
"MRTO4","MRTO4","Q9UKD2",0.246984939326492,0.423154912013395,0.273
"MSANTD4","MSANTD4","Q8NCY6",0.58595029866511,0.749892300230699,0.17
"MSANTD7","MSANTD7","A0A1W2PQ72",0.00401846833811416,0.0208406260653872,0.656
"MSH2","MSH2","P43246",0.130337207963617,0.267563743044614,0.43
"MSH3","MSH3","P20585",0.0101472620260252,0.0411255347671081,0.648
"MSH6","MSH6","P52701",0.0310471843465892,0.0922816790272144,0.358
"MSI1","MSI1","O43347",0.138515313432749,0.279846826762097,0.231
"MSI2","MSI2","Q96DH6",0.199191584723557,0.363393713834975,0.164
"MSL2","MSL2","Q9HCI7",0.0389072103137285,0.109997940223112,0.61
"MSL3","MSL3","Q8N5Y2",0.00587946375201822,0.0274023183207844,0.742
"MSMO1","MSMO1","Q15800",0.487590687940925,0.670669030982835,-0.221
"MSN","MSN","P26038",0.606758312329187,0.763690160156412,-0.173
"MSRA","MSRA","Q9UJ68",0.892438686915062,0.949293553836056,-0.0693
"MSRB2","MSRB2","Q9Y3D2",0.166882524485742,0.320199628029974,0.809
"MSRB3","MSRB3","Q8IXL7",0.687682050377465,0.820995672424831,0.18
"MST1","MST1","P26927",0.972384444174898,0.988188046186792,0.0385
"MSTO1","MSTO1","Q9BUK6",0.60616289984758,0.763657095143711,0.251
"MT-ATP6","MT-ATP6","P00846",0.0250526389120125,0.0791089409975632,0.842
"MT-ATP8","MT-ATP8","P03928",0.877074837908027,0.940774969392552,0.0655
"MT-CO2","MT-CO2","P00403",0.0256494295389986,0.0806139236077313,0.714
"MT-ND1","MT-ND1","P03886",0.0462760558559728,0.125581919617237,0.563
"MT-ND4","MT-ND4","P03905",0.000240755005801585,0.00265457128999583,1.23
"MT-ND5","MT-ND5","P03915",0.441623453153088,0.629360335415936,0.236
"MT1F","MT1F","P04733",0.678643647584219,0.815129263056654,0.872
"MT1X","MT1X","P80297",0.671241990662677,0.809776196469408,-0.298
"MTA1","MTA1","Q13330",0.0332962598051283,0.0972305447438545,0.324
"MTA2","MTA2","O94776",0.832940468423547,0.916519183915397,-0.0433
"MTA3","MTA3","Q9BTC8",0.623187201763385,0.776301928678973,0.128
"MTAP","MTAP","Q13126",0.504997879364327,0.685567200371642,-0.384
"MTARC1","MTARC1","Q5VT66",0.201906922404274,0.367099349092388,0.307
"MTARC2","MTARC2","Q969Z3",0.00102910666032549,0.00784401468651502,0.866
"MTBP","MTBP","Q96DY7",0.257894645653434,0.435490100344804,1.08
"MTCH1","MTCH1","Q9NZJ7",0.589185169519448,0.751561240802224,-0.213
"MTCH2","MTCH2","Q9Y6C9",0.231280296967585,0.403987654143249,0.271
"MTCL1","MTCL1","Q9Y4B5",0.0270783852834203,0.0839252688279747,0.703
"MTCL2","MTCL2","O94964",0.14571056312947,0.289586252501014,0.452
"MTCL3","MTCL3","Q5TF21",0.00972013772454649,0.0398357375483069,3.07
"MTDH","MTDH","Q86UE4",0.131776944053895,0.269616833423946,0.486
"MTERF3","MTERF3","Q96E29",0.00405100028299111,0.0209418762220908,0.473
"MTERF4","MTERF4","Q7Z6M4",0.109742362811909,0.237068244303021,0.454
"MTF2","MTF2","Q9Y483",0.00193815728907985,0.0122221126366425,0.885
"MTFMT","MTFMT","Q96DP5",0.766614963610922,0.871660381707064,0.0582
"MTFP1","MTFP1","Q9UDX5",0.210301071670317,0.378090981879468,-0.25
"MTFR1","MTFR1","Q15390",0.0105501912573653,0.0423322479713525,1.09
"MTFR1L","MTFR1L","Q9H019",4.24063618126465e-06,0.000139317880093874,1.88
"MTG1","MTG1","Q9BT17",0.0010774399689145,0.00810579394081882,1.23
"MTG2","MTG2","Q9H4K7",0.646049477258229,0.793228654973845,-0.107
"MTHFD1","MTHFD1","P11586",0.39900074883445,0.58841279358162,-0.29
"MTHFD1L","MTHFD1L","Q6UB35",0.122458804710572,0.255554370475211,0.603
"MTHFD2","MTHFD2","P13995",0.358428503096954,0.547332768246515,-0.338
"MTHFR","MTHFR","P42898",0.77987042176625,0.878398245294004,-0.0929
"MTHFS","MTHFS","P49914",0.378330202468627,0.567601081019568,-0.368
"MTHFSD","MTHFSD","Q2M296",0.118758306224941,0.250428505843477,0.427
"MTIF2","MTIF2","P46199",0.299713217091888,0.483348363929595,-0.262
