"name","Gene","ID","p.val","p.adj","ratio"
"POMT1","POMT1","Q9Y6A1",2.39724131140727e-05,0.000186282908529672,3.97
"POR","POR","P16435",0.000275040632928106,0.00128410792020784,0.932
"POT1","POT1","Q9NUX5",2.60583811281174e-09,1.6010985473299e-07,2.25
"POU3F2","POU3F2","P20265",0.00123514677437806,0.00424133804904819,0.953
"PPHLN1","PPHLN1","Q8NEY8",0.00014994682309515,0.000781501486434816,1.32
"PPM1D","PPM1D","O15297",0.000254937586101835,0.00120847622528484,1.38
"PPP2R1B","PPP2R1B","P30154",0.00234125554116364,0.00715714616438517,1.33
"PPP2R3A","PPP2R3A","Q06190",0.000265892516151401,0.00124936886310719,4.18
"PPP2R5B","PPP2R5B","Q15173",2.2519542110705e-07,4.92553789263761e-06,4.65
"PPP2R5C","PPP2R5C","Q13362",0.000847848137211714,0.00314320819522171,0.929
"PPP6R1","PPP6R1","Q9UPN7",0.00142388994232065,0.00477338198489751,0.876
"PPP6R2","PPP6R2","O75170",3.4870093944004e-07,6.8123637416332e-06,1.65
"PPP6R3","PPP6R3","Q5H9R7",0.00816126964256736,0.0201315485680183,0.851
"PRDM16","PRDM16","Q9HAZ2",0.0112684030619762,0.0263278305503183,0.698
"PREPL","PREPL","Q4J6C6",0.00563677767412742,0.0149097678274898,0.637
"PRKACB","PRKACB","P22694",0.0160019381051447,0.0350189232757774,0.794
"PRKAG1","PRKAG1","P54619",0.0177449549012573,0.0380877712000587,0.707
"PRKCE","PRKCE","Q02156",2.77982566564848e-07,5.74230123586743e-06,4.23
"PRKDC","PRKDC","P78527",1.9332871973891e-06,2.61091084761491e-05,1.88
"PRORP","PRORP","O15091",1.78900539383834e-07,4.11420126142994e-06,1.88
"PROX1","PROX1","Q92786",0.0145249632330278,0.0323406442773557,0.964
"PRP4K","PRP4K","Q13523",0.00534572100716473,0.0143187049539664,0.712
"PRPF19","PRPF19","Q9UMS4",2.63513452995286e-05,0.000199907613869845,0.888
"PRPF31","PRPF31","Q8WWY3",4.6128245583054e-05,0.000309405207248335,0.975
"PRPF40A","PRPF40A","O75400",0.0196148720157846,0.041384037969869,0.613
"PRPF40B","PRPF40B","Q6NWY9",0.0175030790154553,0.0376388680190756,0.802
"PRPF6","PRPF6","O94906",6.9302506666494e-06,7.18834891956971e-05,1.35
"PRPF8","PRPF8","Q6P2Q9",0.000180266653977771,0.00091026743906341,1.18
"PRR14","PRR14","Q9BWN1",0.00818212858445619,0.0201585408559192,0.628
"PSMD2","PSMD2","Q13200",0.00570280698860604,0.0150350125945922,1.03
"PSMD3","PSMD3","O43242",0.0237764017006164,0.048633496752421,0.725
"PSMD6","PSMD6","Q15008",0.0122509214758192,0.0281575291144685,0.829
"PTBP1","PTBP1","P26599",0.000116090954655494,0.000638698628859926,1
"PTBP2","PTBP2","Q9UKA9",3.23128407564119e-06,3.94069780679333e-05,1.27
"PTBP3","PTBP3","O95758",0.00150838212466253,0.00500194164365446,0.85
"PTCD1","PTCD1","O75127",0.00505524717860939,0.0136679275368033,0.615
"PTCD3","PTCD3","Q96EY7",0.00161100438374884,0.005268985893862,0.856
"PTDSS1","PTDSS1","P48651",6.33870926263445e-07,1.10194969449125e-05,2.48
"PTEN","PTEN","P60484",2.44581938217288e-09,1.5312435943323e-07,2.63
"PTGR3","PTGR3","Q8N4Q0",6.26405771884913e-06,6.62541400512702e-05,1.13
"PTK7","PTK7","Q13308",0.000184503750490731,0.000927010416791442,0.937
"PTPMT1","PTPMT1","Q8WUK0",0.000122989275333515,0.000668878835918558,1.77
"PTPN13","PTPN13","Q12923",2.35629535289141e-06,3.05855027777915e-05,1.08
"PTPN18","PTPN18","Q99952",0.000237877746999525,0.00114172807728037,6.18
