"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"CHD9",NA,0.995,0.00503789803336464,"0.99","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CHDH",NA,0.458,0.297406650840103,"0.46","0.297",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHEK1",NA,-0.00359,0.991480218712853,"-0.00","0.991",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHEK2",NA,-0.197,0.557419773114475,"-0.20","0.557",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHERP",NA,1.18,0.00412881995867654,"1.18","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CHFR",NA,-0.364,0.525932440976401,"-0.36","0.526",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHIC2",NA,-3.05,0.0784410612351978,"-3.05","0.078",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHID1",NA,0.051,0.923777421315356,"0.05","0.924",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHM",NA,-1.5,0.00686479397524046,"-1.50","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CHML",NA,-0.769,0.00201663084056224,"-0.77","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CHMP1A",NA,0.306,0.44554116799314,"0.31","0.446",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP1B",NA,-0.0126,0.978908110792831,"-0.01","0.979",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP2A",NA,-0.147,0.804065873008962,"-0.15","0.804",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP2B",NA,0.455,0.361976109027867,"0.46","0.362",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP3",NA,0.53,0.295532080860724,"0.53","0.296",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP4A",NA,0.91,0.0888987098614401,"0.91","0.089",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP4B",NA,1.13,0.0543945090556209,"1.13","0.054",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHMP4C",NA,0.823,0.0612888165746145,"0.82","0.061",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP5",NA,1.08,0.10394792670929,"1.08","0.104",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHMP6",NA,0.174,0.747557951342612,"0.17","0.748",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP7",NA,-0.178,0.74501504257255,"-0.18","0.745",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHN1",NA,0.913,0.538827588127099,"0.91","0.539",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHORDC1",NA,-0.769,0.0205900013589919,"-0.77","0.021",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CHP1",NA,0.055,0.949114071930235,"0.06","0.949",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHRAC1",NA,0.306,0.595798600761803,"0.31","0.596",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHST10","Lipid synthesis",-5.09,0.00232564679409887,"-5.09","<0.01",TRUE,TRUE,TRUE,FALSE,"Lipid synthesis",NA
"CHST12",NA,-0.343,0.625889987321872,"-0.34","0.626",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHST14",NA,-0.394,0.0834170013941232,"-0.39","0.083",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHST7",NA,0.415,0.832194947478308,"0.41","0.832",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHTF18",NA,0.0132,0.978498353802822,"0.01","0.978",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHTF8",NA,-0.231,0.451826561009756,"-0.23","0.452",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHTOP",NA,0.795,0.0921188024390003,"0.80","0.092",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHUK",NA,-0.434,0.491770189279465,"-0.43","0.492",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHURC1",NA,-0.152,0.614644554012067,"-0.15","0.615",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CIAO1",NA,-0.543,0.00979782592396186,"-0.54","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CIAO2A",NA,-0.423,0.165655747728562,"-0.42","0.166",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CIAO2B",NA,-0.0727,0.922835501331385,"-0.07","0.923",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CIAO3",NA,-0.648,0.0204141589087422,"-0.65","0.020",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CIAPIN1",NA,-0.423,0.0283033723733497,"-0.42","0.028",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CIBAR1",NA,0.579,0.053358319961623,"0.58","0.053",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CIC",NA,1.27,0.00880319353798504,"1.27","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CILP",NA,-2.75,0.025373890639732,"-2.75","0.025",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CINP",NA,0.974,0.00563832413668268,"0.97","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CIP2A",NA,0.62,0.0152094569663173,"0.62","0.015",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CIR1",NA,1.45,0.00810579394081882,"1.45","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CIRBP",NA,0.165,0.676420441049115,"0.16","0.676",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CISD2",NA,0.736,0.118122303409388,"0.74","0.118",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CIT",NA,-0.163,0.649725360635784,"-0.16","0.650",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CIZ1",NA,1.43,0.00066911017892671,"1.43","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CKAP2",NA,0.54,0.0776870322144884,"0.54","0.078",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKAP2L",NA,1.38,0.00283874440238277,"1.38","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CKAP4",NA,0.908,0.00490978527038464,"0.91","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CKAP5",NA,0.011,0.973951344267643,"0.01","0.974",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKB",NA,-0.446,0.536128534862605,"-0.45","0.536",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CKMT1B",NA,0.521,0.520237047599637,"0.52","0.520",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLASP1",NA,0.263,0.139041536303753,"0.26","0.139",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLASP2",NA,0.56,0.0286661282353014,"0.56","0.029",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLASRP",NA,1.53,0.00237849507699472,"1.53","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLCC1",NA,0.713,0.0145016925928861,"0.71","0.015",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLCN3",NA,-0.0461,0.983902350959358,"-0.05","0.984",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLCN6",NA,3.15,0.31689546853415,"3.15","0.317",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CLCN7",NA,0.133,0.922691812646898,"0.13","0.923",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLDND1",NA,-1.37,0.0877814558119397,"-1.37","0.088",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CLEC3B",NA,-1.25,0.642475831612308,"-1.25","0.642",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CLGN",NA,-0.027,0.951143231159879,"-0.03","0.951",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLIC1",NA,-0.485,0.0152169222748038,"-0.48","0.015",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLIC4",NA,-0.431,0.0417825004910883,"-0.43","0.042",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLINT1",NA,-0.192,0.422616887373362,"-0.19","0.423",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLIP1",NA,0.894,0.0922434989119163,"0.89","0.092",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLIP2",NA,1.3,0.015618103135914,"1.30","0.016",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLK1",NA,0.542,0.084192109958722,"0.54","0.084",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLK2",NA,1.35,0.000178217376864957,"1.35","<0.001",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLK4",NA,1.03,0.0239754147752513,"1.03","0.024",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLMN",NA,0.43,0.158039475949453,"0.43","0.158",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLN3",NA,0.0266,0.982196443799373,"0.03","0.982",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLN5",NA,0.262,0.193429241077925,"0.26","0.193",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLN6","Lipid synthesis",1.08,0.408018080688759,"1.08","0.408",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CLNS1A",NA,0.86,0.0175076666897166,"0.86","0.018",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLP1",NA,-0.26,0.538845101771044,"-0.26","0.539",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLPB",NA,-0.137,0.749892300230699,"-0.14","0.750",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLPP",NA,0.542,0.0308673919446924,"0.54","0.031",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLPTM1",NA,-0.164,0.65464052066687,"-0.16","0.655",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLPTM1L",NA,0.383,0.646789192237574,"0.38","0.647",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLPX",NA,0.398,0.0273722369170541,"0.40","0.027",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLSPN",NA,0.822,0.0121181412488164,"0.82","0.012",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CLSTN3",NA,-1.37,0.00506201720897459,"-1.37","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CLTA",NA,-0.0612,0.94328823932247,"-0.06","0.943",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLTB",NA,-0.131,0.839748176736675,"-0.13","0.840",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLTC",NA,-0.0123,0.987604842916683,"-0.01","0.988",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLUAP1",NA,0.103,0.981670573873136,"0.10","0.982",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLUH",NA,0.218,0.469373985649431,"0.22","0.469",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CLYBL",NA,0.284,0.512624648927393,"0.28","0.513",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMAS",NA,0.447,0.148257570102088,"0.45","0.148",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMBL",NA,-0.444,0.343066612270292,"-0.44","0.343",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMC1",NA,0.581,0.444666999930953,"0.58","0.445",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMC2",NA,1.29,0.0514781697777228,"1.29","0.051",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CMC4",NA,1.68,0.0291207696520618,"1.68","0.029",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CMPK1",NA,-0.38,0.050568233111172,"-0.38","0.051",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMSS1",NA,0.409,0.0920961924390275,"0.41","0.092",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CMTR1",NA,-0.166,0.589765764301054,"-0.17","0.590",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNDP2",NA,-0.286,0.135135639159085,"-0.29","0.135",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNIH4",NA,0.414,0.459482188011175,"0.41","0.459",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNN2",NA,0.203,0.533021538949239,"0.20","0.533",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNN3",NA,-0.212,0.428001744982202,"-0.21","0.428",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNNM2",NA,-0.0521,0.920289766202919,"-0.05","0.920",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNNM3",NA,-0.12,0.779028971883036,"-0.12","0.779",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNNM4",NA,-0.55,0.152384130330415,"-0.55","0.152",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT1",NA,0.194,0.639605638600472,"0.19","0.640",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT10",NA,0.0378,0.956641501508042,"0.04","0.957",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT11",NA,0.0234,0.971464783232787,"0.02","0.971",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT2",NA,0.274,0.40109186508687,"0.27","0.401",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT3",NA,0.716,0.0436363556409893,"0.72","0.044",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CNOT4",NA,-0.201,0.469614438866394,"-0.20","0.470",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNOT7",NA,0.284,0.713694090525281,"0.28","0.714",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNP",NA,-0.67,0.00124172295198256,"-0.67","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CNPY2",NA,0.0529,0.948350376981419,"0.05","0.948",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNPY3",NA,0.233,0.763679921530259,"0.23","0.764",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNPY4",NA,-0.32,0.679383450194587,"-0.32","0.679",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNRIP1",NA,0.0827,0.832890737355822,"0.08","0.833",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNTFR",NA,0.141,0.747557951342612,"0.14","0.748",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNTN1",NA,-0.844,0.0977444284746952,"-0.84","0.098",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNTNAP1",NA,0.39,0.31040533843958,"0.39","0.310",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNTRL",NA,0.281,0.594881199429818,"0.28","0.595",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CNTROB",NA,1.3,0.00249183892439287,"1.30","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COA1",NA,-0.414,0.418529897595775,"-0.41","0.419",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COA3",NA,0.552,0.133178237413095,"0.55","0.133",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COA4",NA,0.528,0.656435375453179,"0.53","0.656",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COA5",NA,1.99,0.013090843522146,"1.99","0.013",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COA6",NA,1.18,0.15725406695653,"1.18","0.157",FALSE,TRUE,FALSE,FALSE,"NS",NA
"COA7",NA,-0.641,0.383571744164215,"-0.64","0.384",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COASY",NA,-0.347,0.469614438866394,"-0.35","0.470",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COBL",NA,0.895,0.0181912212704205,"0.90","0.018",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COBLL1",NA,0.272,0.407702828595797,"0.27","0.408",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COCH",NA,-1.08,0.328787632101718,"-1.08","0.329",FALSE,TRUE,FALSE,FALSE,"NS",NA
"COG1",NA,0.178,0.92977228159052,"0.18","0.930",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COG2",NA,-0.0936,0.829764805302309,"-0.09","0.830",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COG3",NA,0.301,0.796349105811743,"0.30","0.796",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COG4",NA,0.0963,0.821450326840071,"0.10","0.821",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COG5",NA,-0.0151,0.988877460651771,"-0.02","0.989",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COG6",NA,0.377,0.143300761845318,"0.38","0.143",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COG7",NA,0.0132,0.987990119864503,"0.01","0.988",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COG8",NA,0.136,0.663979643726062,"0.14","0.664",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COIL",NA,0.506,0.0417191694631203,"0.51","0.042",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COL14A1",NA,0.824,0.000191082820796952,"0.82","<0.001",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COL18A1",NA,-0.182,0.456523909185062,"-0.18","0.457",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL2A1",NA,-0.436,0.242865082870865,"-0.44","0.243",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL4A1",NA,-0.452,0.432475224581281,"-0.45","0.432",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL4A2",NA,0.942,0.00605179628862006,"0.94","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COL4A5",NA,1.03,0.0152841569278953,"1.03","0.015",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COL6A1",NA,0.207,0.332856002988092,"0.21","0.333",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COL6A2",NA,0.441,0.0499528412801354,"0.44","0.050",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COLGALT1",NA,-0.376,0.109122833172225,"-0.38","0.109",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COLGALT2",NA,0.532,0.663979643726062,"0.53","0.664",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD1",NA,-0.535,0.0226264236500467,"-0.54","0.023",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COMMD10",NA,0.0923,0.731539874737684,"0.09","0.732",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD2",NA,-0.457,0.0306528678145346,"-0.46","0.031",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COMMD4",NA,-0.645,0.0014742516301852,"-0.64","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COMMD6",NA,0.159,0.732670904913001,"0.16","0.733",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMMD7",NA,-0.27,0.181476888234432,"-0.27","0.181",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMT",NA,0.237,0.247867298905213,"0.24","0.248",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COMTD1",NA,0.503,0.114232545055121,"0.50","0.114",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPA",NA,-0.296,0.465516430656866,"-0.30","0.466",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPB1",NA,-0.225,0.632201044166211,"-0.22","0.632",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPB2",NA,-0.21,0.544510651894538,"-0.21","0.545",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPE",NA,0.401,0.067270138027012,"0.40","0.067",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPG1",NA,-0.238,0.722867636220109,"-0.24","0.723",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPG2",NA,0.0602,0.917274817091701,"0.06","0.917",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPS2",NA,-0.278,0.254984957488196,"-0.28","0.255",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPS3",NA,-0.396,0.452320313766474,"-0.40","0.452",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPS4",NA,0.139,0.676731858599691,"0.14","0.677",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPS5",NA,-0.165,0.731157031467306,"-0.16","0.731",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPS6",NA,-0.042,0.917822863389614,"-0.04","0.918",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPS7A",NA,0.0011,0.995718146479291,"0.00","0.996",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPS7B",NA,-0.00556,0.987604842916683,"-0.01","0.988",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPS8",NA,-0.0392,0.905716855131933,"-0.04","0.906",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COPZ1",NA,0.295,0.239764107501757,"0.29","0.240",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COQ3",NA,0.169,0.714641510727592,"0.17","0.715",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COQ5",NA,0.076,0.905515451686561,"0.08","0.906",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COQ6",NA,2.62,0.289614385838627,"2.62","0.290",FALSE,TRUE,FALSE,FALSE,"NS",NA
"COQ7",NA,-0.385,0.358488179127464,"-0.38","0.358",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COQ8A",NA,0.842,0.271845885940053,"0.84","0.272",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COQ8B",NA,0.628,0.0612888165746145,"0.63","0.061",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CORO1A",NA,-0.652,0.0251327446471528,"-0.65","0.025",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CORO1B",NA,-0.372,0.122741228935768,"-0.37","0.123",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CORO1C",NA,0.041,0.909017829582203,"0.04","0.909",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CORO7",NA,-0.224,0.637531564982765,"-0.22","0.638",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COTL1",NA,-0.691,0.00372383209939118,"-0.69","<0.01",TRUE,FALSE,FALSE,FALSE,"NS",NA
"COX11",NA,-0.147,0.65399509068577,"-0.15","0.654",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX14",NA,-0.475,0.136157889512965,"-0.47","0.136",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX15",NA,0.183,0.497969778402953,"0.18","0.498",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX16",NA,0.429,0.257074160776383,"0.43","0.257",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX17",NA,1.26,0.149303454317967,"1.26","0.149",FALSE,TRUE,FALSE,FALSE,"NS",NA
"COX19",NA,0.977,0.145964487738954,"0.98","0.146",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX20",NA,0.0533,0.845152986190673,"0.05","0.845",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX4I1",NA,0.249,0.423674277415658,"0.25","0.424",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX5A",NA,1.24,0.093375506712552,"1.24","0.093",FALSE,TRUE,FALSE,FALSE,"NS",NA
"COX5B",NA,0.578,0.521443785838669,"0.58","0.521",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX6B1",NA,-0.00357,0.997613150624858,"-0.00","0.998",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX6C",NA,-0.0725,0.87581741029076,"-0.07","0.876",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX7A2",NA,1.15,0.00565916137241059,"1.15","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"COX7A2L",NA,-0.303,0.31935978241914,"-0.30","0.319",FALSE,FALSE,FALSE,FALSE,"NS",NA
"COX7C",NA,1.34,0.0281783612710458,"1.34","0.028",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CPD",NA,-0.486,0.0269507208625933,"-0.49","0.027",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CPE",NA,-0.36,0.256119527322618,"-0.36","0.256",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPEB4",NA,-0.505,0.454908394575084,"-0.50","0.455",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPM",NA,-0.727,0.214849105102484,"-0.73","0.215",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPNE1",NA,0.528,0.43812727637037,"0.53","0.438",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPNE2",NA,-0.408,0.229134843403343,"-0.41","0.229",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPNE3",NA,-0.568,0.332856002988092,"-0.57","0.333",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPOX",NA,-0.339,0.168107149005905,"-0.34","0.168",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPPED1",NA,0.0425,0.972216642364952,"0.04","0.972",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPQ",NA,0.771,0.0790918063052809,"0.77","0.079",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPS1",NA,0.295,0.820584771210569,"0.29","0.821",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPSF1",NA,0.909,0.0175754373891605,"0.91","0.018",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CPSF2",NA,1.02,0.0107408861795291,"1.02","0.011",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CPSF3",NA,0.856,0.0649575390889944,"0.86","0.065",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPSF4",NA,0.527,0.0378440423676868,"0.53","0.038",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CPSF6",NA,1.08,0.0350193666462629,"1.08","0.035",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CPSF7",NA,0.472,0.322077680957835,"0.47","0.322",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPT1A",NA,0.187,0.661911593607312,"0.19","0.662",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPT2",NA,0.0782,0.859414587119984,"0.08","0.859",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPTP",NA,0.421,0.821759279927221,"0.42","0.822",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CPVL",NA,0.576,0.011664821360447,"0.58","0.012",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CRACD",NA,1.53,0.00507582353271519,"1.53","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRADD",NA,-0.046,0.946850791058837,"-0.05","0.947",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRAMP1",NA,0.596,0.161895604004286,"0.60","0.162",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRAT",NA,0.334,0.508204895672862,"0.33","0.508",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRCP",NA,0.878,0.154418883056046,"0.88","0.154",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CREB1",NA,0.838,0.0117226108709092,"0.84","0.012",TRUE,FALSE,FALSE,FALSE,"NS",NA
"CREB5",NA,1.34,0.00607441026897593,"1.34","<0.01",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CREBBP",NA,-0.136,0.742201221054355,"-0.14","0.742",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CREG1",NA,0.4,0.587814006471617,"0.40","0.588",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRELD1",NA,-0.633,0.280225326857137,"-0.63","0.280",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CRELD2",NA,-1.4,0.020873829224864,"-1.40","0.021",TRUE,TRUE,FALSE,TRUE,"Significant other",NA
"CRIP2",NA,0.501,0.575336431887013,"0.50","0.575",FALSE,FALSE,FALSE,FALSE,"NS",NA
