"Gene","Pathway","ratio","padj","ratio_display","padj_display","sig","pass_fc","pathway_highlight","sig_other","plot_group","label"
"CHAMP1",NA,0.106,0.999934611520757,"0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHCHD1",NA,0.306,0.999934611520757,"0.31","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHCHD2",NA,0.448,0.999934611520757,"0.45","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHCHD3",NA,0.07,0.999934611520757,"0.07","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHCHD5",NA,0.397,0.999934611520757,"0.40","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHCHD6",NA,-0.069,0.999934611520757,"-0.07","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHCHD7",NA,0.411,0.999934611520757,"0.41","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHD1",NA,-0.11,0.999934611520757,"-0.11","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHD1L",NA,0.0716,0.999934611520757,"0.07","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHD2",NA,-0.0596,0.999934611520757,"-0.06","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHD3",NA,-0.0837,0.999934611520757,"-0.08","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHD4",NA,-0.0135,0.999934611520757,"-0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHD6",NA,0.317,0.996871439715852,"0.32","0.997",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHD7",NA,-0.148,0.999934611520757,"-0.15","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHD8",NA,0.0112,0.999934611520757,"0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHD9",NA,-0.00672,0.999934611520757,"-0.01","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHDH",NA,-0.261,0.999934611520757,"-0.26","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHEK1",NA,0.102,0.999934611520757,"0.10","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHEK2",NA,0.172,0.999934611520757,"0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHERP",NA,0.0493,0.999934611520757,"0.05","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHFR",NA,0.292,0.999934611520757,"0.29","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHIC2",NA,-1.1,0.999934611520757,"-1.10","1.000",FALSE,TRUE,FALSE,FALSE,"NS",NA
"CHID1",NA,-0.152,0.999934611520757,"-0.15","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHM",NA,0.317,0.999934611520757,"0.32","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHML",NA,0.167,0.999934611520757,"0.17","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP1A",NA,0.467,0.851603075225538,"0.47","0.852",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP1B",NA,0.41,0.781285578389001,"0.41","0.781",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP2A",NA,0.406,0.983091073113733,"0.41","0.983",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP2B",NA,0.416,0.984381458327254,"0.42","0.984",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP3",NA,0.593,0.856962178658258,"0.59","0.857",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP4A",NA,0.465,0.992029516922845,"0.46","0.992",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP4B",NA,0.33,0.999934611520757,"0.33","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP4C",NA,0.495,0.896881668971033,"0.49","0.897",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP5",NA,0.411,0.999934611520757,"0.41","1.000",FALSE,FALSE,FALSE,FALSE,"NS",NA
"CHMP6",NA,0.393,0.975069087847943,"0.39","0.975",FALSE,FALSE,FALSE,FALSE,"NS",NA
