"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"IDH1",-1.23,0.603,-1.2,0.6,"-1.2","0.60","NS",NA
"IDH2",-0.144,0.962,-0.1,0.96,"-0.1","0.96","NS",NA
"IDH3A",0.381,0.937,0.4,0.94,"0.4","0.94","NS",NA
"IDS",-0.958,0.945,-1,0.94,"-1.0","0.94","NS",NA
"IDUA",-1.75,0.95,-1.8,0.95,"-1.8","0.95","NS",NA
"IFI30",0.19,0.966,0.2,0.97,"0.2","0.97","NS",NA
"IFIT5",-0.834,0.953,-0.8,0.95,"-0.8","0.95","NS",NA
"IFNAR1",-1.49,0.939,-1.5,0.94,"-1.5","0.94","NS",NA
"IFRD2",0.448,0.938,0.4,0.94,"0.4","0.94","NS",NA
"IFT20",-0.733,0.95,-0.7,0.95,"-0.7","0.95","NS",NA
"IFT25",-1.95,0.886,-2,0.89,"-2.0","0.89","NS",NA
"IFT46",-1.04,0.922,-1,0.92,"-1.0","0.92","NS",NA
"IFT52",3.41,0.945,3.4,0.94,"3.4","0.94","NS",NA
"IFT56",0.768,0.921,0.8,0.92,"0.8","0.92","NS",NA
"IFT74",0.468,0.939,0.5,0.94,"0.5","0.94","NS",NA
"IFT80",0.00658,0.97,0,0.97,"0.0","0.97","NS",NA
"IGBP1",-0.133,0.967,-0.1,0.97,"-0.1","0.97","NS",NA
"IGF1R",-0.18,0.959,-0.2,0.96,"-0.2","0.96","NS",NA
"IGF2BP1",-0.0619,0.967,-0.1,0.97,"-0.1","0.97","NS",NA
"IGF2BP2",0.391,0.935,0.4,0.94,"0.4","0.94","NS",NA
"IGF2BP3",-0.0849,0.966,-0.1,0.97,"-0.1","0.97","NS",NA
"IGFBP2",-0.102,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"IGFBP5",-1.79,0.849,-1.8,0.85,"-1.8","0.85","NS",NA
"IGFBP7",-0.934,0.928,-0.9,0.93,"-0.9","0.93","NS",NA
"IGHMBP2",-0.758,0.94,-0.8,0.94,"-0.8","0.94","NS",NA
"IGSF3",-0.27,0.949,-0.3,0.95,"-0.3","0.95","NS",NA
"IGSF8",0.147,0.962,0.1,0.96,"0.1","0.96","NS",NA
"IK",0.0968,0.967,0.1,0.97,"0.1","0.97","NS",NA
"IKBIP",-0.679,0.879,-0.7,0.88,"-0.7","0.88","NS",NA
"IKBKB",-1.58,0.913,-1.6,0.91,"-1.6","0.91","NS",NA
"IKBKG",-0.189,0.968,-0.2,0.97,"-0.2","0.97","NS",NA
"IL10RB",-1.25,0.843,-1.2,0.84,"-1.2","0.84","NS",NA
"IL17RA",0.301,0.959,0.3,0.96,"0.3","0.96","NS",NA
"ILF2",0.555,0.927,0.6,0.93,"0.6","0.93","NS",NA
"ILF3",-0.0179,0.969,0,0.97,"-0.0","0.97","NS",NA
"ILK",-0.0975,0.966,-0.1,0.97,"-0.1","0.97","NS",NA
"ILKAP",-0.409,0.919,-0.4,0.92,"-0.4","0.92","NS",NA
"ILVBL",1.07,0.9,1.1,0.9,"1.1","0.90","NS",NA
"IMMT",0.283,0.951,0.3,0.95,"0.3","0.95","NS",NA
"IMP3",0.472,0.932,0.5,0.93,"0.5","0.93","NS",NA
"IMP4",1.86,0.832,1.9,0.83,"1.9","0.83","NS",NA
"IMPA1",-2.45,0.802,-2.5,0.8,"-2.5","0.80","NS",NA
"IMPACT",-0.3,0.956,-0.3,0.96,"-0.3","0.96","NS",NA
"INA",-0.899,0.72,-0.9,0.72,"-0.9","0.72","NS",NA
"INCENP",0.482,0.95,0.5,0.95,"0.5","0.95","NS",NA
"ING1",-0.371,0.961,-0.4,0.96,"-0.4","0.96","NS",NA
"ING2",-0.00176,0.97,0,0.97,"-0.0","0.97","NS",NA
"ING3",-0.589,0.941,-0.6,0.94,"-0.6","0.94","NS",NA
"ING4",-0.444,0.958,-0.4,0.96,"-0.4","0.96","NS",NA
"ING5",-0.902,0.94,-0.9,0.94,"-0.9","0.94","NS",NA
"INIP",1.46,0.902,1.5,0.9,"1.5","0.90","NS",NA
"INO80",0.273,0.962,0.3,0.96,"0.3","0.96","NS",NA
"INO80B",-0.317,0.962,-0.3,0.96,"-0.3","0.96","NS",NA
"INO80C",-0.376,0.956,-0.4,0.96,"-0.4","0.96","NS",NA
"INO80E",0.55,0.96,0.6,0.96,"0.6","0.96","NS",NA
"INPP1",0.0241,0.969,0,0.97,"0.0","0.97","NS",NA
"INPP4A",-0.387,0.964,-0.4,0.96,"-0.4","0.96","NS",NA
"INPP5A",-1.23,0.918,-1.2,0.92,"-1.2","0.92","NS",NA
"INPP5B",-1.97,0.748,-2,0.75,"-2.0","0.75","NS",NA
"INPP5F",-0.885,0.861,-0.9,0.86,"-0.9","0.86","NS",NA
"INPPL1",0.148,0.962,0.1,0.96,"0.1","0.96","NS",NA
"INSR",-0.13,0.965,-0.1,0.96,"-0.1","0.96","NS",NA
"INTS10",0.578,0.951,0.6,0.95,"0.6","0.95","NS",NA
"INTS11",-0.267,0.964,-0.3,0.96,"-0.3","0.96","NS",NA
"INTS12",0.0507,0.969,0.1,0.97,"0.1","0.97","NS",NA
"INTS13",1.14,0.867,1.1,0.87,"1.1","0.87","NS",NA
"INTS14",0.434,0.941,0.4,0.94,"0.4","0.94","NS",NA
"INTS15",-0.492,0.958,-0.5,0.96,"-0.5","0.96","NS",NA
"INTS2",0.656,0.943,0.7,0.94,"0.7","0.94","NS",NA
"INTS3",1.79,0.763,1.8,0.76,"1.8","0.76","NS",NA
"INTS4",0.195,0.967,0.2,0.97,"0.2","0.97","NS",NA
"INTS5",0.408,0.965,0.4,0.96,"0.4","0.96","NS",NA
"INTS6",0.151,0.967,0.2,0.97,"0.2","0.97","NS",NA
"INTS9",0.978,0.882,1,0.88,"1.0","0.88","NS",NA
"IP6K1",0.208,0.961,0.2,0.96,"0.2","0.96","NS",NA
"IPMK",-0.696,0.929,-0.7,0.93,"-0.7","0.93","NS",NA
"IPO11",-0.188,0.967,-0.2,0.97,"-0.2","0.97","NS",NA
"IPO13",-0.638,0.963,-0.6,0.96,"-0.6","0.96","NS",NA
"IPO4",1.1,0.923,1.1,0.92,"1.1","0.92","NS",NA
"IPO5",0.765,0.912,0.8,0.91,"0.8","0.91","NS",NA
"IPO7",0.953,0.919,1,0.92,"1.0","0.92","NS",NA
"IPO8",0.753,0.923,0.8,0.92,"0.8","0.92","NS",NA
"IPO9",0.726,0.843,0.7,0.84,"0.7","0.84","NS",NA
"IQCC",-1.95,0.856,-2,0.86,"-2.0","0.86","NS",NA
"IQCE",0.285,0.965,0.3,0.96,"0.3","0.96","NS",NA
"IQGAP1",0.343,0.941,0.3,0.94,"0.3","0.94","NS",NA
"IQGAP2",0.779,0.884,0.8,0.88,"0.8","0.88","NS",NA
"IQSEC1",0.853,0.865,0.9,0.86,"0.9","0.86","NS",NA
"IRAK1",-0.881,0.949,-0.9,0.95,"-0.9","0.95","NS",NA
"IRAK4",-0.827,0.953,-0.8,0.95,"-0.8","0.95","NS",NA
"IREB2",0.0317,0.969,0,0.97,"0.0","0.97","NS",NA
"IRF2",-0.553,0.961,-0.6,0.96,"-0.6","0.96","NS",NA
"IRF2BP1",-0.422,0.94,-0.4,0.94,"-0.4","0.94","NS",NA
"IRF2BP2",-0.448,0.959,-0.4,0.96,"-0.4","0.96","NS",NA
"IRF2BPL",0.112,0.967,0.1,0.97,"0.1","0.97","NS",NA
"IRF3",0.0587,0.968,0.1,0.97,"0.1","0.97","NS",NA
"IRGQ",-0.425,0.944,-0.4,0.94,"-0.4","0.94","NS",NA
"IRS4",0.886,0.806,0.9,0.81,"0.9","0.81","NS",NA
"ISCA1",-0.356,0.951,-0.4,0.95,"-0.4","0.95","NS",NA
"ISCA2",0.0933,0.966,0.1,0.97,"0.1","0.97","NS",NA
"ISCU",0.0747,0.968,0.1,0.97,"0.1","0.97","NS",NA
"ISG20L2",-0.335,0.957,-0.3,0.96,"-0.3","0.96","NS",NA
"ISL2",-1.69,0.877,-1.7,0.88,"-1.7","0.88","NS",NA
"ISOC1",-0.366,0.945,-0.4,0.94,"-0.4","0.94","NS",NA
"ISY1",-0.813,0.942,-0.8,0.94,"-0.8","0.94","NS",NA
"ISYNA1",0.257,0.961,0.3,0.96,"0.3","0.96","NS",NA
"ITCH",0.611,0.897,0.6,0.9,"0.6","0.90","NS",NA
"ITFG1",-1.39,0.81,-1.4,0.81,"-1.4","0.81","NS",NA
"ITGA1",-1.26,0.91,-1.3,0.91,"-1.3","0.91","NS",NA
"ITGA2",-0.711,0.926,-0.7,0.93,"-0.7","0.93","NS",NA
"ITGA3",-1.68,0.889,-1.7,0.89,"-1.7","0.89","NS",NA
"ITGA4",-2.65,0.955,-2.6,0.96,"-2.6","0.96","NS",NA
"ITGA5",-1.37,0.899,-1.4,0.9,"-1.4","0.90","NS",NA
"ITGA6",-0.951,0.923,-1,0.92,"-1.0","0.92","NS",NA
"ITGA7",-0.915,0.926,-0.9,0.93,"-0.9","0.93","NS",NA
"ITGA8",-1.67,0.841,-1.7,0.84,"-1.7","0.84","NS",NA
"ITGAV",-1.62,0.791,-1.6,0.79,"-1.6","0.79","NS",NA
"ITGB1",-1.38,0.876,-1.4,0.88,"-1.4","0.88","NS",NA
"ITGB3",0.0396,0.97,0,0.97,"0.0","0.97","NS",NA
"ITGB3BP",-0.521,0.958,-0.5,0.96,"-0.5","0.96","NS",NA
"ITGB5",-1.15,0.882,-1.1,0.88,"-1.1","0.88","NS",NA
"ITPA",-0.744,0.709,-0.7,0.71,"-0.7","0.71","NS",NA
"ITPK1",-0.00994,0.97,0,0.97,"-0.0","0.97","NS",NA
"ITPKB",-0.482,0.951,-0.5,0.95,"-0.5","0.95","NS",NA
"ITPKC",0.0519,0.968,0.1,0.97,"0.1","0.97","NS",NA
"ITPR2",-0.979,0.953,-1,0.95,"-1.0","0.95","NS",NA
"ITPRID2",0.543,0.914,0.5,0.91,"0.5","0.91","NS",NA
"ITSN1",0.427,0.949,0.4,0.95,"0.4","0.95","NS",NA
"ITSN2",0.404,0.943,0.4,0.94,"0.4","0.94","NS",NA
"IVD",-2.13,0.838,-2.1,0.84,"-2.1","0.84","NS",NA
"IWS1",-3.57e-05,0.97,0,0.97,"-0.0","0.97","NS",NA
"JADE1",0.174,0.961,0.2,0.96,"0.2","0.96","NS",NA
"JADE3",-0.291,0.96,-0.3,0.96,"-0.3","0.96","NS",NA
"JAGN1",-1.07,0.934,-1.1,0.93,"-1.1","0.93","NS",NA
"JAK1",-0.639,0.956,-0.6,0.96,"-0.6","0.96","NS",NA
"JAM2",-3.16,0.939,-3.2,0.94,"-3.2","0.94","NS",NA
"JAM3",-1.62,0.88,-1.6,0.88,"-1.6","0.88","NS",NA
"JCAD",0.375,0.957,0.4,0.96,"0.4","0.96","NS",NA
"JDP2",3.64,0.857,3.6,0.86,"3.6","0.86","NS",NA
"JMJD1C",0.254,0.961,0.3,0.96,"0.3","0.96","NS",NA
"JMJD4",-0.898,0.959,-0.9,0.96,"-0.9","0.96","NS",NA
"JMJD6",-1.06,0.774,-1.1,0.77,"-1.1","0.77","NS",NA
"JMJD8",-0.291,0.96,-0.3,0.96,"-0.3","0.96","NS",NA
"JMY",-0.394,0.954,-0.4,0.95,"-0.4","0.95","NS",NA
"JPH1",-0.22,0.962,-0.2,0.96,"-0.2","0.96","NS",NA
"JPT1",0.566,0.96,0.6,0.96,"0.6","0.96","NS",NA
"JPT2",0.404,0.964,0.4,0.96,"0.4","0.96","NS",NA
"JRKL",0.567,0.951,0.6,0.95,"0.6","0.95","NS",NA
"JTB",-3.25,0.276,-3.2,0.28,"-3.2","0.28","NS",NA
"JUN",-1.29,0.911,-1.3,0.91,"-1.3","0.91","NS",NA
"JUP",0.881,0.927,0.9,0.93,"0.9","0.93","NS",NA
"KANK1",-0.273,0.969,-0.3,0.97,"-0.3","0.97","NS",NA
"KANK2",-0.12,0.965,-0.1,0.96,"-0.1","0.96","NS",NA
"KANSL1",0.484,0.937,0.5,0.94,"0.5","0.94","NS",NA
"KANSL2",-0.0395,0.969,0,0.97,"-0.0","0.97","NS",NA
"KANSL3",1.17,0.663,1.2,0.66,"1.2","0.66","NS",NA
"KARS1",0.214,0.959,0.2,0.96,"0.2","0.96","NS",NA
"KAT14",-0.106,0.967,-0.1,0.97,"-0.1","0.97","NS",NA
"KAT2A",-0.702,0.957,-0.7,0.96,"-0.7","0.96","NS",NA
"KAT2B",-0.728,0.947,-0.7,0.95,"-0.7","0.95","NS",NA
"KAT6A",-0.00642,0.97,0,0.97,"-0.0","0.97","NS",NA
"KAT6B",-0.882,0.942,-0.9,0.94,"-0.9","0.94","NS",NA
"KAT7",0.471,0.943,0.5,0.94,"0.5","0.94","NS",NA
"KATNA1",0.844,0.903,0.8,0.9,"0.8","0.90","NS",NA
"KATNAL1",0.783,0.883,0.8,0.88,"0.8","0.88","NS",NA
"KATNB1",0.281,0.953,0.3,0.95,"0.3","0.95","NS",NA
"KATNBL1",0.688,0.965,0.7,0.96,"0.7","0.96","NS",NA
"KAZN",-0.678,0.955,-0.7,0.96,"-0.7","0.96","NS",NA
"KBTBD11",-1.07,0.959,-1.1,0.96,"-1.1","0.96","NS",NA
"KBTBD2",0.32,0.965,0.3,0.96,"0.3","0.96","NS",NA
"KCMF1",-0.878,0.877,-0.9,0.88,"-0.9","0.88","NS",NA
"KCTD1",-0.485,0.942,-0.5,0.94,"-0.5","0.94","NS",NA
"KCTD10",-0.0369,0.969,0,0.97,"-0.0","0.97","NS",NA
"KCTD12",-0.575,0.851,-0.6,0.85,"-0.6","0.85","NS",NA
"KCTD15",-0.643,0.884,-0.6,0.88,"-0.6","0.88","NS",NA
"KCTD18",1.38,0.93,1.4,0.93,"1.4","0.93","NS",NA
"KCTD2",-1.6,0.844,-1.6,0.84,"-1.6","0.84","NS",NA
"KCTD21",-3.77,0.903,-3.8,0.9,"-3.8","0.90","NS",NA
"KCTD3",0.353,0.954,0.4,0.95,"0.4","0.95","NS",NA
"KCTD5",-0.728,0.852,-0.7,0.85,"-0.7","0.85","NS",NA
"KCTD9",0.727,0.937,0.7,0.94,"0.7","0.94","NS",NA
"KDELR2",0.758,0.956,0.8,0.96,"0.8","0.96","NS",NA
"KDM1A",0.82,0.855,0.8,0.86,"0.8","0.86","NS",NA
"KDM1B",0.937,0.777,0.9,0.78,"0.9","0.78","NS",NA
"KDM2A",-0.353,0.956,-0.4,0.96,"-0.4","0.96","NS",NA
"KDM2B",0.494,0.954,0.5,0.95,"0.5","0.95","NS",NA
"KDM3A",0.734,0.93,0.7,0.93,"0.7","0.93","NS",NA
"KDM3B",0.963,0.79,1,0.79,"1.0","0.79","NS",NA
"KDM4A",0.133,0.963,0.1,0.96,"0.1","0.96","NS",NA
"KDM4B",0.368,0.958,0.4,0.96,"0.4","0.96","NS",NA
"KDM4D",2.84,0.929,2.8,0.93,"2.8","0.93","NS",NA
"KDM5A",0.902,0.873,0.9,0.87,"0.9","0.87","NS",NA
"KDM5C",-0.509,0.949,-0.5,0.95,"-0.5","0.95","NS",NA
"KDM6A",0.00919,0.97,0,0.97,"0.0","0.97","NS",NA
"KDM8",0.438,0.947,0.4,0.95,"0.4","0.95","NS",NA
"KDSR",-0.709,0.951,-0.7,0.95,"-0.7","0.95","NS",NA
"KEAP1",0.377,0.957,0.4,0.96,"0.4","0.96","NS",NA
"KGD4",0.219,0.964,0.2,0.96,"0.2","0.96","NS",NA
"KHDC4",-0.0936,0.967,-0.1,0.97,"-0.1","0.97","NS",NA
"KHDRBS1",0.335,0.952,0.3,0.95,"0.3","0.95","NS",NA
"KHDRBS3",-0.154,0.964,-0.2,0.96,"-0.2","0.96","NS",NA
"KHK",-0.707,0.866,-0.7,0.87,"-0.7","0.87","NS",NA
"KHNYN",0.46,0.95,0.5,0.95,"0.5","0.95","NS",NA
"KHSRP",-0.363,0.962,-0.4,0.96,"-0.4","0.96","NS",NA
"KIAA0319L",-0.506,0.928,-0.5,0.93,"-0.5","0.93","NS",NA
"KIAA0930",-1.41,0.822,-1.4,0.82,"-1.4","0.82","NS",NA
"KIAA1143",-0.498,0.96,-0.5,0.96,"-0.5","0.96","NS",NA
"KIAA1191",0.391,0.961,0.4,0.96,"0.4","0.96","NS",NA
"KIAA1217",1.27,0.913,1.3,0.91,"1.3","0.91","NS",NA
"KIAA1549",-0.231,0.961,-0.2,0.96,"-0.2","0.96","NS",NA
"KIAA1755",1.33,0.955,1.3,0.96,"1.3","0.96","NS",NA
"KIAA2013",0.118,0.967,0.1,0.97,"0.1","0.97","NS",NA
"KIDINS220",-0.599,0.96,-0.6,0.96,"-0.6","0.96","NS",NA
"KIF11",0.162,0.959,0.2,0.96,"0.2","0.96","NS",NA
"KIF13A",1.2,0.911,1.2,0.91,"1.2","0.91","NS",NA
"KIF13B",-0.113,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"KIF14",0.649,0.917,0.6,0.92,"0.6","0.92","NS",NA
"KIF15",-0.331,0.94,-0.3,0.94,"-0.3","0.94","NS",NA
"KIF18A",-1.71,0.881,-1.7,0.88,"-1.7","0.88","NS",NA
"KIF18B",0.248,0.953,0.2,0.95,"0.2","0.95","NS",NA
"KIF1A",-0.559,0.864,-0.6,0.86,"-0.6","0.86","NS",NA
"KIF1B",0.0481,0.968,0,0.97,"0.0","0.97","NS",NA
"KIF1C",0.146,0.963,0.1,0.96,"0.1","0.96","NS",NA
"KIF20A",1.08,0.62,1.1,0.62,"1.1","0.62","NS",NA
"KIF20B",1.06,0.82,1.1,0.82,"1.1","0.82","NS",NA
"KIF21A",-0.359,0.943,-0.4,0.94,"-0.4","0.94","NS",NA
"KIF23",-0.354,0.942,-0.4,0.94,"-0.4","0.94","NS",NA
"KIF2A",-0.0493,0.968,0,0.97,"-0.0","0.97","NS",NA
"KIF2C",0.551,0.837,0.6,0.84,"0.6","0.84","NS",NA
"KIF3A",-0.706,0.865,-0.7,0.86,"-0.7","0.86","NS",NA
"KIF3B",-0.267,0.956,-0.3,0.96,"-0.3","0.96","NS",NA
"KIF4A",-0.251,0.955,-0.3,0.96,"-0.3","0.96","NS",NA
"KIF5A",-0.0123,0.97,0,0.97,"-0.0","0.97","NS",NA
"KIF5C",-0.259,0.955,-0.3,0.96,"-0.3","0.96","NS",NA
"KIF7",-0.094,0.966,-0.1,0.97,"-0.1","0.97","NS",NA
"KIFAP3",-0.167,0.964,-0.2,0.96,"-0.2","0.96","NS",NA
"KIFBP",0.933,0.897,0.9,0.9,"0.9","0.90","NS",NA
"KIFC1",-0.222,0.958,-0.2,0.96,"-0.2","0.96","NS",NA
"KIN",-0.554,0.885,-0.6,0.88,"-0.6","0.88","NS",NA
"KIRREL1",-0.0911,0.967,-0.1,0.97,"-0.1","0.97","NS",NA
"KIT",-4.94,0.872,-4.9,0.87,"-4.9","0.87","NS",NA
"KIZ",0.612,0.962,0.6,0.96,"0.6","0.96","NS",NA
"KLC1",0.273,0.959,0.3,0.96,"0.3","0.96","NS",NA
"KLC2",0.039,0.969,0,0.97,"0.0","0.97","NS",NA
"KLC3",0.751,0.93,0.8,0.93,"0.8","0.93","NS",NA
"KLF12",-0.0482,0.969,0,0.97,"-0.0","0.97","NS",NA
"KLF16",-0.768,0.951,-0.8,0.95,"-0.8","0.95","NS",NA
"KLF3",-3.04,0.652,-3,0.65,"-3.0","0.65","NS",NA
"KLF4",0.0769,0.969,0.1,0.97,"0.1","0.97","NS",NA
"KLF5",-1.98,0.712,-2,0.71,"-2.0","0.71","NS",NA
"KLHDC2",-1.22,0.85,-1.2,0.85,"-1.2","0.85","NS",NA
"KLHDC3",-1.11,0.944,-1.1,0.94,"-1.1","0.94","NS",NA
"KLHL11",2.07,0.932,2.1,0.93,"2.1","0.93","NS",NA
"KLHL12",1.24,0.9,1.2,0.9,"1.2","0.90","NS",NA
"KLHL15",-0.327,0.958,-0.3,0.96,"-0.3","0.96","NS",NA
"KLHL20",-0.931,0.964,-0.9,0.96,"-0.9","0.96","NS",NA
"KLHL22",-0.824,0.949,-0.8,0.95,"-0.8","0.95","NS",NA
"KLHL7",0.375,0.941,0.4,0.94,"0.4","0.94","NS",NA
"KLRG2",-0.958,0.933,-1,0.93,"-1.0","0.93","NS",NA
"KMT2A",0.643,0.944,0.6,0.94,"0.6","0.94","NS",NA
"KMT2B",-0.0638,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"KMT2C",0.758,0.906,0.8,0.91,"0.8","0.91","NS",NA
"KMT2D",0.362,0.955,0.4,0.96,"0.4","0.96","NS",NA
"KMT2E",-1.31,0.949,-1.3,0.95,"-1.3","0.95","NS",NA
"KMT5A",0.00453,0.97,0,0.97,"0.0","0.97","NS",NA
"KMT5B",-0.00363,0.97,0,0.97,"-0.0","0.97","NS",NA
"KMT5C",-0.329,0.961,-0.3,0.96,"-0.3","0.96","NS",NA
"KNL1",-0.347,0.941,-0.3,0.94,"-0.3","0.94","NS",NA
"KNOP1",-1.13,0.926,-1.1,0.93,"-1.1","0.93","NS",NA
"KNSTRN",-0.418,0.962,-0.4,0.96,"-0.4","0.96","NS",NA
"KNTC1",-0.234,0.956,-0.2,0.96,"-0.2","0.96","NS",NA
"KPNA1",0.566,0.912,0.6,0.91,"0.6","0.91","NS",NA
"KPNA2",0.763,0.909,0.8,0.91,"0.8","0.91","NS",NA
"KPNA3",0.624,0.924,0.6,0.92,"0.6","0.92","NS",NA
"KPNA4",0.345,0.945,0.3,0.94,"0.3","0.94","NS",NA
"KPNA6",0.367,0.952,0.4,0.95,"0.4","0.95","NS",NA
"KPNB1",0.816,0.912,0.8,0.91,"0.8","0.91","NS",NA
"KRAS",-1.87,0.89,-1.9,0.89,"-1.9","0.89","NS",NA
"KRBA1",0.45,0.957,0.4,0.96,"0.4","0.96","NS",NA
"KRCC1",-1.14,0.96,-1.1,0.96,"-1.1","0.96","NS",NA
"KRI1",-0.188,0.959,-0.2,0.96,"-0.2","0.96","NS",NA
"KRR1",-0.313,0.963,-0.3,0.96,"-0.3","0.96","NS",NA
"KRT14",-0.913,0.96,-0.9,0.96,"-0.9","0.96","NS",NA
"KRT16",-0.674,0.963,-0.7,0.96,"-0.7","0.96","NS",NA
"KRT17",3.76,0.918,3.8,0.92,"3.8","0.92","NS",NA
"KRT5",-1.23,0.953,-1.2,0.95,"-1.2","0.95","NS",NA
"KRT6A",-0.718,0.961,-0.7,0.96,"-0.7","0.96","NS",NA
"KRT6B",8.3,0.866,8.3,0.87,"8.3","0.87","NS",NA
"KRT80",4.73,0.941,4.7,0.94,"4.7","0.94","NS",NA
"KSR1",0.682,0.917,0.7,0.92,"0.7","0.92","NS",NA
"KTI12",-0.0735,0.968,-0.1,0.97,"-0.1","0.97","NS",NA
"KTN1",-0.453,0.959,-0.5,0.96,"-0.5","0.96","NS",NA
"KYAT1",-0.802,0.933,-0.8,0.93,"-0.8","0.93","NS",NA
"KYAT3",0.578,0.936,0.6,0.94,"0.6","0.94","NS",NA
"L1RE1",-1.05,0.875,-1,0.88,"-1.0","0.88","NS",NA
"L3HYPDH",-1.72,0.931,-1.7,0.93,"-1.7","0.93","NS",NA
"L3MBTL2",-0.0325,0.969,0,0.97,"-0.0","0.97","NS",NA
"L3MBTL3",0.864,0.894,0.9,0.89,"0.9","0.89","NS",NA
"LACTB",-0.475,0.952,-0.5,0.95,"-0.5","0.95","NS",NA
"LACTB2",-1.27,0.94,-1.3,0.94,"-1.3","0.94","NS",NA
"LAGE3",-1.07,0.583,-1.1,0.58,"-1.1","0.58","NS",NA
"LAMA3",-0.292,0.961,-0.3,0.96,"-0.3","0.96","NS",NA
"LAMA5",-0.532,0.935,-0.5,0.94,"-0.5","0.94","NS",NA
"LAMB1",-1.55,0.871,-1.6,0.87,"-1.6","0.87","NS",NA
"LAMB2",0.283,0.957,0.3,0.96,"0.3","0.96","NS",NA
"LAMC1",-2.19,0.749,-2.2,0.75,"-2.2","0.75","NS",NA
"LAMP1",-2.72,0.499,-2.7,0.5,"-2.7","0.50","NS",NA
"LAMP2",-3.2,0.557,-3.2,0.56,"-3.2","0.56","NS",NA
"LAMTOR1",-0.146,0.963,-0.1,0.96,"-0.1","0.96","NS",NA
"LAMTOR2",-0.859,0.92,-0.9,0.92,"-0.9","0.92","NS",NA
"LAMTOR3",-0.592,0.862,-0.6,0.86,"-0.6","0.86","NS",NA
"LAMTOR4",-1.66,0.473,-1.7,0.47,"-1.7","0.47","NS",NA
"LANCL1",0.12,0.964,0.1,0.96,"0.1","0.96","NS",NA
"LAP3",-2.23,0.705,-2.2,0.7,"-2.2","0.70","NS",NA
"LARP1B",-1.04,0.914,-1,0.91,"-1.0","0.91","NS",NA
"LARP4B",0.331,0.953,0.3,0.95,"0.3","0.95","NS",NA
"LARP6",0.316,0.961,0.3,0.96,"0.3","0.96","NS",NA
"LARP7",-0.887,0.891,-0.9,0.89,"-0.9","0.89","NS",NA
"LARS1",0.732,0.923,0.7,0.92,"0.7","0.92","NS",NA
"LASP1",-1.1,0.943,-1.1,0.94,"-1.1","0.94","NS",NA
"LATS1",0.679,0.94,0.7,0.94,"0.7","0.94","NS",NA
"LBR",0.249,0.964,0.2,0.96,"0.2","0.96","NS",NA
"LCLAT1",-0.618,0.947,-0.6,0.95,"-0.6","0.95","NS",NA
"LCMT1",-0.383,0.942,-0.4,0.94,"-0.4","0.94","NS",NA
"LCMT2",0.286,0.963,0.3,0.96,"0.3","0.96","NS",NA
"LCOR",0.425,0.951,0.4,0.95,"0.4","0.95","NS",NA
"LDB1",0.102,0.963,0.1,0.96,"0.1","0.96","NS",NA
"LDHA",0.893,0.926,0.9,0.93,"0.9","0.93","NS",NA
"LDHAL6B",0.361,0.964,0.4,0.96,"0.4","0.96","NS",NA
"LDHB",-0.589,0.922,-0.6,0.92,"-0.6","0.92","NS",NA
"LDLRAD3",-4.08,0.937,-4.1,0.94,"-4.1","0.94","NS",NA
"LEF1",-1.02,0.926,-1,0.93,"-1.0","0.93","NS",NA
"LEMD2",0.0214,0.969,0,0.97,"0.0","0.97","NS",NA
"LEMD3",0.338,0.955,0.3,0.96,"0.3","0.96","NS",NA
"LENG8",0.65,0.893,0.7,0.89,"0.7","0.89","NS",NA
"LENG9",3.47,0.841,3.5,0.84,"3.5","0.84","NS",NA
"LEO1",-0.45,0.94,-0.4,0.94,"-0.4","0.94","NS",NA
"LEPROT",0.911,0.934,0.9,0.93,"0.9","0.93","NS",NA
"LEPROTL1",-0.267,0.969,-0.3,0.97,"-0.3","0.97","NS",NA
"LETM1",-0.17,0.962,-0.2,0.96,"-0.2","0.96","NS",NA
"LGALS1",0.804,0.946,0.8,0.95,"0.8","0.95","NS",NA
"LGALS3",-1.16,0.924,-1.2,0.92,"-1.2","0.92","NS",NA
"LGALS3BP",0.418,0.958,0.4,0.96,"0.4","0.96","NS",NA
"LGALSL",-0.26,0.966,-0.3,0.97,"-0.3","0.97","NS",NA
"LIAS",-0.353,0.962,-0.4,0.96,"-0.4","0.96","NS",NA
"LIAT1",-1.34,0.855,-1.3,0.86,"-1.3","0.86","NS",NA
"LIG1",0.0227,0.969,0,0.97,"0.0","0.97","NS",NA
"LIG3",0.235,0.955,0.2,0.96,"0.2","0.96","NS",NA
"LIMA1",0.471,0.939,0.5,0.94,"0.5","0.94","NS",NA
"LIMCH1",0.0912,0.968,0.1,0.97,"0.1","0.97","NS",NA
"LIMD1",-0.416,0.96,-0.4,0.96,"-0.4","0.96","NS",NA
"LIMD2",0.259,0.964,0.3,0.96,"0.3","0.96","NS",NA
"LIMK1",0.637,0.959,0.6,0.96,"0.6","0.96","NS",NA
"LIMS1",-1.02,0.921,-1,0.92,"-1.0","0.92","NS",NA
"LIN28B",-1.06,0.853,-1.1,0.85,"-1.1","0.85","NS",NA
