"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PC 32:3",-0.0483,0.962656101170447,0,0.96,"-0.0","0.96","NS",NA
"PC 32:4",0.0745,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 32:5",0.197,0.931806612788177,0.2,0.93,"0.2","0.93","NS",NA
"PC 32:6",0.283,0.953944604452849,0.3,0.95,"0.3","0.95","NS",NA
"PC 34:0",0.056,0.976005796600933,0.1,0.98,"0.1","0.98","NS",NA
"PC 34:1",0.0432,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PC 34:2",-0.335,0.819262706896905,-0.3,0.82,"-0.3","0.82","NS",NA
"PC 34:3",-0.161,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PC 34:6",0.0739,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 36:1",0.196,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PC 36:2",-0.187,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PC 36:3",-0.236,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PC 36:4",-0.113,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 36:5",-0.0569,0.976005796600933,-0.1,0.98,"-0.1","0.98","NS",NA
"PC 36:6",0.141,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 36:7",0.0345,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PC 38:1",0.103,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 38:2",0.192,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PC 38:3",-0.0184,0.986640738443228,0,0.99,"-0.0","0.99","NS",NA
"PC 38:4",-0.115,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 38:5",-0.183,0.953944604452849,-0.2,0.95,"-0.2","0.95","NS",NA
"PC 38:6",0.0638,0.967121762892029,0.1,0.97,"0.1","0.97","NS",NA
"PC 38:7",0.0445,0.981017337571713,0,0.98,"0.0","0.98","NS",NA
"PC 40:1",-0.00942,0.986640738443228,0,0.99,"-0.0","0.99","NS",NA
"PC 40:2",-0.257,0.953944604452849,-0.3,0.95,"-0.3","0.95","NS",NA
"PC 40:3",-0.114,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 40:4",0.0127,0.986640738443228,0,0.99,"0.0","0.99","NS",NA
"PC 40:5",0.00995,0.986640738443228,0,0.99,"0.0","0.99","NS",NA
"PC 40:6",-0.096,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 40:7",-0.0129,0.986640738443228,0,0.99,"-0.0","0.99","NS",NA
"PC 42:0",-0.0283,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PC 42:1",0.34,0.470671033477588,0.3,0.47,"0.3","0.47","NS","PC 42:1"
"PC 42:10",0.0719,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 42:11",-0.218,0.931806612788177,-0.2,0.93,"-0.2","0.93","NS",NA
"PC 42:2",-0.231,0.819262706896905,-0.2,0.82,"-0.2","0.82","NS",NA
"PC 42:3",0.0765,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 42:4",-0.0273,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PC 42:5",0.113,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
"PC 42:6",-0.0269,0.981017337571713,0,0.98,"-0.0","0.98","NS",NA
"PC 42:7",-0.0136,0.986640738443228,0,0.99,"-0.0","0.99","NS",NA
"PC 42:8",-0.0761,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 42:9",0.0567,0.976005796600933,0.1,0.98,"0.1","0.98","NS",NA
"PC 44:0",0.124,0.931806612788177,0.1,0.93,"0.1","0.93","NS",NA
"PC 44:1",0.152,0.953944604452849,0.2,0.95,"0.2","0.95","NS",NA
"PC 44:2",-0.0599,0.953944604452849,-0.1,0.95,"-0.1","0.95","NS",NA
"PC 44:5",0.099,0.953944604452849,0.1,0.95,"0.1","0.95","NS",NA
