"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PC 42:0",0.348,0.0773647751601114,0.3,0.08,"0.3","0.08","NS",NA
"PC 42:1",0.374,0.0248688936288667,0.4,0.02,"0.4","0.02","NS",NA
"PC 42:10",-0.0406,0.870153119705273,0,0.87,"-0.0","0.87","NS",NA
"PC 42:11",0.0328,0.878356907449874,0,0.88,"0.0","0.88","NS",NA
"PC 42:2",-0.073,0.696153985536204,-0.1,0.7,"-0.1","0.70","NS",NA
"PC 42:3",-0.114,0.562783370212395,-0.1,0.56,"-0.1","0.56","NS",NA
"PC 42:4",0.0472,0.824433521664401,0,0.82,"0.0","0.82","NS",NA
"PC 42:5",0.0111,0.952715448794552,0,0.95,"0.0","0.95","NS",NA
"PC 42:6",-0.0326,0.878356907449874,0,0.88,"-0.0","0.88","NS",NA
"PC 42:7",0.0644,0.801202076862483,0.1,0.8,"0.1","0.80","NS",NA
"PC 42:8",0.017,0.912723068216607,0,0.91,"0.0","0.91","NS",NA
"PC 42:9",-0.0816,0.781193845290006,-0.1,0.78,"-0.1","0.78","NS",NA
"PC 44:0",0.116,0.336453620725763,0.1,0.34,"0.1","0.34","NS",NA
"PC 44:1",0.254,0.124202885913988,0.3,0.12,"0.3","0.12","NS",NA
"PC 44:2",-0.112,0.430785697418712,-0.1,0.43,"-0.1","0.43","NS",NA
"PC 44:5",0.0734,0.619377090342758,0.1,0.62,"0.1","0.62","NS",NA
"PC 44:8",-0.0238,0.870153119705273,0,0.87,"-0.0","0.87","NS",NA
"PC 46:1",-0.0253,0.878356907449874,0,0.88,"-0.0","0.88","NS",NA
"PC 46:2",-0.0791,0.657513059064215,-0.1,0.66,"-0.1","0.66","NS",NA
"PC 48:2",-0.0194,0.896971894863624,0,0.9,"-0.0","0.90","NS",NA
"PC O-24:6",0.684,0.34811204499296,0.7,0.35,"0.7","0.35","NS",NA
"PC O-28:0",0.255,0.225831712355762,0.3,0.23,"0.3","0.23","NS",NA
"PC O-28:1",0.242,0.331248166840074,0.2,0.33,"0.2","0.33","NS",NA
"PC O-30:1",0.881,0.000707938714827498,0.9,0,"0.9","<0.01","Up","PC O-30:1"
"PC O-30:6",0.215,0.319829054532653,0.2,0.32,"0.2","0.32","NS",NA
"PC O-32:0",0.863,0.00800358005010998,0.9,0.01,"0.9","<0.01","Up",NA
"PC O-32:1",1.08,0.00101546023390811,1.1,0,"1.1","<0.01","Up",NA
"PC O-32:2",0.706,0.000841470057800175,0.7,0,"0.7","<0.01","Up",NA
"PC O-32:3",-0.153,0.43113508204912,-0.2,0.43,"-0.2","0.43","NS",NA
"PC O-32:6",0.774,0.250885797013436,0.8,0.25,"0.8","0.25","NS",NA
"PC O-34:0",0.609,0.0204407016049294,0.6,0.02,"0.6","0.02","Up",NA
"PC O-34:1",1.1,0.00102982077849305,1.1,0,"1.1","<0.01","Up",NA
"PC O-34:2",0.795,0.00505160293689175,0.8,0.01,"0.8","<0.01","Up",NA
"PC O-34:3",0.214,0.299240075781541,0.2,0.3,"0.2","0.30","NS",NA
"PC O-34:5",-0.238,0.883862989932354,-0.2,0.88,"-0.2","0.88","NS",NA
