"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PS 40:5",0.272,0.014737572,0.3,0.01,"0.3","0.01","NS",NA
"PS 40:6",0.0837,0.574336478,0.1,0.57,"0.1","0.57","NS",NA
"PS 42:1",0.284,0.013663605,0.3,0.01,"0.3","0.01","NS",NA
"PS O-34:1",-0.0512,0.473195585,-0.1,0.47,"-0.1","0.47","NS",NA
"SM(32:0",0.164,0.42592496,0.2,0.43,"0.2","0.43","NS",NA
"SM(32:1",-0.0477,0.894919457,0,0.89,"-0.0","0.89","NS",NA
"SM(32:2",0.0119,0.942347,0,0.94,"0.0","0.94","NS",NA
"SM(34:0",0.281,0.62720088,0.3,0.63,"0.3","0.63","NS",NA
"SM(34:1",0.61,0.373778963,0.6,0.37,"0.6","0.37","NS",NA
"SM(34:1.1",-0.117,0.914672742,-0.1,0.91,"-0.1","0.91","NS",NA
"SM(34:2",-0.00943,0.979700582,0,0.98,"-0.0","0.98","NS",NA
"SM(36:0",-0.685,0.633739446,-0.7,0.63,"-0.7","0.63","NS",NA
"SM(36:1",-0.742,0.484870448,-0.7,0.48,"-0.7","0.48","NS",NA
"SM(36:2",-0.376,0.403693078,-0.4,0.4,"-0.4","0.40","NS",NA
"SM(38:0",-1.83,0.198594041,-1.8,0.2,"-1.8","0.20","NS",NA
"SM(38:1",-1.55,0.221578116,-1.6,0.22,"-1.6","0.22","NS",NA
"SM(38:2",-0.475,0.385460891,-0.5,0.39,"-0.5","0.39","NS",NA
"SM(38:3",-0.69,0.296401765,-0.7,0.3,"-0.7","0.30","NS",NA
"SM(40:0",-0.425,0.479169541,-0.4,0.48,"-0.4","0.48","NS",NA
"SM(40:1",-0.931,0.252077289,-0.9,0.25,"-0.9","0.25","NS",NA
"SM(40:2",-0.527,0.427651918,-0.5,0.43,"-0.5","0.43","NS",NA
"SM(40:3",-0.338,0.525807589,-0.3,0.53,"-0.3","0.53","NS",NA
"SM(42:0",-0.153,0.598799717,-0.2,0.6,"-0.2","0.60","NS",NA
"SM(42:1",-0.303,0.588455947,-0.3,0.59,"-0.3","0.59","NS",NA
"SM(42:2",-0.382,0.514103234,-0.4,0.51,"-0.4","0.51","NS",NA
"SM(42:3",-0.316,0.480325456,-0.3,0.48,"-0.3","0.48","NS",NA
"SM(44:0",0.0149,0.947478923,0,0.95,"0.0","0.95","NS",NA
"SM(44:1",-0.0285,0.888205421,0,0.89,"-0.0","0.89","NS",NA
"SM(44:2",0.0337,0.825637392,0,0.83,"0.0","0.83","NS",NA
"TG 32:0 NL 16:0",0.000892,0.992302561,0,0.99,"0.0","0.99","NS",NA
"TG 34:1 NL 16:1",-0.608,0.162585196,-0.6,0.16,"-0.6","0.16","NS",NA
"TG48:0] NL 16:0",0.319,0.02232959,0.3,0.02,"0.3","0.02","NS",NA
"TG48:1] NL 14:0",-0.0437,0.620547027,0,0.62,"-0.0","0.62","NS",NA
"TG48:1] NL 16:0",-0.0565,0.677243888,-0.1,0.68,"-0.1","0.68","NS",NA
"TG50:1] NL 16:0",0.0627,0.611436109,0.1,0.61,"0.1","0.61","NS",NA
"TG50:1] NL 18:1",0.0995,0.388178382,0.1,0.39,"0.1","0.39","NS",NA
"TG50:2]",-0.0581,0.612023085,-0.1,0.61,"-0.1","0.61","NS",NA
"TG50:2] NL 16:0",-0.0759,0.463537675,-0.1,0.46,"-0.1","0.46","NS",NA
"TG50:2] NL 18:1",0.081,0.4890391,0.1,0.49,"0.1","0.49","NS",NA
"TG52:1] NL 16:0",0.19,0.084148757,0.2,0.08,"0.2","0.08","NS",NA
"TG52:1] NL 18:0",0.192,0.065570841,0.2,0.07,"0.2","0.07","NS",NA
"TG52:1] NL 18:1",0.155,0.16406152,0.2,0.16,"0.2","0.16","NS",NA
"TG52:2] NL 16:0",-0.0685,0.475195327,-0.1,0.48,"-0.1","0.48","NS",NA
"TG52:2] NL 18:1",-0.145,0.286292053,-0.1,0.29,"-0.1","0.29","NS",NA
"TG52:3] NL 18:1",-0.236,0.07577455,-0.2,0.08,"-0.2","0.08","NS",NA
"TG54:1] NL 20:0",0.0728,0.57934616,0.1,0.58,"0.1","0.58","NS",NA
"TG54:2] NL 18:1",0.0312,0.805845736,0,0.81,"0.0","0.81","NS",NA
"TG54:3] NL 18:1",-0.225,0.194063402,-0.2,0.19,"-0.2","0.19","NS",NA
