"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PS 40:2",0.055,0.593220291,0.1,0.59,"0.1","0.59","NS",NA
"PS 40:4",-0.107,0.255341543,-0.1,0.26,"-0.1","0.26","NS",NA
"PS 40:5",0.0752,0.455816819,0.1,0.46,"0.1","0.46","NS",NA
"PS 40:6",-0.0242,0.870562044,0,0.87,"-0.0","0.87","NS",NA
"PS 42:1",0.0615,0.552866349,0.1,0.55,"0.1","0.55","NS",NA
"PS O-34:1",0.0718,0.318413483,0.1,0.32,"0.1","0.32","NS",NA
"SM(32:0",-0.0933,0.647383495,-0.1,0.65,"-0.1","0.65","NS",NA
"SM(32:1",-0.13,0.719467854,-0.1,0.72,"-0.1","0.72","NS",NA
"SM(32:2",0.0139,0.93247436,0,0.93,"0.0","0.93","NS",NA
"SM(34:0",0.0146,0.979820752,0,0.98,"0.0","0.98","NS",NA
"SM(34:1",0.326,0.6312983,0.3,0.63,"0.3","0.63","NS",NA
"SM(34:1.1",0.82,0.45825869,0.8,0.46,"0.8","0.46","NS",NA
"SM(34:2",-0.162,0.662667843,-0.2,0.66,"-0.2","0.66","NS",NA
"SM(36:0",-0.123,0.931288833,-0.1,0.93,"-0.1","0.93","NS",NA
"SM(36:1",-0.0278,0.978944429,0,0.98,"-0.0","0.98","NS",NA
"SM(36:2",0.143,0.747142719,0.1,0.75,"0.1","0.75","NS",NA
"SM(38:0",-0.111,0.935978308,-0.1,0.94,"-0.1","0.94","NS",NA
"SM(38:1",-0.0471,0.969502204,0,0.97,"-0.0","0.97","NS",NA
"SM(38:2",-0.0177,0.973797518,0,0.97,"-0.0","0.97","NS",NA
"SM(38:3",-0.217,0.738000813,-0.2,0.74,"-0.2","0.74","NS",NA
"SM(40:0",0.65,0.284119106,0.7,0.28,"0.7","0.28","NS",NA
"SM(40:1",0.56,0.48414747,0.6,0.48,"0.6","0.48","NS",NA
"SM(40:2",0.0154,0.981309402,0,0.98,"0.0","0.98","NS",NA
"SM(40:3",0.0809,0.878435564,0.1,0.88,"0.1","0.88","NS",NA
"SM(42:0",0.563,0.066170498,0.6,0.07,"0.6","0.07","Up",NA
"SM(42:1",1.02,0.082255225,1,0.08,"1.0","0.08","Up",NA
"SM(42:2",0.808,0.177967869,0.8,0.18,"0.8","0.18","NS",NA
"SM(42:3",0.611,0.1825033,0.6,0.18,"0.6","0.18","NS",NA
"SM(44:0",0.0487,0.829178127,0,0.83,"0.0","0.83","NS",NA
"SM(44:1",0.242,0.244545724,0.2,0.24,"0.2","0.24","NS",NA
"SM(44:2",0.122,0.430152324,0.1,0.43,"0.1","0.43","NS",NA
"TG 32:0 NL 16:0",-0.294,0.005737754,-0.3,0.01,"-0.3","<0.01","NS",NA
"TG 34:1 NL 16:1",-0.157,0.708615941,-0.2,0.71,"-0.2","0.71","NS",NA
"TG48:0] NL 16:0",-0.243,0.071309924,-0.2,0.07,"-0.2","0.07","NS",NA
"TG48:1] NL 14:0",-0.0162,0.853390242,0,0.85,"-0.0","0.85","NS",NA
"TG48:1] NL 16:0",-0.227,0.108799387,-0.2,0.11,"-0.2","0.11","NS",NA
"TG50:1] NL 16:0",-0.25,0.057297587,-0.2,0.06,"-0.2","0.06","NS",NA
"TG50:1] NL 18:1",-0.154,0.190678136,-0.2,0.19,"-0.2","0.19","NS",NA
"TG50:2]",0.0603,0.59876323,0.1,0.6,"0.1","0.60","NS",NA
"TG50:2] NL 16:0",-0.16,0.133526764,-0.2,0.13,"-0.2","0.13","NS",NA
"TG50:2] NL 18:1",-0.0712,0.542592326,-0.1,0.54,"-0.1","0.54","NS",NA
"TG52:1] NL 16:0",-0.207,0.062497441,-0.2,0.06,"-0.2","0.06","NS",NA
"TG52:1] NL 18:0",-0.109,0.275884236,-0.1,0.28,"-0.1","0.28","NS",NA
"TG52:1] NL 18:1",-0.146,0.188190116,-0.1,0.19,"-0.1","0.19","NS",NA
"TG52:2] NL 16:0",0.0174,0.854480702,0,0.85,"0.0","0.85","NS",NA
"TG52:2] NL 18:1",-0.143,0.292518378,-0.1,0.29,"-0.1","0.29","NS",NA
"TG52:3] NL 18:1",-0.0929,0.463553002,-0.1,0.46,"-0.1","0.46","NS",NA
"TG54:1] NL 20:0",0.0506,0.69912309,0.1,0.7,"0.1","0.70","NS",NA
"TG54:2] NL 18:1",-0.0832,0.514733387,-0.1,0.51,"-0.1","0.51","NS",NA
"TG54:3] NL 18:1",-0.0967,0.56763375,-0.1,0.57,"-0.1","0.57","NS",NA
