"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","SLIM2 GO CC","GO:0005739","mitochondrion","1247","151","22.741","1.4679","0.554","1.79602656795342e-7","6.74568724326436","0.000449006641988356","0.0000408187856353051","0.000342937462621739","ULK1,POLG2,YARS2,OSGEPL1,CPT2,UBE3B,NDUFA9,NUDT8,TK2,HDHD5,SLC25A19,SDR39U1,SLC25A10,SLC11A2,ACSS3,SLC25A11,NDUFS7,ATP5MG,OGT,LONP1,MLYCD,MRM3,SLC25A5,L2HGDH,NIPSNAP2,PTPMT1,PDK1,PTGR3,MLLT11,ABCB10,WWOX,SLC25A6,SQOR,GK,PRKCE,COQ5,SLC25A14,HADHB,NUDT19,BCKDK,MTHFD1L,MCCC2,ATP5F1C,MPV17L2,IDH3G,BRI3BP,PYCR1,GCAT,TIMM21,PECR,BPHL,FADS1,UQCRC2,MARS2,AMMECR1,MICU2,UFL1,LARS2,TFB1M,SUPV3L1,NT5DC2,CS,TIMM50,OGG1,MFSD8,TOP3A,STOML2,TIMM29,VARS2,DNA2,PHB1,TEFM,SLC25A12,LIPT2,MTX2,SLC25A15,PMPCB,PDSS1,DDX28,ATP5F1A,TMEM177,GLUD1,SFXN4,PDK2,ARL10,PHB2,GHITM,TMEM160,ANXA6,MCUR1,GPD2,SOX4,RPUSD4,GTF3C4,APOOL,TIMM23,PITRM1,PYCR2,BCL2L1,SLC25A21,MIPEP,SLC30A7,ALDH18A1,NOCT,TMX2,PLGRKT,CASP9,NBR1,METTL17,UROS,METTL15,SLC9A6,SLC25A1,NIPSNAP1,AGPAT4,SIRT3,PTCD3,SLC25A4,ISOC2,ECHS1,MTFR2,PCCA,TMEM102,YME1L1,SLC27A3,METTL9,ABCB7,MTUS1,STOM,SLC25A3,TRMT2B,TMEM11,BNIP3,MIGA1,LRPPRC,ACOT9,GUF1,ATP5F1B,SPNS1,IDH3B,FAM210A,POLRMT,VWA8,ACAD9,AMBRA1,ATP5PO,HADHA,UQCRC1,MTG1,MFN2,MCU","12558,9180,24249,23075,2330,13478,7693,8055,11831,1843,14409,20275,10980,10908,24723,10981,7714,14247,8127,9479,7150,18485,10991,20499,4179,26965,8809,28697,16997,41,12799,10992,20390,4289,9401,28722,10984,4803,32036,16902,21055,6937,833,28177,5386,14251,9721,4188,25010,18281,1094,3574,12586,25133,467,31830,23039,17095,17037,11471,25717,2422,23656,8125,28486,11992,14559,25152,21642,2939,8912,26223,10982,37216,7506,10985,9119,17759,17330,823,28143,4335,16088,8810,22042,30306,17281,26042,544,21097,4456,11200,25898,4667,24009,17312,17663,30262,992,14411,7104,19306,9722,14254,30739,23633,1511,6746,19280,12592,26606,11079,10979,7827,20885,14931,24717,10990,26278,3151,21115,8653,26722,12843,10997,24586,48,29789,3383,10989,25748,16823,1084,24741,15714,17152,25799,830,30621,5385,28346,9200,29071,21497,25990,850,4801,12585,32159,16877,23526"
"","Direct GO Biological Processes","GO:0006487","protein N-linked glycosylation","39","14","2.108","4.3515","2.122","0.00000127076917475889","5.89593332846441","0.00317692293689723","0.000264743578074769","0.00222423302156826","ALG1,STT3A,ALG2,MGAT4B,ALG11,ENTPD5,ALG8,RPN1,KRTCAP2,B4GALT7,DPAGT1,ALG9,ALG3,STT3B","18294,6172,23159,7048,32456,3367,23161,10381,28942,930,2995,15672,23056,30611"
"","Direct GO Biological Processes","GO:0006488","dolichol-linked oligosaccharide biosynthetic process","13","8","1.205","7.4597","2.899","0.00000182365963764651","5.73905621386134","0.00455914909411627","0.000350703776470482","0.00294642433288425","DPM1,ALG8,ALG11,ALG3,ALG9,DPAGT1,ALG1,ALG2","3005,23161,32456,23056,15672,2995,18294,23159"
"","Direct GO Cellular Component","GO:0005759","mitochondrial matrix","352","55","8.283","1.8941","0.922","0.00000219247248271437","5.6590658486713","0.00548118120678592","0.000379155783296057","0.00318546277744835","MTHFD1L,MCCC2,MARS2,PCCA,TOP3A,LARS2,ECHS1,LIPT2,TFB1M,TEFM,POLRMT,PMPCB,PDSS1,ATP5F1B,IDH3B,DDX28,RPUSD4,NDUFA9,SUPV3L1,PITRM1,CPT2,METTL15,PYCR2,METTL17,PDK1,NIPSNAP1,SIRT3,NIPSNAP2,PTCD3,TRMT2B,PYCR1,LRPPRC,ATP5F1C,IDH3G,ACOT9,GUF1,MTG1,OGG1,TK2,POLG2,CS,NDUFS7,YARS2,ACSS3,PDK2,LONP1,MLYCD,ATP5F1A,GLUD1,MRM3,COQ5,ALDH18A1,BCKDK,BCL2L1,MIPEP","21055,6937,25133,8653,11992,17095,3151,37216,17037,26223,9200,9119,17759,830,5385,17330,25898,7693,11471,17663,2330,26606,30262,19280,8809,7827,14931,4179,24717,25748,9721,15714,833,5386,17152,25799,32159,8125,11831,9180,2422,7714,24249,24723,8810,9479,7150,823,4335,18485,28722,9722,16902,992,7104"
"","KEGG Pathway H.sap","md:hsa_M00055","N-glycan precursor biosynthesis","10","7","1.054","8.4854","3.085","0.00000242659701309477","5.6150023413116","0.00606649253273692","0.000379155783296057","0.00318546277744835","ALG3,DPAGT1,ALG9,ALG2,ALG11,ALG1,ALG8","23056,2995,15672,23159,32456,18294,23161"
"","DRSC COMPLEAT2 protein complex (literature)","HsC10878","N-glycan precursor biosynthesis","10","7","1.054","8.4854","3.085","0.00000242659701309477","5.6150023413116","0.00606649253273692","0.000379155783296057","0.00318546277744835","ALG2,DPAGT1,ALG8,ALG11,ALG3,ALG9,ALG1","23159,2995,23161,32456,23056,15672,18294"
"","SLIM2 GO BP","GO:0006629","lipid metabolic process","614","83","12.5","1.6386","0.712","0.00000282110815772933","5.54958026322266","0.00705277039432332","0.000414868846724901","0.00348550471069352","RDH14,MARCHF6,GPR180,SCAP,SLC30A5,PDK1,ATP1A1,ACOX3,SIRT3,GPAT4,ATP5F1A,OGT,TYSND1,NUDT8,SLC25A17,ECHS1,PTDSS1,MLYCD,KAT5,DDHD1,DPM1,CERS5,KBTBD2,ERLIN1,TRIB3,INPP5K,LPCAT1,FADS1,PTEN,PECR,PRKCE,MFSD8,NSDHL,PTGR3,LDLRAP1,PDK2,PLPP3,SGPL1,PEX13,PEDS1,PIGU,ATP5F1B,LPGAT1,GK,NUDT19,AGPAT3,HADHA,ETNK1,ACOT9,CTDNEP1,DGKE,CLN6,UGCG,ABCA3,HPS6,ERLIN2,PIGG,RDH11,PTPMT1,PCCA,SACM1L,SCD5,CPT2,GGCX,CHKA,PHB2,ACSS3,BCKDK,TM9SF2,SLC27A3,EPHX1,HSD17B12,PDSS1,SOAT1,HDHD5,GNPAT,AGPAT4,HADHB,IMPA2,ACAD9,LDAH,SPTLC2,ABHD16A","19979,30550,28899,30634,19089,8809,799,121,14931,20880,823,8127,28531,8055,10987,3151,9587,7150,5275,19714,3005,23749,21751,16947,16228,33882,25718,3574,9588,18281,9401,28486,13398,28697,18640,8810,9229,10817,8855,16735,15791,830,28985,4289,32036,326,4801,24649,17152,19085,2852,2077,12524,33,18817,1356,25985,17964,26965,8653,17059,21088,2330,4247,1937,30306,24723,16902,11865,10997,3401,18646,17759,11177,1843,4416,20885,4803,6051,21497,26145,11278,13921"
"","Direct GO Biological Processes","GO:0071577","zinc ion transmembrane transport","11","7","1.054","7.714","2.947","0.00000619773462197308","5.20776702355981","0.0154943365549327","0.000860796475274039","0.00723194858616497","SLC39A14,SLC30A7,SLC11A2,SLC39A1,SLC39A11,SLC39A7,SLC30A5","20858,19306,10908,12876,14463,4927,19089"
"","KEGG Pathway H.sap","path:hsa00510","N-Glycan biosynthesis","39","13","1.958","4.0407","2.015","0.00000788714106037013","5.1030803918109","0.0197178526509253","0.000993900949144971","0.00835022072048879","ALG9,STT3B,ALG2,MGAT4B,DPAGT1,ALG1,ALG11,ALG8,RPN1,DPM1,ALG3,STT3A,KRTCAP2","15672,30611,23159,7048,2995,18294,32456,23161,10381,3005,23056,6172,28942"
"","REACTOME pathway","R-HSA-556833","Metabolism of lipids","349","53","7.982","1.8409","0.88","0.00000795120759315976","5.09956690766831","0.0198780189828994","0.000993900949144971","0.00835022072048879","PLPP3,MED13,HADHB,MLYCD,PECR,DDHD1,SPTLC2,CPT2,PRKACG,SLC27A3,NSDHL,TRIB3,PTPMT1,LPGAT1,GPD2,ACOX3,CDK19,MTMR12,LPCAT1,NUDT19,SGPL1,SEC24B,FADS1,ACOT9,AGPAT3,FAM120B,CLOCK,ECHS1,SBF1,SACM1L,HSD17B12,PLEKHA3,GPAT4,MED12,HADHA,GNPAT,MED13L,ETNK1,SCD5,MED17,SLC25A17,CHKA,PCCA,LDLRAP1,AGPAT4,CERS5,PTDSS1,GK,UGCG,SCAP,INPP5K,ACSS3,MIGA1","9229,22474,4803,7150,18281,19714,11278,2330,9382,10997,13398,16228,26965,28985,4456,121,19338,18191,25718,32036,10817,10704,3574,17152,326,21109,2082,3151,10542,17059,18646,14338,20880,11957,4801,4416,22962,24649,21088,2375,10987,1937,8653,18640,20885,23749,9587,4289,12524,30634,33882,24723,24741"
"","Direct GO Biological Processes","GO:0006486","protein glycosylation","88","20","3.012","2.755","1.462","0.0000230610269852257","4.63712135601421","0.0576525674630643","0.00274536035538402","0.0230650397752989","STT3A,ALG1,STT3B,DPM1,ALG9,DPAGT1,B4GALT7,ALG2,RPN1,GALNT16,ALG3,EDEM3,EXT1,GALNT10,KRTCAP2,OGT,ALG8,ENTPD5,MGAT4B,COG3","6172,18294,30611,3005,15672,2995,930,23159,10381,23233,23056,16787,3512,19873,28942,8127,23161,3367,7048,18619"
"","Direct GO Cellular Component","GO:0042645","mitochondrial nucleoid","43","13","1.958","3.6648","1.874","0.0000260613176852871","4.5840036297216","0.0651532942132178","0.00296151337332808","0.0248810410687733","SUPV3L1,ATP5F1B,POLG2,HADHB,TEFM,LONP1,DNA2,TFB1M,POLRMT,SLC25A5,LRPPRC,HADHA,DDX28","11471,830,9180,4803,26223,9479,2939,17037,9200,10991,15714,4801,17330"
"","Direct GO Biological Processes","GO:0006629","lipid metabolic process","371","53","7.982","1.7317","0.792","0.0000455365042457402","4.34164031243536","0.113841260614351","0.00385929322643597","0.0324237040859563","ECHS1,PTDSS1,PDSS1,ETNK1,LPCAT1,PEDS1,UGCG,HADHB,SLC27A3,LDLRAP1,AGPAT4,CERS5,GNPAT,CHKA,PTEN,SGPL1,SCAP,HSD17B12,ACSS3,GPR180,EPHX1,LPGAT1,ACOT9,PECR,SCD5,ABHD16A,ATP5F1A,FADS1,ERLIN2,NSDHL,RDH14,PTPMT1,DGKE,CPT2,SOAT1,SPTLC2,MLYCD,INPP5K,HPS6,PTGR3,HADHA,ERLIN1,KBTBD2,AGPAT3,DDHD1,ACOX3,ATP5F1B,PCCA,SACM1L,RDH11,LDAH,GPAT4,PLPP3","3151,9587,17759,24649,25718,16735,12524,4803,10997,18640,20885,23749,4416,1937,9588,10817,30634,18646,24723,28899,3401,28985,17152,18281,21088,13921,823,3574,1356,13398,19979,26965,2852,2330,11177,11278,7150,33882,18817,28697,4801,16947,21751,326,19714,121,830,8653,17059,17964,26145,20880,9229"
