"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","Direct GO Cellular Component","GO:0031093","platelet alpha granule lumen","26","8","2.817","8.7205","3.124","0.00000195466427503218","5.70892782446839","0.00488666068758044","0.000139618876788013","0.00117300264068526","TIMP1,CLU,PROS1,OLA1,F5,THBS1,APP,SERPINF2","11820,2095,9456,28833,3542,11785,620,9075"
"","Direct GO Cellular Component","GO:0031089","platelet dense granule lumen","8","5","1.761","17.7135","4.147","0.00000271051836440121","5.56694764592587","0.00677629591100304","0.000178323576605343","0.00149817869235621","TIMP3,SELENOP,APOH,SPP2,ITIH4","11822,10751,616,11256,6169"
"","REACTOME pathway","R-HSA-166658","Complement cascade","8","5","1.761","17.7135","4.147","0.00000271051836440121","5.56694764592587","0.00677629591100304","0.000178323576605343","0.00149817869235621","C4A,PROS1,C4BPA,VTN,CLU","1323,9456,1325,12724,2095"
"","REACTOME pathway","R-HSA-977606","Regulation of Complement cascade","8","5","1.761","17.7135","4.147","0.00000271051836440121","5.56694764592587","0.00677629591100304","0.000178323576605343","0.00149817869235621","PROS1,C4BPA,VTN,CLU,C4A","9456,1325,12724,2095,1323"
"","REACTOME pathway","R-HSA-373752","Netrin-1 signaling","14","6","2.113","12.1464","3.602","0.00000432958373364547","5.36355385673465","0.0108239593341137","0.000277537418823428","0.00233171998413328","ROBO1,RGMA,SLIT2,UNC5B,NEO1,NTN1","10249,30308,11086,12568,7754,8029"
"","Direct GO Biological Processes","GO:0043691","reverse cholesterol transport","5","4","1.408","22.6732","4.503","0.00000738112433231499","5.13187747908092","0.0184528108307875","0.000439352638828273","0.00369120435140077","APOE,APOA1,CLU,APOC3","613,600,2095,610"
"","Direct GO Cellular Component","GO:0042627","chylomicron","5","4","1.408","22.6732","4.503","0.00000738112433231499","5.13187747908092","0.0184528108307875","0.000439352638828273","0.00369120435140077","APOA1,APOH,APOC3,APOE","600,616,610,613"
"","DRSC COMPLEAT2 protein complex (literature)","HsC16636","macroautophagy","5","4","1.408","22.6732","4.503","0.00000738112433231499","5.13187747908092","0.0184528108307875","0.000439352638828273","0.00369120435140077","GABARAP,NBR1,GABARAPL2,SQSTM1","4067,6746,13291,11280"
"","SLIM2 GO CC","GO:0005773","vacuole","498","37","13.028","2.1057","1.074","0.0000114298636322567","4.94195895106681","0.0285746590806417","0.000653649522999886","0.0054916114081456","PLEKHF1,TMEM59,OGN,NBR1,CALCOCO2,PLD3,MFSD8,MGST1,ARRDC3,PI4K2A,TRIM23,SQSTM1,IFNAR1,TAX1BP1,ITM2C,LAPTM4A,CSPG5,GABARAP,GABARAPL2,BRI3,LAMTOR4,CMTM6,STX3,SPPL2B,NEU1,GPC3,LDLR,OPTN,ABCB6,VASN,NCOA4,BACE1,ATP6V1D,UVRAG,SDCBP,APP,RAB29","20764,1239,8126,6746,29912,17158,28486,7061,29263,30031,660,11280,5432,11575,6175,6924,2467,4067,13291,1109,33772,19177,11438,30627,7758,4451,6547,17142,47,18517,7671,933,13527,12640,10662,620,9789"
"","Direct GO Cellular Component","GO:0034361","very-low-density lipoprotein particle","10","5","1.761","14.1708","3.825","0.000011504231604798","4.93914238359599","0.028760579011995","0.000653649522999886","0.0054916114081456","APOH,APOC3,APP,APOE,APOA1","616,610,620,613,600"
"","KEGG Pathway H.sap","path:hsa04350","TGF-beta signaling pathway","54","10","3.521","5.2484","2.392","0.0000154296187530903","4.81164480468699","0.0385740468827257","0.000857201041838349","0.00720174168999522","BMPR1A,RBX1,ACVR1B,RGMA,TFRC,ACVR2A,BMP4,NEO1,THBS1,BAMBI","1076,9928,172,30308,11763,173,1071,7754,11785,30251"
"","Direct GO Cellular Component","GO:1903561","extracellular vesicle","34","8","2.817","6.6686","2.737","0.0000177583763024756","4.75059674548938","0.0443959407561889","0.000965129146873671","0.00810849552674761","APOE,OGN,EDIL3,F5,SDCBP,APOA1,MFGE8,TFRC","613,8126,3173,3542,10662,600,7036,11763"
"","DRSC COMPLEAT2 protein complex (literature)","HsC17024","translational elongation","11","5","1.761","12.8825","3.687","0.0000204837869983344","4.68858974884667","0.0512094674958359","0.00107637494891521","0.00904312286770526","EEF1G,GABARAPL2,HSPA6,EEF1D,GABARAP","3213,13291,5239,3211,4067"
"","Direct GO Biological Processes","GO:0048671","negative regulation of collateral sprouting","6","4","1.408","18.8944","4.24","0.0000215274989783042","4.66700642270853","0.0538187474457605","0.00107637494891521","0.00904312286770526","EPHA7,RGMA,IFRD1,PTPRS","3390,30308,5456,9681"
"","Direct GO Biological Processes","GO:0051918","negative regulation of fibrinolysis","6","4","1.408","18.8944","4.24","0.0000215274989783042","4.66700642270853","0.0538187474457605","0.00107637494891521","0.00904312286770526","VTN,SERPINF2,THBS1,APOH","12724,9075,11785,616"
"","HGNC Gene Group","HGNC-G-405","Apolipoproteins","6","4","1.408","18.8944","4.24","0.0000215274989783042","4.66700642270853","0.0538187474457605","0.00107637494891521","0.00904312286770526","APOE,APOA1,APOH,APOC3","613,600,616,610"
